#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1336848 -0.1707859 -0.7465395  0.2226686  0.0983446  0.0162600 -0.0221662  0.0011451  0.0000232
 0.4010544 -0.1481820 -0.6485490  0.1647820  0.0722949  0.0066545 -0.0096479  0.0001946  0.0000528
 0.6684240 -0.1287276 -0.5823844  0.1297396  0.0621957  0.0044759 -0.0054759  0.0000106  0.0000348
 0.9357936 -0.1109749 -0.5324787  0.1064177  0.0564680  0.0034124 -0.0033777  0.0000107  0.0000136
 1.2031631 -0.0946412 -0.4937068  0.0895575  0.0528482  0.0027144 -0.0021836 -0.0000485  0.0000254
 1.4705327 -0.0800999 -0.4622940  0.0773158  0.0502591  0.0021818 -0.0013062  0.0000119 -0.0000527
 1.7379023 -0.0674252 -0.4358933  0.0673549  0.0479110  0.0017495 -0.0008245 -0.0000695  0.0000440
 2.0052719 -0.0565316 -0.4136204  0.0593506  0.0458981  0.0015463 -0.0004834  0.0000090  0.0000279
 2.2726415 -0.0463686 -0.3935920  0.0528413  0.0442717  0.0012349 -0.0003326  0.0000062  0.0000303
 2.5400111 -0.0378435 -0.3768256  0.0474755  0.0427599  0.0009945 -0.0001847 -0.0000908 -0.0000865
 2.8073807 -0.0316297 -0.3614182  0.0429180  0.0408415  0.0008767 -0.0000168  0.0000417  0.0000424
 3.0747503 -0.0247623 -0.3466627  0.0387904  0.0394011  0.0007843  0.0000302 -0.0000002  0.0000375
 3.3421198 -0.0200917 -0.3350765  0.0352922  0.0380123  0.0006025  0.0000500 -0.0000566  0.0000100
 3.6094894 -0.0159187 -0.3235927  0.0323298  0.0367585  0.0005323  0.0001154  0.0000203 -0.0000432
 3.8768590 -0.0119587 -0.3120955  0.0296768  0.0352176  0.0004885  0.0001672  0.0000547 -0.0000341
 4.1442286 -0.0083002 -0.3021507  0.0271501  0.0340811  0.0003683  0.0000902 -0.0000823  0.0000252
 4.4115982 -0.0061292 -0.2931019  0.0250598  0.0329482  0.0003335  0.0001273 -0.0000067 -0.0000075
 4.6789678 -0.0040421 -0.2842513  0.0231856  0.0319328  0.0002902  0.0001377 -0.0000146  0.0000054
 4.9463374 -0.0019041 -0.2749481  0.0215549  0.0308202  0.0002970  0.0001033 -0.0000333  0.0000104
 5.2137070 -0.0001942 -0.2671809  0.0201261  0.0298037  0.0002583  0.0001129  0.0000277  0.0000783
 5.4810765  0.0011685 -0.2602437  0.0185082  0.0289581  0.0001803  0.0000774  0.0000414 -0.0000482
 5.7484461  0.0016767 -0.2535057  0.0174936  0.0280944  0.0001450  0.0001180 -0.0000452 -0.0000290
 6.0158157  0.0037053 -0.2463747  0.0161350  0.0270373  0.0001421  0.0000523 -0.0000164 -0.0000305
 6.2831853  0.0035614 -0.2404994  0.0152538  0.0263953  0.0000886  0.0001100  0.0000066 -0.0000198
 6.5505549  0.0043243 -0.2338897  0.0143664  0.0255971  0.0000860  0.0000931  0.0000561 -0.0000247
 6.8179245  0.0054114 -0.2274019  0.0133283  0.0246407  0.0001269  0.0000495  0.0000085  0.0000347
 7.0852941  0.0051865 -0.2224562  0.0124861  0.0240553  0.0001350  0.0001290  0.0000238  0.0000216
 7.3526637  0.0054582 -0.2173535  0.0117522  0.0234182  0.0000586  0.0000920 -0.0000621 -0.0000001
 7.6200332  0.0059947 -0.2113030  0.0110253  0.0227376  0.0001007  0.0000228  0.0000036 -0.0000192
 7.8874028  0.0065810 -0.2065551  0.0105168  0.0221370  0.0000648  0.0001039 -0.0000978 -0.0000536
 8.1547724  0.0066588 -0.2020469  0.0099398  0.0215283  0.0000467  0.0000622  0.0000161 -0.0000309
 8.4221420  0.0065980 -0.1974802  0.0093130  0.0210680  0.0000504  0.0000189  0.0000301 -0.0000202
 8.6895116  0.0069104 -0.1932343  0.0089057  0.0205639 -0.0000228 -0.0000024  0.0000718 -0.0000794
 8.9568812  0.0069929 -0.1887121  0.0083361  0.0199969  0.0000789  0.0000084 -0.0000170  0.0000436
 9.2242508  0.0064565 -0.1850822  0.0081726  0.0195698  0.0000350  0.0000230  0.0000024 -0.0000014
 9.4916204  0.0061763 -0.1816224  0.0078118  0.0191533  0.0000021  0.0000888  0.0000259  0.0000274
 9.7589899  0.0069985 -0.1780526  0.0073309  0.0185714 -0.0000079  0.0000527 -0.0000272  0.0000061
 10.0263595  0.0067546 -0.1738848  0.0068146  0.0182447  0.0000141  0.0000038  0.0000405  0.0001018
 10.2937291  0.0063975 -0.1697794  0.0065367  0.0178059  0.0000707  0.0000162  0.0000003 -0.0000054
 10.5610987  0.0067543 -0.1670626  0.0062588  0.0174256 -0.0000007  0.0000162 -0.0000046  0.0000286
 10.8284683  0.0062035 -0.1639939  0.0061929  0.0171302  0.0000188  0.0000307  0.0000237 -0.0000111
 11.0958379  0.0065728 -0.1602382  0.0057341  0.0167194  0.0000017 -0.0000244 -0.0000379 -0.0000250
 11.3632075  0.0056794 -0.1577918  0.0055573  0.0163649  0.0000172  0.0000346 -0.0000385 -0.0000198
 11.6305771  0.0061760 -0.1551802  0.0053456  0.0160119  0.0000142  0.0000758  0.0000351 -0.0000271
 11.8979466  0.0058152 -0.1518445  0.0050279  0.0157647  0.0000449  0.0000065 -0.0000014 -0.0000294
 12.1653162  0.0058161 -0.1491723  0.0048656  0.0151842  0.0000608  0.0000447 -0.0000235 -0.0000181
 12.4326858  0.0059340 -0.1466056  0.0047125  0.0150740  0.0000329  0.0000026  0.0000086 -0.0000217
 12.7000554  0.0055908 -0.1434874  0.0046960  0.0147635  0.0000577  0.0000031  0.0000371 -0.0000938
 12.9674250  0.0051080 -0.1418911  0.0043726  0.0144511  0.0000092  0.0001010 -0.0000050  0.0000222
 13.2347946  0.0049834 -0.1394304  0.0042802  0.0141584  0.0000186  0.0000455  0.0000661  0.0000141
 13.5021642  0.0050654 -0.1371756  0.0040747  0.0141251 -0.0000041  0.0000193 -0.0000049 -0.0000478
 13.7695338  0.0046786 -0.1346674  0.0039011  0.0137455 -0.0000063 -0.0000027 -0.0000167  0.0000481
