#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1336848 -0.1715858 -0.7445557  0.2235504  0.0981200  0.0158728 -0.0220301  0.0007292  0.0000542
 0.4010544 -0.1483425 -0.6484268  0.1649860  0.0720600  0.0065322 -0.0096776  0.0001977 -0.0000157
 0.6684240 -0.1290601 -0.5816771  0.1297259  0.0619625  0.0044702 -0.0054996  0.0000521 -0.0000217
 0.9357936 -0.1107960 -0.5322968  0.1063052  0.0565454  0.0033805 -0.0034121  0.0000228  0.0000419
 1.2031631 -0.0950154 -0.4934772  0.0897544  0.0527566  0.0026853 -0.0021045  0.0000125 -0.0000209
 1.4705327 -0.0802282 -0.4621201  0.0773839  0.0501138  0.0021630 -0.0013293 -0.0000982 -0.0000747
 1.7379023 -0.0678585 -0.4352520  0.0673909  0.0478122  0.0018048 -0.0008243 -0.0000589 -0.0000755
 2.0052719 -0.0562549 -0.4129650  0.0595661  0.0459901  0.0014596 -0.0004995 -0.0000129 -0.0000989
 2.2726415 -0.0468692 -0.3931393  0.0531061  0.0440938  0.0013101 -0.0002560  0.0000522  0.0000007
 2.5400111 -0.0383294 -0.3765630  0.0475172  0.0425394  0.0010679 -0.0001411  0.0000456  0.0000604
 2.8073807 -0.0306572 -0.3616285  0.0428294  0.0410317  0.0008508 -0.0001001 -0.0000337  0.0000083
 3.0747503 -0.0254915 -0.3473924  0.0387772  0.0393859  0.0007174  0.0000002  0.0000122 -0.0000762
 3.3421198 -0.0197146 -0.3350719  0.0352080  0.0380380  0.0005889  0.0000406  0.0000038  0.0000482
 3.6094894 -0.0150019 -0.3230792  0.0322396  0.0367441  0.0005324  0.0000828  0.0000077  0.0000021
 3.8768590 -0.0112878 -0.3119784  0.0293566  0.0354971  0.0004298  0.0000499  0.0000903  0.0000587
 4.1442286 -0.0085788 -0.3020389  0.0273086  0.0342462  0.0003869  0.0001284 -0.0000060  0.0000805
 4.4115982 -0.0059615 -0.2921280  0.0250965  0.0326256  0.0004111  0.0001222 -0.0000219  0.0000278
 4.6789678 -0.0042260 -0.2835903  0.0230453  0.0316761  0.0002934  0.0001571  0.0000206  0.0000071
 4.9463374 -0.0016303 -0.2754924  0.0215344  0.0306406  0.0002609  0.0001135 -0.0000405  0.0000023
 5.2137070 -0.0004012 -0.2676528  0.0200029  0.0295899  0.0002458  0.0001340  0.0000003 -0.0000543
 5.4810765  0.0007467 -0.2595823  0.0187383  0.0288098  0.0002133  0.0001496  0.0000320 -0.0000796
 5.7484461  0.0022368 -0.2531317  0.0172653  0.0278827  0.0001498  0.0000960  0.0000595  0.0000111
 6.0158157  0.0030477 -0.2459265  0.0160916  0.0270765  0.0001723  0.0000993 -0.0000772  0.0000652
 6.2831853  0.0040734 -0.2394126  0.0151360  0.0263539  0.0001105  0.0000630  0.0000133 -0.0000502
 6.5505549  0.0044989 -0.2336098  0.0143597  0.0254776  0.0001157  0.0000764  0.0000299  0.0000310
 6.8179245  0.0050510 -0.2280387  0.0134582  0.0246489  0.0000734  0.0001115 -0.0000696 -0.0000528
 7.0852941  0.0052462 -0.2221321  0.0125782  0.0240943  0.0000856  0.0000434  0.0000472 -0.0000357
 7.3526637  0.0051923 -0.2166569  0.0118456  0.0232525  0.0001267  0.0000939  0.0000081  0.0000042
 7.6200332  0.0055543 -0.2120958  0.0112672  0.0228469  0.0000575  0.0000719 -0.0000330 -0.0000008
 7.8874028  0.0062502 -0.2072560  0.0102333  0.0223033  0.0000044  0.0000234  0.0000296 -0.0000203
 8.1547724  0.0066573 -0.2014639  0.0098888  0.0216462  0.0000540  0.0000096  0.0000639  0.0000609
 8.4221420  0.0064160 -0.1968158  0.0092863  0.0208292  0.0001034  0.0000348 -0.0000222 -0.0000201
 8.6895116  0.0061036 -0.1932127  0.0089512  0.0206158  0.0000286  0.0000121  0.0000316 -0.0000370
 8.9568812  0.0064575 -0.1884611  0.0085964  0.0200407  0.0000608  0.0000273  0.0000313  0.0000830
 9.2242508  0.0065072 -0.1848722  0.0082904  0.0194512  0.0000233  0.0001201 -0.0000031  0.0000514
 9.4916204  0.0061325 -0.1811242  0.0077269  0.0189972  0.0000724  0.0000466  0.0000651  0.0000082
 9.7589899  0.0064970 -0.1775928  0.0072581  0.0187811 -0.0000022  0.0000151  0.0000301 -0.0000215
 10.0263595  0.0063371 -0.1739294  0.0069876  0.0181965 -0.0000056  0.0000106 -0.0000115  0.0000206
 10.2937291  0.0065914 -0.1705468  0.0066152  0.0179315 -0.0000267  0.0000245  0.0000775 -0.0000220
 10.5610987  0.0057044 -0.1672876  0.0065109  0.0174311  0.0000229  0.0000328  0.0000654  0.0000417
 10.8284683  0.0063303 -0.1644067  0.0061228  0.0171339 -0.0000209  0.0000158 -0.0000460  0.0000468
 11.0958379  0.0057841 -0.1603844  0.0059180  0.0166050  0.0000278  0.0000217  0.0000611 -0.0000391
 11.3632075  0.0057315 -0.1571196  0.0054095  0.0162955  0.0000953  0.0000322  0.0000059  0.0000020
 11.6305771  0.0062657 -0.1551823  0.0052004  0.0160055  0.0000041  0.0000039 -0.0001455  0.0000795
 11.8979466  0.0055045 -0.1512277  0.0050295  0.0158270  0.0000441  0.0000607  0.0000099 -0.0000310
 12.1653162  0.0064248 -0.1486011  0.0049572  0.0152200  0.0000179 -0.0000116  0.0000009  0.0000062
 12.4326858  0.0059652 -0.1469746  0.0045830  0.0152356 -0.0000160 -0.0000159  0.0000532  0.0000272
 12.7000554  0.0060606 -0.1439933  0.0048148  0.0147417  0.0000332  0.0000584 -0.0000038  0.0000037
 12.9674250  0.0058491 -0.1424040  0.0042116  0.0145300 -0.0000570  0.0000024 -0.0000015  0.0000439
 13.2347946  0.0052762 -0.1395913  0.0041805  0.0142832 -0.0000237  0.0000405 -0.0000119  0.0000507
 13.5021642  0.0045404 -0.1368140  0.0039170  0.0140305  0.0000000  0.0000175  0.0000413 -0.0000103
 13.7695338  0.0044296 -0.1348415  0.0039261  0.0136794 -0.0000347  0.0000365 -0.0000194  0.0000531
 14.0369033  0.0047317 -0.1320704  0.0037052  0.0136562  0.0000103 -0.0000225 -0.0000194  0.0000126
 14.3042729  0.0052524 -0.1301531  0.0037160  0.0133085 -0.0000109 -0.0000431 -0.0000191 -0.0000089
 14.5716425  0.0044889 -0.1283327  0.0033765  0.0129559  0.0000339  0.0000378  0.0000006  0.0000052
 14.8390121  0.0045780 -0.1265983  0.0034678  0.0130190 -0.0000604  0.0000042  0.0000160  0.0000244
 15.1063817  0.0044355 -0.1245104  0.0033167  0.0126916 -0.0000285 -0.0000318  0.0000437 -0.0000423
 15.3737513  0.0043845 -0.1223444  0.0032021  0.0123498  0.0000242  0.0000484  0.0000208  0.0000213
 15.6411209  0.0041271 -0.1208744  0.0032290  0.0121673 -0.0000250  0.0000441 -0.0000168 -0.0000126
 15.9084905  0.0043369 -0.1186501  0.0028968  0.0122984  0.0000238 -0.0000136 -0.0000507  0.0000205
 16.1758600  0.0040186 -0.1168161  0.0029937  0.0119510 -0.0000067  0.0000344  0.0000017  0.0000015
 16.4432296  0.0043311 -0.1154263  0.0028303  0.0118188 -0.0000376 -0.0000334  0.0000028 -0.0000356
 16.7105992  0.0031883 -0.1140474  0.0027851  0.0114918 -0.0000351  0.0000607 -0.0000368  0.0000710
