#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1336848 -0.1714612 -0.7457143  0.2230952  0.0982641  0.0160048 -0.0220927  0.0011969 -0.0000062
 0.4010544 -0.1490206 -0.6483486  0.1653713  0.0724124  0.0065345 -0.0095905  0.0001872 -0.0000298
 0.6684240 -0.1290646 -0.5825142  0.1298007  0.0620457  0.0044578 -0.0055074  0.0000742 -0.0000445
 0.9357936 -0.1113898 -0.5322206  0.1064891  0.0566763  0.0034030 -0.0033083  0.0002396 -0.0000483
 1.2031631 -0.0950277 -0.4937336  0.0901205  0.0530410  0.0027040 -0.0020707  0.0000106 -0.0000532
 1.4705327 -0.0799374 -0.4625606  0.0773444  0.0504544  0.0021439 -0.0013401  0.0000398 -0.0000604
 1.7379023 -0.0673661 -0.4358643  0.0675332  0.0480534  0.0017174 -0.0008097  0.0000681 -0.0000283
 2.0052719 -0.0561107 -0.4132301  0.0597169  0.0461085  0.0014345 -0.0004764  0.0000034 -0.0000679
 2.2726415 -0.0465841 -0.3945279  0.0529769  0.0443865  0.0011929 -0.0002953 -0.0000269 -0.0000645
 2.5400111 -0.0383092 -0.3770871  0.0475309  0.0426623  0.0010122 -0.0001281 -0.0000134 -0.0000045
 2.8073807 -0.0310501 -0.3612720  0.0428075  0.0411218  0.0008633 -0.0000328 -0.0000588 -0.0000371
 3.0747503 -0.0253898 -0.3477634  0.0387511  0.0394305  0.0007143  0.0000129 -0.0000584 -0.0000378
 3.3421198 -0.0196804 -0.3344962  0.0350631  0.0381130  0.0006497  0.0000172  0.0000032 -0.0000394
 3.6094894 -0.0154398 -0.3228485  0.0321552  0.0365119  0.0005490  0.0000760 -0.0000325 -0.0000055
 3.8768590 -0.0114805 -0.3120611  0.0295691  0.0353544  0.0004564  0.0000752 -0.0000147 -0.0000519
 4.1442286 -0.0085825 -0.3023209  0.0272921  0.0340818  0.0003512  0.0001129  0.0000538  0.0000272
 4.4115982 -0.0059059 -0.2928686  0.0249158  0.0328790  0.0003335  0.0001303  0.0000324 -0.0000421
 4.6789678 -0.0039701 -0.2841544  0.0231615  0.0319071  0.0002878  0.0001000  0.0000013  0.0000052
 4.9463374 -0.0016989 -0.2755781  0.0213874  0.0308397  0.0001944  0.0001065  0.0000521  0.0000698
 5.2137070 -0.0000080 -0.2675935  0.0200155  0.0296793  0.0002105  0.0001024 -0.0000009  0.0000029
 5.4810765  0.0011834 -0.2600948  0.0185962  0.0288310  0.0002058  0.0000970  0.0000369 -0.0000251
 5.7484461  0.0025785 -0.2528879  0.0172775  0.0279448  0.0001933  0.0000901 -0.0000267  0.0000570
 6.0158157  0.0024515 -0.2467519  0.0162481  0.0270742  0.0001237  0.0001215 -0.0000323 -0.0000285
 6.2831853  0.0042054 -0.2397039  0.0151599  0.0262305  0.0001468  0.0000460  0.0000540 -0.0000330
 6.5505549  0.0047977 -0.2336396  0.0141249  0.0255050  0.0001410  0.0001111  0.0000326  0.0000074
 6.8179245  0.0053775 -0.2279443  0.0132267  0.0248049  0.0001111  0.0000377 -0.0000481  0.0000006
 7.0852941  0.0061078 -0.2224761  0.0125811  0.0240830  0.0001121  0.0000342 -0.0000541 -0.0000581
 7.3526637  0.0058589 -0.2162945  0.0117122  0.0232651  0.0001162  0.0000718 -0.0000603  0.0000818
 7.6200332  0.0067422 -0.2118161  0.0111220  0.0226324  0.0000718  0.0000548 -0.0000092  0.0000835
 7.8874028  0.0060292 -0.2067592  0.0104884  0.0221499  0.0000558  0.0000953  0.0000012  0.0000417
 8.1547724  0.0062701 -0.2015844  0.0099371  0.0214413  0.0001392  0.0000663  0.0000434 -0.0000693
 8.4221420  0.0066972 -0.1975230  0.0094380  0.0209628  0.0000306  0.0000777 -0.0000049  0.0000081
 8.6895116  0.0060198 -0.1932468  0.0092092  0.0204523  0.0000396  0.0001126 -0.0000205 -0.0000225
 8.9568812  0.0063569 -0.1892196  0.0085740  0.0200005 -0.0000089  0.0000924  0.0000374  0.0000242
 9.2242508  0.0065708 -0.1852181  0.0081154  0.0196913 -0.0000404  0.0000804 -0.0000310  0.0000200
 9.4916204  0.0060728 -0.1812240  0.0078168  0.0190632  0.0000323  0.0000889 -0.0000162  0.0000100
 9.7589899  0.0060452 -0.1768609  0.0072856  0.0185891  0.0000507  0.0001143  0.0000735 -0.0000009
 10.0263595  0.0061322 -0.1738383  0.0069663  0.0181927  0.0000203  0.0001123  0.0000136 -0.0000217
 10.2937291  0.0061394 -0.1703099  0.0066441  0.0179144  0.0000098  0.0000507 -0.0000148 -0.0000944
 10.5610987  0.0063068 -0.1667605  0.0062688  0.0175005  0.0000228  0.0000349 -0.0000168 -0.0000170
 10.8284683  0.0061418 -0.1636479  0.0063081  0.0170134 -0.0000261  0.0000841 -0.0000275 -0.0000076
 11.0958379  0.0064783 -0.1608051  0.0058204  0.0167195  0.0000197  0.0000202 -0.0000773  0.0000007
 11.3632075  0.0061934 -0.1574105  0.0056088  0.0162266  0.0000316  0.0000218 -0.0000484  0.0000640
 11.6305771  0.0058001 -0.1551089  0.0053029  0.0161020 -0.0000007  0.0000143 -0.0000127 -0.0000413
 11.8979466  0.0058753 -0.1516537  0.0050886  0.0156720 -0.0000065  0.0000458  0.0000708 -0.0000230
