#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1336848  0.3173930 -0.1468227  0.0580782 -0.6354642 -0.0019748  0.0001413 -0.3543974 -0.2461564
 0.4010544  0.2443203 -0.1825031  0.0125619 -0.4819972 -0.0002314 -0.0000954 -0.2887183 -0.2393934
 0.6684240  0.1946490 -0.1882439  0.0012656 -0.3963519 -0.0001046 -0.0001025 -0.2400074 -0.2305052
 0.9357936  0.1608039 -0.1871018 -0.0013035 -0.3420558  0.0000402  0.0000202 -0.2046023 -0.2232534
 1.2031631  0.1372056 -0.1800865 -0.0004069 -0.3029522  0.0000093  0.0001571 -0.1753090 -0.2142296
 1.4705327  0.1196968 -0.1739464  0.0011641 -0.2744066  0.0000357 -0.0001093 -0.1533721 -0.2066606
 1.7379023  0.1067227 -0.1676449  0.0037739 -0.2519203  0.0000783 -0.0000150 -0.1338260 -0.1996064
 2.0052719  0.0963536 -0.1616335  0.0056825 -0.2342582 -0.0002805  0.0000577 -0.1183289 -0.1924946
 2.2726415  0.0883415 -0.1557432  0.0073946 -0.2188282 -0.0000813 -0.0000447 -0.1051638 -0.1859497
 2.5400111  0.0820544 -0.1502659  0.0086613 -0.2059015  0.0000617  0.0001225 -0.0929755 -0.1802968
 2.8073807  0.0763329 -0.1463780  0.0102129 -0.1948475  0.0000266  0.0002141 -0.0839782 -0.1744919
 3.0747503  0.0712256 -0.1418171  0.0111262 -0.1864041  0.0000520  0.0000526 -0.0748770 -0.1692564
 3.3421198  0.0672187 -0.1381582  0.0116292 -0.1770948 -0.0001330 -0.0000627 -0.0674617 -0.1635865
 3.6094894  0.0633355 -0.1349683  0.0122614 -0.1700749  0.0000253  0.0000384 -0.0606458 -0.1586005
 3.8768590  0.0596205 -0.1308212  0.0128328 -0.1628855  0.0000610 -0.0000516 -0.0547398 -0.1543326
 4.1442286  0.0573402 -0.1273222  0.0129381 -0.1568221  0.0001375  0.0001708 -0.0495812 -0.1492993
 4.4115982  0.0544447 -0.1245177  0.0130955 -0.1510023 -0.0001579  0.0000003 -0.0456764 -0.1453243
 4.6789678  0.0516256 -0.1222660  0.0129945 -0.1459950  0.0000153 -0.0001659 -0.0412463 -0.1406294
 4.9463374  0.0484768 -0.1186250  0.0128001 -0.1412070  0.0001933  0.0001153 -0.0376762 -0.1365752
 5.2137070  0.0470982 -0.1159949  0.0126196 -0.1364633  0.0000028 -0.0001053 -0.0345838 -0.1330168
