#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1336848  0.3180831 -0.1476585  0.0597497 -0.6381641 -0.0013405  0.0000139 -0.3543221 -0.2471348
 0.4010544  0.2448981 -0.1821056  0.0134152 -0.4830330 -0.0001459  0.0000825 -0.2888443 -0.2391515
 0.6684240  0.1953557 -0.1891307  0.0015137 -0.3976322 -0.0001118 -0.0000511 -0.2402329 -0.2303704
 0.9357936  0.1621265 -0.1867959 -0.0016646 -0.3427340 -0.0000558 -0.0001231 -0.2045688 -0.2221754
 1.2031631  0.1373284 -0.1812483 -0.0003128 -0.3037924  0.0001171 -0.0000611 -0.1754190 -0.2143813
 1.4705327  0.1195035 -0.1742308  0.0011974 -0.2754365  0.0000611  0.0000117 -0.1527591 -0.2065303
 1.7379023  0.1068098 -0.1678243  0.0035649 -0.2526308  0.0000833 -0.0000151 -0.1341435 -0.1995611
 2.0052719  0.0963284 -0.1618401  0.0057608 -0.2341076 -0.0000562  0.0002245 -0.1180818 -0.1924704
 2.2726415  0.0880617 -0.1563745  0.0077895 -0.2195331  0.0000257 -0.0000561 -0.1047768 -0.1859776
 2.5400111  0.0815027 -0.1511779  0.0087963 -0.2063573  0.0000023 -0.0000252 -0.0933946 -0.1799039
 2.8073807  0.0761778 -0.1459531  0.0093418 -0.1953552  0.0001674 -0.0000798 -0.0836786 -0.1745428
 3.0747503  0.0712764 -0.1421766  0.0108475 -0.1861663 -0.0000540  0.0002030 -0.0750553 -0.1690871
 3.3421198  0.0666893 -0.1380625  0.0120964 -0.1775003 -0.0000603 -0.0001273 -0.0673110 -0.1637317
 3.6094894  0.0641057 -0.1340105  0.0126058 -0.1692154 -0.0001173  0.0000070 -0.0604479 -0.1589689
 3.8768590  0.0601936 -0.1309648  0.0129073 -0.1630939 -0.0001256 -0.0000138 -0.0547718 -0.1538834
 4.1442286  0.0579643 -0.1272969  0.0131804 -0.1562658 -0.0000730 -0.0000428 -0.0500686 -0.1491774
 4.4115982  0.0541921 -0.1257755  0.0128986 -0.1508320  0.0000494  0.0000875 -0.0455365 -0.1449226
 4.6789678  0.0506099 -0.1221820  0.0131567 -0.1455623 -0.0002230 -0.0000638 -0.0419318 -0.1401529
 4.9463374  0.0492358 -0.1187326  0.0125987 -0.1414113  0.0000529  0.0000009 -0.0383497 -0.1368085
 5.2137070  0.0461660 -0.1167252  0.0117582 -0.1364258  0.0001408  0.0000659 -0.0348914 -0.1333859
 5.4810765  0.0443007 -0.1135902  0.0131525 -0.1327285  0.0001204 -0.0000391 -0.0316629 -0.1295543
 5.7484461  0.0422747 -0.1110914  0.0126345 -0.1285833  0.0001826  0.0000692 -0.0290625 -0.1254650
 6.0158157  0.0403315 -0.1095779  0.0120869 -0.1245475 -0.0001151  0.0001307 -0.0270619 -0.1225952
 6.2831853  0.0388460 -0.1064503  0.0125586 -0.1208851  0.0000339 -0.0000297 -0.0247210 -0.1195859
 6.5505549  0.0369266 -0.1044427  0.0113863 -0.1175148  0.0000617 -0.0001048 -0.0231429 -0.1155421
 6.8179245  0.0355433 -0.1019598  0.0117818 -0.1147994 -0.0000159 -0.0000559 -0.0213738 -0.1134561
 7.0852941  0.0335965 -0.0997035  0.0112074 -0.1110683  0.0001851 -0.0001082 -0.0195087 -0.1106831
 7.3526637  0.0325996 -0.0982399  0.0104414 -0.1089830  0.0001328 -0.0000254 -0.0184021 -0.1082347
 7.6200332  0.0309478 -0.0965202  0.0106313 -0.1060597  0.0000273 -0.0000066 -0.0170214 -0.1051702
 7.8874028  0.0291843 -0.0939579  0.0102592 -0.1032559  0.0001371 -0.0000411 -0.0159233 -0.1024880
 8.1547724  0.0288689 -0.0925720  0.0097626 -0.1004696 -0.0000861  0.0003110 -0.0148856 -0.1004092
 8.4221420  0.0272567 -0.0905634  0.0096911 -0.0989874 -0.0001289  0.0000846 -0.0138825 -0.0979421
 8.6895116  0.0267617 -0.0884099  0.0093100 -0.0960816 -0.0000275  0.0000135 -0.0133838 -0.0957467
 8.9568812  0.0252661 -0.0865359  0.0090950 -0.0945575 -0.0001994  0.0002154 -0.0123140 -0.0934800
 9.2242508  0.0250792 -0.0853364  0.0091134 -0.0919425 -0.0000657  0.0000714 -0.0115961 -0.0913252
 9.4916204  0.0238067 -0.0844224  0.0085251 -0.0901950  0.0000720 -0.0000654 -0.0113708 -0.0898243
 9.7589899  0.0225884 -0.0822558  0.0083504 -0.0880553  0.0000518 -0.0000705 -0.0104564 -0.0878460
 10.0263595  0.0218204 -0.0815980  0.0081120 -0.0867582  0.0000979  0.0000737 -0.0099442 -0.0857641
 10.2937291  0.0210490 -0.0798654  0.0077680 -0.0844464 -0.0000871  0.0000870 -0.0099164 -0.0841132
 10.5610987  0.0202592 -0.0782241  0.0077785 -0.0825930 -0.0000406 -0.0001981 -0.0094902 -0.0826962
 10.8284683  0.0197945 -0.0767588  0.0073730 -0.0814960 -0.0000655  0.0000098 -0.0091344 -0.0811361
 11.0958379  0.0185526 -0.0758960  0.0075379 -0.0789570  0.0000048  0.0001971 -0.0083726 -0.0796960
 11.3632075  0.0177454 -0.0746696  0.0066496 -0.0785369  0.0000601 -0.0001180 -0.0082689 -0.0784719
 11.6305771  0.0178133 -0.0734696  0.0071359 -0.0764358  0.0001909 -0.0000607 -0.0073183 -0.0770408
 11.8979466  0.0169346 -0.0725584  0.0059795 -0.0752255  0.0000108 -0.0000343 -0.0069393 -0.0751965
 12.1653162  0.0160622 -0.0708459  0.0066803 -0.0742004  0.0002864 -0.0001814 -0.0069397 -0.0732748
 12.4326858  0.0156076 -0.0697111  0.0062508 -0.0728002  0.0000974  0.0001978 -0.0069751 -0.0725144
 12.7000554  0.0151463 -0.0683644  0.0060495 -0.0718102 -0.0001306  0.0001232 -0.0063351 -0.0711337
 12.9674250  0.0143916 -0.0682195  0.0060202 -0.0701674  0.0000203  0.0001086 -0.0064220 -0.0700902
 13.2347946  0.0139755 -0.0658809  0.0056058 -0.0685962 -0.0001089 -0.0000142 -0.0053795 -0.0692209
 13.5021642  0.0141213 -0.0651655  0.0053500 -0.0679202 -0.0000896 -0.0001208 -0.0055796 -0.0680341
 13.7695338  0.0134410 -0.0641739  0.0058005 -0.0659797 -0.0001167 -0.0000977 -0.0053351 -0.0670660
 14.0369033  0.0125412 -0.0631060  0.0045157 -0.0657345 -0.0000754  0.0001642 -0.0046361 -0.0659368
 14.3042729  0.0124620 -0.0626021  0.0047733 -0.0643530 -0.0000237  0.0000839 -0.0046603 -0.0646814
 14.5716425  0.0120252 -0.0612279  0.0050111 -0.0629965  0.0001379 -0.0000532 -0.0046233 -0.0632261
 14.8390121  0.0115070 -0.0612097  0.0045693 -0.0626705 -0.0001145  0.0001378 -0.0046045 -0.0627203
 15.1063817  0.0117479 -0.0597440  0.0045142 -0.0615266 -0.0001088 -0.0000107 -0.0040707 -0.0620848
 15.3737513  0.0111310 -0.0591196  0.0043613 -0.0604008 -0.0001529  0.0000281 -0.0039049 -0.0607028
 15.6411209  0.0109714 -0.0587020  0.0045838 -0.0596297 -0.0000303 -0.0001641 -0.0035530 -0.0597920
 15.9084905  0.0107395 -0.0569814  0.0040966 -0.0588187  0.0000002  0.0000005 -0.0032338 -0.0584677
 16.1758600  0.0105981 -0.0563089  0.0041335 -0.0580864  0.0000760 -0.0002144 -0.0036972 -0.0574549
