#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1336848  0.3188243 -0.1482835  0.0603593 -0.6387220 -0.0016339 -0.0000268 -0.3542274 -0.2472208
 0.4010544  0.2445432 -0.1818527  0.0140283 -0.4834922 -0.0002722  0.0001067 -0.2892255 -0.2391173
 0.6684240  0.1954712 -0.1890069  0.0012630 -0.3980174 -0.0001145  0.0000117 -0.2409488 -0.2312594
 0.9357936  0.1618979 -0.1868082 -0.0010431 -0.3431447 -0.0001480 -0.0000539 -0.2043558 -0.2225988
 1.2031631  0.1370996 -0.1808618 -0.0003453 -0.3044569 -0.0000408  0.0000729 -0.1753142 -0.2148505
 1.4705327  0.1201010 -0.1742018  0.0015567 -0.2757709 -0.0000781  0.0000410 -0.1530162 -0.2069145
 1.7379023  0.1067146 -0.1681648  0.0031871 -0.2520633  0.0000141  0.0001072 -0.1338872 -0.1998160
 2.0052719  0.0970347 -0.1615939  0.0053348 -0.2346832 -0.0000337  0.0000303 -0.1185155 -0.1928733
 2.2726415  0.0889207 -0.1561763  0.0074360 -0.2189297  0.0000801  0.0002327 -0.1044826 -0.1870787
 2.5400111  0.0818762 -0.1502296  0.0087500 -0.2064979  0.0001339  0.0001609 -0.0926794 -0.1801560
 2.8073807  0.0767668 -0.1459228  0.0100239 -0.1954433  0.0000105  0.0000107 -0.0834976 -0.1745699
 3.0747503  0.0718645 -0.1423934  0.0115498 -0.1860766 -0.0000487  0.0000022 -0.0746703 -0.1688652
 3.3421198  0.0676393 -0.1374702  0.0123139 -0.1779027  0.0000741 -0.0000150 -0.0675096 -0.1636099
 3.6094894  0.0637879 -0.1344933  0.0127457 -0.1692162  0.0000612 -0.0001376 -0.0600020 -0.1584827
 3.8768590  0.0605800 -0.1311127  0.0124038 -0.1633999 -0.0000385 -0.0000207 -0.0550003 -0.1538322
 4.1442286  0.0570729 -0.1283110  0.0141709 -0.1567937  0.0000161 -0.0001189 -0.0496016 -0.1490063
 4.4115982  0.0543620 -0.1238266  0.0131422 -0.1510919  0.0000550 -0.0000450 -0.0450241 -0.1448338
 4.6789678  0.0510514 -0.1221361  0.0134646 -0.1460455  0.0000284  0.0000527 -0.0410284 -0.1403159
 4.9463374  0.0492545 -0.1194900  0.0130656 -0.1408382 -0.0000217  0.0000250 -0.0375996 -0.1368856
 5.2137070  0.0465042 -0.1161342  0.0133206 -0.1371113  0.0000382 -0.0000524 -0.0341259 -0.1330331
 5.4810765  0.0442425 -0.1135835  0.0128486 -0.1325551 -0.0000421 -0.0000908 -0.0320517 -0.1289045
 5.7484461  0.0424338 -0.1111549  0.0119874 -0.1289418  0.0001195 -0.0000012 -0.0293826 -0.1257314
 6.0158157  0.0405566 -0.1087755  0.0117058 -0.1246667  0.0000612  0.0000741 -0.0272644 -0.1222376
 6.2831853  0.0386393 -0.1068083  0.0128022 -0.1211267 -0.0000867  0.0001022 -0.0247895 -0.1195374
 6.5505549  0.0363612 -0.1041376  0.0120254 -0.1177887 -0.0000067 -0.0001350 -0.0230965 -0.1158786
 6.8179245  0.0352428 -0.1022630  0.0120294 -0.1147113  0.0000634  0.0000780 -0.0215893 -0.1134128
 7.0852941  0.0332410 -0.1007243  0.0115578 -0.1115324 -0.0000914  0.0001063 -0.0197377 -0.1103987
 7.3526637  0.0318428 -0.0977174  0.0106307 -0.1089763  0.0001413  0.0000559 -0.0185757 -0.1076945
 7.6200332  0.0310248 -0.0955432  0.0105346 -0.1057010  0.0000456  0.0000103 -0.0172384 -0.1053768
