#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1336848  5.5757263 -0.5254426 -0.3451935 -0.0673836 -0.2149508  0.1662682  0.0014905 -0.0000040
 0.4010544  5.6264810 -0.8997293 -0.3342574 -0.1360924 -0.2217550  0.1290119  0.0005732  0.0000430
 0.6684240  5.6526578 -1.1639824 -0.3308560 -0.1829875 -0.2181883  0.1041109  0.0003691 -0.0000032
 0.9357936  5.6653017 -1.3657892 -0.3273780 -0.2120473 -0.2114226  0.0887245  0.0006786 -0.0002636
 1.2031631  5.6534848 -1.5223340 -0.3292458 -0.2328217 -0.2054132  0.0752493 -0.0000386 -0.0002708
 1.4705327  5.6287800 -1.6395058 -0.3255281 -0.2428259 -0.1867028  0.0641030  0.0005915 -0.0008117
 1.7379023  5.5971002 -1.7282496 -0.3236198 -0.2468467 -0.1724423  0.0593574 -0.0001780  0.0020777
 2.0052719  5.5566140 -1.8045658 -0.3211489 -0.2479671 -0.1580351  0.0488814  0.0007966  0.0004011
 2.2726415  5.5084539 -1.8482224 -0.3166968 -0.2390375 -0.1423633  0.0523078  0.0006554 -0.0003091
 2.5400111  5.4553745 -1.8744184 -0.3082606 -0.2262884 -0.1231558  0.0477668 -0.0000704 -0.0001159
 2.8073807  5.4070557 -1.8868109 -0.3045834 -0.2140622 -0.1188714  0.0481150  0.0011984 -0.0013718
 3.0747503  5.3596022 -1.9084540 -0.2986977 -0.2077652 -0.1054074  0.0331194 -0.0000855  0.0017346
 3.3421198  5.3161458 -1.8876268 -0.2804802 -0.1896515 -0.0899600  0.0359486 -0.0013369  0.0001492
 3.6094894  5.2501641 -1.8937742 -0.2780157 -0.1855322 -0.0826329  0.0342273  0.0020440 -0.0004370
 3.8768590  5.2109578 -1.8717902 -0.2766656 -0.1695337 -0.0653308  0.0352715  0.0007226  0.0013172
 4.1442286  5.1646991 -1.8660029 -0.2631318 -0.1593146 -0.0588384  0.0390874  0.0008543  0.0001913
 4.4115982  5.1408060 -1.8326717 -0.2574166 -0.1511746 -0.0643055  0.0196306  0.0014114  0.0017159
 4.6789678  5.0979099 -1.8081430 -0.2321753 -0.1292137 -0.0343095  0.0487684  0.0010119  0.0022305
 4.9463374  5.0476138 -1.7879509 -0.2418266 -0.1270387 -0.0482451  0.0244799 -0.0005614 -0.0007576
 5.2137070  5.0155968 -1.7679273 -0.2272566 -0.1300014 -0.0416098  0.0227053  0.0077776 -0.0006430
 5.4810765  5.0034237 -1.7185641 -0.2100781 -0.0940842 -0.0523031  0.0371416  0.0008569 -0.0019055
 5.7484461  4.9789287 -1.6880103 -0.2101494 -0.0847559 -0.0318402  0.0247381  0.0009727 -0.0021651
 6.0158157  4.9577391 -1.6633591 -0.1742416 -0.0805405 -0.0169821  0.0355495  0.0032864  0.0050841
 6.2831853  4.9082657 -1.6421728 -0.1716638 -0.0893513  0.0027114  0.0202675 -0.0029801 -0.0004297
 6.5505549  4.8968657 -1.6306843 -0.1732895 -0.0931747 -0.0194110  0.0231388  0.0011825  0.0011745
 6.8179245  4.8847206 -1.5590693 -0.1608668 -0.0726202 -0.0196754  0.0094925 -0.0061541  0.0072866
 7.0852941  4.8732932 -1.5572887 -0.1567230 -0.0884578 -0.0209405  0.0058681 -0.0024090  0.0017794
 7.3526637  4.8391304 -1.5288366 -0.1573723 -0.0756248 -0.0135068 -0.0049648  0.0051469  0.0029037
 7.6200332  4.8166298 -1.5537053 -0.1464371 -0.0675688 -0.0029800  0.0764899 -0.0036278 -0.0081803
 7.8874028  4.7628780 -1.4727120 -0.1681757 -0.0666877 -0.0011694  0.0208353 -0.0035442 -0.0003581
 8.1547724  4.7795656 -1.4338852 -0.1293392 -0.0495132 -0.0148608  0.0295240  0.0030445  0.0016077
 8.4221420  4.7712512 -1.4016296 -0.1363944 -0.0492911 -0.0229455  0.0466296  0.0015316 -0.0026816
 8.6895116  4.7369496 -1.3834608 -0.1252394 -0.0242050 -0.0251849  0.0246279  0.0101987 -0.0062095
 8.9568812  4.7388946 -1.3729953 -0.1155108 -0.0435280 -0.0124737 -0.0027990  0.0018844 -0.0010417
 9.2242508  4.7116511 -1.3070227 -0.1410419 -0.0443406 -0.0477240 -0.0444794  0.0035040 -0.0080199
 9.4916204  4.6920073 -1.3234188 -0.1222546 -0.0463759  0.0117858  0.0118481  0.0005545  0.0056379
 9.7589899  4.6978288 -1.2975602 -0.0915637 -0.0428051 -0.0099998  0.0109528 -0.0045079  0.0041140
 10.0263595  4.6404914 -1.2904986 -0.0925452 -0.0138035 -0.0192465  0.0376934 -0.0064381  0.0011218
 10.2937291  4.7144166 -1.2840155 -0.0957080 -0.0168091  0.0395343  0.0355453  0.0038089 -0.0045595
 10.5610987  4.6959541 -1.2201837 -0.0949854 -0.0133362 -0.0143965  0.0399732  0.0064636 -0.0047245
 10.8284683  4.6365656 -1.2216543 -0.0859038 -0.0457210  0.0363636 -0.0080323 -0.0015386 -0.0109517
 11.0958379  4.6431626 -1.1504542 -0.0977562 -0.0289526 -0.0258784  0.0233695 -0.0098176  0.0000003
 11.3632075  4.5959413 -1.2164811 -0.0825848 -0.0107702 -0.0044741  0.0783134  0.0005949  0.0057487
 11.6305771  4.6574586 -1.1003416 -0.0674113 -0.0253985 -0.0281690 -0.0337161  0.0050454 -0.0014965
 11.8979466  4.6619052 -1.1884837 -0.0872192 -0.0364451  0.0107220  0.0351678  0.0084792 -0.0034398
 12.1653162  4.6646340 -1.0574447 -0.1075012 -0.0355532 -0.0370772  0.0075314 -0.0057879  0.0061532
 12.4326858  4.5660318 -1.1091606 -0.0784894 -0.0497148  0.0160254  0.0061612  0.0011263  0.0036823
 12.7000554  4.5315926 -1.1035204 -0.1087293 -0.0476321 -0.0017517 -0.0049322 -0.0037506  0.0007844
 12.9674250  4.5816193 -1.0904340 -0.0614586  0.0036656 -0.0003077  0.0349610 -0.0082153 -0.0100816
 13.2347946  4.5734233 -1.0667661 -0.0764179 -0.0364854  0.0509595 -0.0048296  0.0133876  0.0060043
 13.5021642  4.5740391 -0.9720071 -0.0815576 -0.0245587  0.0012436 -0.0675491  0.0100077  0.0002963
 13.7695338  4.5791035 -0.9820974 -0.0647106 -0.0033796  0.0445353  0.0071679 -0.0104789 -0.0053409
 14.0369033  4.5893430 -1.0188366 -0.0564951 -0.0573670 -0.0178699  0.0034802 -0.0096536 -0.0001752
 14.3042729  4.4491070 -0.9049396 -0.0574947 -0.0198624  0.0519753  0.0049336 -0.0014024  0.0091796
 14.5716425  4.4877252 -1.0022587 -0.0084558  0.0188082  0.0252775  0.0202015  0.0118726 -0.0037331
 14.8390121  4.4585226 -0.9296794 -0.0560309  0.0103741  0.1781214  0.0462512  0.0037648  0.0042159
 15.1063817  4.5333160 -1.0090053 -0.0507991 -0.0175429 -0.0926583 -0.0129731 -0.0013137  0.0113436
