#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1336848  0.3179124 -0.1480558  0.0604513 -0.6400873 -0.0020628  0.0000497 -0.3544672 -0.2477802
 0.4010544  0.2451351 -0.1824853  0.0136607 -0.4830667 -0.0003413 -0.0000709 -0.2885759 -0.2402937
 0.6684240  0.1947613 -0.1885369  0.0018462 -0.3976056 -0.0002441 -0.0000019 -0.2401287 -0.2311836
 0.9357936  0.1614688 -0.1857367 -0.0008397 -0.3429371  0.0000553 -0.0000221 -0.2040422 -0.2227053
 1.2031631  0.1377143 -0.1812809 -0.0007001 -0.3037564  0.0001319 -0.0000766 -0.1750480 -0.2142363
 1.4705327  0.1202574 -0.1746638  0.0014608 -0.2751365 -0.0001218 -0.0000155 -0.1525893 -0.2068427
 1.7379023  0.1066125 -0.1675762  0.0037000 -0.2525663  0.0000863 -0.0000810 -0.1334284 -0.1994486
 2.0052719  0.0964763 -0.1620007  0.0047651 -0.2343959  0.0001305  0.0001236 -0.1181730 -0.1928746
 2.2726415  0.0888312 -0.1554671  0.0073742 -0.2195868 -0.0000115  0.0000197 -0.1044127 -0.1860229
 2.5400111  0.0822639 -0.1513747  0.0087642 -0.2062989 -0.0000021  0.0000458 -0.0932366 -0.1800885
 2.8073807  0.0758980 -0.1458116  0.0105969 -0.1944992 -0.0001607 -0.0000167 -0.0838726 -0.1745390
 3.0747503  0.0713484 -0.1427654  0.0114381 -0.1855377 -0.0000172  0.0000756 -0.0749718 -0.1690961
 3.3421198  0.0670096 -0.1378639  0.0122615 -0.1774864 -0.0000245 -0.0000543 -0.0668969 -0.1635226
 3.6094894  0.0635538 -0.1344670  0.0120221 -0.1701580 -0.0000765  0.0000489 -0.0609208 -0.1586804
 3.8768590  0.0602840 -0.1314843  0.0127747 -0.1624477  0.0001745  0.0000730 -0.0549759 -0.1537617
 4.1442286  0.0566145 -0.1285010  0.0128695 -0.1571613  0.0001382 -0.0000210 -0.0501159 -0.1492220
 4.4115982  0.0540463 -0.1252207  0.0134483 -0.1509601 -0.0000289  0.0000338 -0.0451287 -0.1446291
 4.6789678  0.0512460 -0.1215795  0.0137605 -0.1453734  0.0000557  0.0000558 -0.0416396 -0.1407989
 4.9463374  0.0487344 -0.1196210  0.0135568 -0.1408463 -0.0000242 -0.0000722 -0.0377843 -0.1368174
 5.2137070  0.0461311 -0.1169546  0.0129071 -0.1366003 -0.0000052 -0.0000545 -0.0349385 -0.1327175
 5.4810765  0.0438966 -0.1139287  0.0128453 -0.1322216 -0.0001025  0.0000820 -0.0318543 -0.1291382
 5.7484461  0.0424321 -0.1120830  0.0126632 -0.1276908 -0.0001240  0.0001400 -0.0293780 -0.1256696
 6.0158157  0.0402355 -0.1088444  0.0123008 -0.1242478 -0.0000258  0.0001369 -0.0271135 -0.1226165
 6.2831853  0.0389464 -0.1067817  0.0115658 -0.1209342 -0.0000857 -0.0000236 -0.0251770 -0.1194467
 6.5505549  0.0370604 -0.1044848  0.0120677 -0.1169784  0.0000242 -0.0001967 -0.0228749 -0.1171060
 6.8179245  0.0352023 -0.1024805  0.0114783 -0.1147600  0.0000180 -0.0000274 -0.0218438 -0.1133889
 7.0852941  0.0339365 -0.1006194  0.0112890 -0.1118224 -0.0000399 -0.0000016 -0.0197834 -0.1108363
 7.3526637  0.0321832 -0.0979822  0.0107569 -0.1087513  0.0000397 -0.0000897 -0.0182434 -0.1080514
