#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1336848  0.0202980 -0.4175857  0.1681663  0.0250023 -0.0387374  0.2202531 -0.0008727  0.0000234
 0.4010544 -0.0044509 -0.3470492  0.1332858  0.0145893 -0.0181889  0.1364224 -0.0002218  0.0000492
 0.6684240 -0.0105957 -0.3036232  0.1089380  0.0107166 -0.0122307  0.0935400 -0.0000726  0.0000468
 0.9357936 -0.0112616 -0.2734533  0.0914688  0.0090691 -0.0100623  0.0690997 -0.0000242  0.0000896
 1.2031631 -0.0098580 -0.2507261  0.0783275  0.0083186 -0.0093605  0.0529281  0.0000490  0.0000287
 1.4705327 -0.0074207 -0.2328857  0.0680955  0.0082131 -0.0088047  0.0423090  0.0000743  0.0000178
 1.7379023 -0.0050277 -0.2180165  0.0603446  0.0081294 -0.0085104  0.0344718 -0.0000163  0.0001683
 2.0052719 -0.0028894 -0.2056647  0.0537469  0.0077347 -0.0078905  0.0283589  0.0000615  0.0000749
 2.2726415 -0.0007187 -0.1946638  0.0482437  0.0074516 -0.0076218  0.0239370 -0.0000246  0.0000383
 2.5400111  0.0013595 -0.1859125  0.0437420  0.0074229 -0.0074941  0.0207415  0.0000594  0.0000323
 2.8073807  0.0033761 -0.1775043  0.0401145  0.0071578 -0.0071133  0.0175803  0.0000496  0.0000116
 3.0747503  0.0047528 -0.1707047  0.0367311  0.0068757 -0.0065453  0.0154328  0.0000155  0.0000054
 3.3421198  0.0060375 -0.1643865  0.0336748  0.0066585 -0.0059573  0.0136393  0.0000901  0.0000341
 3.6094894  0.0073034 -0.1584027  0.0313093  0.0060990 -0.0055555  0.0116298  0.0000359 -0.0000121
 3.8768590  0.0074889 -0.1530393  0.0289494  0.0058573 -0.0049075  0.0104876  0.0000048  0.0000680
 4.1442286  0.0081759 -0.1475245  0.0267220  0.0054565 -0.0042109  0.0089925  0.0000978 -0.0000069
 4.4115982  0.0087414 -0.1430199  0.0248800  0.0049833 -0.0042767  0.0083282  0.0000267 -0.0000014
 4.6789678  0.0092136 -0.1384649  0.0231911  0.0048341 -0.0039319  0.0073316 -0.0000061 -0.0000326
 4.9463374  0.0093601 -0.1345701  0.0214812  0.0044148 -0.0037048  0.0062993 -0.0000449 -0.0000452
 5.2137070  0.0097930 -0.1308046  0.0202572  0.0040425 -0.0035188  0.0059226 -0.0000025 -0.0000819
 5.4810765  0.0096782 -0.1269821  0.0190385  0.0037886 -0.0031546  0.0055198 -0.0000695 -0.0000608
 5.7484461  0.0094281 -0.1231875  0.0178579  0.0036705 -0.0030444  0.0047316  0.0000038  0.0000198
 6.0158157  0.0094250 -0.1202101  0.0169521  0.0034175 -0.0027102  0.0044365  0.0000235  0.0000148
 6.2831853  0.0094157 -0.1172993  0.0159715  0.0030803 -0.0026949  0.0043581  0.0000518  0.0000698
 6.5505549  0.0092318 -0.1140124  0.0151278  0.0027489 -0.0025871  0.0035512 -0.0000382  0.0000074
 6.8179245  0.0094190 -0.1108580  0.0142832  0.0031384 -0.0026912  0.0034570  0.0000561 -0.0000598
 7.0852941  0.0089112 -0.1086359  0.0136015  0.0024503 -0.0015698  0.0026926 -0.0000381 -0.0000781
 7.3526637  0.0089267 -0.1059192  0.0127982  0.0023959 -0.0019987  0.0027448  0.0000022 -0.0000309
 7.6200332  0.0085013 -0.1034394  0.0118734  0.0022279 -0.0018436  0.0023608 -0.0000300  0.0000199
 7.8874028  0.0086627 -0.1009647  0.0113834  0.0022898 -0.0015452  0.0022004  0.0000044  0.0000121
 8.1547724  0.0081888 -0.0988610  0.0107390  0.0020457 -0.0017832  0.0022462 -0.0000312  0.0000211
 8.4221420  0.0080076 -0.0963203  0.0105240  0.0018807 -0.0012565  0.0017527 -0.0000038  0.0000209
 8.6895116  0.0080696 -0.0945371  0.0098621  0.0017669 -0.0017713  0.0017407  0.0000484  0.0000776
