#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1336848  0.3181587 -0.1474937  0.0602638 -0.6393656 -0.0020587  0.0000302 -0.3540675 -0.2468846
 0.4010544  0.2447541 -0.1825933  0.0130762 -0.4827910 -0.0003486 -0.0000208 -0.2884240 -0.2395136
 0.6684240  0.1953372 -0.1891794  0.0020156 -0.3977888 -0.0001372 -0.0000282 -0.2407659 -0.2311644
 0.9357936  0.1616652 -0.1870014 -0.0014555 -0.3424967 -0.0001619  0.0000601 -0.2043778 -0.2225599
 1.2031631  0.1375132 -0.1803760 -0.0010534 -0.3037441  0.0000018  0.0000496 -0.1760155 -0.2145975
 1.4705327  0.1199391 -0.1741322  0.0013131 -0.2750617 -0.0000916  0.0001265 -0.1529753 -0.2069390
 1.7379023  0.1068609 -0.1676745  0.0031285 -0.2524431  0.0000054 -0.0002625 -0.1344703 -0.1995604
 2.0052719  0.0960563 -0.1611292  0.0051024 -0.2339907 -0.0000807 -0.0000442 -0.1182921 -0.1924969
 2.2726415  0.0885136 -0.1557967  0.0070553 -0.2187486 -0.0000675  0.0000302 -0.1050710 -0.1862417
 2.5400111  0.0820496 -0.1510768  0.0089728 -0.2062660  0.0000085  0.0000092 -0.0933312 -0.1801843
 2.8073807  0.0769474 -0.1463144  0.0098013 -0.1954309 -0.0000914  0.0001030 -0.0835266 -0.1745144
 3.0747503  0.0713377 -0.1415153  0.0107821 -0.1858067  0.0000093 -0.0001237 -0.0746926 -0.1684760
 3.3421198  0.0673870 -0.1387231  0.0115668 -0.1777864  0.0000855 -0.0000102 -0.0672730 -0.1637278
 3.6094894  0.0635759 -0.1340293  0.0125529 -0.1696810 -0.0001166  0.0000247 -0.0605461 -0.1589294
 3.8768590  0.0605230 -0.1309000  0.0129925 -0.1629830 -0.0000421 -0.0000659 -0.0554555 -0.1536530
 4.1442286  0.0572167 -0.1276399  0.0131747 -0.1563211 -0.0000406 -0.0000082 -0.0500416 -0.1492411
 4.4115982  0.0542288 -0.1244134  0.0127269 -0.1514254 -0.0000653 -0.0000818 -0.0457549 -0.1447269
 4.6789678  0.0516507 -0.1228568  0.0132620 -0.1454169 -0.0000436 -0.0000954 -0.0416134 -0.1409068
 4.9463374  0.0494972 -0.1186920  0.0131467 -0.1409407  0.0000261  0.0000325 -0.0379987 -0.1366523
 5.2137070  0.0466561 -0.1158538  0.0129945 -0.1362688 -0.0002933  0.0000236 -0.0348527 -0.1332041
 5.4810765  0.0452063 -0.1145543  0.0122268 -0.1322459 -0.0000277  0.0000685 -0.0316737 -0.1293637
 5.7484461  0.0430213 -0.1120448  0.0122801 -0.1284564 -0.0000327  0.0000731 -0.0296507 -0.1254244
 6.0158157  0.0403103 -0.1103247  0.0120664 -0.1244456 -0.0001026 -0.0001616 -0.0269434 -0.1225705
 6.2831853  0.0382374 -0.1072750  0.0124146 -0.1208882  0.0000883  0.0000135 -0.0249991 -0.1194723
 6.5505549  0.0365889 -0.1044684  0.0115368 -0.1173842 -0.0000325 -0.0000331 -0.0232856 -0.1164697
 6.8179245  0.0352500 -0.1029989  0.0112141 -0.1149895  0.0001621 -0.0001949 -0.0215819 -0.1135439
 7.0852941  0.0332424 -0.1002442  0.0107027 -0.1117053  0.0000601 -0.0000455 -0.0202751 -0.1108327
 7.3526637  0.0320734 -0.0981190  0.0106808 -0.1089219 -0.0001220 -0.0000682 -0.0188455 -0.1078329
 7.6200332  0.0308245 -0.0965545  0.0102252 -0.1046861  0.0000800  0.0001805 -0.0176338 -0.1055232
