#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1336848  0.3177885 -0.1476084  0.0595959 -0.6376565 -0.0014313 -0.0001246 -0.3542898 -0.2475915
 0.4010544  0.2445111 -0.1824889  0.0135406 -0.4831041 -0.0000434 -0.0000277 -0.2889430 -0.2402793
 0.6684240  0.1959241 -0.1886648  0.0014195 -0.3975814 -0.0000140 -0.0000747 -0.2406672 -0.2310717
 0.9357936  0.1619469 -0.1866581 -0.0007327 -0.3426125 -0.0000909 -0.0001356 -0.2041849 -0.2229715
 1.2031631  0.1378820 -0.1811143 -0.0005067 -0.3042034  0.0000414  0.0000273 -0.1755171 -0.2143788
 1.4705327  0.1195953 -0.1749923  0.0015363 -0.2747919 -0.0001497  0.0000040 -0.1527794 -0.2066816
 1.7379023  0.1072928 -0.1680718  0.0034180 -0.2517640 -0.0001820  0.0001591 -0.1342570 -0.1995581
 2.0052719  0.0965132 -0.1617570  0.0054061 -0.2338410 -0.0000026 -0.0000686 -0.1184959 -0.1927460
 2.2726415  0.0882283 -0.1562106  0.0077246 -0.2196097 -0.0000609  0.0001006 -0.1050330 -0.1862084
 2.5400111  0.0824788 -0.1509556  0.0090444 -0.2063074 -0.0000443 -0.0001223 -0.0936324 -0.1804948
 2.8073807  0.0765344 -0.1461424  0.0103665 -0.1955781  0.0001241 -0.0000158 -0.0837266 -0.1743053
 3.0747503  0.0715497 -0.1424612  0.0110569 -0.1859141 -0.0001284  0.0002100 -0.0750531 -0.1694453
 3.3421198  0.0673417 -0.1386118  0.0114241 -0.1772051 -0.0000368 -0.0000203 -0.0672430 -0.1636450
 3.6094894  0.0635107 -0.1349814  0.0132574 -0.1697626 -0.0000574 -0.0000182 -0.0607198 -0.1588379
 3.8768590  0.0594332 -0.1312947  0.0128919 -0.1626524 -0.0000056  0.0000867 -0.0554856 -0.1540905
 4.1442286  0.0571272 -0.1271076  0.0129970 -0.1566585 -0.0001884 -0.0000086 -0.0502903 -0.1493280
 4.4115982  0.0535089 -0.1253805  0.0131948 -0.1512965  0.0000215 -0.0002015 -0.0455538 -0.1449055
 4.6789678  0.0514571 -0.1223733  0.0125656 -0.1460383  0.0000863  0.0001489 -0.0413369 -0.1410706
 4.9463374  0.0493678 -0.1190440  0.0129999 -0.1409376  0.0000398  0.0000589 -0.0379443 -0.1365663
 5.2137070  0.0465107 -0.1165612  0.0127678 -0.1366961 -0.0000266 -0.0001498 -0.0351774 -0.1332499
 5.4810765  0.0441463 -0.1134599  0.0126607 -0.1324915 -0.0000426 -0.0000021 -0.0327413 -0.1297723
 5.7484461  0.0423441 -0.1109981  0.0123132 -0.1276280 -0.0001727 -0.0001418 -0.0293921 -0.1262650
 6.0158157  0.0406545 -0.1090285  0.0119703 -0.1243932 -0.0000213 -0.0000118 -0.0269428 -0.1230722
 6.2831853  0.0380359 -0.1065238  0.0118092 -0.1209454  0.0001166 -0.0001189 -0.0250967 -0.1194310
 6.5505549  0.0366119 -0.1039084  0.0115365 -0.1178825  0.0000034  0.0001606 -0.0234396 -0.1163287
 6.8179245  0.0356142 -0.1022395  0.0116063 -0.1143652  0.0000037 -0.0000816 -0.0217476 -0.1135608
 7.0852941  0.0335680 -0.0999241  0.0115485 -0.1116587 -0.0001286  0.0000043 -0.0203855 -0.1112782
 7.3526637  0.0327874 -0.0980114  0.0103499 -0.1087172 -0.0000475  0.0001478 -0.0187251 -0.1082587
 7.6200332  0.0317332 -0.0964071  0.0102710 -0.1062744 -0.0000880 -0.0000022 -0.0169683 -0.1055845
 7.8874028  0.0296807 -0.0940789  0.0103643 -0.1031684 -0.0000236  0.0000584 -0.0162989 -0.1030947
 8.1547724  0.0290028 -0.0922922  0.0099380 -0.1012377  0.0000395  0.0000849 -0.0152015 -0.1005312
 8.4221420  0.0277512 -0.0907286  0.0094098 -0.0989427  0.0000434  0.0002130 -0.0136739 -0.0983799
 8.6895116  0.0268181 -0.0890461  0.0091080 -0.0965862 -0.0000043 -0.0001952 -0.0133506 -0.0961564
 8.9568812  0.0255097 -0.0877031  0.0095869 -0.0943201  0.0000999  0.0000902 -0.0126813 -0.0935268
 9.2242508  0.0239082 -0.0857073  0.0084970 -0.0918536  0.0001469 -0.0001042 -0.0124545 -0.0920279
 9.4916204  0.0224301 -0.0840016  0.0094362 -0.0896942 -0.0001713 -0.0000576 -0.0111749 -0.0906000
 9.7589899  0.0223800 -0.0821259  0.0086412 -0.0880701  0.0000645  0.0000435 -0.0106013 -0.0880777
 10.0263595  0.0219206 -0.0811407  0.0078231 -0.0863142 -0.0000218 -0.0000488 -0.0100464 -0.0863877
 10.2937291  0.0206720 -0.0798361  0.0074715 -0.0850146 -0.0000289 -0.0000624 -0.0090137 -0.0845213
 10.5610987  0.0204374 -0.0775718  0.0072091 -0.0827863 -0.0000415  0.0000335 -0.0087151 -0.0824138
 10.8284683  0.0195370 -0.0769061  0.0065006 -0.0814733 -0.0001901  0.0000056 -0.0089638 -0.0813710
 11.0958379  0.0189927 -0.0754620  0.0072880 -0.0797134 -0.0001501  0.0000278 -0.0077430 -0.0797429
 11.3632075  0.0185322 -0.0742451  0.0072562 -0.0784218  0.0001040 -0.0000011 -0.0078396 -0.0780621
 11.6305771  0.0180281 -0.0730436  0.0064324 -0.0766902 -0.0000586  0.0000593 -0.0074991 -0.0770881
 11.8979466  0.0171266 -0.0713038  0.0068462 -0.0757956  0.0000179  0.0000995 -0.0073538 -0.0757839
 12.1653162  0.0166120 -0.0706480  0.0065058 -0.0738113  0.0001171  0.0000503 -0.0067069 -0.0734241
 12.4326858  0.0157880 -0.0694313  0.0068453 -0.0724008  0.0000178  0.0000806 -0.0062914 -0.0732304
 12.7000554  0.0148524 -0.0686764  0.0059399 -0.0712226 -0.0001156  0.0000398 -0.0059472 -0.0711811
 12.9674250  0.0141791 -0.0671945  0.0060980 -0.0698040 -0.0000761 -0.0000040 -0.0055871 -0.0699385
 13.2347946  0.0133086 -0.0663039  0.0052618 -0.0689275  0.0002676 -0.0000027 -0.0059055 -0.0690092
 13.5021642  0.0137187 -0.0645427  0.0057167 -0.0678809 -0.0001185  0.0000294 -0.0056290 -0.0678808
 13.7695338  0.0133526 -0.0641502  0.0060123 -0.0665198  0.0000635  0.0000677 -0.0053103 -0.0665429
 14.0369033  0.0135814 -0.0632513  0.0041427 -0.0654698  0.0000154  0.0000135 -0.0054717 -0.0659212
 14.3042729  0.0127131 -0.0618282  0.0046452 -0.0646004 -0.0002192 -0.0000875 -0.0045066 -0.0646853
 14.5716425  0.0119992 -0.0608662  0.0044781 -0.0632234  0.0000233 -0.0002128 -0.0043564 -0.0633256
 14.8390121  0.0120696 -0.0604263  0.0047323 -0.0624824  0.0000466 -0.0000946 -0.0040727 -0.0623787
 15.1063817  0.0114704 -0.0598072  0.0046846 -0.0609681 -0.0001395  0.0001225 -0.0045187 -0.0614827
 15.3737513  0.0109982 -0.0585554  0.0047728 -0.0605175 -0.0000266 -0.0000234 -0.0042119 -0.0610179
 15.6411209  0.0105270 -0.0577955  0.0047996 -0.0596806  0.0001479 -0.0000354 -0.0041981 -0.0597051
 15.9084905  0.0105692 -0.0576068  0.0043809 -0.0584680 -0.0001217  0.0000536 -0.0039297 -0.0589724
 16.1758600  0.0110381 -0.0560449  0.0038391 -0.0577522  0.0000254 -0.0001626 -0.0033840 -0.0577000
 16.4432296  0.0099148 -0.0561001  0.0036597 -0.0569259  0.0000275  0.0000057 -0.0038614 -0.0569348
 16.7105992  0.0099387 -0.0540650  0.0040314 -0.0564729 -0.0000372 -0.0001356 -0.0039212 -0.0560669
 16.9779688  0.0098017 -0.0540066  0.0033646 -0.0556379 -0.0002469 -0.0000477 -0.0036674 -0.0552983
 17.2453384  0.0091544 -0.0533844  0.0040393 -0.0547621  0.0002555  0.0000027 -0.0033495 -0.0546354
 17.5127080  0.0094693 -0.0526113  0.0031863 -0.0538103 -0.0001054  0.0000686 -0.0035655 -0.0542169
 17.7800776  0.0090493 -0.0517678  0.0032508 -0.0529208  0.0002509  0.0000944 -0.0030863 -0.0536199
 18.0474472  0.0086056 -0.0512610  0.0037044 -0.0524952  0.0000415 -0.0000819 -0.0029052 -0.0525922
 18.3148167  0.0085177 -0.0509658  0.0039588 -0.0519865 -0.0003156  0.0000319 -0.0031234 -0.0518592
 18.5821863  0.0085377 -0.0501004  0.0033051 -0.0511459 -0.0001174 -0.0003426 -0.0029135 -0.0511094
 18.8495559  0.0081957 -0.0498411  0.0029597 -0.0506027  0.0000839 -0.0000703 -0.0030058 -0.0503090
 19.1169255  0.0078552 -0.0488231  0.0028541 -0.0499247  0.0000476  0.0001224 -0.0025151 -0.0503387
 19.3842951  0.0075691 -0.0488945  0.0034097 -0.0497652 -0.0000221  0.0000415 -0.0025585 -0.0495181
 19.6516647  0.0072200 -0.0480604  0.0030694 -0.0484200 -0.0000066  0.0000464 -0.0024485 -0.0488509
 19.9190343  0.0071094 -0.0471344  0.0027467 -0.0477709 -0.0002061  0.0001961 -0.0026055 -0.0484562
 20.1864039  0.0072503 -0.0466054  0.0031147 -0.0477483 -0.0000243  0.0000458 -0.0027028 -0.0477606
 20.4537734  0.0070285 -0.0459665  0.0029010 -0.0460782  0.0002063 -0.0002318 -0.0018694 -0.0472053
 20.7211430  0.0066543 -0.0463489  0.0033100 -0.0463899  0.0001362  0.0000980 -0.0023060 -0.0465634
 20.9885126  0.0066506 -0.0453601  0.0031459 -0.0457881 -0.0000758  0.0000419 -0.0019769 -0.0461643
 21.2558822  0.0059781 -0.0443599  0.0028971 -0.0449580  0.0001240 -0.0000347 -0.0019761 -0.0453537
 21.5232518  0.0063449 -0.0439718  0.0027023 -0.0446161 -0.0001205 -0.0000490 -0.0021696 -0.0451551
 21.7906214  0.0060954 -0.0436488  0.0029184 -0.0441285 -0.0003051  0.0000682 -0.0018376 -0.0442568
 22.0579910  0.0058637 -0.0436652  0.0027282 -0.0438410  0.0001323 -0.0002103 -0.0016614 -0.0436967
 22.3253606  0.0055958 -0.0424358  0.0023810 -0.0436909  0.0000021 -0.0000761 -0.0018877 -0.0431623
 22.5927301  0.0062233 -0.0422280  0.0030372 -0.0424482  0.0000237  0.0000489 -0.0019083 -0.0427785
 22.8600997  0.0057343 -0.0414534  0.0024967 -0.0418106 -0.0001118 -0.0001772 -0.0019482 -0.0420793
 23.1274693  0.0055393 -0.0413862  0.0022910 -0.0415599 -0.0000204  0.0000890 -0.0020593 -0.0415548
 23.3948389  0.0054250 -0.0410723  0.0020524 -0.0407655 -0.0001485  0.0000673 -0.0011733 -0.0414304
 23.6622085  0.0058145 -0.0407002  0.0021666 -0.0401117 -0.0000224 -0.0001155 -0.0021485 -0.0412981
 23.9295781  0.0050303 -0.0398219  0.0023467 -0.0407261  0.0001560  0.0000193 -0.0017731 -0.0404356
 24.1969477  0.0047391 -0.0391737  0.0015262 -0.0399567  0.0000006  0.0001484 -0.0014268 -0.0402088
 24.4643173  0.0051464 -0.0383129  0.0029618 -0.0393309  0.0000416 -0.0002021 -0.0021503 -0.0397574
 24.7316868  0.0053079 -0.0390156  0.0020943 -0.0394371 -0.0000362  0.0001207 -0.0015588 -0.0397401
 24.9990564  0.0053070 -0.0387359  0.0011692 -0.0392593  0.0000430  0.0000111 -0.0014383 -0.0394395
 25.2664260  0.0045848 -0.0378466  0.0022135 -0.0385613 -0.0000694 -0.0001803 -0.0011088 -0.0387334
 25.5337956  0.0047054 -0.0375720  0.0017114 -0.0380578 -0.0002269 -0.0000724 -0.0011854 -0.0378348
