#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1047198  0.3136481 -0.0957763  0.0309818 -0.4594607 -0.4618580 -0.0002533 -0.4062173 -0.1980296
 0.3141593  0.2574574 -0.1539518  0.0029088 -0.4922457 -0.1365262 -0.0001861 -0.3196712 -0.2335030
 0.5235988  0.2140598 -0.1710211 -0.0049207 -0.4255026 -0.0531818  0.0003372 -0.2719249 -0.2304908
 0.7330383  0.1823150 -0.1750054 -0.0063419 -0.3735390 -0.0253349 -0.0004240 -0.2366930 -0.2252458
 0.9424778  0.1575250 -0.1736862 -0.0054626 -0.3353789 -0.0139624 -0.0003104 -0.2085339 -0.2192153
 1.1519173  0.1397379 -0.1700925 -0.0036229 -0.3046373 -0.0082846  0.0002440 -0.1859157 -0.2137623
 1.3613568  0.1256170 -0.1660039 -0.0007111 -0.2816930 -0.0051380  0.0001063 -0.1664518 -0.2081573
 1.5707963  0.1145064 -0.1627007  0.0011444 -0.2624992 -0.0031180 -0.0001824 -0.1490503 -0.2032674
 1.7802358  0.1056146 -0.1585602  0.0035808 -0.2461775 -0.0024504  0.0004471 -0.1347607 -0.1978266
 1.9896753  0.0977550 -0.1542216  0.0053635 -0.2329597 -0.0013558  0.0002987 -0.1223885 -0.1923947
 2.1991149  0.0913411 -0.1507004  0.0068056 -0.2208270 -0.0012732 -0.0002875 -0.1113118 -0.1876460
 2.4085544  0.0857864 -0.1467648  0.0087190 -0.2104779 -0.0005125 -0.0000811 -0.1014846 -0.1830686
 2.6179939  0.0812940 -0.1430716  0.0092074 -0.2015284 -0.0002742 -0.0002879 -0.0926905 -0.1785362
 2.8274334  0.0770719 -0.1407812  0.0107222 -0.1927412 -0.0007186 -0.0002386 -0.0845195 -0.1742031
 3.0368729  0.0732821 -0.1375957  0.0117180 -0.1857851 -0.0002161 -0.0001641 -0.0778310 -0.1701753
 3.2463124  0.0698794 -0.1352634  0.0126141 -0.1794426 -0.0000255 -0.0003397 -0.0720557 -0.1658480
 3.4557519  0.0667588 -0.1321935  0.0127951 -0.1727109 -0.0001922  0.0003185 -0.0659160 -0.1615230
 3.6651914  0.0640276 -0.1297915  0.0130991 -0.1673094 -0.0000279  0.0002284 -0.0605821 -0.1578711
 3.8746309  0.0624387 -0.1276610  0.0134704 -0.1623557 -0.0003704  0.0000078 -0.0560624 -0.1543271
 4.0840704  0.0592265 -0.1256590  0.0131291 -0.1570449 -0.0005171  0.0000065 -0.0520170 -0.1506572
 4.2935100  0.0568607 -0.1237561  0.0134755 -0.1527840 -0.0003399  0.0002331 -0.0479505 -0.1472485
 4.5029495  0.0538348 -0.1213886  0.0139724 -0.1484056  0.0000088  0.0003287 -0.0448897 -0.1438020
 4.7123890  0.0522819 -0.1192611  0.0141424 -0.1449272  0.0003345  0.0000545 -0.0416196 -0.1401819
 4.9218285  0.0511992 -0.1172005  0.0141231 -0.1404658  0.0000541 -0.0002683 -0.0389321 -0.1374205
 5.1312680  0.0488272 -0.1149745  0.0130811 -0.1374074  0.0005980 -0.0005465 -0.0363912 -0.1344112
 5.3407075  0.0464829 -0.1133054  0.0136337 -0.1340697  0.0000475 -0.0001130 -0.0337230 -0.1315373
 5.5501470  0.0444120 -0.1115877  0.0129738 -0.1307730  0.0002489 -0.0001415 -0.0311959 -0.1284067
 5.7595865  0.0435066 -0.1089913  0.0123961 -0.1280647 -0.0003539 -0.0001553 -0.0294388 -0.1254747
 5.9690260  0.0422165 -0.1083347  0.0129494 -0.1244358 -0.0005775  0.0000767 -0.0275570 -0.1233487
 6.1784656  0.0407238 -0.1060977  0.0123664 -0.1222179 -0.0000458  0.0002421 -0.0259382 -0.1206823
 6.3879051  0.0396577 -0.1051250  0.0119739 -0.1190163 -0.0002569  0.0002530 -0.0247758 -0.1187334
 6.5973446  0.0377828 -0.1032395  0.0120946 -0.1172899 -0.0001759  0.0000800 -0.0229382 -0.1157549
 6.8067841  0.0365474 -0.1013129  0.0115546 -0.1146950 -0.0003250 -0.0001883 -0.0213923 -0.1132609
 7.0162236  0.0348271 -0.0998302  0.0112555 -0.1124974 -0.0002289 -0.0000289 -0.0202515 -0.1112419
 7.2256631  0.0339873 -0.0982776  0.0116239 -0.1099137  0.0000717 -0.0001746 -0.0190919 -0.1095988
 7.4351026  0.0326156 -0.0969663  0.0109446 -0.1079255 -0.0004062 -0.0001046 -0.0181981 -0.1072068
 7.6445421  0.0323120 -0.0953277  0.0106823 -0.1059254 -0.0002194  0.0000828 -0.0170298 -0.1049398
 7.8539816  0.0314216 -0.0939416  0.0105877 -0.1038292 -0.0000706 -0.0003934 -0.0168306 -0.1030908
 8.0634211  0.0298052 -0.0931482  0.0107018 -0.1021191  0.0000310  0.0001455 -0.0155244 -0.1015180
 8.2728607  0.0285512 -0.0913020  0.0100689 -0.0997802 -0.0000585  0.0006322 -0.0145289 -0.0994670
 8.4823002  0.0279372 -0.0895622  0.0099168 -0.0980737  0.0003554 -0.0000386 -0.0140224 -0.0978578
 8.6917397  0.0273144 -0.0883075  0.0094329 -0.0958167 -0.0003217 -0.0002475 -0.0135461 -0.0957316
 8.9011792  0.0265085 -0.0874679  0.0094868 -0.0941212 -0.0001238  0.0002743 -0.0127460 -0.0942431
 9.1106187  0.0253219 -0.0858560  0.0091779 -0.0922919  0.0004543  0.0001722 -0.0121510 -0.0927868
 9.3200582  0.0245553 -0.0847270  0.0086630 -0.0908811  0.0002246 -0.0003476 -0.0111707 -0.0910625
 9.5294977  0.0235555 -0.0835798  0.0090460 -0.0897597 -0.0001924 -0.0004241 -0.0107664 -0.0894043
 9.7389372  0.0234332 -0.0821429  0.0085358 -0.0882462 -0.0004207  0.0002500 -0.0108837 -0.0879305
