#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1047198  0.3142978 -0.0963593  0.0310352 -0.4606291 -0.4603003 -0.0006664 -0.4060151 -0.1975456
 0.3141593  0.2577824 -0.1547188  0.0037720 -0.4932558 -0.1364576  0.0001829 -0.3192631 -0.2330930
 0.5235988  0.2143605 -0.1708560 -0.0046109 -0.4256006 -0.0528953 -0.0000004 -0.2725089 -0.2299314
 0.7330383  0.1819835 -0.1746864 -0.0066359 -0.3741773 -0.0252075 -0.0003183 -0.2372627 -0.2246346
 0.9424778  0.1576328 -0.1738217 -0.0053088 -0.3348469 -0.0141149 -0.0003503 -0.2089472 -0.2189973
 1.1519173  0.1402520 -0.1705708 -0.0033322 -0.3055139 -0.0080495 -0.0002043 -0.1862230 -0.2134415
 1.3613568  0.1259360 -0.1660704 -0.0011712 -0.2816582 -0.0053199 -0.0001929 -0.1663036 -0.2080042
 1.5707963  0.1147281 -0.1620542  0.0010034 -0.2623709 -0.0032035 -0.0000457 -0.1495348 -0.2024032
 1.7802358  0.1055551 -0.1581214  0.0035093 -0.2466218 -0.0022559 -0.0004973 -0.1353824 -0.1975634
 1.9896753  0.0978631 -0.1545410  0.0054682 -0.2324166 -0.0013365  0.0004189 -0.1222936 -0.1925268
 2.1991149  0.0913478 -0.1506882  0.0064602 -0.2208374 -0.0013577  0.0000284 -0.1115413 -0.1874670
 2.4085544  0.0857503 -0.1472796  0.0083992 -0.2107466 -0.0011374 -0.0000173 -0.1020296 -0.1829010
 2.6179939  0.0813676 -0.1436349  0.0100819 -0.2007569 -0.0009136  0.0003598 -0.0933154 -0.1785103
 2.8274334  0.0773774 -0.1406869  0.0110091 -0.1933876 -0.0005486  0.0002852 -0.0855687 -0.1740788
 3.0368729  0.0738335 -0.1379805  0.0119502 -0.1855698 -0.0007220 -0.0000797 -0.0781433 -0.1698156
 3.2463124  0.0698723 -0.1354336  0.0117182 -0.1788926 -0.0003506  0.0008010 -0.0722578 -0.1655835
 3.4557519  0.0671932 -0.1320186  0.0126602 -0.1726933 -0.0001760 -0.0001002 -0.0660295 -0.1616181
 3.6651914  0.0645798 -0.1296123  0.0133248 -0.1674518 -0.0003805  0.0000742 -0.0612154 -0.1575933
 3.8746309  0.0610245 -0.1274569  0.0136425 -0.1627721 -0.0002726  0.0002505 -0.0564943 -0.1542063
 4.0840704  0.0594635 -0.1253212  0.0134998 -0.1575929  0.0001481  0.0005847 -0.0525550 -0.1507532
 4.2935100  0.0569119 -0.1229250  0.0137165 -0.1528637 -0.0003669 -0.0001123 -0.0484466 -0.1471098
 4.5029495  0.0546471 -0.1214369  0.0143183 -0.1489982  0.0000068 -0.0004815 -0.0447107 -0.1438455
 4.7123890  0.0524186 -0.1198057  0.0140626 -0.1444595 -0.0000538 -0.0002317 -0.0415153 -0.1407606
