#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1047198 -0.0082504 -0.3034540  0.1801536  0.0257908 -0.0380916  0.1555267 -0.2295758 -0.0004295
 0.3141593 -0.0143082 -0.3433937  0.1442022  0.0198749 -0.0168797  0.1491947 -0.0677236 -0.0000877
 0.5235988 -0.0169432 -0.3128595  0.1214402  0.0149243 -0.0121526  0.1125702 -0.0262605 -0.0002086
 0.7330383 -0.0168227 -0.2868746  0.1049621  0.0126095 -0.0105059  0.0872254 -0.0125500 -0.0000455
 0.9424778 -0.0152080 -0.2651716  0.0916935  0.0115137 -0.0102736  0.0689168 -0.0069703  0.0000560
 1.1519173 -0.0130492 -0.2483147  0.0815057  0.0109073 -0.0099562  0.0564043 -0.0043417 -0.0001116
 1.3613568 -0.0108255 -0.2340773  0.0731122  0.0102469 -0.0095099  0.0469085 -0.0027191  0.0000355
 1.5707963 -0.0079601 -0.2222693  0.0662172  0.0100858 -0.0095527  0.0396766 -0.0018994 -0.0000361
 1.7802358 -0.0058884 -0.2122308  0.0601074  0.0099497 -0.0091655  0.0340259 -0.0012385 -0.0002559
 1.9896753 -0.0034670 -0.2025947  0.0550572  0.0098137 -0.0089204  0.0293179 -0.0007749 -0.0000798
 2.1991149 -0.0014292 -0.1947681  0.0508567  0.0094713 -0.0083627  0.0257325 -0.0006245 -0.0000237
 2.4085544  0.0006741 -0.1877337  0.0469459  0.0091984 -0.0080325  0.0225320 -0.0003828 -0.0000039
 2.6179939  0.0021739 -0.1812549  0.0435775  0.0086064 -0.0076347  0.0198164 -0.0003288  0.0002200
 2.8274334  0.0035109 -0.1747377  0.0406638  0.0083430 -0.0072247  0.0171034 -0.0002129 -0.0000548
 3.0368729  0.0050074 -0.1696064  0.0378632  0.0080265 -0.0069575  0.0157442 -0.0004025  0.0000259
 3.2463124  0.0057620 -0.1647708  0.0354325  0.0075288 -0.0061771  0.0140556 -0.0002656  0.0000465
 3.4557519  0.0069779 -0.1601657  0.0333200  0.0070645 -0.0062631  0.0124745 -0.0000471  0.0000835
 3.6651914  0.0074599 -0.1555087  0.0313064  0.0070525 -0.0054237  0.0115721 -0.0001923 -0.0000719
 3.8746309  0.0078183 -0.1517234  0.0293037  0.0065687 -0.0055160  0.0109426 -0.0002540 -0.0000887
 4.0840704  0.0085404 -0.1479370  0.0278710  0.0061295 -0.0050999  0.0099377  0.0000073 -0.0000650
 4.2935100  0.0089035 -0.1442571  0.0263637  0.0058839 -0.0047855  0.0088772 -0.0003237 -0.0000845
 4.5029495  0.0093109 -0.1412472  0.0249055  0.0055009 -0.0045617  0.0082852 -0.0001621 -0.0002148
 4.7123890  0.0095832 -0.1372775  0.0236347  0.0053736 -0.0042993  0.0073284 -0.0000283  0.0000390
 4.9218285  0.0094911 -0.1341606  0.0223839  0.0050422 -0.0038203  0.0064816 -0.0000088 -0.0000540
 5.1312680  0.0098721 -0.1312264  0.0211815  0.0048112 -0.0036232  0.0059085  0.0001285 -0.0000386
 5.3407075  0.0100073 -0.1279210  0.0200920  0.0044861 -0.0034010  0.0056377 -0.0000644  0.0000494
 5.5501470  0.0100708 -0.1254213  0.0191778  0.0042345 -0.0035010  0.0053178 -0.0002195  0.0001581
