#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1047198  0.3140366 -0.0957341  0.0306722 -0.4595495 -0.4596729 -0.0011711 -0.4056981 -0.1977679
 0.3141593  0.2569691 -0.1546416  0.0030427 -0.4928230 -0.1353383 -0.0005520 -0.3195457 -0.2327574
 0.5235988  0.2141491 -0.1709730 -0.0050377 -0.4249452 -0.0526066  0.0000585 -0.2721307 -0.2298359
 0.7330383  0.1812741 -0.1749136 -0.0065250 -0.3735293 -0.0254694  0.0000259 -0.2369710 -0.2245528
 0.9424778  0.1579164 -0.1733515 -0.0055330 -0.3343554 -0.0135779  0.0000760 -0.2085122 -0.2191672
 1.1519173  0.1402405 -0.1703757 -0.0037406 -0.3051842 -0.0078245  0.0004819 -0.1853994 -0.2131526
 1.3613568  0.1256044 -0.1661276 -0.0015406 -0.2809533 -0.0054252  0.0000641 -0.1665345 -0.2079859
 1.5707963  0.1149211 -0.1619361  0.0014316 -0.2624727 -0.0034918  0.0001197 -0.1500118 -0.2026617
 1.7802358  0.1048780 -0.1579838  0.0033342 -0.2458815 -0.0023230  0.0001616 -0.1351887 -0.1977937
 1.9896753  0.0972977 -0.1542738  0.0052101 -0.2323428 -0.0018447  0.0000736 -0.1223861 -0.1925313
 2.1991149  0.0911895 -0.1504750  0.0075722 -0.2205098 -0.0010339  0.0000872 -0.1110794 -0.1875856
 2.4085544  0.0854696 -0.1468838  0.0087222 -0.2104369 -0.0008603  0.0004290 -0.1016308 -0.1832673
 2.6179939  0.0813378 -0.1428394  0.0098657 -0.2009751 -0.0006578 -0.0003502 -0.0929899 -0.1785900
 2.8274334  0.0769134 -0.1407027  0.0104517 -0.1931487 -0.0006380  0.0001635 -0.0848888 -0.1742400
 3.0368729  0.0733643 -0.1380426  0.0112344 -0.1856215 -0.0006166  0.0002576 -0.0779057 -0.1696134
 3.2463124  0.0701204 -0.1350001  0.0121289 -0.1790565 -0.0001246 -0.0000960 -0.0715740 -0.1659283
 3.4557519  0.0665412 -0.1326104  0.0127328 -0.1729724  0.0001505 -0.0002461 -0.0658520 -0.1618093
 3.6651914  0.0640301 -0.1298103  0.0132556 -0.1674772 -0.0003104 -0.0001207 -0.0603462 -0.1580825
 3.8746309  0.0616776 -0.1275507  0.0137445 -0.1625941 -0.0001009  0.0000841 -0.0562130 -0.1543436
 4.0840704  0.0592145 -0.1250859  0.0136166 -0.1569780  0.0000061  0.0002284 -0.0519752 -0.1507665
 4.2935100  0.0571105 -0.1235165  0.0138102 -0.1524788 -0.0000371 -0.0001936 -0.0480709 -0.1471405
