#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1047198  5.5803474 -0.3567867 -0.4220704 -0.0558787 -0.3249145  0.1015808  0.3248056 -0.0002888
 0.3141593  5.6085317 -0.7965993 -0.4096544 -0.1336181 -0.3109414  0.1532571  0.1975275 -0.0000826
 0.5235988  5.6339905 -1.0661105 -0.4017618 -0.1852062 -0.2994196  0.1438152  0.1200407 -0.0010475
 0.7330383  5.6422742 -1.2594904 -0.3994287 -0.2208818 -0.2907588  0.1265388  0.0799786 -0.0017839
 0.9424778  5.6416816 -1.4205231 -0.3977920 -0.2510161 -0.2771496  0.1077001  0.0566020  0.0018935
 1.1519173  5.6294121 -1.5431680 -0.3975808 -0.2676803 -0.2665718  0.0976593  0.0402885  0.0005232
 1.3613568  5.6046808 -1.6430154 -0.3982347 -0.2788434 -0.2499069  0.0900674  0.0317256  0.0000890
 1.5707963  5.5794729 -1.7253118 -0.3962077 -0.2859668 -0.2319617  0.0803403  0.0245507  0.0022429
 1.7802358  5.5443750 -1.7872178 -0.3931664 -0.2866056 -0.2162876  0.0796138  0.0191356  0.0012897
 1.9896753  5.5073403 -1.8389089 -0.3828586 -0.2842335 -0.1969164  0.0748039  0.0160411  0.0021588
 2.1991149  5.4641166 -1.8746994 -0.3851447 -0.2758666 -0.1837913  0.0704149  0.0166426  0.0026696
 2.4085544  5.4370294 -1.9015849 -0.3725974 -0.2658237 -0.1681004  0.0653775  0.0084069  0.0041544
 2.6179939  5.3957813 -1.9142764 -0.3652487 -0.2569100 -0.1516310  0.0585432  0.0126441 -0.0051167
 2.8274334  5.3504198 -1.9247007 -0.3646393 -0.2424591 -0.1355021  0.0614665  0.0093744 -0.0023997
 3.0368729  5.3157271 -1.9218521 -0.3522640 -0.2369488 -0.1291079  0.0523580  0.0006650  0.0026990
 3.2463124  5.2714403 -1.9153131 -0.3439279 -0.2306743 -0.1163148  0.0460276  0.0039685  0.0025344
 3.4557519  5.2465863 -1.9149752 -0.3346374 -0.2191851 -0.1035686  0.0402660  0.0084910 -0.0053810
 3.6651914  5.1967200 -1.9054272 -0.3287495 -0.2075069 -0.0839451  0.0333728  0.0089940 -0.0004868
 3.8746309  5.1761180 -1.8919279 -0.3124966 -0.1944776 -0.0842589  0.0351474  0.0024809  0.0068552
 4.0840704  5.1257843 -1.8801753 -0.3068256 -0.1899928 -0.0701127  0.0470088  0.0079231  0.0028721
 4.2935100  5.0973605 -1.8793311 -0.2935381 -0.1864139 -0.0611365  0.0350367  0.0032101  0.0007124
 4.5029495  5.0824230 -1.8497263 -0.2930971 -0.1715549 -0.0788736  0.0322862  0.0138187 -0.0094446
 4.7123890  5.0449030 -1.8175626 -0.2895305 -0.1529706 -0.0802857  0.0259098  0.0081677 -0.0115453
 4.9218285  5.0146787 -1.8082319 -0.2805700 -0.1421790 -0.0621077  0.0249794  0.0118782 -0.0124189
 5.1312680  4.9975273 -1.7881606 -0.2734568 -0.1389233 -0.0500536  0.0259412  0.0046551 -0.0031475
 5.3407075  4.9680740 -1.7595968 -0.2638010 -0.1312671 -0.0469912  0.0160253  0.0183253 -0.0006318
 5.5501470  4.9209620 -1.7341522 -0.2608229 -0.1291533 -0.0248064  0.0193847 -0.0058997  0.0003157
 5.7595865  4.9174669 -1.7276959 -0.2397645 -0.1226051 -0.0200617  0.0269523 -0.0144726  0.0047822
 5.9690260  4.8895575 -1.6762332 -0.2346332 -0.1119718 -0.0019652  0.0215526 -0.0047565  0.0003162
 6.1784656  4.8829716 -1.6693390 -0.2332536 -0.1074234 -0.0247472  0.0493221 -0.0020763 -0.0048812
 6.3879051  4.8738177 -1.6434475 -0.2068180 -0.1097220 -0.0092748  0.0227305  0.0080012  0.0143643
 6.5973446  4.8774987 -1.6280283 -0.2088911 -0.1150534 -0.0447561 -0.0006921 -0.0069845  0.0034698
 6.8067841  4.8098793 -1.6042043 -0.2104319 -0.1017326 -0.0435528  0.0272392 -0.0168481  0.0009445
 7.0162236  4.8014797 -1.5505300 -0.1898495 -0.0879612 -0.0243535  0.0050505 -0.0071632  0.0037308
 7.2256631  4.7995755 -1.5387921 -0.1906908 -0.0963981 -0.0215705 -0.0280502  0.0135526  0.0152409
 7.4351026  4.7868724 -1.5293250 -0.1726946 -0.0846906 -0.0260982 -0.0195297 -0.0084475 -0.0091876
 7.6445421  4.7432293 -1.5126547 -0.1869561 -0.0781186 -0.0201932 -0.0028185  0.0078832  0.0207773
 7.8539816  4.7518745 -1.4812866 -0.1799854 -0.0585434 -0.0067243  0.0197264  0.0036354 -0.0085163
 8.0634211  4.7283069 -1.4651849 -0.1779401 -0.0843840  0.0125436  0.0160960  0.0050679  0.0034631
 8.2728607  4.7184274 -1.4704978 -0.1597103 -0.0696470 -0.0017392  0.0342771  0.0012687 -0.0135118
 8.4823002  4.7023572 -1.4070002 -0.1657185 -0.0628524 -0.0200461  0.0236925  0.0052937 -0.0014433
 8.6917397  4.7453659 -1.3899007 -0.1602504 -0.0460323 -0.0293007  0.0272726  0.0185034 -0.0013252
 8.9011792  4.6881574 -1.3992257 -0.1495052 -0.0671354 -0.0279539  0.0535910  0.0248709 -0.0314230
 9.1106187  4.6935849 -1.3526826 -0.1546869 -0.0631975 -0.0325923  0.0025390  0.0249759 -0.0131357
 9.3200582  4.6701041 -1.3168858 -0.1426057 -0.0529210 -0.0181187  0.0255014  0.0002567 -0.0075465
 9.5294977  4.6388182 -1.3272122 -0.1279728 -0.0376524  0.0018978  0.0428246  0.0208453  0.0007283
