#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1308997  0.3176954 -0.1464385  0.0604590 -0.6417991 -0.0021106 -0.0000287 -0.3550195 -0.2467294
 0.3926991  0.2470802 -0.1813509  0.0143390 -0.4873600 -0.0006483  0.0000348 -0.2914555 -0.2398996
 0.6544985  0.1972968 -0.1889363  0.0016187 -0.4011305 -0.0003575 -0.0005106 -0.2428476 -0.2318365
 0.9162979  0.1633766 -0.1870005 -0.0011483 -0.3464813 -0.0001272 -0.0000078 -0.2065231 -0.2235109
 1.1780972  0.1390523 -0.1816454 -0.0007432 -0.3070550  0.0001572 -0.0000151 -0.1779128 -0.2150300
 1.4398966  0.1216697 -0.1744222  0.0013468 -0.2776926 -0.0000630 -0.0003989 -0.1554156 -0.2074921
 1.7016960  0.1081686 -0.1686918  0.0029621 -0.2551300  0.0005494  0.0001310 -0.1364986 -0.2003664
 1.9634954  0.0981043 -0.1623504  0.0052231 -0.2370126  0.0000238  0.0001760 -0.1208583 -0.1940665
 2.2252948  0.0897078 -0.1575475  0.0069527 -0.2215884 -0.0001951 -0.0001328 -0.1071283 -0.1876676
 2.4870942  0.0831453 -0.1518622  0.0083103 -0.2092044  0.0001139 -0.0004120 -0.0957939 -0.1816470
 2.7488936  0.0778669 -0.1471778  0.0099747 -0.1979568  0.0000077  0.0004942 -0.0854812 -0.1754791
 3.0106930  0.0722913 -0.1433861  0.0101390 -0.1882915 -0.0002062 -0.0001228 -0.0767838 -0.1701412
 3.2724923  0.0683099 -0.1387937  0.0114263 -0.1789645  0.0002179  0.0002153 -0.0691176 -0.1653622
 3.5342917  0.0646464 -0.1350830  0.0126932 -0.1717869 -0.0002025  0.0002805 -0.0626997 -0.1600352
 3.7960911  0.0608109 -0.1318526  0.0127345 -0.1653159 -0.0002171 -0.0004258 -0.0562584 -0.1553990
 4.0578905  0.0578997 -0.1293002  0.0131073 -0.1586408  0.0001838 -0.0004362 -0.0516747 -0.1504998
 4.3196899  0.0543721 -0.1249507  0.0135055 -0.1535690  0.0000214  0.0002808 -0.0472218 -0.1465984
 4.5814893  0.0525325 -0.1229962  0.0131476 -0.1486053  0.0001823 -0.0001181 -0.0425025 -0.1425363
 4.8432887  0.0498110 -0.1203413  0.0135681 -0.1427927  0.0002080  0.0002466 -0.0393751 -0.1383103
 5.1050881  0.0480541 -0.1182803  0.0130348 -0.1382498 -0.0000349  0.0000482 -0.0359574 -0.1344416
 5.3668874  0.0452931 -0.1150555  0.0126095 -0.1335198  0.0001294 -0.0000580 -0.0335209 -0.1311982
 5.6286868  0.0432165 -0.1127762  0.0125858 -0.1306420 -0.0001284  0.0000055 -0.0307718 -0.1273453
 5.8904862  0.0414183 -0.1101964  0.0125037 -0.1262363 -0.0001310 -0.0002321 -0.0279895 -0.1243581
 6.1522856  0.0399573 -0.1072772  0.0120589 -0.1221065 -0.0000309  0.0001069 -0.0261762 -0.1212113
 6.4140850  0.0377704 -0.1060568  0.0113783 -0.1196980 -0.0002177 -0.0000133 -0.0236695 -0.1180620
 6.6758844  0.0361761 -0.1040383  0.0117421 -0.1165309  0.0001055 -0.0001755 -0.0222980 -0.1151335
 6.9376838  0.0342543 -0.1014753  0.0113118 -0.1127258 -0.0000252  0.0002760 -0.0208614 -0.1125291
 7.1994832  0.0327926 -0.0998436  0.0113454 -0.1104589 -0.0003162  0.0002166 -0.0187023 -0.1095753
 7.4612826  0.0317196 -0.0976214  0.0108053 -0.1075208  0.0000222 -0.0000648 -0.0180744 -0.1064241
 7.7230819  0.0301544 -0.0954483  0.0106467 -0.1044556 -0.0001120  0.0002185 -0.0170048 -0.1040004
 7.9848813  0.0288805 -0.0930558  0.0103507 -0.1021278 -0.0000777 -0.0001519 -0.0158105 -0.1018169
 8.2466807  0.0283454 -0.0913054  0.0098232 -0.1004895  0.0001994 -0.0003246 -0.0150596 -0.0994576
 8.5084801  0.0272632 -0.0905082  0.0099822 -0.0970456  0.0003378  0.0001357 -0.0143776 -0.0975840
 8.7702795  0.0255937 -0.0879233  0.0094563 -0.0956321 -0.0002615  0.0001331 -0.0128102 -0.0959892
 9.0320789  0.0253109 -0.0868576  0.0087107 -0.0933965  0.0003264  0.0001560 -0.0123036 -0.0935118
 9.2938783  0.0244365 -0.0851204  0.0090226 -0.0919025 -0.0001890 -0.0000066 -0.0111739 -0.0917896
 9.5556777  0.0238451 -0.0835021  0.0087927 -0.0897704 -0.0002958 -0.0000333 -0.0108063 -0.0897131
 9.8174770  0.0223114 -0.0822559  0.0083602 -0.0877290 -0.0000017 -0.0004893 -0.0102507 -0.0877498
 10.0792764  0.0216324 -0.0807828  0.0078592 -0.0863573  0.0003047  0.0002659 -0.0099954 -0.0855752
 10.3410758  0.0213499 -0.0797920  0.0073316 -0.0841456 -0.0003173 -0.0001267 -0.0092828 -0.0844260
 10.6028752  0.0196489 -0.0782030  0.0071832 -0.0825785  0.0000456 -0.0000154 -0.0092483 -0.0830978
 10.8646746  0.0188926 -0.0773913  0.0069492 -0.0807154  0.0001320 -0.0000505 -0.0079647 -0.0809043
 11.1264740  0.0173862 -0.0751815  0.0071247 -0.0791280 -0.0002829 -0.0000280 -0.0078438 -0.0794264
 11.3882734  0.0178776 -0.0733363  0.0064924 -0.0780482 -0.0001729 -0.0002144 -0.0076070 -0.0779037
 11.6500728  0.0174011 -0.0728496  0.0064814 -0.0761290  0.0001712  0.0000456 -0.0073913 -0.0766940
 11.9118721  0.0169143 -0.0723034  0.0065928 -0.0759592  0.0001382  0.0000549 -0.0071959 -0.0755385
 12.1736715  0.0159092 -0.0710414  0.0058560 -0.0740412 -0.0001217 -0.0002072 -0.0062460 -0.0741577
 12.4354709  0.0149173 -0.0696339  0.0060496 -0.0726152 -0.0000153 -0.0000954 -0.0064945 -0.0724187
 12.6972703  0.0151228 -0.0681086  0.0059552 -0.0712439  0.0001522  0.0000037 -0.0054535 -0.0718040
 12.9590697  0.0140447 -0.0671159  0.0059739 -0.0696920 -0.0003104  0.0001576 -0.0055706 -0.0707382
 13.2208691  0.0133768 -0.0666763  0.0062790 -0.0686017 -0.0000925 -0.0003052 -0.0045864 -0.0689353
 13.4826685  0.0135080 -0.0653990  0.0054726 -0.0677209  0.0002811  0.0003253 -0.0050266 -0.0675575
 13.7444679  0.0128725 -0.0642796  0.0051553 -0.0668434 -0.0000084  0.0002360 -0.0049942 -0.0668820
 14.0062672  0.0125511 -0.0628183  0.0048698 -0.0654400  0.0000490 -0.0003908 -0.0042576 -0.0656551
 14.2680666  0.0114957 -0.0617767  0.0047937 -0.0645879  0.0001326  0.0003604 -0.0043907 -0.0643642
 14.5298660  0.0120656 -0.0611528  0.0048582 -0.0633589 -0.0004294 -0.0000086 -0.0045446 -0.0633228
 14.7916654  0.0117866 -0.0599912  0.0047375 -0.0625085 -0.0000608 -0.0003926 -0.0042607 -0.0627133
 15.0534648  0.0112446 -0.0595545  0.0050612 -0.0618919  0.0000280  0.0000067 -0.0037946 -0.0615933
 15.3152642  0.0110977 -0.0583901  0.0049503 -0.0605368 -0.0000843  0.0001071 -0.0037588 -0.0604272
 15.5770636  0.0104939 -0.0574094  0.0045092 -0.0593636  0.0002864 -0.0004127 -0.0037460 -0.0593083
 15.8388630  0.0105426 -0.0570594  0.0043923 -0.0592698  0.0001915 -0.0001261 -0.0036406 -0.0586113
 16.1006623  0.0108581 -0.0557025  0.0037522 -0.0586874 -0.0002614 -0.0000925 -0.0037014 -0.0580660
 16.3624617  0.0102020 -0.0556651  0.0039388 -0.0568145  0.0000742 -0.0003155 -0.0039097 -0.0571706
 16.6242611  0.0103401 -0.0551590  0.0042669 -0.0564826  0.0000631  0.0000870 -0.0035331 -0.0563899
 16.8860605  0.0093245 -0.0542952  0.0041674 -0.0553259  0.0001954  0.0000870 -0.0034410 -0.0555340
 17.1478599  0.0089967 -0.0540894  0.0041687 -0.0545112  0.0000712  0.0003082 -0.0036138 -0.0545597
 17.4096593  0.0081500 -0.0530232  0.0043496 -0.0539162  0.0001963  0.0000381 -0.0028413 -0.0540844
 17.6714587  0.0092447 -0.0523155  0.0033325 -0.0533978  0.0000243  0.0002600 -0.0027008 -0.0531705
 17.9332581  0.0087068 -0.0511527  0.0035638 -0.0528476 -0.0001575  0.0000995 -0.0025412 -0.0525532
 18.1950575  0.0081076 -0.0516490  0.0033510 -0.0519321 -0.0002755 -0.0002770 -0.0025169 -0.0519142
 18.4568568  0.0076782 -0.0500061  0.0029781 -0.0517804  0.0001461 -0.0001349 -0.0025134 -0.0511426
 18.7186562  0.0077908 -0.0495245  0.0027997 -0.0507234 -0.0002756  0.0000372 -0.0032410 -0.0508583
 18.9804556  0.0081306 -0.0495084  0.0029872 -0.0499661 -0.0000981 -0.0004803 -0.0030974 -0.0503687
 19.2422550  0.0074304 -0.0485833  0.0031444 -0.0498077  0.0005804 -0.0002138 -0.0025517 -0.0496581
 19.5040544  0.0075307 -0.0483509  0.0025290 -0.0485523  0.0001168  0.0001255 -0.0023892 -0.0487967
 19.7658538  0.0064071 -0.0473187  0.0030948 -0.0479275 -0.0000183 -0.0000617 -0.0025535 -0.0479006
 20.0276532  0.0073980 -0.0470773  0.0022676 -0.0474754  0.0004328 -0.0000363 -0.0025650 -0.0478876
 20.2894526  0.0061569 -0.0465416  0.0026044 -0.0470261 -0.0002999  0.0003256 -0.0022047 -0.0469436
 20.5512519  0.0064065 -0.0457604  0.0023673 -0.0466692  0.0000578 -0.0000455 -0.0024411 -0.0467177
 20.8130513  0.0061169 -0.0447700  0.0033003 -0.0462743  0.0002039  0.0001484 -0.0019449 -0.0464915
 21.0748507  0.0061229 -0.0447145  0.0027628 -0.0456334 -0.0000240  0.0001513 -0.0013985 -0.0452242
 21.3366501  0.0059117 -0.0441778  0.0027768 -0.0453021 -0.0003481 -0.0002540 -0.0018352 -0.0451066
 21.5984495  0.0055197 -0.0434381  0.0025986 -0.0444434  0.0000421 -0.0000137 -0.0020077 -0.0447334
 21.8602489  0.0054237 -0.0427922  0.0023544 -0.0436511 -0.0002075 -0.0001468 -0.0020259 -0.0440015
 22.1220483  0.0055032 -0.0423048  0.0023739 -0.0431844  0.0000420 -0.0003710 -0.0020423 -0.0435404
 22.3838477  0.0053132 -0.0417254  0.0026376 -0.0430360  0.0002619  0.0001898 -0.0013424 -0.0427909
 22.6456470  0.0051277 -0.0418700  0.0024286 -0.0427165 -0.0001098  0.0000652 -0.0014695 -0.0422930
 22.9074464  0.0052387 -0.0417982  0.0020024 -0.0420006  0.0000094 -0.0002226 -0.0021433 -0.0421720
 23.1692458  0.0046981 -0.0407958  0.0026267 -0.0414772  0.0001481 -0.0003507 -0.0019882 -0.0414744
 23.4310452  0.0048451 -0.0394242  0.0019570 -0.0415870 -0.0000249  0.0001859 -0.0020612 -0.0413326
 23.6928446  0.0050063 -0.0393156  0.0022108 -0.0409979 -0.0000629  0.0002578 -0.0022286 -0.0409279
 23.9546440  0.0049166 -0.0394639  0.0025353 -0.0401294  0.0001379  0.0001382 -0.0018407 -0.0403356
 24.2164434  0.0054789 -0.0392499  0.0020587 -0.0397032 -0.0001528 -0.0001051 -0.0013169 -0.0404053
 24.4782428  0.0051788 -0.0389884  0.0014732 -0.0390963 -0.0002630  0.0002660 -0.0016336 -0.0395617
 24.7400421  0.0047722 -0.0381782  0.0024002 -0.0393112 -0.0003332 -0.0006952 -0.0007829 -0.0396010
 25.0018415  0.0046569 -0.0384711  0.0018277 -0.0391862  0.0001396 -0.0001832 -0.0014115 -0.0390100
 25.2636409  0.0053010 -0.0375030  0.0019016 -0.0378598 -0.0000423  0.0001562 -0.0013237 -0.0387623
 25.5254403  0.0045850 -0.0380963  0.0016080 -0.0383535 -0.0003253 -0.0001720 -0.0009599 -0.0381706
 25.7872397  0.0048142 -0.0373371  0.0024262 -0.0373760  0.0004627 -0.0003084 -0.0014251 -0.0377482
 26.0490391  0.0051976 -0.0367835  0.0016551 -0.0374085 -0.0002643  0.0000821 -0.0012013 -0.0369301
 26.3108385  0.0035121 -0.0362809  0.0020650 -0.0370329  0.0000182 -0.0003348 -0.0012733 -0.0370207
 26.5726379  0.0039424 -0.0359970  0.0016247 -0.0371858  0.0004759 -0.0002034 -0.0013984 -0.0367023
 26.8344372  0.0035734 -0.0355669  0.0016536 -0.0364688  0.0004129  0.0003275 -0.0010984 -0.0362399
 27.0962366  0.0036868 -0.0359149  0.0018060 -0.0359269 -0.0000227  0.0000108 -0.0013953 -0.0359971
 27.3580360  0.0044865 -0.0348852  0.0015897 -0.0352532  0.0002074 -0.0001181 -0.0010955 -0.0359351
 27.6198354  0.0033213 -0.0348734  0.0019023 -0.0359632  0.0000251  0.0001176 -0.0010775 -0.0356519
 27.8816348  0.0035111 -0.0348020  0.0017604 -0.0349013  0.0001391 -0.0001501 -0.0010258 -0.0348826
 28.1434342  0.0029613 -0.0336925  0.0019294 -0.0341978  0.0002365  0.0000230 -0.0007745 -0.0346237
 28.4052336  0.0034573 -0.0332860  0.0014726 -0.0340438  0.0000400  0.0001385 -0.0010495 -0.0344900
 28.6670330  0.0036334 -0.0329772  0.0015617 -0.0340420 -0.0000173  0.0000182 -0.0009073 -0.0339145
 28.9288324  0.0032978 -0.0335939  0.0021449 -0.0333134 -0.0000903 -0.0000578 -0.0012111 -0.0339511
 29.1906317  0.0032586 -0.0321377  0.0013452 -0.0338593 -0.0001379  0.0000803 -0.0003901 -0.0336342
 29.4524311  0.0040898 -0.0318621  0.0015313 -0.0330884 -0.0000384 -0.0000429 -0.0010322 -0.0333442
 29.7142305  0.0038766 -0.0321560  0.0016243 -0.0325898 -0.0002405 -0.0000876 -0.0006942 -0.0327893
 29.9760299  0.0038045 -0.0318055  0.0011779 -0.0329374  0.0001342 -0.0001765 -0.0006571 -0.0325872
 30.2378293  0.0030677 -0.0317765  0.0013397 -0.0321615  0.0002400  0.0001012 -0.0007688 -0.0325088
 30.4996287  0.0028135 -0.0314449  0.0012392 -0.0322854 -0.0000957 -0.0001518 -0.0009472 -0.0320291
 30.7614281  0.0031684 -0.0310781  0.0009926 -0.0317088  0.0003485 -0.0000740 -0.0007990 -0.0318973
 31.0232275  0.0029166 -0.0310434  0.0012904 -0.0314284  0.0003706  0.0004507 -0.0010563 -0.0314318
 31.2850268  0.0035169 -0.0309703  0.0017588 -0.0311296 -0.0002914  0.0002055 -0.0009323 -0.0310135
 31.5468262  0.0032103 -0.0303764  0.0012331 -0.0311399  0.0000053 -0.0006516 -0.0011379 -0.0312480
 31.8086256  0.0038123 -0.0305855  0.0004840 -0.0311532  0.0003015  0.0001240 -0.0008954 -0.0307355
 32.0704250  0.0034656 -0.0304631  0.0007923 -0.0302551 -0.0000207 -0.0002513 -0.0002229 -0.0307161
 32.3322244  0.0030619 -0.0299276  0.0010196 -0.0301774  0.0000686 -0.0001010 -0.0005439 -0.0302862
 32.5940238  0.0028132 -0.0298222  0.0015613 -0.0305239  0.0002039  0.0003369 -0.0003963 -0.0298982
 32.8558232  0.0029064 -0.0301851  0.0011894 -0.0298150 -0.0003883  0.0003315 -0.0004042 -0.0299322
 33.1176226  0.0028307 -0.0287118  0.0010274 -0.0292586  0.0000194 -0.0003754 -0.0008931 -0.0292671
 33.3794219  0.0027914 -0.0285405  0.0006805 -0.0289619 -0.0000844 -0.0002400 -0.0012912 -0.0292582
 33.6412213  0.0032508 -0.0283527  0.0012613 -0.0293997  0.0000257 -0.0002471 -0.0006570 -0.0288643
 33.9030207  0.0027832 -0.0284161  0.0008854 -0.0291889 -0.0000203 -0.0001020 -0.0011987 -0.0285416
 34.1648201  0.0024563 -0.0286779  0.0013188 -0.0293075  0.0001125 -0.0000075 -0.0011440 -0.0289850
 34.4266195  0.0026560 -0.0279715  0.0011771 -0.0286901  0.0000620 -0.0001134 -0.0009598 -0.0290129
 34.6884189  0.0028210 -0.0283400  0.0004177 -0.0285696  0.0003655  0.0001429 -0.0006026 -0.0285927
 34.9502183  0.0024495 -0.0277807  0.0009072 -0.0282642  0.0000601  0.0000372 -0.0003872 -0.0282999
 35.2120177  0.0032284 -0.0269479  0.0011358 -0.0283290 -0.0001190  0.0001775 -0.0008822 -0.0278356
 35.4738170  0.0020363 -0.0282450  0.0016165 -0.0277482  0.0000979  0.0002486 -0.0006664 -0.0275574
 35.7356164  0.0030940 -0.0271291  0.0016523 -0.0277646 -0.0002088 -0.0001615 -0.0003495 -0.0273055
 35.9974158  0.0025012 -0.0274583  0.0010150 -0.0274293  0.0002757  0.0002783 -0.0009716 -0.0275579
 36.2592152  0.0020927 -0.0269697  0.0010650 -0.0273428 -0.0003643  0.0001473 -0.0009176 -0.0272693
 36.5210146  0.0029996 -0.0261644  0.0014700 -0.0271589  0.0001300 -0.0001851 -0.0006428 -0.0268596
 36.7828140  0.0020921 -0.0261967  0.0008637 -0.0265453  0.0000139  0.0000509 -0.0005239 -0.0273442
 37.0446134  0.0027039 -0.0263548  0.0005281 -0.0263699 -0.0004112  0.0001867 -0.0006553 -0.0266845
 37.3064128  0.0022510 -0.0262018  0.0008537 -0.0265105 -0.0000052 -0.0007906 -0.0006567 -0.0266659
 37.5682121  0.0019911 -0.0258389  0.0006522 -0.0259723  0.0004154  0.0000523 -0.0008738 -0.0264450
 37.8300115  0.0025693 -0.0255926  0.0005647 -0.0266006 -0.0000646  0.0000900 -0.0003755 -0.0259847
 38.0918109  0.0021629 -0.0259731  0.0007394 -0.0253090  0.0001046 -0.0000821 -0.0008874 -0.0253045
 38.3536103  0.0024057 -0.0259151  0.0005671 -0.0261013  0.0003327  0.0001875 -0.0006401 -0.0256238
 38.6154097  0.0020750 -0.0253308  0.0012524 -0.0253673 -0.0000308  0.0002943 -0.0007617 -0.0264211
 38.8772091  0.0020710 -0.0251758  0.0008331 -0.0251610 -0.0002740 -0.0002021 -0.0003416 -0.0252614
 39.1390085  0.0021227 -0.0257450  0.0010317 -0.0253336  0.0000536  0.0001455 -0.0005122 -0.0255874
 39.4008079  0.0019458 -0.0250466  0.0006406 -0.0243889 -0.0002320  0.0000657 -0.0007325 -0.0253561
 39.6626073  0.0017919 -0.0243183  0.0008751 -0.0250488 -0.0002116  0.0001369 -0.0002586 -0.0251779
 39.9244066  0.0012677 -0.0243467  0.0006867 -0.0246487  0.0000888 -0.0001805 -0.0003082 -0.0246596
