#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1308997  0.3182964 -0.1464689  0.0599492 -0.6399762 -0.0043914  0.0000740 -0.3549133 -0.2463796
 0.3926991  0.2472420 -0.1809092  0.0137878 -0.4863539 -0.0007919 -0.0001922 -0.2907974 -0.2397914
 0.6544985  0.1981754 -0.1885698  0.0018094 -0.4010236 -0.0003849  0.0000869 -0.2432768 -0.2315580
 0.9162979  0.1639178 -0.1868503 -0.0009587 -0.3456980 -0.0000350 -0.0002177 -0.2065855 -0.2235206
 1.1780972  0.1395471 -0.1811221 -0.0006186 -0.3075340 -0.0001252 -0.0001470 -0.1776921 -0.2152861
 1.4398966  0.1220488 -0.1753900  0.0011166 -0.2776021 -0.0001132  0.0000284 -0.1550928 -0.2076793
 1.7016960  0.1086830 -0.1687948  0.0035567 -0.2542492 -0.0000982  0.0000508 -0.1361752 -0.2003648
 1.9634954  0.0978477 -0.1621468  0.0051119 -0.2360133  0.0000150 -0.0001553 -0.1202949 -0.1938361
 2.2252948  0.0905914 -0.1568364  0.0074445 -0.2214824  0.0001551  0.0002975 -0.1070481 -0.1871815
 2.4870942  0.0828885 -0.1516126  0.0090904 -0.2085421  0.0000800 -0.0002205 -0.0953833 -0.1812941
 2.7488936  0.0778797 -0.1471322  0.0097225 -0.1977443  0.0000930  0.0001489 -0.0854197 -0.1753849
 3.0106930  0.0730309 -0.1430244  0.0105640 -0.1879769 -0.0000687 -0.0000381 -0.0763331 -0.1701939
 3.2724923  0.0682443 -0.1392565  0.0114556 -0.1796128  0.0000316 -0.0000041 -0.0692129 -0.1645925
 3.5342917  0.0645946 -0.1352470  0.0120585 -0.1716141 -0.0002311 -0.0000094 -0.0630462 -0.1596641
 3.7960911  0.0618130 -0.1323585  0.0130228 -0.1645188  0.0000602  0.0000226 -0.0567505 -0.1556752
 4.0578905  0.0590254 -0.1286482  0.0131413 -0.1583592 -0.0000795  0.0000560 -0.0512196 -0.1505298
 4.3196899  0.0555641 -0.1256982  0.0131582 -0.1526764  0.0001404 -0.0000920 -0.0467775 -0.1460884
 4.5814893  0.0523230 -0.1229188  0.0132454 -0.1474496 -0.0000730 -0.0000861 -0.0426915 -0.1420390
 4.8432887  0.0503645 -0.1205359  0.0138651 -0.1428215 -0.0000318  0.0001242 -0.0389468 -0.1382470
 5.1050881  0.0479950 -0.1176165  0.0131454 -0.1377459 -0.0000320 -0.0000094 -0.0356105 -0.1338206
 5.3668874  0.0452657 -0.1161564  0.0129298 -0.1339287 -0.0000797  0.0001589 -0.0333788 -0.1306127
 5.6286868  0.0431125 -0.1120303  0.0126701 -0.1301464  0.0001127  0.0000017 -0.0306691 -0.1273226
 5.8904862  0.0421973 -0.1108047  0.0123896 -0.1260043 -0.0001213 -0.0000018 -0.0278910 -0.1244087
 6.1522856  0.0398859 -0.1085311  0.0119141 -0.1227309  0.0001097 -0.0001452 -0.0261916 -0.1208348
 6.4140850  0.0374373 -0.1062242  0.0118354 -0.1191699 -0.0001397  0.0000740 -0.0239283 -0.1177554
 6.6758844  0.0364086 -0.1032025  0.0121852 -0.1161538  0.0000583 -0.0000541 -0.0225492 -0.1153219
 6.9376838  0.0349163 -0.1014065  0.0114339 -0.1131717 -0.0000632  0.0002959 -0.0209020 -0.1115880
 7.1994832  0.0332297 -0.0991718  0.0111423 -0.1099303  0.0001254  0.0000423 -0.0193042 -0.1096123
 7.4612826  0.0320871 -0.0969749  0.0105768 -0.1068606  0.0000709  0.0000615 -0.0178916 -0.1068492
 7.7230819  0.0307023 -0.0960057  0.0101263 -0.1046574 -0.0001704 -0.0001191 -0.0169455 -0.1044518
 7.9848813  0.0297949 -0.0941330  0.0105643 -0.1028914  0.0000596  0.0000861 -0.0153668 -0.1016765
 8.2466807  0.0281084 -0.0918005  0.0098865 -0.1009033 -0.0001220  0.0000421 -0.0144781 -0.0992732
 8.5084801  0.0268825 -0.0895396  0.0097080 -0.0978953  0.0001209  0.0000627 -0.0139341 -0.0976716
 8.7702795  0.0263411 -0.0882205  0.0096613 -0.0952021  0.0000465 -0.0000653 -0.0130972 -0.0955199
 9.0320789  0.0255495 -0.0867984  0.0087987 -0.0930391 -0.0000516 -0.0001091 -0.0122633 -0.0936646
 9.2938783  0.0234568 -0.0848140  0.0087656 -0.0920480  0.0000359 -0.0000156 -0.0113598 -0.0912296
 9.5556777  0.0243038 -0.0838186  0.0085563 -0.0896817 -0.0000902  0.0001273 -0.0105048 -0.0897154
 9.8174770  0.0225805 -0.0825962  0.0083177 -0.0882709 -0.0000054 -0.0001922 -0.0104073 -0.0875363
 10.0792764  0.0218579 -0.0815292  0.0074410 -0.0862329 -0.0001059  0.0000358 -0.0099266 -0.0856889
 10.3410758  0.0213242 -0.0792703  0.0074163 -0.0839962  0.0000157  0.0000994 -0.0092716 -0.0839541
 10.6028752  0.0202195 -0.0784532  0.0077026 -0.0823340 -0.0002563 -0.0002203 -0.0087304 -0.0827363
 10.8646746  0.0191235 -0.0767654  0.0076492 -0.0808478  0.0000710  0.0000841 -0.0081425 -0.0815622
 11.1264740  0.0185518 -0.0758738  0.0073025 -0.0796478 -0.0001471  0.0000635 -0.0078887 -0.0794239
 11.3882734  0.0181224 -0.0748118  0.0069377 -0.0776739  0.0000521  0.0001422 -0.0076441 -0.0776353
 11.6500728  0.0177505 -0.0729265  0.0062037 -0.0764560 -0.0002145  0.0001779 -0.0072592 -0.0764998
 11.9118721  0.0163845 -0.0719659  0.0060617 -0.0752903  0.0001698 -0.0000831 -0.0065021 -0.0750330
 12.1736715  0.0158874 -0.0708795  0.0063091 -0.0735692  0.0000103 -0.0000182 -0.0068755 -0.0735417
 12.4354709  0.0157801 -0.0690327  0.0061272 -0.0723419 -0.0000285  0.0000285 -0.0066148 -0.0729415
 12.6972703  0.0150917 -0.0684209  0.0062251 -0.0716875 -0.0000475  0.0000370 -0.0058334 -0.0713898
 12.9590697  0.0142838 -0.0669025  0.0057267 -0.0704385  0.0001206  0.0000196 -0.0059674 -0.0699234
 13.2208691  0.0147062 -0.0657417  0.0058845 -0.0687958  0.0000238  0.0000910 -0.0054265 -0.0695205
 13.4826685  0.0135278 -0.0651569  0.0056473 -0.0679903 -0.0000874  0.0001629 -0.0052595 -0.0677632
 13.7444679  0.0139034 -0.0645865  0.0053041 -0.0661778  0.0000953 -0.0001799 -0.0049693 -0.0668309
 14.0062672  0.0128087 -0.0635321  0.0049888 -0.0667513  0.0000906 -0.0000228 -0.0049172 -0.0659035
 14.2680666  0.0122102 -0.0621023  0.0050800 -0.0648325 -0.0001815 -0.0000650 -0.0042621 -0.0648213
 14.5298660  0.0126169 -0.0613209  0.0056501 -0.0636748  0.0003246 -0.0001584 -0.0045717 -0.0636983
 14.7916654  0.0119098 -0.0607790  0.0044502 -0.0626983 -0.0002108  0.0001249 -0.0044347 -0.0624907
 15.0534648  0.0111560 -0.0598839  0.0045491 -0.0613785  0.0001481 -0.0000286 -0.0039863 -0.0618367
 15.3152642  0.0122229 -0.0587462  0.0045343 -0.0612658 -0.0001308  0.0001371 -0.0038143 -0.0607251
 15.5770636  0.0114516 -0.0576417  0.0036145 -0.0593917  0.0000876 -0.0000155 -0.0039619 -0.0601387
 15.8388630  0.0107375 -0.0576588  0.0045698 -0.0591985 -0.0000973  0.0000105 -0.0038642 -0.0589977
 16.1006623  0.0098167 -0.0568165  0.0048906 -0.0582414 -0.0000626 -0.0000826 -0.0036992 -0.0580509
 16.3624617  0.0098267 -0.0554910  0.0039723 -0.0572368 -0.0000446  0.0001567 -0.0032542 -0.0573337
