#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1308997  0.3181011 -0.1456042  0.0603771 -0.6408590 -0.0018852 -0.0001114 -0.3555990 -0.2471358
 0.3926991  0.2475574 -0.1816066  0.0137161 -0.4867735 -0.0003594 -0.0001007 -0.2913536 -0.2405954
 0.6544985  0.1975968 -0.1892130  0.0019675 -0.4014569 -0.0001808 -0.0000235 -0.2428481 -0.2321665
 0.9162979  0.1630249 -0.1865760 -0.0020046 -0.3453131 -0.0000267  0.0000825 -0.2068525 -0.2231578
 1.1780972  0.1386118 -0.1813061 -0.0002457 -0.3073056 -0.0001011  0.0001148 -0.1782109 -0.2152903
 1.4398966  0.1214265 -0.1753829  0.0005352 -0.2783371 -0.0000835  0.0000957 -0.1554421 -0.2074032
 1.7016960  0.1080674 -0.1682666  0.0029961 -0.2555044  0.0001513 -0.0000929 -0.1365883 -0.2009384
 1.9634954  0.0978667 -0.1622878  0.0048320 -0.2368541  0.0000255 -0.0000919 -0.1206470 -0.1938727
 2.2252948  0.0897400 -0.1566520  0.0074057 -0.2212348 -0.0001682 -0.0001517 -0.1070568 -0.1876257
 2.4870942  0.0837606 -0.1518648  0.0087353 -0.2086850  0.0000963 -0.0000340 -0.0951819 -0.1813443
 2.7488936  0.0777591 -0.1476213  0.0098466 -0.1972227  0.0001936 -0.0001503 -0.0857799 -0.1759546
 3.0106930  0.0725690 -0.1434889  0.0109109 -0.1877077  0.0000766  0.0000621 -0.0767020 -0.1704453
 3.2724923  0.0683254 -0.1392394  0.0116045 -0.1800449 -0.0000007  0.0000841 -0.0690292 -0.1649833
 3.5342917  0.0642678 -0.1350730  0.0118857 -0.1721035  0.0000447 -0.0001115 -0.0625513 -0.1598968
 3.7960911  0.0607479 -0.1316242  0.0126083 -0.1649058  0.0001475 -0.0000281 -0.0569769 -0.1551963
 4.0578905  0.0584573 -0.1283430  0.0130381 -0.1592316  0.0000972  0.0000958 -0.0515891 -0.1502368
 4.3196899  0.0546391 -0.1253111  0.0129504 -0.1530185  0.0000331  0.0000274 -0.0473389 -0.1468484
 4.5814893  0.0521645 -0.1224557  0.0123040 -0.1474798 -0.0000346 -0.0000780 -0.0429984 -0.1423731
 4.8432887  0.0503049 -0.1200558  0.0131985 -0.1427508  0.0001390 -0.0001397 -0.0391285 -0.1379388
 5.1050881  0.0473173 -0.1173327  0.0132330 -0.1386916 -0.0001964  0.0000928 -0.0358473 -0.1343398
 5.3668874  0.0457570 -0.1146660  0.0126498 -0.1340048 -0.0000704  0.0000047 -0.0333292 -0.1306039
 5.6286868  0.0430046 -0.1122154  0.0127272 -0.1298662  0.0000549 -0.0000979 -0.0305401 -0.1273358
 5.8904862  0.0415150 -0.1098289  0.0115474 -0.1266850  0.0000629 -0.0001569 -0.0283666 -0.1239323
 6.1522856  0.0391540 -0.1078190  0.0122805 -0.1226686  0.0000605 -0.0000090 -0.0254279 -0.1210010
 6.4140850  0.0381087 -0.1053360  0.0111871 -0.1191148  0.0000187 -0.0001245 -0.0244507 -0.1179590
 6.6758844  0.0365446 -0.1040242  0.0111691 -0.1161777  0.0000149  0.0001327 -0.0224454 -0.1148043
 6.9376838  0.0350236 -0.1011177  0.0116126 -0.1133736 -0.0000120 -0.0000873 -0.0211177 -0.1117898
 7.1994832  0.0339201 -0.0990200  0.0111849 -0.1102282 -0.0001546 -0.0001509 -0.0192096 -0.1097658
 7.4612826  0.0321059 -0.0973161  0.0100193 -0.1075102  0.0001161 -0.0000678 -0.0189001 -0.1069355
 7.7230819  0.0307502 -0.0950108  0.0107247 -0.1043803 -0.0000791  0.0000732 -0.0174237 -0.1046321
 7.9848813  0.0297681 -0.0932178  0.0099213 -0.1019062 -0.0000641 -0.0000551 -0.0155645 -0.1027500
 8.2466807  0.0285079 -0.0917874  0.0097578 -0.0998002 -0.0001072 -0.0000831 -0.0148255 -0.1001464
 8.5084801  0.0273999 -0.0898158  0.0090467 -0.0982873 -0.0001274 -0.0001073 -0.0137587 -0.0972179
 8.7702795  0.0267395 -0.0881501  0.0095056 -0.0950322  0.0000529 -0.0000338 -0.0129522 -0.0952780
 9.0320789  0.0253514 -0.0869687  0.0087443 -0.0937228  0.0000428  0.0001414 -0.0126059 -0.0931609
 9.2938783  0.0239109 -0.0855781  0.0089564 -0.0916210 -0.0000705 -0.0001536 -0.0118777 -0.0913007
 9.5556777  0.0232980 -0.0836710  0.0080843 -0.0897417  0.0000730 -0.0002025 -0.0111569 -0.0894049
