#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1308997  5.5736971 -0.5229282 -0.3457890 -0.0680315 -0.2177983  0.1679655  0.0021361  0.0000273
 0.3926991  5.6234440 -0.8874876 -0.3337864 -0.1352792 -0.2237386  0.1304251  0.0011509  0.0000226
 0.6544985  5.6508058 -1.1556290 -0.3338024 -0.1818066 -0.2218491  0.1043034  0.0012291  0.0005060
 0.9162979  5.6588532 -1.3553539 -0.3283235 -0.2140402 -0.2139253  0.0833452  0.0003998 -0.0001784
 1.1780972  5.6558781 -1.5110878 -0.3251925 -0.2332752 -0.2029612  0.0720919 -0.0002372 -0.0002217
 1.4398966  5.6316144 -1.6286432 -0.3289887 -0.2453353 -0.1897438  0.0605826  0.0002822  0.0006031
 1.7016960  5.5965235 -1.7202659 -0.3272337 -0.2480598 -0.1731124  0.0597528  0.0003475  0.0002238
 1.9634954  5.5538858 -1.7802966 -0.3226106 -0.2437300 -0.1556398  0.0561284 -0.0008530 -0.0001224
 2.2252948  5.5181239 -1.8434514 -0.3146645 -0.2423882 -0.1409365  0.0504129  0.0013983 -0.0006284
 2.4870942  5.4694663 -1.8650762 -0.3079522 -0.2280613 -0.1252078  0.0522840 -0.0016055  0.0024134
 2.7488936  5.4223430 -1.8822372 -0.3045058 -0.2213111 -0.1168054  0.0483625  0.0018574  0.0010516
 3.0106930  5.3674926 -1.8945182 -0.2903912 -0.2086344 -0.1000253  0.0485767  0.0048408  0.0042679
 3.2724923  5.3218729 -1.8972751 -0.2842636 -0.2018694 -0.0891259  0.0350072  0.0036294  0.0024993
 3.5342917  5.2579315 -1.8825105 -0.2816756 -0.1844384 -0.0739918  0.0276014 -0.0000412 -0.0027337
 3.7960911  5.2170375 -1.8759775 -0.2687678 -0.1744013 -0.0808492  0.0294945 -0.0036931 -0.0012774
 4.0578905  5.1863934 -1.8600799 -0.2566908 -0.1700414 -0.0599065  0.0339862  0.0028254  0.0036361
 4.3196899  5.1571126 -1.8353299 -0.2447166 -0.1550040 -0.0534545  0.0137294  0.0060885  0.0017153
 4.5814893  5.1008694 -1.8309566 -0.2425133 -0.1379674 -0.0524592  0.0237092  0.0038405  0.0022602
 4.8432887  5.0656967 -1.8158412 -0.2393462 -0.1334879 -0.0388901  0.0194668  0.0019964 -0.0010217
 5.1050881  5.0416297 -1.7631882 -0.2263782 -0.1272415 -0.0418209  0.0070676  0.0052858 -0.0050254
 5.3668874  5.0152587 -1.7322058 -0.2183095 -0.1065643 -0.0388068  0.0260477 -0.0018626 -0.0020693
 5.6286868  4.9591653 -1.7190002 -0.2143418 -0.1149810 -0.0397640  0.0167477  0.0009058 -0.0052629
 5.8904862  4.9458897 -1.6749089 -0.1877584 -0.1116202 -0.0136415  0.0071940 -0.0110747  0.0029625
 6.1522856  4.9205489 -1.6457301 -0.1880768 -0.1092791 -0.0218197 -0.0122873 -0.0081838  0.0111218
 6.4140850  4.8820713 -1.6346575 -0.1965419 -0.0779263 -0.0090125 -0.0144654  0.0026044  0.0069743
 6.6758844  4.8851390 -1.5818870 -0.1858701 -0.0806243 -0.0345414  0.0275029  0.0083218 -0.0032613
 6.9376838  4.8578335 -1.5644076 -0.1882261 -0.0808316 -0.0060255  0.0047806  0.0098348 -0.0013917
