#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1256637 -0.1773478 -0.6852791  0.2125944  0.0921766  0.0181448 -0.0234227  0.1284846  0.0002742
 0.3769911 -0.1547363 -0.6451680  0.1691920  0.0730117  0.0064881 -0.0099317  0.0279828 -0.0001009
 0.6283185 -0.1348801 -0.5841227  0.1348773  0.0632512  0.0044990 -0.0058122  0.0099938  0.0000417
 0.8796459 -0.1168751 -0.5369395  0.1113540  0.0577801  0.0034964 -0.0036363  0.0048448 -0.0000119
 1.1309734 -0.1007415 -0.4990910  0.0945433  0.0543290  0.0028081 -0.0023628  0.0025556  0.0000209
 1.3823008 -0.0861407 -0.4686020  0.0816722  0.0513986  0.0023090 -0.0015228  0.0015522  0.0000227
 1.6336282 -0.0732813 -0.4428423  0.0714551  0.0493275  0.0019211 -0.0009768  0.0008144 -0.0000559
 1.8849556 -0.0619042 -0.4211377  0.0635388  0.0473404  0.0015982 -0.0006163  0.0005417  0.0001302
 2.1362830 -0.0521056 -0.4018253  0.0568255  0.0455384  0.0013600 -0.0003503  0.0003135  0.0001415
 2.3876104 -0.0429746 -0.3842101  0.0509900  0.0438269  0.0011466 -0.0001766  0.0001505  0.0000460
 2.6389378 -0.0353725 -0.3697681  0.0460370  0.0422243  0.0009782 -0.0001187  0.0002892 -0.0000602
 2.8902652 -0.0291266 -0.3560087  0.0420379  0.0409139  0.0007939  0.0000033  0.0001268 -0.0000717
 3.1415927 -0.0233714 -0.3430033  0.0382798  0.0395276  0.0007175  0.0000433  0.0000483  0.0001532
 3.3929201 -0.0183814 -0.3316927  0.0350697  0.0379885  0.0005859  0.0000509  0.0002214 -0.0000010
 3.6442475 -0.0155534 -0.3208609  0.0319856  0.0368518  0.0004941  0.0001499  0.0000820 -0.0000870
 3.8955749 -0.0114831 -0.3111153  0.0296008  0.0356573  0.0004084  0.0000982  0.0001149 -0.0001898
 4.1469023 -0.0082273 -0.3016070  0.0272666  0.0343838  0.0003668  0.0001457  0.0000392 -0.0000272
 4.3982297 -0.0059253 -0.2925694  0.0251615  0.0331512  0.0003444  0.0001162 -0.0000288 -0.0000111
 4.6495571 -0.0038608 -0.2840805  0.0236273  0.0322869  0.0003014  0.0001294 -0.0000800 -0.0000699
 4.9008845 -0.0016509 -0.2764642  0.0219175  0.0310803  0.0002759  0.0001103  0.0000406 -0.0001053
 5.1522120  0.0004177 -0.2694775  0.0204844  0.0302343  0.0001626  0.0000957  0.0000016  0.0000308
 5.4035394  0.0016042 -0.2616213  0.0191211  0.0293027  0.0001799  0.0000893 -0.0001019  0.0000202
 5.6548668  0.0024292 -0.2553716  0.0179203  0.0283794  0.0001403  0.0000910 -0.0000911 -0.0000073
 5.9061942  0.0029857 -0.2491708  0.0168017  0.0276595  0.0001149  0.0001082 -0.0000291  0.0000549
 6.1575216  0.0038050 -0.2427612  0.0157402  0.0267098  0.0001302  0.0001026  0.0000016  0.0001110
 6.4088490  0.0042151 -0.2368326  0.0147171  0.0259763  0.0000977  0.0000567  0.0001256 -0.0000534
 6.6601764  0.0051492 -0.2312480  0.0139547  0.0253708  0.0000699  0.0000877  0.0000537  0.0000001
 6.9115038  0.0057294 -0.2260463  0.0131181  0.0245958  0.0000453  0.0000457  0.0000389  0.0000885
 7.1628313  0.0051789 -0.2203502  0.0123735  0.0238678  0.0000643  0.0000836  0.0000548  0.0000307
 7.4141587  0.0059528 -0.2151776  0.0115667  0.0233345  0.0000579  0.0000729  0.0000359  0.0000592
