#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1256637  5.5785750 -0.4818694 -0.3690567 -0.0669382 -0.2476682  0.1493992  0.1846739  0.0004668
 0.3769911  5.6211457 -0.8824811 -0.3580033 -0.1392176 -0.2483534  0.1400157  0.0886687  0.0012615
 0.6283185  5.6479232 -1.1439395 -0.3513551 -0.1857848 -0.2434181  0.1185030  0.0509378 -0.0012841
 0.8796459  5.6571235 -1.3431751 -0.3503179 -0.2181325 -0.2354058  0.0975427  0.0324917  0.0006393
 1.1309734  5.6442253 -1.4979552 -0.3510822 -0.2395840 -0.2212677  0.0819181  0.0229215 -0.0000565
 1.3823008  5.6297234 -1.6224710 -0.3468328 -0.2530529 -0.2066959  0.0733467  0.0168250  0.0002719
 1.6336282  5.5985017 -1.7167081 -0.3440336 -0.2560795 -0.1892800  0.0684079  0.0148622  0.0001875
 1.8849556  5.5639450 -1.7847345 -0.3424606 -0.2624594 -0.1731496  0.0573791  0.0105522 -0.0021129
 2.1362830  5.5155389 -1.8397371 -0.3382977 -0.2562614 -0.1586799  0.0584316  0.0094364  0.0028655
 2.3876104  5.4670449 -1.8751182 -0.3339858 -0.2511162 -0.1428831  0.0571304  0.0074084  0.0024171
 2.6389378  5.4170460 -1.8914622 -0.3220481 -0.2309658 -0.1215163  0.0484120  0.0058278  0.0020453
 2.8902652  5.3768244 -1.9100181 -0.3105834 -0.2265381 -0.1141328  0.0452101  0.0076336  0.0033399
 3.1415927  5.3349289 -1.9093153 -0.3081714 -0.2177050 -0.1206015  0.0368419  0.0027226  0.0027865
 3.3929201  5.2796988 -1.9190749 -0.3013779 -0.2014882 -0.0962846  0.0482008  0.0019142 -0.0025984
 3.6442475  5.2449881 -1.8975460 -0.2883156 -0.1962467 -0.0840841  0.0309077 -0.0020400 -0.0011566
 3.8955749  5.1945795 -1.8767535 -0.2839536 -0.1805396 -0.0717278  0.0384883 -0.0034038  0.0005057
 4.1469023  5.1616570 -1.8685014 -0.2755809 -0.1707175 -0.0570186  0.0150569  0.0063141 -0.0004359
 4.3982297  5.1060503 -1.8361299 -0.2767738 -0.1492657 -0.0609443  0.0246464 -0.0023133  0.0037497
 4.6495571  5.0897183 -1.8241193 -0.2606997 -0.1521578 -0.0556738  0.0399317  0.0114762 -0.0100689
 4.9008845  5.0554731 -1.7900753 -0.2351071 -0.1289396 -0.0495873  0.0293277  0.0111768 -0.0008051
 5.1522120  5.0092611 -1.7930210 -0.2428019 -0.1266726 -0.0242450  0.0292352  0.0033615  0.0003517
 5.4035394  4.9883104 -1.7478652 -0.2254825 -0.1217885 -0.0358158  0.0160760  0.0150623 -0.0024633
 5.6548668  4.9694001 -1.7206113 -0.2197063 -0.1201439 -0.0427921  0.0171429 -0.0102087  0.0015398
 5.9061942  4.9683256 -1.7001410 -0.2062193 -0.1081459 -0.0494894  0.0159291  0.0161556 -0.0039975
 6.1575216  4.9116438 -1.6582978 -0.1910568 -0.0943235 -0.0126323  0.0120691 -0.0158999  0.0085730
 6.4088490  4.8756810 -1.6601973 -0.1984526 -0.1085055 -0.0172351  0.0147450  0.0114960 -0.0115166
 6.6601764  4.8624314 -1.6305488 -0.1922648 -0.0994815 -0.0324221  0.0489584  0.0061126  0.0012884
 6.9115038  4.8463586 -1.5877955 -0.1676187 -0.0922245 -0.0260400  0.0232706  0.0045068  0.0018023
 7.1628313  4.8192878 -1.5285249 -0.1653040 -0.0522114 -0.0603315  0.0116380 -0.0061952 -0.0196406
 7.4141587  4.7877222 -1.5250521 -0.1708716 -0.0489705 -0.0041531 -0.0017499  0.0116930 -0.0072441
 7.6654861  4.8049592 -1.5117905 -0.1664354 -0.0635062  0.0009063 -0.0211594 -0.0015053  0.0041602
 7.9168135  4.7640020 -1.4811371 -0.1617349 -0.0617783 -0.0035941  0.0186313 -0.0028457  0.0007362
 8.1681409  4.7422612 -1.4685464 -0.1316395 -0.0627525 -0.0183941  0.0349526  0.0175833  0.0211528
 8.4194683  4.7471004 -1.4415864 -0.1207139 -0.0384037 -0.0234453 -0.0136103  0.0004200 -0.0154908
 8.6707957  4.7067633 -1.4200118 -0.1309993 -0.0541484  0.0100913 -0.0029536  0.0205156 -0.0198218
 8.9221231  4.7062276 -1.3984269 -0.1428633 -0.0357006 -0.0235831  0.0126866  0.0036970 -0.0049906
 9.1734505  4.7038363 -1.4060954 -0.1283728 -0.0426631 -0.0325772  0.0267047  0.0050521 -0.0033054
 9.4247780  4.7016850 -1.3320476 -0.1320856 -0.0474907  0.0019905  0.0187064 -0.0079278  0.0021413
 9.6761054  4.6731381 -1.3154702 -0.1079362 -0.0386613  0.0102817 -0.0145597  0.0011852 -0.0083668
 9.9274328  4.6817208 -1.2719573 -0.1127758 -0.0596984  0.0022830 -0.0109666  0.0167755 -0.0193465
 10.1787602  4.6941525 -1.2461697 -0.1212205 -0.0457535 -0.0442843 -0.0427001 -0.0025024 -0.0146064
 10.4300876  4.6367833 -1.2855160 -0.0909098 -0.0583428  0.0468047 -0.0064603  0.0193302  0.0101663
 10.6814150  4.6793240 -1.3007154 -0.1041527 -0.0620795 -0.0018858  0.0362358 -0.0076457 -0.0198952
 10.9327424  4.5826014 -1.1768347 -0.0967426 -0.0407489  0.0195846  0.0192927 -0.0185166  0.0067230
 11.1840698  4.6264851 -1.2605170 -0.0603537 -0.0488721 -0.0240271  0.0533434 -0.0057516  0.0121120
 11.4353973  4.6529377 -1.1576910 -0.1034781 -0.0353238 -0.0942179 -0.0198363  0.0077989  0.0070212
 11.6867247  4.5871875 -1.1653675 -0.0930552 -0.0458426 -0.0176248 -0.0141918 -0.0100459 -0.0120483
 11.9380521  4.6333009 -1.0886341 -0.0858549 -0.0438554  0.0072533 -0.0217763 -0.0032851  0.0083921
 12.1893795  4.5837667 -1.1290961 -0.0574979 -0.0410307 -0.0143632 -0.0273255  0.0281296 -0.0018332
 12.4407069  4.5643419 -1.1083728 -0.0612455 -0.0793866 -0.0070942 -0.0524066  0.0039414  0.0161871
 12.6920343  4.5529196 -1.1570474 -0.0644078 -0.0191234  0.0114571  0.0019199 -0.0009117  0.0035353
 12.9433617  4.5676547 -1.1573890 -0.1162133 -0.0242914 -0.0239118  0.0649559  0.0066193  0.0455855
 13.1946891  4.5890094 -0.9959374 -0.0495010 -0.0414094  0.0184550 -0.0199080  0.0307040 -0.0039391
 13.4460166  4.6156372 -1.0698725 -0.0343680 -0.0066724 -0.0226420 -0.0440610 -0.0106233 -0.0115014
 13.6973440  4.4940204 -1.0979024 -0.0847556 -0.0507206 -0.0242442  0.0324462  0.0297491 -0.0181955
 13.9486714  4.5274314 -0.9208198 -0.0568324 -0.0239949 -0.0075832 -0.0618549 -0.0016641  0.0005014
 14.1999988  4.5042349 -0.9515166 -0.0538453 -0.0292357  0.0641487 -0.0185562 -0.0168941  0.0441617
 14.4513262  4.5069881 -1.0245929 -0.0824894 -0.0104583 -0.0194430 -0.0291097 -0.0423787 -0.0063885
 14.7026536  4.5022465 -1.0308627 -0.0441108 -0.0520444  0.0562683  0.0558845  0.0330744  0.0005167
 14.9539810  4.5415459 -1.0003886 -0.0744776 -0.0323527 -0.0308280  0.0672269  0.0605269  0.0274247
 15.2053084  4.5443500 -0.9001638 -0.0811830 -0.0319269 -0.0323985 -0.0428546  0.0109476 -0.0120177
 15.4566359  4.5492889 -0.9876991 -0.0296455 -0.0870429 -0.0768703  0.0109628 -0.0395587  0.0201739
 15.7079633  4.4308111 -0.8569746 -0.0870382  0.0132531 -0.0607161 -0.1175595 -0.0290590 -0.0216589
 15.9592907  4.5300118 -0.8443666 -0.0396008 -0.0046945 -0.1133535 -0.0062326  0.0099133  0.0226076
 16.2106181  4.4907565 -0.8964628 -0.0540094 -0.0127510 -0.0499019  0.0384090 -0.0055590  0.0220128
 16.4619455  4.5508606 -0.9854809 -0.0551674 -0.0546429  0.0180594  0.0756389  0.0005488  0.0370618
 16.7132729  4.5703003 -1.0041868 -0.0541979 -0.0995121 -0.1011258  0.0479792 -0.0068805 -0.0200575
 16.9646003  4.4729288 -0.9471045  0.0086412 -0.1131756 -0.0314406 -0.0156417  0.0114280  0.0615334
 17.2159277  4.5105839 -0.8576022 -0.0401336 -0.0405096 -0.1677517 -0.0598934 -0.0286397 -0.0025663
 17.4672552  4.3799089 -0.9172756 -0.0882559 -0.0390794 -0.0394088  0.0377510  0.0010665 -0.0061374
 17.7185826  4.3186134 -0.7121713 -0.1155121  0.0471115 -0.0894732 -0.0886582  0.0227982 -0.0559835
 17.9699100  4.5058253 -0.6952821 -0.1122715 -0.0008328 -0.1452712 -0.0223385 -0.0273424  0.0176089
 18.2212374  4.4685683 -0.8859550  0.0096840  0.0316576  0.0111467 -0.0544257 -0.0098603  0.0021545
 18.4725648  4.4391224 -0.7868850  0.0164742  0.0125996 -0.0514997 -0.0619828 -0.0008430  0.0219403
 18.7238922  4.3579398 -0.7978020 -0.1025031  0.0263651 -0.0452290  0.0336010 -0.0132143  0.0234653
 18.9752196  4.3669084 -0.8923425  0.0142975  0.0114880  0.0376609 -0.0412433  0.0317842 -0.0204224
 19.2265470  4.4060062 -0.8807672 -0.0005456  0.0920406 -0.0497613  0.0549490 -0.0469794  0.0181334
 19.4778745  4.4712608 -0.8796061 -0.0128185  0.1112128  0.0276543 -0.0531054  0.0910049 -0.0299980
 19.7292019  4.5138753 -0.7943820 -0.0792830 -0.0598660 -0.1758240 -0.0105537 -0.0063597 -0.0166491
 19.9805293  4.3538579 -0.7055252 -0.0384148  0.1204218 -0.0798971  0.1241280  0.0367514 -0.0240380
 20.2318567  4.4621628 -0.7332198  0.0434328  0.0105991  0.0610028 -0.0381000  0.0418984  0.0297571
 20.4831841  4.5067593 -0.8053705 -0.0318481 -0.0363831 -0.0490355 -0.0408546  0.0348951 -0.0433171
 20.7345115  4.6465631 -0.8982027 -0.0052142 -0.0651795 -0.0263439  0.0901023  0.0390541  0.0783097
 20.9858389  4.6213357 -0.7119753 -0.0579764 -0.1125602 -0.1033759 -0.0258969 -0.0291306 -0.0794892
 21.2371663  4.4194043 -0.6760062 -0.1203571 -0.0530979 -0.1908563 -0.0351186 -0.1282961  0.0036914
 21.4884938  4.4745340 -0.7820271 -0.0975117  0.0571617 -0.1277322  0.1920747 -0.0097724 -0.0960552
 21.7398212  4.2532882 -0.5909601 -0.1066204  0.0169495 -0.0446513  0.0834493  0.0060936 -0.0065822
 21.9911486  4.6160935 -0.6918673 -0.0293885 -0.0107541 -0.1280383  0.1606822  0.0052535 -0.0416497
 22.2424760  4.3187582 -0.6422953  0.0129922  0.0828341 -0.0032455  0.0284195  0.0098828  0.0307701
 22.4938034  4.2436025 -0.5991781  0.0116896  0.0428593 -0.0032401 -0.0924594 -0.0968217 -0.0575397
 22.7451308  4.5851887 -0.8143284  0.1333761 -0.0221347 -0.0551145 -0.0792067  0.0329737 -0.0263292
 22.9964582  4.3090433 -0.6257958 -0.1072876  0.1296845 -0.0626770 -0.0240110 -0.1791474 -0.0907288
 23.2477856  4.3056338 -0.7587220 -0.0732760  0.1314831  0.0021397  0.0127725 -0.0844114  0.0203187
 23.4991130  4.3818475 -0.8029194 -0.0251466 -0.0567737  0.0248777  0.1659995 -0.0694006  0.0606055
 23.7504405  4.4437870 -0.8289715 -0.1382431 -0.0598333 -0.2899104 -0.0266596  0.0328347 -0.0084060
