#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1256637  0.3177005 -0.1318858  0.0499205 -0.5879447 -0.2548406 -0.0001936 -0.3704424 -0.2349500
 0.3769911  0.2474366 -0.1737007  0.0106067 -0.4861783 -0.0549677  0.0000988 -0.2978216 -0.2381277
 0.6283185  0.1994397 -0.1839596 -0.0006252 -0.4049082 -0.0197365 -0.0004716 -0.2494442 -0.2312138
 0.8796459  0.1664492 -0.1829225 -0.0025053 -0.3500051 -0.0089225 -0.0003745 -0.2134976 -0.2231400
 1.1309734  0.1426315 -0.1784697 -0.0023333 -0.3115825 -0.0042923  0.0001985 -0.1850569 -0.2158705
 1.3823008  0.1244950 -0.1725605 -0.0000307 -0.2826320 -0.0027685  0.0002912 -0.1621897 -0.2087896
 1.6336282  0.1109913 -0.1669556  0.0023714 -0.2595173 -0.0019456 -0.0002698 -0.1429406 -0.2020716
 1.8849556  0.1007812 -0.1611281  0.0042410 -0.2413825 -0.0007173  0.0000905 -0.1264374 -0.1956019
 2.1362830  0.0926065 -0.1567314  0.0072117 -0.2256808 -0.0005301 -0.0000330 -0.1131856 -0.1896687
 2.3876104  0.0856799 -0.1512837  0.0085743 -0.2127183 -0.0003220  0.0001213 -0.1012061 -0.1839658
 2.6389378  0.0803544 -0.1471169  0.0100172 -0.2016794 -0.0005337 -0.0001015 -0.0909368 -0.1782002
 2.8902652  0.0751379 -0.1428872  0.0107549 -0.1918685 -0.0004249  0.0001415 -0.0821210 -0.1734467
 3.1415927  0.0710910 -0.1397432  0.0117211 -0.1832566 -0.0004127 -0.0001465 -0.0736126 -0.1677709
 3.3929201  0.0668863 -0.1355108  0.0119222 -0.1754429 -0.0003198 -0.0001879 -0.0668763 -0.1629006
 3.6442475  0.0629941 -0.1318402  0.0125390 -0.1686846 -0.0000604 -0.0002849 -0.0610008 -0.1582053
 3.8955749  0.0599157 -0.1298961  0.0132699 -0.1623105  0.0001979 -0.0003226 -0.0553845 -0.1539044
 4.1469023  0.0570815 -0.1265581  0.0134329 -0.1564127 -0.0001572  0.0004078 -0.0503417 -0.1492752
 4.3982297  0.0545609 -0.1231963  0.0133191 -0.1512166 -0.0000910  0.0000613 -0.0460331 -0.1454736
 4.6495571  0.0527497 -0.1210211  0.0133067 -0.1464390 -0.0000815 -0.0003993 -0.0423915 -0.1413379
 4.9008845  0.0499952 -0.1185957  0.0129053 -0.1416115 -0.0002305  0.0000618 -0.0390144 -0.1377312
 5.1522120  0.0466250 -0.1165701  0.0131049 -0.1366805 -0.0002293  0.0002778 -0.0355677 -0.1341075
 5.4035394  0.0451379 -0.1137611  0.0129452 -0.1329488  0.0005292  0.0001493 -0.0330204 -0.1304937
 5.6548668  0.0435835 -0.1111043  0.0127644 -0.1293595  0.0000430  0.0000630 -0.0300912 -0.1272621
 5.9061942  0.0411706 -0.1091185  0.0123863 -0.1263535  0.0000951 -0.0000219 -0.0280599 -0.1241557
 6.1575216  0.0401426 -0.1074877  0.0122617 -0.1227414 -0.0001272 -0.0000698 -0.0262199 -0.1211470
 6.4088490  0.0386851 -0.1051597  0.0120448 -0.1194073  0.0000030  0.0000846 -0.0243041 -0.1183330
 6.6601764  0.0367456 -0.1028640  0.0109056 -0.1162605 -0.0001065  0.0002466 -0.0226087 -0.1148427
 6.9115038  0.0348271 -0.1009939  0.0113974 -0.1134429  0.0002352 -0.0000324 -0.0205629 -0.1126647
 7.1628313  0.0337704 -0.0996429  0.0107155 -0.1101309 -0.0000991 -0.0002795 -0.0196257 -0.1099215
 7.4141587  0.0321488 -0.0974401  0.0111906 -0.1081713 -0.0002527 -0.0003723 -0.0184726 -0.1076546
 7.6654861  0.0304921 -0.0954849  0.0107064 -0.1057548 -0.0001035 -0.0001069 -0.0171929 -0.1051586
 7.9168135  0.0298266 -0.0933806  0.0100786 -0.1034451  0.0003242  0.0001831 -0.0162201 -0.1024347
 8.1681409  0.0288327 -0.0914875  0.0103858 -0.1011562  0.0001595  0.0004186 -0.0152913 -0.1006818
 8.4194683  0.0275792 -0.0901572  0.0096939 -0.0976400 -0.0003759  0.0000327 -0.0141056 -0.0983897
 8.6707957  0.0264289 -0.0886084  0.0093213 -0.0963919 -0.0003602  0.0000901 -0.0134305 -0.0962529
 8.9221231  0.0252694 -0.0871797  0.0094567 -0.0946011 -0.0001403  0.0001964 -0.0127029 -0.0938289
 9.1734505  0.0244600 -0.0857399  0.0087654 -0.0925110 -0.0000696  0.0001374 -0.0120874 -0.0920923
 9.4247780  0.0244584 -0.0842886  0.0086402 -0.0901241 -0.0000674  0.0004543 -0.0117499 -0.0900300
 9.6761054  0.0227574 -0.0829986  0.0087282 -0.0885993  0.0001154  0.0005517 -0.0111089 -0.0887940
 9.9274328  0.0218511 -0.0815745  0.0082442 -0.0871714 -0.0000686  0.0001888 -0.0107091 -0.0870688
 10.1787602  0.0214422 -0.0796200  0.0078139 -0.0850832 -0.0003779  0.0000071 -0.0100083 -0.0856878
 10.4300876  0.0204488 -0.0787116  0.0074797 -0.0842470  0.0000259  0.0000475 -0.0087261 -0.0840249
 10.6814150  0.0200466 -0.0772929  0.0077217 -0.0824680 -0.0002562  0.0000900 -0.0089796 -0.0827618
 10.9327424  0.0186446 -0.0757965  0.0062402 -0.0808587 -0.0001111 -0.0000855 -0.0088301 -0.0811011
 11.1840698  0.0190739 -0.0750331  0.0065815 -0.0791298  0.0003609  0.0000347 -0.0082864 -0.0795183
 11.4353973  0.0183101 -0.0738707  0.0068439 -0.0775480 -0.0001710 -0.0002841 -0.0076300 -0.0783528
 11.6867247  0.0176039 -0.0730346  0.0071664 -0.0765820 -0.0002570  0.0002961 -0.0069660 -0.0763217
 11.9380521  0.0167502 -0.0717355  0.0062195 -0.0752149  0.0000439 -0.0000838 -0.0068842 -0.0754957
 12.1893795  0.0166350 -0.0707379  0.0061408 -0.0743119 -0.0002466  0.0000110 -0.0064364 -0.0741893
 12.4407069  0.0156730 -0.0695611  0.0062599 -0.0727463  0.0002047 -0.0002423 -0.0061796 -0.0726112
 12.6920343  0.0149925 -0.0688165  0.0059431 -0.0715577  0.0002225 -0.0000524 -0.0061606 -0.0721289
 12.9433617  0.0149404 -0.0677639  0.0057990 -0.0699428 -0.0001906  0.0002799 -0.0054773 -0.0705235
 13.1946891  0.0139623 -0.0663037  0.0059308 -0.0687439 -0.0001563  0.0001733 -0.0054180 -0.0694097
 13.4460166  0.0138598 -0.0653148  0.0054423 -0.0677131 -0.0002062  0.0000632 -0.0053534 -0.0684946
 13.6973440  0.0133446 -0.0643788  0.0050418 -0.0672549 -0.0000596 -0.0001098 -0.0045176 -0.0667891
 13.9486714  0.0131572 -0.0635543  0.0057584 -0.0659485  0.0001247  0.0000031 -0.0049159 -0.0659874
 14.1999988  0.0126758 -0.0620122  0.0058237 -0.0654961  0.0003989 -0.0002749 -0.0047035 -0.0652297
 14.4513262  0.0129128 -0.0617949  0.0052429 -0.0639304  0.0001036  0.0000043 -0.0041586 -0.0635883
