#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1256637  0.0067755 -0.3715285  0.1723967  0.0256340 -0.0368736  0.1939700 -0.1471675 -0.0000472
 0.3769911 -0.0094996 -0.3431520  0.1364090  0.0163315 -0.0166712  0.1390681 -0.0322979 -0.0000876
 0.6283185 -0.0141570 -0.3037426  0.1123725  0.0122570 -0.0117034  0.0982517 -0.0117128 -0.0002406
 0.8796459 -0.0140700 -0.2751912  0.0949574  0.0104443 -0.0098029  0.0735851 -0.0054755 -0.0000006
 1.1309734 -0.0122321 -0.2531392  0.0818383  0.0096917 -0.0096567  0.0568654 -0.0028526 -0.0001781
 1.3823008 -0.0097225 -0.2358928  0.0718806  0.0094554 -0.0092849  0.0455879 -0.0017784  0.0001523
 1.6336282 -0.0067915 -0.2210861  0.0636990  0.0092156 -0.0089353  0.0378307 -0.0011665 -0.0002251
 1.8849556 -0.0041849 -0.2089761  0.0569542  0.0087451 -0.0086239  0.0309613 -0.0005723 -0.0000540
 2.1362830 -0.0016962 -0.1989131  0.0517107  0.0087073 -0.0081875  0.0264862 -0.0003758 -0.0001163
 2.3876104  0.0004244 -0.1899576  0.0467868  0.0081668 -0.0076858  0.0226401 -0.0002180 -0.0000476
 2.6389378  0.0023232 -0.1817110  0.0429009  0.0081440 -0.0071931  0.0195567 -0.0000887  0.0000069
 2.8902652  0.0035188 -0.1743708  0.0392114  0.0076692 -0.0070564  0.0168460 -0.0000839  0.0001182
 3.1415927  0.0051970 -0.1680283  0.0360172  0.0071336 -0.0064144  0.0150236 -0.0001287  0.0003140
 3.3929201  0.0061864 -0.1618673  0.0335482  0.0069646 -0.0059815  0.0130165 -0.0000799 -0.0001809
 3.6442475  0.0069643 -0.1568404  0.0312521  0.0065471 -0.0055698  0.0120470 -0.0000955 -0.0000860
 3.8955749  0.0078731 -0.1521440  0.0288667  0.0062606 -0.0050646  0.0106669  0.0000106  0.0003942
 4.1469023  0.0083491 -0.1470824  0.0269445  0.0057402 -0.0047174  0.0092373 -0.0000844  0.0001560
 4.3982297  0.0090624 -0.1427401  0.0252824  0.0053768 -0.0046493  0.0083277 -0.0000575  0.0001130
 4.6495571  0.0094380 -0.1387215  0.0236157  0.0050728 -0.0041826  0.0074945 -0.0000329  0.0002929
 4.9008845  0.0095816 -0.1347218  0.0221268  0.0049521 -0.0038988  0.0067034 -0.0000589 -0.0001548
 5.1522120  0.0097225 -0.1309976  0.0209245  0.0043867 -0.0034855  0.0058117  0.0000872  0.0000376
 5.4035394  0.0098445 -0.1272975  0.0196911  0.0042744 -0.0033391  0.0054742  0.0000913  0.0000831
 5.6548668  0.0097721 -0.1242422  0.0186433  0.0040275 -0.0028613  0.0052146  0.0001186  0.0001246
 5.9061942  0.0097303 -0.1212914  0.0177311  0.0036376 -0.0028808  0.0048896 -0.0001152 -0.0000489
 6.1575216  0.0100232 -0.1183785  0.0166645  0.0033818 -0.0030796  0.0041195 -0.0000803 -0.0000801
 6.4088490  0.0095578 -0.1155234  0.0157510  0.0031872 -0.0022646  0.0034183 -0.0001162 -0.0000484
 6.6601764  0.0095004 -0.1128218  0.0150709  0.0030343 -0.0022248  0.0030284 -0.0001467  0.0000418
 6.9115038  0.0092731 -0.1103287  0.0141972  0.0027569 -0.0020929  0.0032689  0.0001148 -0.0000951
 7.1628313  0.0094494 -0.1076692  0.0133346  0.0026512 -0.0022107  0.0029549 -0.0001299  0.0000765
 7.4141587  0.0087902 -0.1047960  0.0127263  0.0024089 -0.0019790  0.0025222 -0.0002243  0.0000845
 7.6654861  0.0087861 -0.1026708  0.0121198  0.0021594 -0.0017096  0.0024614  0.0001287 -0.0001057
 7.9168135  0.0082018 -0.1004898  0.0113306  0.0020957 -0.0014863  0.0021348  0.0001571 -0.0000652
 8.1681409  0.0082789 -0.0983055  0.0111304  0.0021249 -0.0016210  0.0020818  0.0002389 -0.0001193
 8.4194683  0.0080168 -0.0962216  0.0106759  0.0019893 -0.0012016  0.0021877  0.0001134 -0.0002020
 8.6707957  0.0082352 -0.0945656  0.0102105  0.0018769 -0.0013837  0.0018662 -0.0000084  0.0001210
 8.9221231  0.0077785 -0.0925826  0.0097386  0.0017747 -0.0010980  0.0016047  0.0000020  0.0000148
 9.1734505  0.0075707 -0.0911642  0.0095174  0.0018650 -0.0011847  0.0017322 -0.0000787 -0.0001070
 9.4247780  0.0077262 -0.0891048  0.0087282  0.0014350 -0.0010192  0.0013703  0.0001287  0.0002601
 9.6761054  0.0072033 -0.0874364  0.0083755  0.0014919 -0.0012001  0.0014492  0.0001291  0.0002101
 9.9274328  0.0072739 -0.0855150  0.0079971  0.0013461 -0.0011867  0.0014610 -0.0000798  0.0001259
 10.1787602  0.0068824 -0.0840869  0.0076479  0.0012975 -0.0008574  0.0014112 -0.0000730  0.0000841
 10.4300876  0.0067842 -0.0828612  0.0077268  0.0011755 -0.0006583  0.0012958  0.0001160  0.0000962
 10.6814150  0.0062340 -0.0811707  0.0070787  0.0008720 -0.0009794  0.0012184  0.0002104  0.0000349
 10.9327424  0.0061525 -0.0794288  0.0069008  0.0012273 -0.0007740  0.0009174 -0.0001769  0.0000139
 11.1840698  0.0060782 -0.0787485  0.0067598  0.0010371 -0.0005728  0.0009469 -0.0002667  0.0000341
 11.4353973  0.0060599 -0.0769848  0.0063336  0.0008360 -0.0007546  0.0008787 -0.0000754 -0.0001041
 11.6867247  0.0059973 -0.0754582  0.0060908  0.0010025 -0.0009286  0.0008142 -0.0000446  0.0002563
 11.9380521  0.0057297 -0.0740246  0.0058417  0.0008515 -0.0008915  0.0004762  0.0000797 -0.0000619
 12.1893795  0.0056181 -0.0728992  0.0056897  0.0009162 -0.0010595  0.0007522  0.0001632 -0.0000942
 12.4407069  0.0054835 -0.0718068  0.0056411  0.0009081 -0.0008867  0.0006138 -0.0000231  0.0000464
