#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1256637  5.5769891 -0.4805498 -0.3663190 -0.0666782 -0.2426644  0.1449050  0.1797750  0.0003834
 0.3769911  5.6195220 -0.8741481 -0.3577362 -0.1366304 -0.2459630  0.1394549  0.0860134 -0.0002525
 0.6283185  5.6523342 -1.1390249 -0.3502890 -0.1841505 -0.2394455  0.1158294  0.0512057  0.0014722
 0.8796459  5.6594467 -1.3410998 -0.3522282 -0.2206420 -0.2304873  0.0942537  0.0335521 -0.0008942
 1.1309734  5.6479166 -1.4926765 -0.3497887 -0.2369583 -0.2252599  0.0852762  0.0233433  0.0013275
 1.3823008  5.6331777 -1.6199125 -0.3437320 -0.2530886 -0.2054619  0.0745472  0.0166490 -0.0007658
 1.6336282  5.5997038 -1.7101937 -0.3431890 -0.2606129 -0.1886826  0.0656063  0.0144613 -0.0009805
 1.8849556  5.5584656 -1.7876582 -0.3390754 -0.2604935 -0.1701570  0.0627549  0.0106204  0.0007932
 2.1362830  5.5164525 -1.8313226 -0.3355064 -0.2504917 -0.1595773  0.0517449  0.0078063 -0.0062780
 2.3876104  5.4728821 -1.8681206 -0.3305360 -0.2444542 -0.1332180  0.0495629 -0.0015385  0.0012923
 2.6389378  5.4276577 -1.8949285 -0.3213575 -0.2389944 -0.1335598  0.0459035  0.0022014 -0.0029431
 2.8902652  5.3827685 -1.9113824 -0.3157936 -0.2258373 -0.1140723  0.0507483  0.0030510  0.0043832
 3.1415927  5.3325002 -1.9094010 -0.3003858 -0.2128169 -0.1006380  0.0470866  0.0063692 -0.0033781
 3.3929201  5.2789083 -1.9092784 -0.2973084 -0.2074830 -0.0975968  0.0329504  0.0032717  0.0065250
 3.6442475  5.2327691 -1.9044791 -0.2950493 -0.1838911 -0.0848706  0.0338413  0.0038339  0.0019151
 3.8955749  5.2023793 -1.8838645 -0.2810739 -0.1701627 -0.0817043  0.0306679  0.0079217 -0.0031469
 4.1469023  5.1672176 -1.8746671 -0.2646171 -0.1812601 -0.0630063  0.0301631  0.0119802  0.0030000
 4.3982297  5.1195306 -1.8460431 -0.2719398 -0.1651576 -0.0693692  0.0131432 -0.0037044 -0.0087453
 4.6495571  5.0934845 -1.8193351 -0.2499175 -0.1441236 -0.0449333  0.0252283  0.0092573  0.0040742
 4.9008845  5.0633595 -1.7950850 -0.2367254 -0.1349534 -0.0307891  0.0231966 -0.0007618 -0.0062072
 5.1522120  5.0407263 -1.7794484 -0.2311703 -0.1252693 -0.0476511  0.0153254  0.0050706  0.0017707
 5.4035394  4.9962166 -1.7531279 -0.2192854 -0.1082576 -0.0515764  0.0353615 -0.0041217  0.0062016
 5.6548668  4.9737669 -1.7301823 -0.2065601 -0.0983411 -0.0325570  0.0200881  0.0026684 -0.0039965
 5.9061942  4.9512525 -1.7021024 -0.1939017 -0.1025953 -0.0201434  0.0121466  0.0000539 -0.0059962
 6.1575216  4.9067198 -1.6406323 -0.2121479 -0.1014946 -0.0260789 -0.0343772  0.0033945 -0.0121038
 6.4088490  4.8830177 -1.6259480 -0.1897143 -0.0909669 -0.0360165  0.0139542 -0.0055464 -0.0012257
 6.6601764  4.8679682 -1.6033614 -0.1906713 -0.0865033 -0.0258118  0.0120855 -0.0125918  0.0077463
 6.9115038  4.8537937 -1.5963945 -0.1720720 -0.0740717 -0.0134500 -0.0104742  0.0046384 -0.0067560
 7.1628313  4.8402013 -1.5824741 -0.1796044 -0.0809317 -0.0170573  0.0055301  0.0013322  0.0122272
 7.4141587  4.8042726 -1.5085859 -0.1651161 -0.0672328 -0.0347813  0.0029688 -0.0087885  0.0168221
 7.6654861  4.7675554 -1.5161883 -0.1638940 -0.0729482 -0.0050216  0.0081658  0.0077944 -0.0037855
 7.9168135  4.7436616 -1.4753969 -0.1516591 -0.0547382 -0.0131533  0.0153597 -0.0097693 -0.0211631
 8.1681409  4.7790795 -1.4774345 -0.1326289 -0.0508238 -0.0149402  0.0082560 -0.0342121 -0.0092486
 8.4194683  4.7770803 -1.4284125 -0.1345823 -0.0470550  0.0031613 -0.0042686  0.0099318  0.0071641
 8.6707957  4.7392851 -1.4187587 -0.1442529 -0.0362305  0.0010048  0.0153495 -0.0063946  0.0165142
 8.9221231  4.7145261 -1.3987492 -0.1369876 -0.0574213  0.0308055  0.0231955 -0.0136734  0.0221642
 9.1734505  4.7065387 -1.3666733 -0.1366229 -0.0406340  0.0003483  0.0246998 -0.0207146  0.0089335
 9.4247780  4.7078870 -1.3335498 -0.0998403 -0.0468764  0.0287503  0.0117570 -0.0132345 -0.0046841
 9.6761054  4.7065666 -1.3197030 -0.1143511 -0.0561344  0.0089536 -0.0119359 -0.0052594  0.0360241
 9.9274328  4.6661405 -1.2792963 -0.0902036 -0.0472638  0.0207730 -0.0057298  0.0078451 -0.0191088
 10.1787602  4.6370353 -1.2826642 -0.1103393 -0.0378375 -0.0200635  0.0081715 -0.0067525 -0.0006206
 10.4300876  4.6605425 -1.3196810 -0.1247852 -0.0327074 -0.0266619  0.0683648 -0.0051947 -0.0301310
 10.6814150  4.6790785 -1.1772493 -0.0650687 -0.0579491 -0.0188854  0.0262842  0.0212804  0.0178040
 10.9327424  4.7070905 -1.1688093 -0.0697773 -0.0155967 -0.0178917 -0.0599618  0.0295285 -0.0026057
 11.1840698  4.6000003 -1.1925053 -0.0922210 -0.0437233  0.0146217  0.0066763 -0.0091463  0.0127268
 11.4353973  4.6537295 -1.1530670 -0.0868796 -0.0252562 -0.0411735 -0.0369088 -0.0358805  0.0130343
 11.6867247  4.5540467 -1.1753843 -0.1038602 -0.0203097  0.0383788  0.0018310 -0.0043265  0.0078342
 11.9380521  4.6336940 -1.1256087 -0.0761046 -0.0260062  0.0407207 -0.0258208 -0.0083050 -0.0087367
 12.1893795  4.5722262 -1.1168319 -0.0882973 -0.0329004  0.0167971 -0.0197120  0.0276183  0.0200966
 12.4407069  4.6722615 -1.0960871 -0.0968538 -0.0491298 -0.0206139 -0.0461607  0.0440712  0.0090090
 12.6920343  4.5765324 -1.1214864 -0.0676093 -0.0255622  0.0734961  0.0601004 -0.0589497  0.0231712
 12.9433617  4.5243961 -0.9562252 -0.0445689 -0.0329526  0.0628414 -0.0228617  0.0028644 -0.0214039
 13.1946891  4.5798186 -1.0159793 -0.0650567 -0.0097231  0.0963455  0.0093537 -0.0252952  0.0351493
 13.4460166  4.5827293 -1.0708175 -0.0306057 -0.0623807  0.0726206 -0.0690879 -0.0516892  0.0284207
 13.6973440  4.5758390 -1.0375502 -0.1177688 -0.0422543 -0.0316998 -0.1143267 -0.0108540  0.0033851
 13.9486714  4.5607821 -1.0423285 -0.0825959 -0.0476434  0.0391542 -0.0489199 -0.0136139 -0.0159862
 14.1999988  4.5726300 -1.0183819 -0.0704709 -0.0951292 -0.0071524 -0.0688003  0.0038120  0.0171648
 14.4513262  4.5840250 -1.0053741 -0.0484657 -0.0522081  0.0374288 -0.0085860 -0.0221587  0.0245043
 14.7026536  4.6208270 -0.9945939 -0.0532086 -0.0723060 -0.0390557  0.0224937  0.0119811 -0.0143182
 14.9539810  4.5554710 -0.9878711 -0.0784331 -0.0141981 -0.0328825 -0.0965882 -0.0096755  0.0209475
 15.2053084  4.5273623 -0.9379947 -0.0979369 -0.0473546 -0.0152496  0.0640132  0.0193746  0.0741056
 15.4566359  4.5650635 -0.9596787 -0.0548289 -0.0531395  0.0478354 -0.0405120  0.0091056  0.0004691
 15.7079633  4.5147953 -0.9139680 -0.0804556 -0.0576522  0.1258779 -0.1532733 -0.0182404 -0.0110018
 15.9592907  4.4811044 -0.9271583 -0.0810648 -0.0612664  0.0666243  0.0200221 -0.0004722  0.0047728
 16.2106181  4.4839679 -0.9578674 -0.0817931  0.0063696  0.0676534 -0.0433582 -0.0226707  0.0186683
 16.4619455  4.5668475 -0.9010857 -0.0619161 -0.0455316 -0.0051518  0.0439269 -0.0163916  0.0563097
 16.7132729  4.4935829 -0.8761759 -0.0302958 -0.0476757  0.0419799  0.0212076  0.0308120  0.0272512
 16.9646003  4.4540405 -0.8960367 -0.0198271 -0.0488957  0.0534160  0.0403350 -0.0307002  0.0068909
 17.2159277  4.4729901 -0.8327538 -0.0817743 -0.0155753 -0.0567372 -0.0524336  0.0081640 -0.0554266
 17.4672552  4.5500085 -0.9699107 -0.0701053 -0.0576398 -0.0397670  0.0242629  0.0253046 -0.0258790
 17.7185826  4.4787983 -0.8834146  0.0040930 -0.0585763  0.0282506 -0.0219910 -0.0121085 -0.0173126
 17.9699100  4.5373586 -0.9629410 -0.0898570 -0.0820377 -0.1344944  0.0707198  0.0751284  0.0237944
 18.2212374  4.5303347 -0.7460757 -0.0154787  0.0002356 -0.0757412 -0.0122710 -0.0079610 -0.0060414
 18.4725648  4.4839323 -0.7911738  0.0121896 -0.0296940  0.0535900 -0.0422759 -0.0158988 -0.0127026
 18.7238922  4.5637253 -0.7014981 -0.0627329 -0.0171470 -0.1702617 -0.0999993  0.0648664  0.0000132
 18.9752196  4.5321670 -0.6394722 -0.0402683  0.0491671 -0.0290237  0.0377107 -0.0559073 -0.0036717
 19.2265470  4.4915055 -0.6834409 -0.0376282  0.0627257  0.0751334 -0.0479896  0.0416451  0.0059628
 19.4778745  4.3608552 -0.8670045 -0.0305272 -0.0863547  0.1043391  0.0913776 -0.0256041  0.0254761
 19.7292019  4.4443704 -0.6870668 -0.0382268  0.0166119  0.0910686 -0.1100594  0.0446812  0.0461138
 19.9805293  4.3607051 -0.8125212  0.0211745 -0.0397053  0.1632572  0.0107260  0.0957202 -0.0445825
 20.2318567  4.4072282 -0.6790475 -0.0215672 -0.0356677  0.0241923 -0.1739614 -0.1521419 -0.0730715
 20.4831841  4.6048120 -0.6392812  0.0042520  0.0275504 -0.0646713 -0.2322730  0.0013463 -0.0295328
 20.7345115  4.4073027 -0.6953384  0.0388225 -0.0282341 -0.0341394 -0.1003477  0.0405121  0.0681218
 20.9858389  4.3581670 -0.8232753 -0.1011073 -0.0069088 -0.1329623  0.0052077  0.0781263  0.0298638
 21.2371663  4.6660577 -0.5887225 -0.0128668  0.0188047 -0.1658003 -0.0768531 -0.0608516 -0.0039809
 21.4884938  4.4177943 -0.8829481 -0.0495501 -0.0138660  0.0502302 -0.0308773  0.0568548  0.0008592
 21.7398212  4.2992095 -0.6813835 -0.0646867  0.0350840  0.3140619  0.0925933  0.0330931  0.0199598
 21.9911486  4.4698534 -0.8237609  0.0489684 -0.0120524  0.0637142 -0.0745995  0.0126114 -0.0716132
 22.2424760  4.3693933 -0.4718873  0.0265235  0.0503576  0.1101128 -0.2525488  0.0443288 -0.1005114
 22.4938034  4.4069613 -0.6631630  0.0808881 -0.0297271  0.0388651 -0.1546965 -0.0585141 -0.0265785
 22.7451308  4.4689553 -0.7317225  0.0468748  0.0361141  0.2586844 -0.0844916 -0.0532205 -0.0128387
 22.9964582  4.4633346 -0.8220096 -0.0810165  0.0083161 -0.0515247 -0.1300007  0.0087693  0.0022101
 23.2477856  4.4693916 -0.8728974 -0.0518480  0.0408763 -0.0577367  0.0880582 -0.0419373  0.0088551
 23.4991130  4.3867745 -0.5676154 -0.0864668 -0.0555581  0.1929423 -0.2486009 -0.0311285 -0.0164757
 23.7504405  4.7066284 -0.7115064  0.0078733 -0.0367340 -0.1041862 -0.1843594 -0.1269836 -0.1600821
 24.0017679  4.4998892 -0.6985028 -0.0212694 -0.0311968  0.2602768  0.0528941 -0.1059085  0.0067272
 24.2530953  4.4916474 -0.8719236 -0.0834372 -0.0289516  0.0453457  0.0387432  0.0736215  0.0003512
 24.5044227  4.4043802 -0.8300758 -0.1676947 -0.0745328  0.0615708 -0.0349461  0.0306051 -0.0221229
 24.7557501  4.3194146 -0.8617812 -0.1178116  0.0351464  0.0420419  0.1581632 -0.0162439 -0.0065366
 25.0070775  4.2718747 -0.3978131 -0.0570390  0.0838067  0.2061134 -0.1122933 -0.0379530  0.0652441
 25.2584049  4.4660483 -0.4170676  0.0004019 -0.0402057  0.0640463 -0.1060966  0.0685045  0.0559587
 25.5097323  4.5869213 -0.6313206 -0.1495308 -0.0196814  0.0859909 -0.1176272 -0.0288184 -0.0110104
 25.7610598  4.5456688 -0.6464359 -0.1564649 -0.0094395 -0.0583685  0.2336911 -0.0796135  0.0178723
 26.0123872  4.3542086 -0.6527162 -0.0813546 -0.0917895 -0.0094983  0.0418842  0.0058253  0.0603469
 26.2637146  4.4749734 -0.6785373 -0.1528050  0.1498083 -0.0201829 -0.1482476  0.1586364 -0.1359957
 26.5150420  4.3604125 -0.6358587 -0.0861721  0.0478214  0.4025359  0.2221825 -0.0369780 -0.0900935
