#M_tol -0.01
2.4		0.93301578		0.06925342727080173
2.42		0.93496557		0.06644357756091888
2.44		0.93693357		0.06359132939006389
2.46		0.93891395		0.06071031758087402
2.48		0.94092373		0.05777641704866304
2.481		0.94102792		0.05761863631578308
2.483		0.94122645		0.0573272496966315
2.485		0.94142735		0.05703423460172846
2.487		0.94162859		0.05674095533396096
2.489		0.94183026		0.056447415697476355
2.491		0.9420324		0.05615356675524331
2.493		0.94223414		0.055859405603040514
2.495		0.94243483		0.055570817016136476
2.496		0.97411003		5.619261062701218e-10
2.499		0.97455212		1.0380987347320384e-13
2.5		0.94293903		0.05483976767823542
2.502		0.97498717		1.96577095363287e-17
2.504		0.97527975		7.216743725140707e-18
2.506		0.97557647		7.475161980243137e-18
2.508		0.97585864		7.560929818419033e-18
2.52		0.98092793		4.81492260593385e-11
2.54		0.98366213		4.043280789294368e-18
2.56		0.98596476		1.8404235596233148e-17
2.58		0.99475062		8.49063669743145e-18
2.6		0.99757759		2.8401931874798816e-17
2.62		0.99867325		3.5879563294980237e-17
2.64		0.99877667		-1.0916063367511104e-17
5.15		1.0610744		3.236296876020141e-6
5.15		1.0610744		3.260260694342415e-6
5.2		1.069613		5.061032273059536e-6
5.25		1.0788564		0.02198267829415029
5.3		1.0881113		0.034703268285201136
5.31		1.0900026		0.03726982718760452
5.32		1.0919072		0.03985474632740759
5.33		1.0938415		0.04251415656864952
5.34		1.0958443		0.04537068696415594
5.34		1.0778965		0.012711034427177553
5.35		1.0979803		0.048580307175079204
5.35		1.0979801		0.048579626932725196
5.36		1.1004105		0.05254522985935953
5.361		1.1006932		0.053039353625492766
5.362		1.1009894		0.05356714420800388
5.363		1.1013063		0.05414272196364869
5.364		1.1016501		0.0547878111813072
5.365		1.1019521		0.05554377210057561
5.366		1.1022747		0.056513288968358326
5.367		1.1028726		0.05850891303913918
5.368		1.1133177		0.09775833258430627
5.369		1.1134222		0.09774762468002524
5.37		1.1135272		0.09774054092665305
5.38		1.1145919		0.0976644442403751
5.39		1.1156336		0.0975381788556558
5.4		1.1166816		0.09741077181620443
5.41		1.1177146		0.09723845384495165
5.42		1.1187634		0.09710671993654599
5.43		1.119811		0.09697273210166542
5.44		1.1208591		0.09683729360813563
5.45		1.1219072		0.09669980693245693
5.45		1.1219255		0.09673756131228946
5.46		1.1229605		0.09656057971017323
5.47		1.1240143		0.09642015094680516
5.48		1.1250633		0.0962788264288109
5.49		1.1261146		0.09613441363783541
5.5		1.1271915		0.09602165082797676
5.5		1.1271646		0.09598893501961392
5.51		1.1282174		0.0958413708002038
5.52		1.1292718		0.09569153508487727
5.53		1.1303245		0.09553995468281401
5.54		1.131377		0.09538364021737508
5.55		1.1324338		0.09522538230380242
5.55		1.1324506		0.09525328904650157
5.56		1.1334861		0.09506296254235146
5.57		1.134541		0.09489633831030841
5.58		1.1355981		0.09472534972119825
5.59		1.136657		0.09454901719396147
5.6		1.1377144		0.09436787089296317
5.6		1.1377305		0.09439156365374693
5.61		1.1387721		0.09418163364349488
5.62		1.1398322		0.09398965118262152
5.63		1.1408985		0.09379004949604915
5.64		1.1419607		0.09358570887069712
5.65		1.1430233		0.09337541758067056
5.65		1.143039		0.0933946017124653
5.66		1.1440909		0.09316042991088255
5.67		1.1451628		0.09293887187086469
5.68		1.1462343		0.09271389499618275
5.69		1.1473021		0.09248428315092637
5.7		1.1483875		0.09226620011105476
5.75		1.1537716		0.09107188782330508
5.8		1.1591376		0.08987040366208197
5.85		1.1645244		0.0886277694724104
5.9		1.1698577		0.08719911049192523
5.95		1.1751527		0.08538733578532584
6.0		1.180478		0.08301538410621936
