#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1282283 -0.1705691 -0.7506601  0.2249127  0.0995864  0.0171388 -0.0230290  0.0028953  0.0000732
 0.3846848 -0.1489038 -0.6551007  0.1677357  0.0733373  0.0068377 -0.0101480  0.0005889 -0.0000140
 0.6411414 -0.1304352 -0.5896213  0.1329944  0.0628863  0.0046077 -0.0058232  0.0002600 -0.0000019
 0.8975979 -0.1132908 -0.5398110  0.1096451  0.0571486  0.0035567 -0.0036221  0.0001118 -0.0000088
 1.1540544 -0.0973292 -0.5011482  0.0926607  0.0535075  0.0028226 -0.0022984  0.0000419  0.0000028
 1.4105110 -0.0829803 -0.4695703  0.0798816  0.0507709  0.0022695 -0.0015147  0.0000411 -0.0000647
 1.6669675 -0.0704145 -0.4432703  0.0700175  0.0483441  0.0018890 -0.0009468  0.0000736  0.0000075
 1.9234241 -0.0595436 -0.4201992  0.0617946  0.0463941  0.0016018 -0.0006030  0.0000855  0.0000492
 2.1798806 -0.0498641 -0.4005796  0.0550220  0.0446244  0.0013437 -0.0003455  0.0000339  0.0000072
 2.4363372 -0.0416033 -0.3835788  0.0494570  0.0431194  0.0010941 -0.0001785  0.0000227 -0.0000347
 2.6927937 -0.0344617 -0.3685778  0.0446099  0.0416930  0.0008828 -0.0001153  0.0000089  0.0000080
 2.9492502 -0.0277592 -0.3540727  0.0406060  0.0402011  0.0007380 -0.0000100 -0.0000071 -0.0000349
 3.2057068 -0.0222753 -0.3411645  0.0368807  0.0387394  0.0006642  0.0000201 -0.0000151  0.0000752
 3.4621633 -0.0178522 -0.3294053  0.0337855  0.0373074  0.0005868  0.0000670  0.0000262  0.0000262
 3.7186199 -0.0140700 -0.3183625  0.0311558  0.0360493  0.0004949  0.0000930 -0.0000134  0.0000413
 3.9750764 -0.0107291 -0.3087594  0.0286187  0.0350022  0.0004355  0.0000866 -0.0000249  0.0000304
 4.2315330 -0.0077963 -0.2991649  0.0264124  0.0336458  0.0003840  0.0001117  0.0000642  0.0000542
 4.4879895 -0.0055416 -0.2905463  0.0244197  0.0324436  0.0002846  0.0001101  0.0000026 -0.0000708
 4.7444460 -0.0033956 -0.2820562  0.0227569  0.0317198  0.0002224  0.0001225  0.0000706 -0.0000402
 5.0009026 -0.0013273 -0.2734532  0.0210838  0.0304995  0.0003001  0.0000885  0.0000530 -0.0000152
 5.2573591 -0.0001371 -0.2661507  0.0197973  0.0295579  0.0002657  0.0001280  0.0000220  0.0000658
 5.5138157  0.0008164 -0.2590317  0.0184403  0.0286747  0.0001949  0.0000953  0.0000186 -0.0000195
 5.7702722  0.0024192 -0.2524692  0.0173469  0.0279811  0.0001752  0.0000683 -0.0000116  0.0000234
 6.0267288  0.0035191 -0.2459084  0.0161375  0.0269763  0.0001461  0.0001055 -0.0001290  0.0000223
