#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1282283  0.0219487 -0.4204886  0.1689656  0.0253132 -0.0400570  0.2237168 -0.0019008  0.0000540
 0.3846848 -0.0031900 -0.3504648  0.1358605  0.0148827 -0.0186066  0.1400046 -0.0004898 -0.0000728
 0.6411414 -0.0098706 -0.3080193  0.1114243  0.0104765 -0.0124676  0.0965827 -0.0001715 -0.0001734
 0.8975979 -0.0117015 -0.2775688  0.0936637  0.0091665 -0.0099164  0.0715159 -0.0000832 -0.0000045
 1.1540544 -0.0103415 -0.2548836  0.0804397  0.0085607 -0.0094260  0.0553562  0.0000358 -0.0000294
 1.4105110 -0.0082170 -0.2366143  0.0701965  0.0081811 -0.0090149  0.0442259 -0.0000086  0.0000221
 1.6669675 -0.0053862 -0.2214813  0.0622715  0.0079660 -0.0088365  0.0359286 -0.0000156  0.0000935
 1.9234241 -0.0033162 -0.2093643  0.0555918  0.0078301 -0.0085185  0.0299432 -0.0000593 -0.0000621
 2.1798806 -0.0011709 -0.1986017  0.0501608  0.0075047 -0.0076791  0.0256088  0.0000101  0.0000011
 2.4363372  0.0004605 -0.1892223  0.0454296  0.0073822 -0.0078114  0.0217187  0.0000531  0.0000013
 2.6927937  0.0025392 -0.1814752  0.0416937  0.0073849 -0.0072697  0.0187607  0.0000031 -0.0000591
 2.9492502  0.0038612 -0.1741755  0.0380263  0.0069166 -0.0065276  0.0160719 -0.0000265 -0.0000014
 3.2057068  0.0052287 -0.1672388  0.0351045  0.0065738 -0.0061144  0.0138768  0.0000251  0.0000094
 3.4621633  0.0062756 -0.1616097  0.0324690  0.0062938 -0.0059282  0.0127422 -0.0000887 -0.0000327
 3.7186199  0.0072323 -0.1557572  0.0301998  0.0060828 -0.0053524  0.0109298  0.0000447 -0.0000575
 3.9750764  0.0078915 -0.1504728  0.0280114  0.0057814 -0.0052792  0.0096007 -0.0000531 -0.0001069
