#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1282283  0.0223012 -0.4198220  0.1688914  0.0251847 -0.0399793  0.2238361 -0.0044376  0.0001276
 0.3846848 -0.0037048 -0.3503513  0.1352371  0.0146739 -0.0185141  0.1400561 -0.0008211  0.0000453
 0.6411414 -0.0104561 -0.3074338  0.1110616  0.0109123 -0.0122535  0.0972396 -0.0003006 -0.0000137
 0.8975979 -0.0112273 -0.2768744  0.0936231  0.0093605 -0.0103108  0.0719609 -0.0001567 -0.0000108
 1.1540544 -0.0102281 -0.2545419  0.0806225  0.0084182 -0.0091412  0.0557124 -0.0001097 -0.0000069
 1.4105110 -0.0081490 -0.2363427  0.0701423  0.0081500 -0.0090898  0.0445189  0.0000286 -0.0000073
 1.6669675 -0.0055988 -0.2212808  0.0621791  0.0080746 -0.0088405  0.0362666  0.0000144 -0.0000318
 1.9234241 -0.0032384 -0.2094120  0.0556478  0.0078565 -0.0082346  0.0301611  0.0000150  0.0000256
 2.1798806 -0.0012614 -0.1987303  0.0501429  0.0076905 -0.0079477  0.0255033 -0.0000065 -0.0000015
 2.4363372  0.0010022 -0.1894746  0.0457153  0.0074514 -0.0074553  0.0218500 -0.0000025 -0.0001290
 2.6927937  0.0025882 -0.1814400  0.0415827  0.0071468 -0.0071844  0.0187690  0.0000192 -0.0000275
 2.9492502  0.0042455 -0.1737083  0.0379783  0.0069279 -0.0067980  0.0162969 -0.0000375  0.0000141
 3.2057068  0.0053491 -0.1673477  0.0351709  0.0064971 -0.0061883  0.0143414 -0.0000148 -0.0000960
 3.4621633  0.0060427 -0.1614226  0.0324298  0.0061090 -0.0057451  0.0125356  0.0000418 -0.0000124
 3.7186199  0.0072724 -0.1557523  0.0301733  0.0059019 -0.0055599  0.0112854  0.0000409  0.0000016
 3.9750764  0.0080929 -0.1505191  0.0279679  0.0057200 -0.0050456  0.0100281 -0.0000438 -0.0000745
 4.2315330  0.0081411 -0.1456459  0.0259983  0.0052029 -0.0043283  0.0085739  0.0000341 -0.0000339
 4.4879895  0.0091467 -0.1415249  0.0242532  0.0049143 -0.0043884  0.0081232 -0.0000572  0.0000639
 4.7444460  0.0090708 -0.1375299  0.0227131  0.0046251 -0.0040082  0.0070828 -0.0001036 -0.0000264
 5.0009026  0.0091892 -0.1333436  0.0214131  0.0042728 -0.0036330  0.0065104 -0.0000028  0.0000093
 5.2573591  0.0096568 -0.1297783  0.0203784  0.0040069 -0.0036742  0.0057642 -0.0001595  0.0000814
 5.5138157  0.0096662 -0.1265760  0.0191286  0.0038690 -0.0032736  0.0053756 -0.0000280  0.0000300
 5.7702722  0.0096579 -0.1232810  0.0181659  0.0035817 -0.0027081  0.0049624  0.0000857  0.0000257
 6.0267288  0.0092888 -0.1201318  0.0167732  0.0031110 -0.0027086  0.0040809  0.0000281  0.0000185
 6.2831853  0.0094309 -0.1167491  0.0160542  0.0029372 -0.0027689  0.0037997  0.0000506 -0.0000180
 6.5396419  0.0088294 -0.1143817  0.0151443  0.0030873 -0.0022876  0.0039169  0.0000119 -0.0000226
 6.7960984  0.0092173 -0.1115676  0.0142703  0.0026611 -0.0024496  0.0033760 -0.0000132 -0.0000127
 7.0525549  0.0091235 -0.1085730  0.0137145  0.0027538 -0.0019083  0.0035534  0.0000538 -0.0000493
 7.3090115  0.0086239 -0.1064979  0.0131231  0.0023597 -0.0020806  0.0028528  0.0000582 -0.0000451
