#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1282283 -0.1713583 -0.7496441  0.2255243  0.1000333  0.0167182 -0.0227523  0.0056064 -0.0000128
 0.3846848 -0.1493662 -0.6549767  0.1678816  0.0733613  0.0067555 -0.0101286  0.0010836  0.0000244
 0.6411414 -0.1304003 -0.5883422  0.1327738  0.0628224  0.0046010 -0.0058227  0.0003737  0.0000613
 0.8975979 -0.1133802 -0.5392736  0.1094673  0.0572126  0.0034596 -0.0035748  0.0002654 -0.0001177
 1.1540544 -0.0974353 -0.5003998  0.0926979  0.0534658  0.0027635 -0.0023041  0.0000883  0.0001190
 1.4105110 -0.0832155 -0.4688947  0.0799739  0.0507199  0.0022637 -0.0015005  0.0000066  0.0000514
 1.6669675 -0.0706682 -0.4425955  0.0700424  0.0484792  0.0018543 -0.0009311 -0.0000508  0.0000498
 1.9234241 -0.0593785 -0.4203127  0.0619491  0.0465990  0.0015475 -0.0005760  0.0000860  0.0000423
 2.1798806 -0.0500166 -0.4010644  0.0551745  0.0448283  0.0012942 -0.0003712  0.0000509  0.0000157
 2.4363372 -0.0412546 -0.3833563  0.0496022  0.0430931  0.0010808 -0.0001553  0.0000685  0.0000742
 2.6927937 -0.0331090 -0.3676219  0.0446662  0.0416716  0.0009444 -0.0001272  0.0001319  0.0000533
 2.9492502 -0.0277823 -0.3543382  0.0406755  0.0403102  0.0007828  0.0000078  0.0000161 -0.0000743
 3.2057068 -0.0228955 -0.3413153  0.0371128  0.0386579  0.0006694  0.0001218  0.0000833  0.0000125
 3.4621633 -0.0180800 -0.3297069  0.0338762  0.0373574  0.0005368  0.0001084  0.0000993 -0.0000185
 3.7186199 -0.0139995 -0.3188582  0.0310823  0.0360269  0.0004846  0.0001209  0.0000076 -0.0000299
 3.9750764 -0.0106713 -0.3089157  0.0288490  0.0349995  0.0004422  0.0001243  0.0000385  0.0000153
 4.2315330 -0.0073744 -0.2990597  0.0265423  0.0337953  0.0003474  0.0000995  0.0000459 -0.0001548
 4.4879895 -0.0045400 -0.2905329  0.0244935  0.0326384  0.0003066  0.0000205  0.0000281 -0.0000335
 4.7444460 -0.0028844 -0.2815519  0.0225216  0.0314443  0.0003111  0.0001084  0.0000174  0.0000150
