#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1282283  5.5745165 -0.5148367 -0.3465669 -0.0657105 -0.2145790  0.1658324  0.0071391 -0.0002174
 0.3846848  5.6218246 -0.8792131 -0.3384659 -0.1331043 -0.2239647  0.1291871  0.0030760 -0.0000381
 0.6411414  5.6512752 -1.1365076 -0.3313879 -0.1743695 -0.2212660  0.1124653  0.0012598  0.0000595
 0.8975979  5.6638242 -1.3408685 -0.3291327 -0.2073462 -0.2108503  0.0889421  0.0018069 -0.0004957
 1.1540544  5.6555600 -1.5012728 -0.3261339 -0.2315735 -0.1981336  0.0749560  0.0009410  0.0005939
 1.4105110  5.6369941 -1.6170696 -0.3260502 -0.2402736 -0.1894979  0.0671770 -0.0004449 -0.0009313
 1.6669675  5.6076765 -1.7164648 -0.3204330 -0.2495689 -0.1677440  0.0578591 -0.0001898  0.0010159
 1.9234241  5.5627420 -1.7799682 -0.3180135 -0.2459544 -0.1602353  0.0501175 -0.0000984  0.0000621
 2.1798806  5.5287101 -1.8350467 -0.3156054 -0.2423377 -0.1398242  0.0578557  0.0011713 -0.0010250
 2.4363372  5.4694442 -1.8639671 -0.3147640 -0.2345903 -0.1339822  0.0453156  0.0002744  0.0005476
 2.6927937  5.4333437 -1.8958094 -0.3029013 -0.2226066 -0.1202168  0.0398239 -0.0012872 -0.0006192
 2.9492502  5.3701150 -1.8984180 -0.2993994 -0.2109027 -0.1013925  0.0377956 -0.0039336  0.0018751
 3.2057068  5.3245220 -1.8971526 -0.2855218 -0.1984872 -0.0812974  0.0440036  0.0019827 -0.0056682
 3.4621633  5.2711680 -1.8936314 -0.2831260 -0.1924210 -0.0845303  0.0110810  0.0025512  0.0011495
 3.7186199  5.2441966 -1.8875269 -0.2668042 -0.1753714 -0.0705500  0.0259094 -0.0014498  0.0012326
 3.9750764  5.1843365 -1.8796998 -0.2666317 -0.1573555 -0.0717341  0.0437580  0.0051467  0.0019650
 4.2315330  5.1630064 -1.8414786 -0.2586965 -0.1560316 -0.0585614  0.0084313  0.0001567 -0.0049114
 4.4879895  5.1229583 -1.8239629 -0.2491191 -0.1426504 -0.0578747  0.0355276 -0.0022546 -0.0014851
 4.7444460  5.0766285 -1.7961537 -0.2398491 -0.1401094 -0.0576651  0.0295780 -0.0005217  0.0058480
 5.0009026  5.0829584 -1.7865953 -0.2324708 -0.1393401 -0.0697802  0.0011740  0.0016627  0.0015141
 5.2573591  4.9942105 -1.7477240 -0.2277980 -0.1097227 -0.0314561  0.0296391  0.0057168 -0.0005888
 5.5138157  4.9829202 -1.7229458 -0.2051472 -0.0997610 -0.0253462  0.0222458 -0.0017935  0.0051266
 5.7702722  4.9565369 -1.7252907 -0.2083650 -0.1047868 -0.0430878  0.0297165 -0.0026691  0.0004936
 6.0267288  4.9394723 -1.6622111 -0.1951589 -0.1044058 -0.0360592  0.0082134  0.0007555  0.0027343
 6.2831853  4.8989547 -1.6406845 -0.1823583 -0.1065438 -0.0189308 -0.0007467  0.0000061  0.0016692
 6.5396419  4.8796203 -1.6141018 -0.1879537 -0.0839392 -0.0537827  0.0022721 -0.0083470  0.0055584
 6.7960984  4.8453299 -1.5899461 -0.1764303 -0.0739348 -0.0397244  0.0269411  0.0031459  0.0072484
 7.0525549  4.8143159 -1.5797780 -0.1646249 -0.0602483 -0.0106567  0.0274400 -0.0028792  0.0057293
 7.3090115  4.8035696 -1.5467520 -0.1784011 -0.0766349 -0.0512348  0.0291081  0.0041514  0.0014367
 7.5654680  4.7976507 -1.4942484 -0.1543615 -0.0499887 -0.0075620 -0.0068857  0.0002182 -0.0002979
 7.8219246  4.7689069 -1.5130801 -0.1396811 -0.0731909 -0.0201812 -0.0001227  0.0090710 -0.0084806
 8.0783811  4.7597553 -1.4585527 -0.1390973 -0.0563059 -0.0302717  0.0015915  0.0039724 -0.0009111
 8.3348377  4.7351016 -1.4064364 -0.1231031 -0.0223025 -0.0129361  0.0186212  0.0125641 -0.0042654
 8.5912942  4.7260523 -1.3856792 -0.1330134 -0.0271077 -0.0276123 -0.0056727 -0.0041417  0.0033433
 8.8477507  4.7197930 -1.4013377 -0.1125922 -0.0376195 -0.0349862  0.0190218 -0.0023406 -0.0000184
 9.1042073  4.7220788 -1.3710623 -0.1190970 -0.0052898 -0.0076874  0.0517915 -0.0143484  0.0069607
 9.3606638  4.7195334 -1.3724963 -0.0994624 -0.0057862 -0.0105830  0.0412361 -0.0049113 -0.0010243
 9.6171204  4.6973815 -1.3155395 -0.1036371 -0.0249578 -0.0030918 -0.0363661 -0.0066595  0.0034477
 9.8735769  4.6555657 -1.2989089 -0.1328901 -0.0438943  0.0158692  0.0233472 -0.0004430 -0.0048207
 10.1300335  4.6467413 -1.2444964 -0.1079143 -0.0291582 -0.0131665 -0.0220400 -0.0010412 -0.0077118
 10.3864900  4.6677555 -1.2584988 -0.0953989 -0.0404236  0.0038854 -0.0041173 -0.0051509  0.0104551
 10.6429465  4.6711951 -1.2508884 -0.1126398 -0.0078226  0.0089802 -0.0313203 -0.0001458  0.0009009
 10.8994031  4.6792955 -1.2213399 -0.1037122 -0.0307498 -0.0703229  0.0301647  0.0024092 -0.0013464
 11.1558596  4.5959849 -1.1569648 -0.0871496 -0.0245415  0.0177618 -0.0239663  0.0065982  0.0054006
 11.4123162  4.6140399 -1.1947267 -0.0614890 -0.0527279 -0.0404077  0.0243589 -0.0060722  0.0015970
 11.6687727  4.6648029 -1.1595105 -0.0813447 -0.0076555 -0.0275670 -0.0207362 -0.0037367 -0.0148929
 11.9252293  4.6351975 -1.1671441 -0.0797411 -0.0324441 -0.0823774 -0.0118247  0.0333001 -0.0004770
 12.1816858  4.5280200 -1.1126711 -0.0892716 -0.0149437  0.0314430 -0.0875026  0.0048214  0.0156968
 12.4381423  4.5601579 -1.1149072 -0.0902944 -0.0215908  0.0491852 -0.0346483 -0.0186296 -0.0060872
 12.6945989  4.5565098 -1.0510379 -0.1164849  0.0094120 -0.0223645  0.0251561 -0.0019448 -0.0121773
 12.9510554  4.5735654 -1.0628150 -0.1052845  0.0268417  0.0442587  0.0469716  0.0051951 -0.0037172
 13.2075120  4.6256863 -1.0212718 -0.0654282  0.0155957  0.0120027 -0.0413729  0.0047285  0.0104603
 13.4639685  4.6761831 -1.1270655 -0.0795222 -0.0038744 -0.0285688  0.0577549 -0.0013049  0.0039912
 13.7204251  4.5964812 -1.0290522 -0.0846464 -0.0301274  0.0140499 -0.0034275 -0.0069927  0.0241570
 13.9768816  4.6021657 -0.9928813 -0.0441859 -0.0715823 -0.0248606  0.0013295 -0.0015862 -0.0111704
 14.2333381  4.5573503 -1.0360488 -0.0524299 -0.0225057 -0.0108535  0.1284263  0.0069224 -0.0168359
 14.4897947  4.5776901 -0.9633491 -0.0714542  0.0018777  0.0322062  0.0297130  0.0004384 -0.0016169
 14.7462512  4.5851666 -0.8711104 -0.0310687 -0.0226822  0.0025059 -0.0085897 -0.0235999  0.0168320
 15.0027078  4.4911037 -0.9518920 -0.0893381 -0.0528655 -0.0218431 -0.0064876 -0.0025122 -0.0165656
 15.2591643  4.4533330 -0.9522038 -0.0711142  0.0122152 -0.0969853 -0.0749314  0.0403932 -0.0142412
 15.5156209  4.5129042 -0.8427459 -0.0699398  0.0119776 -0.0123943 -0.0772281 -0.0585056  0.0150652
 15.7720774  4.5750069 -0.9338916 -0.0577899  0.0456114  0.0488422  0.0451002  0.0247633 -0.0075680
 16.0285339  4.5135009 -0.9927102 -0.0478897  0.0193943 -0.0153038  0.0093624 -0.0024046 -0.0014498
 16.2849905  4.4908091 -0.9834365 -0.0454931  0.0427048  0.0571515  0.0160081 -0.0121082  0.0166647
 16.5414470  4.5048556 -0.8986258 -0.0917555 -0.0420487 -0.0269125 -0.0768177 -0.0267857  0.0044731
 16.7979036  4.5951240 -0.8752329 -0.0687234 -0.0477662 -0.0637542 -0.0153008 -0.0084554  0.0003876
 17.0543601  4.4497193 -0.8534960 -0.1008850  0.0147018 -0.0391091  0.0397510  0.0056573  0.0276501
 17.3108167  4.5183221 -0.9044059 -0.0654663 -0.0052096  0.0075334  0.0234936  0.0036893 -0.0113196
 17.5672732  4.4020573 -0.7537035 -0.0943679 -0.0074355  0.0014293 -0.0306154 -0.0116654  0.0015679
 17.8237297  4.4208772 -0.7512933 -0.1261313  0.0523317  0.0058010  0.0895457  0.0165707 -0.0266087
 18.0801863  4.5076535 -0.7811328 -0.0313973 -0.0442145  0.1286409 -0.0745543  0.0193336 -0.0381208
 18.3366428  4.5684157 -0.7772731 -0.0129646  0.0466629 -0.1230085  0.0339391  0.0408609  0.0086336
 18.5930994  4.6006967 -0.8296903  0.0182756 -0.0305194 -0.0846498  0.0287954 -0.0309120 -0.0048865
 18.8495559  4.4864547 -0.8073087 -0.0738511  0.0594786 -0.0881715  0.0240471  0.0254710 -0.0111705
 19.1060125  4.5525997 -0.6582108 -0.0537488 -0.0297426 -0.1783751 -0.0586889  0.0366398 -0.0192041
 19.3624690  4.4181427 -0.6571558 -0.0368969  0.0780224 -0.0154008 -0.0366768  0.0141715 -0.0431331
 19.6189256  4.4853958 -0.7189228  0.0351698  0.0806030 -0.1314257  0.0497550 -0.0411682 -0.0126753
