#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1282283  0.0228093 -0.4217305  0.1694789  0.0253796 -0.0406838  0.2246855 -0.0022381 -0.0000035
 0.3846848 -0.0028457 -0.3511096  0.1354847  0.0147404 -0.0188028  0.1400361 -0.0004970 -0.0000923
 0.6411414 -0.0100229 -0.3080940  0.1113085  0.0106651 -0.0120345  0.0968663 -0.0000914 -0.0000413
 0.8975979 -0.0109993 -0.2775997  0.0938397  0.0091238 -0.0104400  0.0717119 -0.0000281  0.0000463
 1.1540544 -0.0101087 -0.2548097  0.0805550  0.0083376 -0.0097181  0.0555823 -0.0000223 -0.0000207
 1.4105110 -0.0081164 -0.2367981  0.0704505  0.0082058 -0.0093522  0.0444555  0.0000094 -0.0000541
 1.6669675 -0.0058703 -0.2216843  0.0621873  0.0078771 -0.0085109  0.0360052 -0.0000483 -0.0000156
 1.9234241 -0.0034429 -0.2093350  0.0557417  0.0076995 -0.0082158  0.0302509  0.0000535  0.0000304
 2.1798806 -0.0010531 -0.1984152  0.0504660  0.0077173 -0.0080105  0.0252603 -0.0000459  0.0000510
 2.4363372  0.0010942 -0.1894163  0.0458590  0.0073556 -0.0075689  0.0215346 -0.0000667  0.0000243
 2.6927937  0.0022832 -0.1812080  0.0416676  0.0070839 -0.0071029  0.0184951  0.0000272  0.0000209
 2.9492502  0.0041266 -0.1739707  0.0380431  0.0068519 -0.0065945  0.0161234 -0.0000081  0.0000217
 3.2057068  0.0047387 -0.1675854  0.0350934  0.0064114 -0.0062695  0.0140814 -0.0000629  0.0000645
 3.4621633  0.0061316 -0.1613545  0.0327093  0.0061963 -0.0057619  0.0122131 -0.0000137  0.0000160
 3.7186199  0.0072330 -0.1563859  0.0305140  0.0058585 -0.0054945  0.0111781 -0.0000068 -0.0000646
 3.9750764  0.0075976 -0.1510470  0.0281026  0.0057277 -0.0049261  0.0100289  0.0000552  0.0000557
 4.2315330  0.0082095 -0.1464070  0.0263115  0.0051038 -0.0047039  0.0089456  0.0000526  0.0001376
 4.4879895  0.0086602 -0.1418959  0.0243775  0.0050529 -0.0043356  0.0076324  0.0000116 -0.0000097
 4.7444460  0.0091105 -0.1377526  0.0229569  0.0045742 -0.0038951  0.0066469  0.0000573 -0.0000068
 5.0009026  0.0090140 -0.1337457  0.0215565  0.0043887 -0.0035977  0.0061513  0.0000114  0.0000035
 5.2573591  0.0093231 -0.1300280  0.0201319  0.0037058 -0.0038989  0.0055859 -0.0000324 -0.0000024
 5.5138157  0.0092203 -0.1261481  0.0190639  0.0040224 -0.0032678  0.0051476  0.0000424 -0.0000418
 5.7702722  0.0091114 -0.1232765  0.0178354  0.0040059 -0.0026025  0.0048313  0.0000513  0.0000160
 6.0267288  0.0098191 -0.1203268  0.0169883  0.0033983 -0.0029151  0.0042424 -0.0000001  0.0000363
 6.2831853  0.0094997 -0.1171937  0.0160242  0.0032149 -0.0023481  0.0039543  0.0000369 -0.0000928
 6.5396419  0.0094114 -0.1140333  0.0153876  0.0030737 -0.0023009  0.0033124 -0.0000147  0.0000376
