#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1282283 -0.1706213 -0.7495225  0.2246284  0.0991856  0.0170572 -0.0230408  0.0059296 -0.0000031
 0.3846848 -0.1493293 -0.6547234  0.1679794  0.0730044  0.0068417 -0.0100743  0.0012385 -0.0000400
 0.6411414 -0.1305684 -0.5889321  0.1330175  0.0627584  0.0046294 -0.0057893  0.0005077 -0.0000658
 0.8975979 -0.1129926 -0.5394969  0.1094127  0.0570059  0.0035530 -0.0036406  0.0001460  0.0000029
 1.1540544 -0.0979975 -0.5004344  0.0927161  0.0533268  0.0027965 -0.0022712  0.0001397  0.0000125
 1.4105110 -0.0834406 -0.4694834  0.0798950  0.0506552  0.0022588 -0.0014895  0.0001046  0.0000736
 1.6669675 -0.0708187 -0.4423189  0.0699546  0.0484073  0.0019259 -0.0009622 -0.0000237 -0.0000307
 1.9234241 -0.0594667 -0.4203691  0.0616309  0.0465187  0.0015673 -0.0006226 -0.0000058  0.0000987
 2.1798806 -0.0500938 -0.4005223  0.0552570  0.0448347  0.0013187 -0.0003057  0.0001007  0.0000371
 2.4363372 -0.0419394 -0.3833065  0.0494479  0.0431018  0.0011130 -0.0001499 -0.0000300  0.0000032
 2.6927937 -0.0340681 -0.3681164  0.0447294  0.0416715  0.0009508 -0.0000678  0.0000777 -0.0001108
 2.9492502 -0.0277824 -0.3537754  0.0404705  0.0400544  0.0008251 -0.0000185 -0.0000505  0.0000020
 3.2057068 -0.0223548 -0.3410725  0.0369349  0.0386473  0.0006781 -0.0000029 -0.0000210 -0.0000209
 3.4621633 -0.0181321 -0.3299918  0.0339488  0.0374986  0.0005258  0.0001171 -0.0000719 -0.0000528
 3.7186199 -0.0136207 -0.3191704  0.0310685  0.0361875  0.0004421  0.0000957 -0.0001095 -0.0000022
 3.9750764 -0.0100133 -0.3091359  0.0285672  0.0349659  0.0003862  0.0000765  0.0000589  0.0001479
 4.2315330 -0.0073867 -0.2999879  0.0265186  0.0339212  0.0003001  0.0001090  0.0000322 -0.0000003
 4.4879895 -0.0052369 -0.2903044  0.0246884  0.0327648  0.0002903  0.0000819  0.0001477  0.0000350
 4.7444460 -0.0030210 -0.2818943  0.0227611  0.0317887  0.0002460  0.0000727 -0.0000398  0.0000491
 5.0009026 -0.0018023 -0.2737427  0.0209747  0.0306349  0.0002745  0.0001031  0.0000174 -0.0000605
 5.2573591  0.0001938 -0.2658315  0.0197415  0.0296304  0.0002617  0.0001014 -0.0000347 -0.0000289
 5.5138157  0.0016191 -0.2591347  0.0182789  0.0286453  0.0002346  0.0000897 -0.0000898 -0.0000006
 5.7702722  0.0025186 -0.2528887  0.0172342  0.0278534  0.0001876  0.0000739  0.0000098 -0.0000104
 6.0267288  0.0033723 -0.2455595  0.0162235  0.0270613  0.0001363  0.0000829 -0.0000753  0.0000552
 6.2831853  0.0044197 -0.2399369  0.0151789  0.0262940  0.0001088  0.0000672  0.0000487  0.0000772
 6.5396419  0.0039066 -0.2345903  0.0143497  0.0256248  0.0000266  0.0001044  0.0000243 -0.0001252
 6.7960984  0.0047937 -0.2285890  0.0132900  0.0247732  0.0000943  0.0000620  0.0000292 -0.0000286
 7.0525549  0.0054646 -0.2231371  0.0125159  0.0242798  0.0000873  0.0000757  0.0000270 -0.0000408
 7.3090115  0.0064669 -0.2176726  0.0117916  0.0234899  0.0000826 -0.0000032  0.0000087 -0.0001024
 7.5654680  0.0058289 -0.2130293  0.0112297  0.0229146  0.0000643  0.0000922 -0.0000447 -0.0000114
 7.8219246  0.0065164 -0.2080330  0.0105417  0.0224431  0.0000294  0.0000668 -0.0000117  0.0000449
 8.0783811  0.0065808 -0.2032758  0.0102903  0.0217273  0.0000575  0.0000888 -0.0000141  0.0001164
 8.3348377  0.0065634 -0.1986278  0.0095518  0.0210882  0.0000786 -0.0000110 -0.0000282  0.0000191
 8.5912942  0.0060578 -0.1941263  0.0090995  0.0206495  0.0001166  0.0000961 -0.0000446 -0.0000221
 8.8477507  0.0069694 -0.1912276  0.0086659  0.0202397  0.0000184  0.0000611  0.0000266 -0.0000608
 9.1042073  0.0062722 -0.1864204  0.0083548  0.0195647  0.0000725  0.0001174  0.0000197 -0.0000376
 9.3606638  0.0070064 -0.1830781  0.0078337  0.0191345 -0.0000130  0.0000438  0.0000426 -0.0000487
 9.6171204  0.0060958 -0.1787819  0.0074904  0.0186967  0.0000152  0.0000391  0.0000931  0.0000692
 9.8735769  0.0065037 -0.1753935  0.0072166  0.0183963  0.0000444  0.0000004 -0.0000635 -0.0000418
 10.1300335  0.0063432 -0.1722680  0.0069212  0.0181080  0.0000756  0.0000096  0.0000037  0.0000729
 10.3864900  0.0066361 -0.1684009  0.0064998  0.0175906  0.0000726  0.0000718  0.0000094 -0.0000698
 10.6429465  0.0067026 -0.1655432  0.0063492  0.0169927  0.0000483  0.0001092  0.0000037  0.0000542
 10.8994031  0.0056531 -0.1625263  0.0061308  0.0168653  0.0000215  0.0000569 -0.0001706  0.0000383
 11.1558596  0.0052322 -0.1603077  0.0059016  0.0165648 -0.0000524  0.0000303  0.0000698 -0.0000507
 11.4123162  0.0059400 -0.1571342  0.0056839  0.0161879  0.0000032  0.0000171  0.0000174 -0.0000970
 11.6687727  0.0053858 -0.1544825  0.0054672  0.0159429  0.0000326  0.0000832 -0.0000481 -0.0000297
 11.9252293  0.0055085 -0.1514594  0.0052372  0.0156413  0.0000137  0.0000962 -0.0000485 -0.0000469
 12.1816858  0.0060011 -0.1495013  0.0050624  0.0154114  0.0000155  0.0000228 -0.0000199 -0.0000888
 12.4381423  0.0058048 -0.1470741  0.0048091  0.0150287 -0.0000681 -0.0000026  0.0000248  0.0000378
 12.6945989  0.0050071 -0.1436883  0.0046493  0.0145948  0.0000202  0.0000417  0.0000356 -0.0000048
 12.9510554  0.0049456 -0.1413364  0.0043432  0.0144666  0.0000903  0.0000065 -0.0000619 -0.0000014
 13.2075120  0.0051649 -0.1396984  0.0042701  0.0142133 -0.0000012  0.0000117 -0.0000127  0.0000542
