#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1282283  0.3203147 -0.1462573  0.0628304 -0.6442811 -0.0059254  0.0001314 -0.3553701 -0.2474680
 0.3846848  0.2491833 -0.1818732  0.0155367 -0.4903171 -0.0013520 -0.0000369 -0.2929438 -0.2403894
 0.6411414  0.1998434 -0.1897663  0.0025033 -0.4056942 -0.0006335 -0.0002554 -0.2452698 -0.2326932
 0.8975979  0.1658427 -0.1881782 -0.0004828 -0.3500586 -0.0000305  0.0000882 -0.2087391 -0.2243910
 1.1540544  0.1417989 -0.1826287 -0.0002460 -0.3110087  0.0001982 -0.0000004 -0.1803821 -0.2161812
 1.4105110  0.1237685 -0.1767494  0.0006728 -0.2811308 -0.0001320  0.0000052 -0.1574735 -0.2095073
 1.6669675  0.1098803 -0.1695165  0.0027316 -0.2579948 -0.0001285  0.0000426 -0.1386021 -0.2017873
 1.9234241  0.0996790 -0.1634892  0.0052881 -0.2394221 -0.0000504  0.0001227 -0.1225859 -0.1950229
 2.1798806  0.0914534 -0.1583611  0.0065774 -0.2242355  0.0000863  0.0002165 -0.1092424 -0.1891779
 2.4363372  0.0847140 -0.1527246  0.0080349 -0.2113935 -0.0000547 -0.0002097 -0.0976504 -0.1822901
 2.6927937  0.0785413 -0.1483970  0.0096044 -0.2000866 -0.0000244 -0.0000501 -0.0877597 -0.1768069
 2.9492502  0.0736119 -0.1434911  0.0101301 -0.1904589  0.0001228 -0.0001031 -0.0793067 -0.1718933
 3.2057068  0.0694903 -0.1407588  0.0116421 -0.1818113  0.0001445  0.0001056 -0.0711717 -0.1659427
 3.4621633  0.0651813 -0.1375388  0.0118030 -0.1740427 -0.0002613 -0.0000633 -0.0638987 -0.1617845
 3.7186199  0.0625925 -0.1335007  0.0123592 -0.1672146 -0.0000208 -0.0000212 -0.0584428 -0.1567569
 3.9750764  0.0580911 -0.1307343  0.0134633 -0.1603271 -0.0000067  0.0000729 -0.0527105 -0.1525689
 4.2315330  0.0559080 -0.1270930  0.0130600 -0.1549073 -0.0000642 -0.0000734 -0.0482257 -0.1483194
 4.4879895  0.0528121 -0.1239796  0.0131973 -0.1495214  0.0001037 -0.0002065 -0.0435898 -0.1432443
 4.7444460  0.0503509 -0.1204826  0.0125048 -0.1449212  0.0001263 -0.0000979 -0.0401200 -0.1394694
 5.0009026  0.0483539 -0.1184078  0.0124280 -0.1398114  0.0000807  0.0000692 -0.0370147 -0.1359202
 5.2573591  0.0464222 -0.1158115  0.0125912 -0.1355960 -0.0002215  0.0000568 -0.0338201 -0.1321911
 5.5138157  0.0441433 -0.1138187  0.0130258 -0.1313223 -0.0001597  0.0001518 -0.0312994 -0.1287364
 5.7702722  0.0421512 -0.1110331  0.0120541 -0.1280198 -0.0000222 -0.0001015 -0.0294046 -0.1257034
