#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1282283  5.5736840 -0.5119241 -0.3445574 -0.0657843 -0.2137012  0.1664364  0.0039787 -0.0001155
 0.3846848  5.6200426 -0.8770420 -0.3362043 -0.1326220 -0.2223843  0.1314951  0.0020168 -0.0000963
 0.6411414  5.6530391 -1.1392836 -0.3284380 -0.1776614 -0.2183920  0.1068018  0.0007997  0.0000463
 0.8975979  5.6624444 -1.3380293 -0.3293155 -0.2078535 -0.2142374  0.0888012  0.0001796  0.0001507
 1.1540544  5.6551457 -1.4984420 -0.3269625 -0.2308755 -0.2029430  0.0780137  0.0004510 -0.0003056
 1.4105110  5.6362574 -1.6160870 -0.3222823 -0.2396413 -0.1859331  0.0649910 -0.0007244 -0.0007691
 1.6669675  5.6014048 -1.7067830 -0.3244753 -0.2451485 -0.1701361  0.0648568 -0.0000253  0.0014712
 1.9234241  5.5664137 -1.7767856 -0.3170812 -0.2423131 -0.1602428  0.0615382  0.0003591  0.0011300
 2.1798806  5.5211934 -1.8261990 -0.3216404 -0.2387180 -0.1474987  0.0511541  0.0015346 -0.0004841
 2.4363372  5.4720567 -1.8604425 -0.3109706 -0.2351657 -0.1310108  0.0426790  0.0004598  0.0005509
 2.6927937  5.4195606 -1.8795357 -0.3040291 -0.2225273 -0.1147548  0.0426579 -0.0011060 -0.0004247
 2.9492502  5.3694478 -1.8877715 -0.3014754 -0.2059725 -0.1005128  0.0395414 -0.0001609  0.0001745
 3.2057068  5.3313017 -1.8871808 -0.2865919 -0.1991480 -0.0957562  0.0303740 -0.0000090 -0.0007650
 3.4621633  5.2886583 -1.8980580 -0.2833240 -0.1950262 -0.0829420  0.0350336  0.0012521 -0.0005324
 3.7186199  5.2330181 -1.8912463 -0.2740674 -0.1814944 -0.0750001  0.0362426  0.0012637 -0.0021448
 3.9750764  5.1946617 -1.8696938 -0.2690937 -0.1585309 -0.0736154  0.0471508  0.0021701  0.0000348
 4.2315330  5.1818584 -1.8489877 -0.2443457 -0.1558877 -0.0498443  0.0372462  0.0038343  0.0008446
 4.4879895  5.1423523 -1.8341137 -0.2346910 -0.1427343 -0.0580967  0.0325375  0.0002693 -0.0005833
 4.7444460  5.0746153 -1.8254812 -0.2411986 -0.1254697 -0.0550331  0.0428675  0.0015437  0.0002477
 5.0009026  5.0360540 -1.7836697 -0.2465355 -0.1235034 -0.0340755  0.0163387 -0.0013161 -0.0007080
 5.2573591  5.0220053 -1.7617333 -0.2310464 -0.1193119 -0.0412429  0.0097424 -0.0022313  0.0041064
 5.5138157  4.9974931 -1.7354167 -0.2119613 -0.1055125 -0.0322300  0.0475513  0.0017372 -0.0000853
 5.7702722  4.9679357 -1.6778142 -0.2138359 -0.1025574 -0.0227028  0.0123512 -0.0008542 -0.0015435
 6.0267288  4.9484357 -1.6674881 -0.2070138 -0.1034800 -0.0142171  0.0067539  0.0061455 -0.0035157
 6.2831853  4.9359980 -1.6252381 -0.1788546 -0.0964140 -0.0213454  0.0211258  0.0022285 -0.0024987
 6.5396419  4.8843257 -1.6145671 -0.1926017 -0.0848435 -0.0105867  0.0211909  0.0038832 -0.0013167
 6.7960984  4.8817864 -1.5870957 -0.1815371 -0.0984046 -0.0231117  0.0211230 -0.0064671 -0.0043570
 7.0525549  4.8108898 -1.5412304 -0.1778128 -0.0858724 -0.0095581 -0.0091891  0.0029494  0.0056241
 7.3090115  4.8141671 -1.5304046 -0.1437435 -0.0693593 -0.0057975  0.0099071 -0.0014102  0.0026671
 7.5654680  4.7998907 -1.4923918 -0.1471222 -0.0492044 -0.0197530  0.0295940  0.0034213  0.0030747
 7.8219246  4.8046988 -1.4942008 -0.1397396 -0.0643209  0.0183065  0.0170013  0.0018605  0.0046907
 8.0783811  4.7448695 -1.5057089 -0.1661860 -0.0668348 -0.0129573  0.0356758 -0.0030650  0.0022774
 8.3348377  4.7567438 -1.4306270 -0.1330611 -0.0632816 -0.0403754  0.0206253  0.0005934  0.0077250
 8.5912942  4.7471094 -1.3892734 -0.1436066 -0.0088138 -0.0415505  0.0340580  0.0083028 -0.0032482
 8.8477507  4.7608712 -1.3510335 -0.1231735 -0.0508619 -0.0143531 -0.0042469  0.0052316 -0.0086173
 9.1042073  4.7017526 -1.3325340 -0.1224216 -0.0503717 -0.0020731 -0.0470881 -0.0018681 -0.0049181
 9.3606638  4.7068959 -1.3058653 -0.1156110 -0.0236004 -0.0413501 -0.0007907 -0.0002794  0.0029546
 9.6171204  4.6476805 -1.2850803 -0.1296158  0.0037045  0.0188323  0.0021512 -0.0055378 -0.0015214
 9.8735769  4.7039452 -1.2212610 -0.1220644 -0.0259725  0.0013767  0.0014374 -0.0034346 -0.0074658
 10.1300335  4.6458932 -1.2489906 -0.0865836 -0.0489604  0.0218708  0.0389969  0.0011588  0.0118068
 10.3864900  4.6529885 -1.2464717 -0.0928101 -0.0406868  0.0735520  0.0133636  0.0024558 -0.0049369
 10.6429465  4.6821847 -1.2173062 -0.1131421 -0.0155802 -0.0013419  0.0142272 -0.0004003 -0.0040702
 10.8994031  4.6583488 -1.2168965 -0.0905350 -0.0110430 -0.0119214  0.0321781  0.0150767 -0.0101957
 11.1558596  4.6641490 -1.1476376 -0.0505156 -0.0379082 -0.0004245 -0.0299602 -0.0042667 -0.0057439
 11.4123162  4.6609976 -1.1493252 -0.0605107 -0.0198516  0.0149871  0.0236224 -0.0101320 -0.0036266
 11.6687727  4.6053558 -1.1685883 -0.0849019 -0.0324309 -0.0436063 -0.0392109  0.0072171  0.0033416
 11.9252293  4.6215555 -1.0997264 -0.0851453 -0.0163029 -0.0288266 -0.0477607  0.0004861 -0.0036163
 12.1816858  4.5593562 -1.1119694 -0.0807603 -0.0415455  0.0161944 -0.0395140  0.0043001 -0.0030136
 12.4381423  4.6613413 -1.1397940 -0.0508609 -0.0493096  0.0341312 -0.0629423  0.0030528 -0.0092863
 12.6945989  4.5250841 -1.1085178 -0.1304936 -0.0504901 -0.0059092 -0.0069943 -0.0143950 -0.0007836
 12.9510554  4.5557907 -1.0559657 -0.1375360 -0.0383175 -0.0708089 -0.0020019 -0.0145259  0.0039529
 13.2075120  4.5438965 -1.0186213 -0.1044922 -0.0184074 -0.0550812 -0.0205715 -0.0160379  0.0081863
 13.4639685  4.5688499 -0.9889543 -0.0168789 -0.0001569 -0.0123131  0.0229622 -0.0263767  0.0197583
 13.7204251  4.5011601 -1.0185513 -0.0988883  0.0013617  0.0299033 -0.0261597 -0.0058203  0.0188158
 13.9768816  4.5341937 -0.9896141 -0.1173459  0.0001945  0.0138892 -0.0006805  0.0176239 -0.0021590
 14.2333381  4.6124829 -0.8831019 -0.0814077 -0.0153355  0.0069800  0.0538069  0.0013077  0.0167405
 14.4897947  4.5408019 -1.0634072 -0.0602295 -0.0399052  0.0432032  0.0683433  0.0270150 -0.0211138
 14.7462512  4.5790216 -0.8203547 -0.0310501  0.0105628 -0.0740811 -0.0175112  0.0062297 -0.0046753
 15.0027078  4.7441815 -0.9966284 -0.0120196 -0.0140877 -0.1045870 -0.0166532  0.0235755 -0.0108392
 15.2591643  4.3811453 -0.9959344 -0.1351816 -0.0595628  0.0797616 -0.0453506  0.0056410  0.0024777
 15.5156209  4.5649969 -0.8692588 -0.0880364 -0.0458966 -0.0550166  0.0699842  0.0103059 -0.0268503
 15.7720774  4.5303153 -0.9124774 -0.0423287 -0.0208030 -0.0258843  0.0409610 -0.0299024  0.0117630
 16.0285339  4.5367101 -0.8912956 -0.0093719 -0.0283072 -0.0914680  0.0401826 -0.0002247 -0.0011229
 16.2849905  4.6047099 -0.8200231 -0.0427567 -0.0021795 -0.1014065 -0.1240445  0.0249830 -0.0047007
 16.5414470  4.5983542 -0.9298969 -0.0628738 -0.0147070 -0.1192980  0.0572497 -0.0173523  0.0173883
 16.7979036  4.5339901 -0.9671153 -0.0583591 -0.1002095 -0.2142153  0.1569687 -0.0155525  0.0142791
 17.0543601  4.6367531 -0.7923927 -0.0983975 -0.0559733 -0.1388339  0.0079379  0.0006124 -0.0023871
 17.3108167  4.5368354 -0.7554572 -0.0054478 -0.0150929 -0.1529230 -0.0252334  0.0018656 -0.0019694
 17.5672732  4.4462492 -0.7760092 -0.1124415 -0.0032234 -0.0780541 -0.0204219 -0.0285487  0.0137237
 17.8237297  4.3980796 -0.7764050  0.0433081  0.0321024 -0.0262990  0.0363958 -0.0197961 -0.0035054
 18.0801863  4.4712880 -0.7853101  0.0012679  0.0199962 -0.0992481  0.0153187 -0.0295492  0.0060557
 18.3366428  4.3939560 -0.8545678 -0.1389644  0.0181894 -0.0320217 -0.0880630 -0.0083749 -0.0013696
 18.5930994  4.4196360 -0.8117389 -0.1037585  0.1430025  0.0087153  0.0663099  0.0030971 -0.0258447
 18.8495559  4.4924942 -0.7719452  0.0004280  0.0274458  0.0231434 -0.1119832  0.0082516  0.0039207
 19.1060125  4.5346081 -0.6582184 -0.0304962 -0.0339296  0.0734726 -0.1394286 -0.0046740  0.0181355
 19.3624690  4.5733763 -0.6969643 -0.0612166  0.0052577 -0.2039397 -0.1074342 -0.0070220 -0.0242335
 19.6189256  4.5561703 -0.5583137  0.0277057  0.0032127 -0.0874744  0.0167229 -0.0226618 -0.0258997
 19.8753821  4.5715067 -0.6047444  0.0700268  0.0189227  0.0672828 -0.0254153 -0.0240066 -0.0130417
 20.1318386  4.5855998 -0.8178284  0.0027423 -0.0287475 -0.1682121 -0.0518936  0.0171710  0.0004610
 20.3882952  4.4120141 -0.8195559 -0.0165326  0.1119208 -0.0972466  0.0148237 -0.0186101  0.0194248
 20.6447517  4.4260631 -0.6176987  0.0031587  0.0382937 -0.1139877 -0.1306510 -0.0039101  0.0312125
 20.9012083  4.5278176 -0.7965378  0.0283941 -0.0389948 -0.0359730 -0.1555632  0.0106111  0.0423473
 21.1576648  4.4134112 -0.7507643 -0.0492104 -0.0359553  0.0330540 -0.1293320  0.0257252  0.0374298
 21.4141214  4.5085948 -0.7926544 -0.0724111  0.0170237  0.0556793 -0.0613359 -0.0144194  0.0247241
 21.6705779  4.5479084 -0.7445731 -0.0164581 -0.0119438 -0.0670204 -0.1211511 -0.0367093 -0.0563536
 21.9270344  4.4659848 -0.6971761 -0.1761583  0.0442056 -0.0264076  0.1480156  0.0054849 -0.0552247
 22.1834910  4.5050122 -0.7251197 -0.0957762  0.1896181  0.1637176  0.1622020  0.0168075 -0.0094102
 22.4399475  4.7234345 -0.6642074  0.0157098  0.0044071 -0.0352860  0.0820015  0.0607064  0.0809345
 22.6964041  4.3732558 -0.7115302 -0.0425266  0.0474744 -0.0901269  0.1347375  0.0253763  0.0038941
 22.9528606  4.5468083 -0.3779886  0.0018848  0.0868720 -0.0389693 -0.1038952  0.0625937  0.0087769
 23.2093172  4.3836480 -0.5882635  0.0178822 -0.0462210  0.0167574 -0.0703084  0.0289636 -0.0435388
 23.4657737  4.3304624 -0.7156944  0.0673016  0.0946779  0.1729529  0.1378162  0.0000070 -0.0234835
 23.7222302  4.5214050 -0.5621755  0.0135923 -0.0354521 -0.0008931 -0.0364501 -0.0018314  0.0235134
