#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1282283  0.3201990 -0.1466787  0.0622319 -0.6443029 -0.0093134  0.0002389 -0.3551884 -0.2461902
 0.3846848  0.2491732 -0.1811604  0.0152115 -0.4899391 -0.0019831 -0.0000910 -0.2926283 -0.2397275
 0.6411414  0.2000859 -0.1890712  0.0016991 -0.4048396 -0.0005472 -0.0000016 -0.2446510 -0.2317684
 0.8975979  0.1656743 -0.1875033 -0.0012551 -0.3499521 -0.0003963 -0.0000670 -0.2082122 -0.2233626
 1.1540544  0.1421444 -0.1818549 -0.0009581 -0.3099158 -0.0000228 -0.0000486 -0.1803269 -0.2155287
 1.4105110  0.1246327 -0.1760323  0.0013718 -0.2809217  0.0000884 -0.0000765 -0.1573851 -0.2080406
 1.6669675  0.1097424 -0.1697860  0.0019302 -0.2578900 -0.0002117 -0.0000245 -0.1385528 -0.2014122
 1.9234241  0.1002723 -0.1635867  0.0049445 -0.2387435 -0.0001817 -0.0000833 -0.1230545 -0.1949872
 2.1798806  0.0912981 -0.1584642  0.0065475 -0.2238525  0.0001229  0.0000702 -0.1091895 -0.1882889
 2.4363372  0.0841668 -0.1530572  0.0080995 -0.2114724  0.0002027  0.0000319 -0.0974917 -0.1820570
 2.6927937  0.0794217 -0.1490312  0.0100714 -0.1991679 -0.0000545  0.0000154 -0.0877583 -0.1765722
 2.9492502  0.0743005 -0.1437333  0.0105582 -0.1904371  0.0000623  0.0000682 -0.0789373 -0.1711658
 3.2057068  0.0688576 -0.1403846  0.0111790 -0.1814834  0.0001077  0.0001068 -0.0710658 -0.1662145
 3.4621633  0.0666427 -0.1373684  0.0115657 -0.1741020 -0.0000756  0.0000772 -0.0639398 -0.1608978
 3.7186199  0.0623984 -0.1333080  0.0123817 -0.1670575 -0.0000317 -0.0001004 -0.0586913 -0.1565899
 3.9750764  0.0586909 -0.1299802  0.0123828 -0.1605419  0.0000689 -0.0000278 -0.0535989 -0.1521054
 4.2315330  0.0569927 -0.1268751  0.0131168 -0.1552940 -0.0000754  0.0000825 -0.0485426 -0.1480819
 4.4879895  0.0540160 -0.1246175  0.0132737 -0.1496512 -0.0000671  0.0000659 -0.0446575 -0.1437785
 4.7444460  0.0500291 -0.1215898  0.0129129 -0.1445310 -0.0000227 -0.0000538 -0.0405115 -0.1395659
 5.0009026  0.0490635 -0.1190366  0.0129699 -0.1403352  0.0000791 -0.0000293 -0.0375290 -0.1354350
 5.2573591  0.0463294 -0.1159932  0.0124539 -0.1359190  0.0000566  0.0000954 -0.0349955 -0.1326261
 5.5138157  0.0437346 -0.1139236  0.0124539 -0.1314897  0.0001382  0.0001390 -0.0313563 -0.1290738
 5.7702722  0.0423568 -0.1110587  0.0123186 -0.1278673  0.0001355 -0.0000398 -0.0293153 -0.1254501
 6.0267288  0.0401048 -0.1091473  0.0126052 -0.1245492  0.0000432  0.0001875 -0.0271274 -0.1222624
 6.2831853  0.0388573 -0.1064864  0.0120051 -0.1209818  0.0001209 -0.0002121 -0.0245806 -0.1197136
 6.5396419  0.0373750 -0.1046202  0.0116294 -0.1177630  0.0003378 -0.0000455 -0.0233678 -0.1164338
 6.7960984  0.0355063 -0.1020511  0.0115353 -0.1142253  0.0000080 -0.0001078 -0.0217735 -0.1137130
 7.0525549  0.0336679 -0.1002664  0.0112671 -0.1123180  0.0000335 -0.0000014 -0.0201077 -0.1107913
 7.3090115  0.0332120 -0.0984206  0.0108816 -0.1093913  0.0000941 -0.0001682 -0.0187585 -0.1079065
 7.5654680  0.0318010 -0.0962894  0.0102790 -0.1069730 -0.0001255 -0.0001375 -0.0175424 -0.1054867
 7.8219246  0.0305330 -0.0950070  0.0096408 -0.1041680 -0.0001112  0.0001019 -0.0163794 -0.1039126
 8.0783811  0.0291843 -0.0936291  0.0099066 -0.1014939 -0.0000743 -0.0000119 -0.0151619 -0.1014273
 8.3348377  0.0285880 -0.0912339  0.0097747 -0.0992095  0.0001137 -0.0001110 -0.0141354 -0.0987114
 8.5912942  0.0261895 -0.0890550  0.0085262 -0.0971651 -0.0001213 -0.0000523 -0.0137324 -0.0967331
 8.8477507  0.0253170 -0.0880780  0.0091229 -0.0941447  0.0000942 -0.0000721 -0.0129563 -0.0944236
 9.1042073  0.0255495 -0.0868848  0.0089316 -0.0931774 -0.0001256  0.0000763 -0.0124088 -0.0929272
 9.3606638  0.0239714 -0.0843855  0.0090343 -0.0912266 -0.0001134  0.0000451 -0.0114124 -0.0911204
 9.6171204  0.0228274 -0.0832607  0.0079967 -0.0894531 -0.0002042  0.0001479 -0.0110088 -0.0887494
 9.8735769  0.0239819 -0.0820468  0.0075796 -0.0873811 -0.0002423  0.0000213 -0.0105865 -0.0875677
 10.1300335  0.0221279 -0.0799112  0.0075317 -0.0860597  0.0001213 -0.0000192 -0.0098689 -0.0855326
 10.3864900  0.0206956 -0.0794435  0.0075237 -0.0840704  0.0000032  0.0000623 -0.0091820 -0.0836483
 10.6429465  0.0204842 -0.0781008  0.0071254 -0.0825981 -0.0002223  0.0001161 -0.0088174 -0.0823424
 10.8994031  0.0197737 -0.0766138  0.0071109 -0.0810247  0.0001527  0.0001225 -0.0079657 -0.0810702
 11.1558596  0.0187543 -0.0758087  0.0069930 -0.0796498  0.0000738  0.0000261 -0.0080206 -0.0790599
 11.4123162  0.0181008 -0.0737636  0.0069955 -0.0781915 -0.0001161  0.0001213 -0.0076247 -0.0782540
 11.6687727  0.0179140 -0.0728409  0.0064365 -0.0766367 -0.0000531  0.0001593 -0.0074468 -0.0763195
 11.9252293  0.0173974 -0.0723114  0.0065302 -0.0754363  0.0000682 -0.0000076 -0.0068824 -0.0747254
 12.1816858  0.0168137 -0.0701975  0.0061288 -0.0736857 -0.0001129 -0.0000241 -0.0064066 -0.0738899
 12.4381423  0.0158785 -0.0702305  0.0070604 -0.0724217 -0.0000893 -0.0000159 -0.0066159 -0.0724510
 12.6945989  0.0158512 -0.0691574  0.0059740 -0.0713288  0.0001204  0.0001557 -0.0059656 -0.0716842
 12.9510554  0.0150180 -0.0669794  0.0060515 -0.0693693 -0.0001162 -0.0000668 -0.0061647 -0.0698743
 13.2075120  0.0147156 -0.0669647  0.0053918 -0.0689404  0.0000574  0.0001991 -0.0059519 -0.0693605
 13.4639685  0.0142514 -0.0661843  0.0049847 -0.0676671  0.0000459 -0.0000641 -0.0050514 -0.0685241
 13.7204251  0.0136518 -0.0639283  0.0048927 -0.0664681  0.0001017 -0.0001074 -0.0048026 -0.0666006
 13.9768816  0.0132623 -0.0634734  0.0051360 -0.0657191 -0.0001047 -0.0001229 -0.0045034 -0.0657952
 14.2333381  0.0129885 -0.0629051  0.0050796 -0.0640355  0.0000283  0.0002757 -0.0049989 -0.0651118
 14.4897947  0.0128348 -0.0619993  0.0051226 -0.0638337  0.0000156 -0.0001576 -0.0044311 -0.0637428
 14.7462512  0.0123329 -0.0612138  0.0042296 -0.0628440 -0.0000504 -0.0000640 -0.0042320 -0.0632327
 15.0027078  0.0119382 -0.0601900  0.0043526 -0.0614529 -0.0000996  0.0001266 -0.0045127 -0.0621620
 15.2591643  0.0112712 -0.0593780  0.0050136 -0.0609085 -0.0001071 -0.0000097 -0.0043099 -0.0612187
 15.5156209  0.0117872 -0.0581440  0.0044516 -0.0596735 -0.0002230 -0.0001284 -0.0036795 -0.0597795
 15.7720774  0.0106787 -0.0577555  0.0041523 -0.0592957 -0.0000467 -0.0000859 -0.0035255 -0.0590512
 16.0285339  0.0102977 -0.0573715  0.0041549 -0.0584245  0.0000993  0.0000434 -0.0036687 -0.0583364
 16.2849905  0.0109119 -0.0560910  0.0043959 -0.0573803  0.0000766 -0.0001134 -0.0030707 -0.0577027
 16.5414470  0.0100005 -0.0548718  0.0035416 -0.0570474  0.0000120  0.0001822 -0.0029054 -0.0569691
 16.7979036  0.0093930 -0.0550162  0.0038093 -0.0561727 -0.0001083 -0.0000657 -0.0029839 -0.0558905
 17.0543601  0.0089445 -0.0546589  0.0036331 -0.0547215 -0.0000282 -0.0000127 -0.0029164 -0.0551446
 17.3108167  0.0095613 -0.0534428  0.0038395 -0.0550114  0.0000446  0.0000672 -0.0031412 -0.0546306
 17.5672732  0.0085127 -0.0529425  0.0033594 -0.0537607  0.0001473  0.0001581 -0.0025548 -0.0533901
 17.8237297  0.0082660 -0.0520165  0.0037277 -0.0532355  0.0000707 -0.0000835 -0.0031655 -0.0530183
 18.0801863  0.0082083 -0.0513931  0.0033745 -0.0521368 -0.0001769 -0.0000930 -0.0025879 -0.0520157
 18.3366428  0.0087977 -0.0508037  0.0036004 -0.0516893 -0.0001246 -0.0001678 -0.0030000 -0.0513312
 18.5930994  0.0077327 -0.0487443  0.0032884 -0.0513032 -0.0000555  0.0001678 -0.0029825 -0.0511961
 18.8495559  0.0079940 -0.0496675  0.0028023 -0.0506331 -0.0002169 -0.0000602 -0.0025564 -0.0502817
 19.1060125  0.0089838 -0.0488576  0.0037892 -0.0496378  0.0000695 -0.0000258 -0.0023886 -0.0495874
 19.3624690  0.0071767 -0.0485746  0.0030955 -0.0487860 -0.0001438 -0.0000965 -0.0023820 -0.0493457
 19.6189256  0.0066185 -0.0482175  0.0028867 -0.0492854  0.0000231 -0.0001320 -0.0027947 -0.0485366
 19.8753821  0.0080293 -0.0472765  0.0033855 -0.0483239  0.0000528 -0.0002626 -0.0020516 -0.0478385
 20.1318386  0.0070639 -0.0468677  0.0030669 -0.0476298  0.0001834  0.0000142 -0.0023749 -0.0472988
 20.3882952  0.0068218 -0.0465930  0.0030700 -0.0461222 -0.0000112  0.0000501 -0.0020940 -0.0470700
 20.6447517  0.0070826 -0.0456562  0.0023985 -0.0463614 -0.0000139 -0.0000848 -0.0021598 -0.0463678
 20.9012083  0.0064160 -0.0450803  0.0027237 -0.0464480 -0.0000477  0.0000217 -0.0020715 -0.0457307
 21.1576648  0.0061253 -0.0449650  0.0025223 -0.0454081 -0.0000075  0.0000698 -0.0026240 -0.0449805
 21.4141214  0.0059712 -0.0440552  0.0033955 -0.0454604  0.0000870 -0.0000254 -0.0023810 -0.0445366
 21.6705779  0.0061040 -0.0432679  0.0020022 -0.0444313 -0.0000685  0.0000588 -0.0021021 -0.0439706
 21.9270344  0.0057881 -0.0436089  0.0022294 -0.0431513  0.0000145  0.0001588 -0.0026175 -0.0439374
 22.1834910  0.0053870 -0.0426905  0.0028362 -0.0435782  0.0000010  0.0001456 -0.0022703 -0.0436725
 22.4399475  0.0061221 -0.0425006  0.0028048 -0.0428778 -0.0001464  0.0000979 -0.0020075 -0.0429748
 22.6964041  0.0054934 -0.0422819  0.0023734 -0.0427747  0.0000340  0.0000771 -0.0017492 -0.0420849
 22.9528606  0.0054792 -0.0416248  0.0018508 -0.0415609  0.0000616  0.0001561 -0.0021070 -0.0418860
 23.2093172  0.0056492 -0.0409438  0.0022838 -0.0413814  0.0002494 -0.0000312 -0.0018193 -0.0420333
 23.4657737  0.0048896 -0.0405591  0.0023810 -0.0414874 -0.0000738  0.0002805 -0.0015562 -0.0409211
 23.7222302  0.0052318 -0.0403472  0.0025309 -0.0408145  0.0001779 -0.0000154 -0.0021994 -0.0409357
 23.9786868  0.0050712 -0.0403923  0.0025058 -0.0405826  0.0000533 -0.0001499 -0.0018573 -0.0406243
 24.2351433  0.0050932 -0.0396646  0.0017416 -0.0401516  0.0001316 -0.0001548 -0.0020613 -0.0399432
 24.4915999  0.0049947 -0.0395124  0.0024158 -0.0401230  0.0002282  0.0001552 -0.0018052 -0.0398564
 24.7480564  0.0047218 -0.0391287  0.0015577 -0.0393651  0.0000180 -0.0003131 -0.0013299 -0.0395098
 25.0045130  0.0045200 -0.0384082  0.0014062 -0.0388072 -0.0000316 -0.0002329 -0.0019118 -0.0390082
 25.2609695  0.0045829 -0.0388481  0.0014684 -0.0386805 -0.0001328 -0.0002384 -0.0019017 -0.0389053
 25.5174260  0.0054146 -0.0372365  0.0025774 -0.0382036 -0.0000089  0.0000056 -0.0014914 -0.0382284
 25.7738826  0.0033736 -0.0369229  0.0019641 -0.0376315 -0.0000855 -0.0000465 -0.0012797 -0.0372756
 26.0303391  0.0038376 -0.0374227  0.0017478 -0.0377255 -0.0001901 -0.0000290 -0.0014559 -0.0375893
 26.2867957  0.0052042 -0.0366864  0.0011731 -0.0375959 -0.0001377  0.0000299 -0.0011553 -0.0371395
 26.5432522  0.0037449 -0.0361895  0.0015781 -0.0364116 -0.0001769 -0.0000667 -0.0014749 -0.0368498
 26.7997088  0.0041129 -0.0362021  0.0023412 -0.0361744  0.0000452 -0.0000747 -0.0012606 -0.0364626
 27.0561653  0.0041923 -0.0351667  0.0016502 -0.0357717  0.0001781  0.0001583 -0.0010758 -0.0360259
 27.3126218  0.0044275 -0.0351888  0.0023691 -0.0357238  0.0001329  0.0001497 -0.0015235 -0.0357180
 27.5690784  0.0037461 -0.0356600  0.0010750 -0.0357046  0.0000905 -0.0001563 -0.0014466 -0.0352306
 27.8255349  0.0037477 -0.0346494  0.0014215 -0.0348007 -0.0002265  0.0000637 -0.0015739 -0.0346432
 28.0819915  0.0035236 -0.0338251  0.0014893 -0.0341910 -0.0001735  0.0000668 -0.0012404 -0.0348220
 28.3384480  0.0037563 -0.0343213  0.0015370 -0.0344299 -0.0000626  0.0000457 -0.0012862 -0.0345626
