#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1282283  0.3207889 -0.1470664  0.0633329 -0.6464857 -0.0044558 -0.0000824 -0.3554914 -0.2473356
 0.3846848  0.2488652 -0.1815782  0.0158889 -0.4908911 -0.0009141  0.0000354 -0.2929135 -0.2408988
 0.6411414  0.2001877 -0.1896285  0.0022776 -0.4056507 -0.0003071  0.0002058 -0.2447743 -0.2325078
 0.8975979  0.1655237 -0.1879219 -0.0010022 -0.3497215 -0.0002176 -0.0000070 -0.2086761 -0.2240287
 1.1540544  0.1406447 -0.1828695 -0.0006652 -0.3110494 -0.0001194  0.0000030 -0.1799456 -0.2159506
 1.4105110  0.1231735 -0.1758833  0.0012998 -0.2811324  0.0000127 -0.0000310 -0.1572690 -0.2087095
 1.6669675  0.1103150 -0.1694291  0.0033345 -0.2580066  0.0001525 -0.0000963 -0.1384740 -0.2012497
 1.9234241  0.0990726 -0.1635905  0.0048683 -0.2394497 -0.0000717  0.0000815 -0.1226941 -0.1950622
 2.1798806  0.0912393 -0.1578323  0.0065347 -0.2242656  0.0000788  0.0000631 -0.1089022 -0.1882369
 2.4363372  0.0841929 -0.1524997  0.0082104 -0.2109723 -0.0000314 -0.0000018 -0.0976139 -0.1821766
 2.6927937  0.0787288 -0.1477866  0.0100200 -0.1999610 -0.0000634  0.0001690 -0.0875636 -0.1768565
 2.9492502  0.0739106 -0.1437470  0.0107332 -0.1897193 -0.0001010  0.0001433 -0.0789603 -0.1712501
 3.2057068  0.0698147 -0.1400771  0.0114473 -0.1816889  0.0000434 -0.0000936 -0.0709509 -0.1664229
 3.4621633  0.0658826 -0.1367527  0.0120352 -0.1737456 -0.0002061 -0.0001118 -0.0639491 -0.1611406
 3.7186199  0.0616061 -0.1334363  0.0129988 -0.1670527 -0.0001616  0.0001620 -0.0584526 -0.1566018
 3.9750764  0.0589705 -0.1301580  0.0126031 -0.1610982  0.0001037 -0.0000863 -0.0530037 -0.1519864
 4.2315330  0.0563277 -0.1274172  0.0128236 -0.1546783 -0.0000598 -0.0001767 -0.0487549 -0.1480078
