#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1282283  0.3197809 -0.1462774  0.0616700 -0.6431104 -0.0047151 -0.0002159 -0.3562834 -0.2474734
 0.3846848  0.2485581 -0.1806838  0.0151658 -0.4893112 -0.0011018 -0.0000035 -0.2931123 -0.2401152
 0.6411414  0.1992657 -0.1890627  0.0018908 -0.4044704 -0.0003164  0.0000314 -0.2454217 -0.2323173
 0.8975979  0.1653271 -0.1877031 -0.0009207 -0.3489976 -0.0002234  0.0000814 -0.2095772 -0.2239541
 1.1540544  0.1409089 -0.1822782 -0.0001753 -0.3100267 -0.0000270  0.0000301 -0.1811325 -0.2159966
 1.4105110  0.1228890 -0.1757642  0.0007616 -0.2807784 -0.0001523 -0.0002082 -0.1583092 -0.2088050
 1.6669675  0.1101136 -0.1690848  0.0028042 -0.2578005 -0.0000938  0.0000191 -0.1390551 -0.2019498
 1.9234241  0.0996566 -0.1632945  0.0049302 -0.2389559 -0.0001214  0.0001326 -0.1232061 -0.1949074
 2.1798806  0.0908502 -0.1581817  0.0070303 -0.2242202 -0.0001626 -0.0001312 -0.1096030 -0.1893746
 2.4363372  0.0839855 -0.1528974  0.0083073 -0.2106791 -0.0000299  0.0000027 -0.0980843 -0.1835550
 2.6927937  0.0782707 -0.1477211  0.0101177 -0.1998908  0.0000676  0.0000507 -0.0877420 -0.1767918
 2.9492502  0.0730535 -0.1439037  0.0105044 -0.1903518 -0.0000511  0.0002056 -0.0790640 -0.1716114
 3.2057068  0.0688716 -0.1397343  0.0113572 -0.1816356  0.0002895 -0.0000445 -0.0716444 -0.1664247
 3.4621633  0.0653080 -0.1361901  0.0119885 -0.1738360  0.0000162  0.0000433 -0.0644759 -0.1617527
 3.7186199  0.0629448 -0.1321553  0.0126254 -0.1672201  0.0001468  0.0000495 -0.0586406 -0.1575005
 3.9750764  0.0589973 -0.1297890  0.0133398 -0.1604101  0.0001184  0.0000099 -0.0533957 -0.1525259
 4.2315330  0.0565020 -0.1269905  0.0128813 -0.1550070 -0.0000234  0.0001233 -0.0482037 -0.1485841
 4.4879895  0.0529203 -0.1240681  0.0129257 -0.1494805 -0.0001961 -0.0000779 -0.0440132 -0.1441143
 4.7444460  0.0507324 -0.1210560  0.0131259 -0.1451268 -0.0001961  0.0000154 -0.0409550 -0.1398876
 5.0009026  0.0476098 -0.1186962  0.0132931 -0.1398941 -0.0001669  0.0000342 -0.0372048 -0.1362459
 5.2573591  0.0457909 -0.1163694  0.0130836 -0.1357938  0.0001748 -0.0000658 -0.0341139 -0.1327673
 5.5138157  0.0439749 -0.1135063  0.0126657 -0.1318685 -0.0000216 -0.0000617 -0.0314358 -0.1294060
 5.7702722  0.0417816 -0.1112302  0.0124467 -0.1280911 -0.0000065  0.0001237 -0.0290694 -0.1255248
 6.0267288  0.0404997 -0.1088843  0.0118979 -0.1249339 -0.0001107  0.0000193 -0.0268548 -0.1230322
 6.2831853  0.0388012 -0.1067271  0.0119764 -0.1213594 -0.0001452 -0.0001593 -0.0251579 -0.1191534
 6.5396419  0.0373540 -0.1051612  0.0115190 -0.1175374 -0.0000690 -0.0000774 -0.0233532 -0.1168788
 6.7960984  0.0357492 -0.1027611  0.0119512 -0.1151585  0.0000381  0.0001067 -0.0217930 -0.1137077
 7.0525549  0.0338057 -0.1009316  0.0107470 -0.1120451  0.0000621  0.0000711 -0.0200632 -0.1116767
 7.3090115  0.0316406 -0.0980894  0.0105748 -0.1092280 -0.0000871 -0.0000338 -0.0187503 -0.1088097
 7.5654680  0.0318060 -0.0965421  0.0101034 -0.1068792  0.0001068 -0.0001034 -0.0174279 -0.1061360
 7.8219246  0.0304964 -0.0944843  0.0110555 -0.1038616 -0.0001048 -0.0000050 -0.0161287 -0.1031762
 8.0783811  0.0289991 -0.0934483  0.0101919 -0.1015714 -0.0000484 -0.0001291 -0.0156653 -0.1016740
 8.3348377  0.0267401 -0.0914584  0.0102467 -0.0992651  0.0001752 -0.0001428 -0.0140623 -0.0988708
 8.5912942  0.0270208 -0.0894907  0.0099508 -0.0974252  0.0000562 -0.0000944 -0.0134640 -0.0974585
 8.8477507  0.0260528 -0.0879414  0.0088944 -0.0953999  0.0000780  0.0001996 -0.0125710 -0.0952656
 9.1042073  0.0251124 -0.0870172  0.0090972 -0.0926154 -0.0000979  0.0000570 -0.0123314 -0.0924424
 9.3606638  0.0233361 -0.0852491  0.0088472 -0.0907191 -0.0001521 -0.0001353 -0.0121423 -0.0908142
 9.6171204  0.0232013 -0.0830163  0.0081416 -0.0894511 -0.0000204  0.0000315 -0.0108276 -0.0892310
 9.8735769  0.0218245 -0.0818952  0.0083663 -0.0871773  0.0000155 -0.0001937 -0.0099098 -0.0870836
 10.1300335  0.0215269 -0.0803513  0.0086901 -0.0853915  0.0000306 -0.0000432 -0.0098701 -0.0855371
 10.3864900  0.0200932 -0.0798398  0.0081082 -0.0839528 -0.0000733 -0.0001134 -0.0093607 -0.0846894
 10.6429465  0.0198630 -0.0777939  0.0078377 -0.0824069 -0.0001625  0.0000228 -0.0086252 -0.0827167
 10.8994031  0.0183733 -0.0756893  0.0069454 -0.0810848 -0.0000619 -0.0001041 -0.0082375 -0.0809870
 11.1558596  0.0184433 -0.0753482  0.0067938 -0.0798045  0.0000585  0.0000560 -0.0080096 -0.0795844
 11.4123162  0.0180168 -0.0740508  0.0068779 -0.0779892 -0.0000079  0.0000673 -0.0071957 -0.0781502
 11.6687727  0.0168687 -0.0731606  0.0068430 -0.0765816  0.0000726  0.0002282 -0.0072758 -0.0771226
 11.9252293  0.0172971 -0.0711045  0.0067191 -0.0750270  0.0000794  0.0001763 -0.0070021 -0.0748284
 12.1816858  0.0167877 -0.0703816  0.0063488 -0.0738531 -0.0000093  0.0000804 -0.0067146 -0.0735893
 12.4381423  0.0157375 -0.0696929  0.0057415 -0.0730009 -0.0001362 -0.0000690 -0.0067202 -0.0726684
 12.6945989  0.0150901 -0.0685959  0.0057371 -0.0714261 -0.0000049  0.0001851 -0.0060167 -0.0712995
 12.9510554  0.0142826 -0.0671857  0.0053502 -0.0696037  0.0000041 -0.0000516 -0.0056971 -0.0704175
 13.2075120  0.0141096 -0.0662979  0.0059341 -0.0692320  0.0000644  0.0001036 -0.0052550 -0.0694100
 13.4639685  0.0139563 -0.0653508  0.0054786 -0.0676726 -0.0000071 -0.0001394 -0.0052497 -0.0686317
 13.7204251  0.0132901 -0.0652110  0.0049644 -0.0667335 -0.0000253 -0.0001830 -0.0051137 -0.0668996
 13.9768816  0.0127485 -0.0633039  0.0058040 -0.0659737  0.0000361 -0.0000264 -0.0049184 -0.0661789
 14.2333381  0.0124050 -0.0628077  0.0053613 -0.0649899  0.0000113 -0.0002340 -0.0043610 -0.0648797
 14.4897947  0.0121734 -0.0618699  0.0056851 -0.0634150 -0.0000602 -0.0000068 -0.0045498 -0.0645963
 14.7462512  0.0126061 -0.0602098  0.0042924 -0.0626122 -0.0000385 -0.0001332 -0.0040134 -0.0628444
 15.0027078  0.0121607 -0.0601099  0.0043524 -0.0622687  0.0000128 -0.0000212 -0.0040338 -0.0619173
 15.2591643  0.0108531 -0.0597524  0.0048728 -0.0612449  0.0001635 -0.0000910 -0.0038622 -0.0604416
 15.5156209  0.0105997 -0.0585937  0.0041900 -0.0602004 -0.0000213 -0.0000246 -0.0040688 -0.0602569
 15.7720774  0.0104073 -0.0575377  0.0042282 -0.0595017 -0.0000868  0.0000889 -0.0038328 -0.0592800
 16.0285339  0.0098854 -0.0562575  0.0039850 -0.0585456 -0.0000490 -0.0000097 -0.0037011 -0.0588800
 16.2849905  0.0100653 -0.0555688  0.0037681 -0.0576919 -0.0000407 -0.0002180 -0.0038989 -0.0577119
 16.5414470  0.0099742 -0.0549982  0.0037309 -0.0567569  0.0000273  0.0000654 -0.0032275 -0.0574738
 16.7979036  0.0093252 -0.0552601  0.0042197 -0.0559646 -0.0001837 -0.0000499 -0.0031538 -0.0560158
 17.0543601  0.0087430 -0.0535502  0.0039326 -0.0560871  0.0001239  0.0000684 -0.0032498 -0.0558838
 17.3108167  0.0086222 -0.0528953  0.0036684 -0.0544852 -0.0000063  0.0000143 -0.0026868 -0.0547013
 17.5672732  0.0089960 -0.0518248  0.0038438 -0.0539771 -0.0001425 -0.0001312 -0.0024245 -0.0534429
 17.8237297  0.0087644 -0.0520895  0.0035798 -0.0525596  0.0000603  0.0000468 -0.0029251 -0.0526285
 18.0801863  0.0083935 -0.0518427  0.0027932 -0.0527396 -0.0000319 -0.0000396 -0.0033660 -0.0525197
 18.3366428  0.0073882 -0.0512617  0.0035145 -0.0514297 -0.0001026  0.0001315 -0.0029256 -0.0523614
 18.5930994  0.0073471 -0.0501278  0.0027231 -0.0513505 -0.0001502  0.0000537 -0.0025283 -0.0514459
 18.8495559  0.0073039 -0.0493131  0.0030881 -0.0508213  0.0000722 -0.0000457 -0.0029154 -0.0506784
 19.1060125  0.0077032 -0.0489178  0.0036543 -0.0495916  0.0000154  0.0001675 -0.0020149 -0.0500115
 19.3624690  0.0075147 -0.0484286  0.0029749 -0.0492454 -0.0000739  0.0000323 -0.0031713 -0.0495258
 19.6189256  0.0073142 -0.0474127  0.0031507 -0.0485797  0.0000589  0.0000254 -0.0026268 -0.0492758
 19.8753821  0.0071755 -0.0476536  0.0028236 -0.0484892  0.0003237 -0.0000266 -0.0022741 -0.0481964
 20.1318386  0.0064452 -0.0469643  0.0026819 -0.0471970  0.0000406  0.0000551 -0.0023219 -0.0476217
 20.3882952  0.0076329 -0.0462098  0.0029238 -0.0473606  0.0002691  0.0000387 -0.0019648 -0.0471425
 20.6447517  0.0056608 -0.0456740  0.0032037 -0.0462623  0.0001911  0.0000179 -0.0020808 -0.0462848
 20.9012083  0.0057095 -0.0451813  0.0024426 -0.0459863 -0.0000339 -0.0000108 -0.0024368 -0.0459644
 21.1576648  0.0062309 -0.0436579  0.0027202 -0.0448589  0.0000625  0.0001454 -0.0019164 -0.0457100
 21.4141214  0.0060281 -0.0443532  0.0024291 -0.0451251 -0.0000084  0.0000743 -0.0022609 -0.0449689
 21.6705779  0.0061802 -0.0433079  0.0029827 -0.0442304 -0.0001260  0.0001064 -0.0020648 -0.0449013
 21.9270344  0.0063134 -0.0435277  0.0024589 -0.0436583  0.0000769 -0.0000851 -0.0015902 -0.0440486
 22.1834910  0.0053122 -0.0425395  0.0029853 -0.0435427 -0.0000004 -0.0001578 -0.0018214 -0.0433301
 22.4399475  0.0057859 -0.0415387  0.0029001 -0.0427609  0.0001022  0.0000619 -0.0018530 -0.0431754
 22.6964041  0.0054932 -0.0412503  0.0025766 -0.0420003  0.0000682  0.0000136 -0.0017973 -0.0424617
 22.9528606  0.0054060 -0.0421693  0.0019208 -0.0421706 -0.0000159 -0.0000271 -0.0020201 -0.0419867
 23.2093172  0.0052990 -0.0410990  0.0021927 -0.0417895 -0.0001018 -0.0003018 -0.0017571 -0.0412236
 23.4657737  0.0048431 -0.0403196  0.0018097 -0.0409276 -0.0000166  0.0001515 -0.0018732 -0.0408663
 23.7222302  0.0049605 -0.0394925  0.0019614 -0.0407530  0.0001651 -0.0002310 -0.0020131 -0.0414777
 23.9786868  0.0056494 -0.0399590  0.0022077 -0.0398291  0.0000587 -0.0002411 -0.0020463 -0.0405863
 24.2351433  0.0048305 -0.0385672  0.0024102 -0.0395999  0.0000212  0.0000311 -0.0016859 -0.0399627
 24.4915999  0.0053447 -0.0391426  0.0021005 -0.0394189  0.0000971 -0.0000525 -0.0014789 -0.0405281
 24.7480564  0.0047930 -0.0391621  0.0019279 -0.0388989 -0.0001079  0.0003263 -0.0016228 -0.0393817
 25.0045130  0.0045742 -0.0381640  0.0020435 -0.0388185 -0.0002581 -0.0000192 -0.0012982 -0.0387207
 25.2609695  0.0050365 -0.0373072  0.0014645 -0.0393234 -0.0000613 -0.0002263 -0.0013076 -0.0384041
 25.5174260  0.0049008 -0.0374509  0.0022887 -0.0383820  0.0001484  0.0000640 -0.0013685 -0.0383716
 25.7738826  0.0048499 -0.0369154  0.0011395 -0.0374453  0.0001093  0.0000848 -0.0006182 -0.0383988
 26.0303391  0.0037276 -0.0366935  0.0022230 -0.0375210 -0.0000040 -0.0000171 -0.0014055 -0.0375216
 26.2867957  0.0040494 -0.0369861  0.0016165 -0.0369494  0.0001382 -0.0001314 -0.0014816 -0.0372607
 26.5432522  0.0040017 -0.0358183  0.0016935 -0.0366206 -0.0003199  0.0000881 -0.0010341 -0.0371880
 26.7997088  0.0038936 -0.0354585  0.0017707 -0.0362193 -0.0001026  0.0000696 -0.0015962 -0.0367484
 27.0561653  0.0038779 -0.0353575  0.0016897 -0.0360658  0.0000795 -0.0002692 -0.0008910 -0.0364154
 27.3126218  0.0040179 -0.0356424  0.0014340 -0.0359817 -0.0000593 -0.0001331 -0.0015704 -0.0359855
 27.5690784  0.0034876 -0.0351867  0.0018026 -0.0355759 -0.0000194  0.0000745 -0.0009202 -0.0353940
 27.8255349  0.0032016 -0.0344908  0.0016163 -0.0353473 -0.0000747  0.0000963 -0.0008276 -0.0352914
 28.0819915  0.0036423 -0.0349101  0.0022390 -0.0347199  0.0000756 -0.0000255 -0.0010862 -0.0343375
 28.3384480  0.0042919 -0.0340389  0.0017332 -0.0347243 -0.0000534 -0.0000814 -0.0013227 -0.0350282
 28.5949046  0.0037116 -0.0334393  0.0015448 -0.0340916 -0.0001538 -0.0000948 -0.0008370 -0.0341748
 28.8513611  0.0036290 -0.0334119  0.0017284 -0.0336575  0.0000610  0.0000451 -0.0007439 -0.0338155
 29.1078176  0.0033719 -0.0344212  0.0009149 -0.0338940 -0.0000461  0.0002063 -0.0008548 -0.0333681
 29.3642742  0.0033968 -0.0331236  0.0011178 -0.0332150 -0.0000359  0.0000739 -0.0014156 -0.0331461
 29.6207307  0.0032927 -0.0323301  0.0017056 -0.0327060  0.0001182  0.0000268 -0.0006021 -0.0332319
 29.8771873  0.0035274 -0.0325391  0.0024450 -0.0323051  0.0000434  0.0001631 -0.0015120 -0.0328147
 30.1336438  0.0032638 -0.0325862  0.0017127 -0.0325594  0.0000384 -0.0000961 -0.0013700 -0.0326660
 30.3901004  0.0026584 -0.0316166  0.0018972 -0.0326615 -0.0000745 -0.0002138 -0.0008569 -0.0328638
 30.6465569  0.0030913 -0.0316840  0.0010225 -0.0314325  0.0000338 -0.0000749 -0.0006233 -0.0324411
 30.9030134  0.0031458 -0.0314243  0.0014441 -0.0317598  0.0000549 -0.0000751 -0.0008657 -0.0323971
 31.1594700  0.0024729 -0.0315269  0.0008757 -0.0316441  0.0000386  0.0000519 -0.0009508 -0.0315169
 31.4159265  0.0028396 -0.0302243  0.0010565 -0.0305115 -0.0000080 -0.0001483 -0.0010677 -0.0314864
 31.6723831  0.0027676 -0.0302905  0.0011871 -0.0313073 -0.0000293 -0.0001030 -0.0007556 -0.0310634
 31.9288396  0.0026428 -0.0301925  0.0012980 -0.0310975  0.0001832 -0.0000613 -0.0009290 -0.0304767
