#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1282283  5.5750183 -0.5162896 -0.3448355 -0.0653960 -0.2151669  0.1701405  0.0055786 -0.0001561
 0.3846848  5.6216207 -0.8783896 -0.3358663 -0.1320904 -0.2236696  0.1324681  0.0024265  0.0000046
 0.6411414  5.6509912 -1.1418565 -0.3298684 -0.1777767 -0.2239892  0.1066083  0.0015256  0.0004210
 0.8975979  5.6624281 -1.3394016 -0.3282832 -0.2076082 -0.2143868  0.0882265  0.0014339  0.0004970
 1.1540544  5.6595511 -1.4975982 -0.3251831 -0.2258766 -0.2038635  0.0750425 -0.0000483 -0.0001506
 1.4105110  5.6349977 -1.6237426 -0.3233024 -0.2399146 -0.1856883  0.0682264 -0.0004733 -0.0005775
 1.6669675  5.6041411 -1.7124034 -0.3245379 -0.2427689 -0.1775139  0.0638513  0.0008411  0.0004541
 1.9234241  5.5680938 -1.7860826 -0.3154913 -0.2416351 -0.1612922  0.0513480  0.0000678  0.0015181
 2.1798806  5.5258650 -1.8359240 -0.3143019 -0.2393590 -0.1410863  0.0516734  0.0007207 -0.0003525
 2.4363372  5.4744401 -1.8683917 -0.3119101 -0.2304305 -0.1349950  0.0477071 -0.0009028  0.0004373
 2.6927937  5.4194053 -1.8839153 -0.3147906 -0.2217101 -0.1276215  0.0345508  0.0054472 -0.0001710
 2.9492502  5.3756720 -1.9033988 -0.3084753 -0.2117752 -0.1154918  0.0457301 -0.0002882  0.0008061
 3.2057068  5.3234320 -1.8862869 -0.2936605 -0.1982377 -0.0906441  0.0250104  0.0009190 -0.0010287
 3.4621633  5.2694604 -1.9154550 -0.2816634 -0.1938082 -0.0852439  0.0385763 -0.0007658 -0.0010830
 3.7186199  5.2469684 -1.8963932 -0.2758709 -0.1735909 -0.0824066  0.0351728  0.0010280 -0.0003806
 3.9750764  5.1964164 -1.8678222 -0.2684764 -0.1616808 -0.0673763  0.0379336  0.0008929  0.0026865
 4.2315330  5.1591483 -1.8468803 -0.2580388 -0.1512647 -0.0650782  0.0216867  0.0049154 -0.0007474
 4.4879895  5.1204256 -1.8257951 -0.2451979 -0.1383978 -0.0484511  0.0223177  0.0000434  0.0002829
 4.7444460  5.0609882 -1.7913694 -0.2466827 -0.1322533 -0.0445123  0.0305811  0.0041843  0.0017701
 5.0009026  5.0439142 -1.7970179 -0.2284162 -0.1127002 -0.0472016  0.0292037 -0.0000679 -0.0047039
 5.2573591  5.0135858 -1.7507332 -0.2166323 -0.1024127 -0.0348506  0.0257027  0.0038013 -0.0012913
 5.5138157  4.9836028 -1.7348223 -0.2017202 -0.0920845 -0.0126274  0.0511170  0.0053169 -0.0026485
 5.7702722  4.9641174 -1.6976488 -0.1936593 -0.1002551 -0.0345524  0.0129509  0.0004292  0.0036337
 6.0267288  4.9377331 -1.6710745 -0.1870331 -0.0990419 -0.0279546  0.0103855  0.0022307 -0.0018232
 6.2831853  4.8963151 -1.6429180 -0.1804854 -0.0831227 -0.0339647  0.0148570  0.0006600 -0.0021797
 6.5396419  4.8904859 -1.6334334 -0.1799959 -0.0823799 -0.0311593  0.0333159 -0.0039810 -0.0107196
 6.7960984  4.8414167 -1.5839675 -0.1628096 -0.0551462 -0.0274852 -0.0132086  0.0035308  0.0098113
 7.0525549  4.8515605 -1.5767768 -0.1712490 -0.0700006 -0.0311538  0.0201859 -0.0030039 -0.0000327
 7.3090115  4.8213073 -1.5256575 -0.1570457 -0.0691180 -0.0124469 -0.0131513 -0.0032911 -0.0005222
 7.5654680  4.7946269 -1.5096589 -0.1443954 -0.0644572  0.0061206  0.0301189  0.0007186  0.0041158
 7.8219246  4.7373743 -1.4862284 -0.1633155 -0.0589269 -0.0108025  0.0077010 -0.0019160  0.0069457
 8.0783811  4.7989581 -1.4351234 -0.1404196 -0.0273191 -0.0298273  0.0146834  0.0114021 -0.0030268
 8.3348377  4.7720761 -1.4390798 -0.1268267 -0.0571130 -0.0223856 -0.0156893 -0.0023357 -0.0041374
 8.5912942  4.7670462 -1.4329135 -0.1298414 -0.0403768 -0.0334493  0.0150176 -0.0012386 -0.0056180
 8.8477507  4.7129693 -1.3599040 -0.1421650 -0.0176780 -0.0332652  0.0025966  0.0017876  0.0120870
 9.1042073  4.7011927 -1.3806064 -0.1233021 -0.0403605 -0.0173775 -0.0056174  0.0118951 -0.0004982
 9.3606638  4.7596609 -1.2909280 -0.1120326 -0.0007592 -0.0154917 -0.0129394  0.0024373  0.0062452
 9.6171204  4.6900470 -1.2572291 -0.0967457 -0.0079522  0.0096262 -0.0216147  0.0044025 -0.0012855
 9.8735769  4.6549371 -1.2539518 -0.1121701 -0.0110682  0.0146404 -0.0054017 -0.0051564 -0.0008394
 10.1300335  4.6565485 -1.2553241 -0.0966513 -0.0234478 -0.0088066  0.0364857  0.0030859 -0.0029600
 10.3864900  4.6623897 -1.2394583 -0.0846024 -0.0265319 -0.0054095  0.0336803 -0.0021832 -0.0026885
 10.6429465  4.6555509 -1.2410992 -0.1062496  0.0323837 -0.0245570  0.0073188  0.0007794 -0.0031221
 10.8994031  4.5903185 -1.2491187 -0.0955180  0.0042483  0.0325164 -0.0121782  0.0038113  0.0070664
 11.1558596  4.6202353 -1.1943696 -0.1088704 -0.0256294 -0.0114293  0.0191009 -0.0006830  0.0043869
 11.4123162  4.6266631 -1.0986036 -0.0599601 -0.0077082 -0.0263799 -0.0391800  0.0016082 -0.0264524
 11.6687727  4.6187351 -1.1527066 -0.1031779  0.0049964 -0.0086674  0.0257229 -0.0138284  0.0100777
 11.9252293  4.5518298 -1.1421583 -0.0644639  0.0061930  0.0318507  0.0176036  0.0063603  0.0064714
 12.1816858  4.5658766 -1.1261183 -0.0995805  0.0161253  0.0378035 -0.0001799  0.0241424 -0.0117435
 12.4381423  4.5920623 -1.1054214 -0.0377621  0.0348521  0.0122395  0.0295559 -0.0230052 -0.0073884
 12.6945989  4.6140972 -1.0730122 -0.0810389  0.0057277  0.0710367 -0.0103072 -0.0071632  0.0122605
 12.9510554  4.6316574 -1.0816200 -0.0464687  0.0163305 -0.0094537  0.0182415  0.0003850 -0.0025681
 13.2075120  4.5929433 -1.1349582 -0.0573649 -0.0234932 -0.0245928  0.1021762  0.0039329 -0.0048468
 13.4639685  4.5577048 -1.0405379 -0.0856275 -0.0343453  0.0373597 -0.0498319 -0.0026158 -0.0074943
 13.7204251  4.5788328 -1.0032262 -0.0485222  0.0169045  0.0254345  0.0465233  0.0276126 -0.0255758
 13.9768816  4.5258858 -1.0774836 -0.0265649  0.0271175  0.0029841  0.0464219 -0.0041986  0.0008470
 14.2333381  4.5797143 -0.9824571 -0.0887224  0.0059896  0.0676252  0.0445439  0.0124807  0.0196322
 14.4897947  4.6052005 -0.9641024 -0.0616015  0.0239154  0.0190286  0.0439669 -0.0099811 -0.0301611
 14.7462512  4.5107145 -0.9383657 -0.0714516  0.0615279  0.0392212 -0.0183752 -0.0098115  0.0269848
 15.0027078  4.5585389 -1.0078488 -0.0689862  0.0293579  0.0032358  0.0452013 -0.0175556  0.0129085
 15.2591643  4.4649646 -0.9585265 -0.0971157 -0.0412773  0.1127035  0.0006745 -0.0065656 -0.0159250
 15.5156209  4.4912242 -0.9055069 -0.0276729  0.0462691 -0.0178484 -0.0126674  0.0194471 -0.0175863
 15.7720774  4.5647282 -0.8769963  0.0030587 -0.0008058  0.0173216 -0.0626894 -0.0073916  0.0170823
 16.0285339  4.5212803 -0.9126469 -0.0729619  0.0082224 -0.0507073 -0.0385079  0.0124485 -0.0031083
 16.2849905  4.5607605 -0.7791476 -0.1100100  0.0570564 -0.0344295 -0.0799045  0.0269909  0.0020121
 16.5414470  4.4997135 -0.8393385 -0.0665568  0.0085283 -0.0223404 -0.0057691  0.0064455 -0.0329612
 16.7979036  4.4366781 -0.7767586 -0.0981338  0.0390239  0.0612022  0.0451232 -0.0068519  0.0296542
 17.0543601  4.4450336 -0.8044546 -0.1180484  0.0340039  0.0992136  0.1083032 -0.0036764 -0.0113744
 17.3108167  4.5436189 -0.8107797  0.0125693  0.0626381  0.0440818  0.0390409  0.0273680 -0.0347253
 17.5672732  4.4953776 -0.8121463 -0.0720048  0.0068286  0.1294187  0.0869868 -0.0113674 -0.0355669
 17.8237297  4.6582293 -0.7788467 -0.0409480 -0.0135512 -0.0048487 -0.0150163  0.0099581  0.0113914
 18.0801863  4.5575517 -0.9657190  0.0101506 -0.0117371  0.1021943  0.0299004  0.0324228 -0.0265595
 18.3366428  4.5622419 -0.7175670 -0.0164006  0.0511103  0.1220948 -0.1166854  0.0230063 -0.0312153
 18.5930994  4.5261866 -0.9951025  0.0236016  0.0393489  0.0590267  0.1135073 -0.0220784 -0.0303343
 18.8495559  4.5720173 -0.6940724 -0.1114818  0.0895010  0.1006429 -0.0065626  0.0313905 -0.0342526
 19.1060125  4.4844877 -0.7217728 -0.0624974 -0.0422612  0.0109313 -0.1107064  0.0540364 -0.0070472
 19.3624690  4.4614307 -0.8539113 -0.0496822  0.0618022  0.0001765  0.1768676 -0.0052928 -0.0165491
 19.6189256  4.5632808 -0.7284427 -0.0113200  0.0171682  0.0507967  0.1102949  0.0266312 -0.0250219
 19.8753821  4.5259917 -0.8342978  0.0148890 -0.0620331  0.0636162  0.1181424 -0.0333954  0.0345855
 20.1318386  4.3633421 -0.5744410 -0.1052147  0.0108839  0.1434284 -0.1544396  0.0305627 -0.0327449
 20.3882952  4.5583843 -0.6482058  0.0226438 -0.0070177  0.1135406 -0.0762064  0.0136807  0.0337026
 20.6447517  4.4907928 -0.7289090 -0.0386503 -0.0045561  0.0349288  0.0332678 -0.0725231 -0.0171629
 20.9012083  4.6256357 -0.7132326 -0.0394115 -0.0234804 -0.0469116  0.0899611 -0.0359734 -0.0491913
