#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1282283  0.3202888 -0.1460887  0.0617360 -0.6429952 -0.0076834  0.0000464 -0.3564509 -0.2471028
 0.3846848  0.2486720 -0.1807805  0.0146359 -0.4898814 -0.0015720  0.0000136 -0.2925372 -0.2402903
 0.6411414  0.1996142 -0.1888737  0.0017022 -0.4044803 -0.0005965 -0.0001149 -0.2447212 -0.2328386
 0.8975979  0.1658528 -0.1873007 -0.0011948 -0.3495691 -0.0003781 -0.0001013 -0.2086619 -0.2240499
 1.1540544  0.1413894 -0.1824487 -0.0012859 -0.3100916  0.0000010  0.0000512 -0.1798301 -0.2160218
 1.4105110  0.1231101 -0.1760068  0.0011605 -0.2800898  0.0000818  0.0000822 -0.1571630 -0.2085212
 1.6669675  0.1102561 -0.1692754  0.0027274 -0.2573824 -0.0001126 -0.0000641 -0.1385218 -0.2014998
 1.9234241  0.0991908 -0.1636381  0.0046893 -0.2391231 -0.0000007 -0.0001698 -0.1218571 -0.1949216
 2.1798806  0.0908832 -0.1581196  0.0067306 -0.2236492 -0.0000723  0.0000337 -0.1091421 -0.1882769
 2.4363372  0.0844869 -0.1526396  0.0081493 -0.2108457  0.0000870 -0.0000408 -0.0972873 -0.1825315
 2.6927937  0.0791109 -0.1472472  0.0095746 -0.2003964 -0.0004404  0.0000202 -0.0873159 -0.1766386
 2.9492502  0.0742174 -0.1432136  0.0103808 -0.1898127  0.0000230 -0.0000591 -0.0788567 -0.1712272
 3.2057068  0.0696730 -0.1399040  0.0119983 -0.1824153 -0.0000657  0.0000712 -0.0709929 -0.1661639
 3.4621633  0.0653147 -0.1357340  0.0124643 -0.1731199  0.0000414  0.0000750 -0.0637148 -0.1615659
 3.7186199  0.0621752 -0.1328941  0.0121475 -0.1666462 -0.0000594  0.0000234 -0.0580782 -0.1562364
 3.9750764  0.0593822 -0.1299075  0.0128842 -0.1605226 -0.0000482 -0.0001367 -0.0531654 -0.1520492
 4.2315330  0.0562719 -0.1267303  0.0129437 -0.1551822 -0.0002372  0.0000383 -0.0482388 -0.1476177
 4.4879895  0.0534666 -0.1241842  0.0132648 -0.1497305 -0.0000009 -0.0000121 -0.0440865 -0.1434300
 4.7444460  0.0516838 -0.1210270  0.0136971 -0.1447283 -0.0001727 -0.0000727 -0.0406452 -0.1400568
 5.0009026  0.0488805 -0.1186249  0.0130017 -0.1396267  0.0000020  0.0001818 -0.0366375 -0.1355021
 5.2573591  0.0467180 -0.1165051  0.0130486 -0.1357269 -0.0001416  0.0000475 -0.0339009 -0.1320868
 5.5138157  0.0444917 -0.1145987  0.0130437 -0.1309941 -0.0001837  0.0000892 -0.0314247 -0.1287575
 5.7702722  0.0421527 -0.1114086  0.0124124 -0.1281073 -0.0000155 -0.0001255 -0.0288139 -0.1256189
 6.0267288  0.0401865 -0.1089790  0.0122297 -0.1245149 -0.0000700  0.0000549 -0.0268144 -0.1225124
 6.2831853  0.0389465 -0.1067867  0.0120737 -0.1210263 -0.0000204  0.0000642 -0.0244621 -0.1194030
 6.5396419  0.0371895 -0.1045995  0.0114582 -0.1173578  0.0001109  0.0003016 -0.0231938 -0.1164436
 6.7960984  0.0358290 -0.1026736  0.0117399 -0.1151464 -0.0000950 -0.0002644 -0.0206965 -0.1130231
 7.0525549  0.0342188 -0.1004009  0.0108427 -0.1116590  0.0000739  0.0000016 -0.0201959 -0.1107315
 7.3090115  0.0325373 -0.0984604  0.0110363 -0.1095173  0.0000818  0.0000149 -0.0187407 -0.1081825
 7.5654680  0.0312531 -0.0969870  0.0108956 -0.1062039 -0.0000123 -0.0000954 -0.0176090 -0.1060788
 7.8219246  0.0307450 -0.0943440  0.0108582 -0.1038616  0.0000432 -0.0001529 -0.0163112 -0.1034138
 8.0783811  0.0293143 -0.0937938  0.0095842 -0.1018595 -0.0002383  0.0000609 -0.0154540 -0.1008266
 8.3348377  0.0274339 -0.0911398  0.0094875 -0.0995272  0.0000480  0.0000822 -0.0143495 -0.0987612
 8.5912942  0.0267100 -0.0896685  0.0089280 -0.0968908  0.0000224  0.0001046 -0.0135875 -0.0964688
 8.8477507  0.0265852 -0.0882326  0.0091348 -0.0952735 -0.0000344 -0.0002234 -0.0127432 -0.0944323
 9.1042073  0.0248281 -0.0861432  0.0089253 -0.0928982 -0.0002096  0.0000085 -0.0119154 -0.0924837
 9.3606638  0.0238856 -0.0858553  0.0082019 -0.0916709 -0.0000425 -0.0001031 -0.0116975 -0.0903564
 9.6171204  0.0230165 -0.0841767  0.0086560 -0.0898106 -0.0000709  0.0000203 -0.0106818 -0.0888302
 9.8735769  0.0224981 -0.0824039  0.0085588 -0.0876794  0.0000794  0.0000133 -0.0102812 -0.0871013
