#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1282283  0.3190065 -0.1459065  0.0594108 -0.6413322 -0.0070096  0.0001316 -0.3560437 -0.2471270
 0.3846848  0.2482710 -0.1802629  0.0142156 -0.4885787 -0.0013153  0.0002701 -0.2924930 -0.2397071
 0.6411414  0.1998282 -0.1882116  0.0008592 -0.4046646 -0.0006342  0.0001380 -0.2450115 -0.2317656
 0.8975979  0.1653277 -0.1872631 -0.0011951 -0.3487504 -0.0003248 -0.0000950 -0.2087527 -0.2241799
 1.1540544  0.1420831 -0.1816713 -0.0012161 -0.3094493 -0.0001724 -0.0000139 -0.1804316 -0.2158576
 1.4105110  0.1231449 -0.1762872  0.0011449 -0.2805294 -0.0000847 -0.0000561 -0.1577936 -0.2081397
 1.6669675  0.1100397 -0.1693921  0.0030053 -0.2574277 -0.0000807  0.0000579 -0.1388162 -0.2015858
 1.9234241  0.1000801 -0.1633029  0.0049128 -0.2394345  0.0002009 -0.0002925 -0.1228633 -0.1946960
 2.1798806  0.0914274 -0.1580696  0.0068130 -0.2241414  0.0000285  0.0000061 -0.1095353 -0.1881971
 2.4363372  0.0841474 -0.1526261  0.0082804 -0.2109515 -0.0001303  0.0001035 -0.0980215 -0.1823712
 2.6927937  0.0789526 -0.1482583  0.0097970 -0.1997274 -0.0001747  0.0001310 -0.0878758 -0.1769136
 2.9492502  0.0738557 -0.1445819  0.0106503 -0.1901958  0.0000094  0.0001134 -0.0792261 -0.1714842
 3.2057068  0.0698489 -0.1402743  0.0114943 -0.1815468  0.0001726 -0.0000219 -0.0707613 -0.1666659
 3.4621633  0.0651679 -0.1371355  0.0116966 -0.1738626  0.0000454  0.0001607 -0.0644027 -0.1616439
 3.7186199  0.0622891 -0.1332575  0.0124301 -0.1672346  0.0000061 -0.0000102 -0.0585698 -0.1567086
 3.9750764  0.0592630 -0.1297597  0.0124123 -0.1612544 -0.0000122  0.0003405 -0.0530307 -0.1521661
 4.2315330  0.0566486 -0.1266207  0.0133272 -0.1542006  0.0002033 -0.0000186 -0.0487212 -0.1477175
 4.4879895  0.0534653 -0.1248552  0.0129814 -0.1494891 -0.0001921 -0.0001416 -0.0442199 -0.1434311
 4.7444460  0.0512481 -0.1214535  0.0125199 -0.1439738 -0.0000058  0.0000444 -0.0406985 -0.1399742
 5.0009026  0.0481600 -0.1186535  0.0126831 -0.1397047  0.0000130 -0.0000286 -0.0377529 -0.1362120
 5.2573591  0.0456532 -0.1159561  0.0129712 -0.1359759 -0.0000030  0.0002600 -0.0339365 -0.1324501
 5.5138157  0.0443900 -0.1135752  0.0128503 -0.1318913 -0.0002028  0.0000577 -0.0318719 -0.1289748
 5.7702722  0.0419172 -0.1112524  0.0116977 -0.1278900  0.0000836 -0.0000403 -0.0291313 -0.1259483
 6.0267288  0.0401053 -0.1086043  0.0124454 -0.1248951 -0.0001541 -0.0001774 -0.0274262 -0.1217604
 6.2831853  0.0389614 -0.1067978  0.0119640 -0.1210799  0.0001112  0.0000770 -0.0253129 -0.1193549
 6.5396419  0.0374314 -0.1046254  0.0115130 -0.1178237 -0.0002437 -0.0001515 -0.0235089 -0.1163327
 6.7960984  0.0357975 -0.1026664  0.0118925 -0.1146763 -0.0000763 -0.0000120 -0.0216791 -0.1135680
 7.0525549  0.0348226 -0.0999886  0.0108012 -0.1121156 -0.0000243 -0.0001746 -0.0203627 -0.1109334
 7.3090115  0.0329709 -0.0989552  0.0104286 -0.1092036 -0.0000795 -0.0001026 -0.0191081 -0.1088165
 7.5654680  0.0315035 -0.0967979  0.0104480 -0.1061724 -0.0000159 -0.0003910 -0.0178670 -0.1058378
 7.8219246  0.0298367 -0.0947394  0.0104166 -0.1044907 -0.0002118  0.0000210 -0.0161336 -0.1033161
 8.0783811  0.0288847 -0.0932615  0.0101699 -0.1010780  0.0002362  0.0000903 -0.0155712 -0.1009365
 8.3348377  0.0272397 -0.0917581  0.0092902 -0.0992554 -0.0003156 -0.0000049 -0.0146349 -0.0990306
 8.5912942  0.0266223 -0.0897494  0.0096600 -0.0971484 -0.0001110 -0.0001174 -0.0136324 -0.0970931
 8.8477507  0.0248836 -0.0876344  0.0093243 -0.0949820 -0.0001718 -0.0001750 -0.0133071 -0.0943965
 9.1042073  0.0243191 -0.0860459  0.0084535 -0.0930319  0.0002972  0.0001006 -0.0126049 -0.0930621
 9.3606638  0.0235492 -0.0845785  0.0081169 -0.0907493 -0.0001596 -0.0000606 -0.0113451 -0.0908136
 9.6171204  0.0233691 -0.0836788  0.0084835 -0.0893218  0.0001470 -0.0000774 -0.0110346 -0.0892980
 9.8735769  0.0221768 -0.0819605  0.0079649 -0.0878335 -0.0001385 -0.0003465 -0.0103856 -0.0873793
 10.1300335  0.0212053 -0.0799743  0.0085589 -0.0855584  0.0000694  0.0003596 -0.0097637 -0.0858435
 10.3864900  0.0203586 -0.0790140  0.0079420 -0.0838567 -0.0000432 -0.0003292 -0.0099906 -0.0840531
 10.6429465  0.0196360 -0.0780236  0.0076394 -0.0821345 -0.0000174  0.0000544 -0.0091992 -0.0827258
 10.8994031  0.0197842 -0.0761882  0.0068397 -0.0809403 -0.0000837 -0.0003174 -0.0084714 -0.0811231
 11.1558596  0.0191407 -0.0752225  0.0071680 -0.0791138 -0.0000155  0.0002097 -0.0078749 -0.0795095
 11.4123162  0.0185472 -0.0743854  0.0071710 -0.0776494  0.0001915  0.0000043 -0.0073707 -0.0782584
 11.6687727  0.0178225 -0.0728678  0.0059125 -0.0756419 -0.0002066  0.0003127 -0.0071509 -0.0764849
 11.9252293  0.0170610 -0.0720438  0.0068860 -0.0746534  0.0001965 -0.0002036 -0.0066765 -0.0751444
 12.1816858  0.0163907 -0.0707090  0.0064385 -0.0735210 -0.0001327 -0.0001051 -0.0070327 -0.0739188
 12.4381423  0.0162141 -0.0699803  0.0056713 -0.0727055  0.0003197 -0.0001533 -0.0062976 -0.0727610
 12.6945989  0.0146364 -0.0681639  0.0061691 -0.0710923 -0.0004073  0.0000011 -0.0064597 -0.0715950
 12.9510554  0.0149620 -0.0675972  0.0059417 -0.0704976  0.0003154  0.0001151 -0.0057563 -0.0707165
 13.2075120  0.0140551 -0.0665933  0.0052987 -0.0688462 -0.0001606  0.0001152 -0.0053898 -0.0694544
 13.4639685  0.0129414 -0.0656870  0.0054868 -0.0680326  0.0001739  0.0000607 -0.0054215 -0.0677600
 13.7204251  0.0131279 -0.0638702  0.0047752 -0.0667649 -0.0001842 -0.0000764 -0.0047496 -0.0672224
 13.9768816  0.0135909 -0.0633025  0.0050009 -0.0655865  0.0001873  0.0002072 -0.0051344 -0.0662692
 14.2333381  0.0127777 -0.0632643  0.0049734 -0.0646998 -0.0000550 -0.0001769 -0.0041261 -0.0653458
 14.4897947  0.0121090 -0.0615312  0.0047432 -0.0629518  0.0000539  0.0002336 -0.0043025 -0.0641723
 14.7462512  0.0118676 -0.0613688  0.0044910 -0.0624165  0.0001105 -0.0000747 -0.0040949 -0.0631771
