#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1282283  0.3186705 -0.1447824  0.0611937 -0.6437015 -0.0066098  0.0002202 -0.3564258 -0.2467784
 0.3846848  0.2478521 -0.1802723  0.0139936 -0.4896087 -0.0015413 -0.0000273 -0.2925140 -0.2400084
 0.6411414  0.1998533 -0.1888629  0.0022723 -0.4042845 -0.0007179  0.0001895 -0.2447695 -0.2321762
 0.8975979  0.1646722 -0.1866125 -0.0011093 -0.3487859 -0.0000977  0.0001120 -0.2087839 -0.2234365
 1.1540544  0.1407731 -0.1817248 -0.0008192 -0.3102398 -0.0000545  0.0001147 -0.1798531 -0.2160329
 1.4105110  0.1230443 -0.1750203  0.0009608 -0.2808567 -0.0001533 -0.0000763 -0.1576760 -0.2083230
 1.6669675  0.1089939 -0.1690343  0.0026454 -0.2583584  0.0000184 -0.0000602 -0.1383868 -0.2015885
 1.9234241  0.0991004 -0.1625132  0.0051634 -0.2389184 -0.0000860  0.0000123 -0.1229255 -0.1943214
 2.1798806  0.0910562 -0.1571408  0.0060032 -0.2242030 -0.0002718  0.0002143 -0.1091696 -0.1881765
 2.4363372  0.0839349 -0.1521939  0.0088063 -0.2111013 -0.0000948  0.0000116 -0.0978436 -0.1818681
 2.6927937  0.0781000 -0.1478470  0.0096281 -0.2001231  0.0001114  0.0000397 -0.0873516 -0.1763097
 2.9492502  0.0735831 -0.1437700  0.0108328 -0.1901016  0.0002437  0.0000665 -0.0786705 -0.1711329
 3.2057068  0.0694043 -0.1392356  0.0112409 -0.1813533  0.0002085  0.0000207 -0.0710304 -0.1659210
 3.4621633  0.0660209 -0.1355778  0.0120441 -0.1736431 -0.0001560 -0.0000655 -0.0647602 -0.1607354
 3.7186199  0.0615005 -0.1330672  0.0124444 -0.1667872 -0.0002963  0.0001248 -0.0584115 -0.1566764
 3.9750764  0.0592395 -0.1289892  0.0121126 -0.1606649 -0.0000521  0.0000137 -0.0534326 -0.1523679
 4.2315330  0.0563994 -0.1265218  0.0132573 -0.1546547  0.0000627 -0.0001145 -0.0488574 -0.1475345
 4.4879895  0.0536842 -0.1238279  0.0124010 -0.1500065 -0.0000474  0.0001143 -0.0446849 -0.1438487
 4.7444460  0.0511689 -0.1214940  0.0124359 -0.1448664 -0.0000470 -0.0000589 -0.0406653 -0.1400216
 5.0009026  0.0483281 -0.1183489  0.0131719 -0.1398344  0.0000427 -0.0001691 -0.0374028 -0.1358393
 5.2573591  0.0463182 -0.1155255  0.0126108 -0.1350978 -0.0000179 -0.0002943 -0.0339761 -0.1322757
 5.5138157  0.0441398 -0.1132682  0.0122305 -0.1318651  0.0000603 -0.0001939 -0.0317542 -0.1289639
 5.7702722  0.0424565 -0.1111739  0.0122506 -0.1281062  0.0001846 -0.0000244 -0.0296955 -0.1255289
 6.0267288  0.0395173 -0.1093522  0.0126935 -0.1245662  0.0002056 -0.0000206 -0.0270511 -0.1222115
 6.2831853  0.0382851 -0.1063171  0.0122862 -0.1209528  0.0000846 -0.0000116 -0.0253943 -0.1195632
 6.5396419  0.0369464 -0.1043456  0.0115654 -0.1175675  0.0001325  0.0001004 -0.0235296 -0.1162151
 6.7960984  0.0353950 -0.1023595  0.0116615 -0.1146893 -0.0000306  0.0001618 -0.0212175 -0.1136349
 7.0525549  0.0341250 -0.0999073  0.0109374 -0.1113987 -0.0001072 -0.0000559 -0.0203519 -0.1107313
 7.3090115  0.0334935 -0.0984179  0.0110992 -0.1095739 -0.0001474  0.0000623 -0.0186467 -0.1083492
 7.5654680  0.0308634 -0.0967053  0.0108106 -0.1069826  0.0000110  0.0000204 -0.0178911 -0.1057439
 7.8219246  0.0299002 -0.0945171  0.0097596 -0.1042481 -0.0000745  0.0000306 -0.0161342 -0.1036489
 8.0783811  0.0283151 -0.0925984  0.0101546 -0.1016108 -0.0002080  0.0000154 -0.0152261 -0.1007494
 8.3348377  0.0276242 -0.0909965  0.0096637 -0.0994531 -0.0000192  0.0000306 -0.0147471 -0.0988938
 8.5912942  0.0267357 -0.0897578  0.0094480 -0.0965627 -0.0001124 -0.0000381 -0.0135137 -0.0964431
 8.8477507  0.0256807 -0.0878278  0.0089897 -0.0949809  0.0001778  0.0000777 -0.0134838 -0.0945270
 9.1042073  0.0239908 -0.0861970  0.0090453 -0.0930180 -0.0001595  0.0000776 -0.0122660 -0.0926139
 9.3606638  0.0240257 -0.0846289  0.0089763 -0.0911085  0.0001287 -0.0000415 -0.0117221 -0.0911466
 9.6171204  0.0227072 -0.0829086  0.0090464 -0.0896512  0.0000496 -0.0000554 -0.0105973 -0.0894231
 9.8735769  0.0225896 -0.0818589  0.0075964 -0.0869478 -0.0000714 -0.0001808 -0.0105032 -0.0871005
 10.1300335  0.0210731 -0.0805816  0.0079730 -0.0859910  0.0000948 -0.0000211 -0.0096079 -0.0855143
 10.3864900  0.0201142 -0.0790967  0.0074920 -0.0842864  0.0000563 -0.0000233 -0.0090621 -0.0839308
 10.6429465  0.0196133 -0.0770199  0.0069926 -0.0827293 -0.0000235  0.0001291 -0.0090775 -0.0826263
 10.8994031  0.0190377 -0.0758692  0.0073474 -0.0810180  0.0000421  0.0001321 -0.0082048 -0.0806227
 11.1558596  0.0186959 -0.0750499  0.0068344 -0.0797045  0.0000325 -0.0001127 -0.0080077 -0.0797059
 11.4123162  0.0179715 -0.0735813  0.0065596 -0.0780744 -0.0000298 -0.0000756 -0.0074047 -0.0777717
 11.6687727  0.0173567 -0.0726590  0.0069267 -0.0762944 -0.0000245 -0.0000142 -0.0069947 -0.0765059
 11.9252293  0.0172444 -0.0713273  0.0058644 -0.0746252  0.0000944  0.0002696 -0.0068597 -0.0749907
 12.1816858  0.0166232 -0.0702686  0.0062351 -0.0738446 -0.0000335  0.0001076 -0.0064740 -0.0733983
 12.4381423  0.0163564 -0.0694546  0.0063513 -0.0719279 -0.0002542  0.0001205 -0.0064766 -0.0721442
