#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.0628319 -0.2164643 -0.3514504  0.1676806  0.0514842  0.0228161 -0.0225783  0.2896479  0.0004083
 0.1884956 -0.1932452 -0.6034965  0.1939166  0.0797357  0.0112302 -0.0169932  0.1524750  0.0000924
 0.3141593 -0.1752247 -0.6230213  0.1789178  0.0755765  0.0065779 -0.0108476  0.0773601  0.0001811
 0.4398230 -0.1608889 -0.6034534  0.1597712  0.0699590  0.0051347 -0.0079545  0.0427525 -0.0002468
 0.5654867 -0.1481612 -0.5784235  0.1432558  0.0654983  0.0044249 -0.0061483  0.0254936  0.0000820
 0.6911504 -0.1363550 -0.5543979  0.1294530  0.0622272  0.0039869 -0.0048224  0.0163829  0.0003382
 0.8168141 -0.1261915 -0.5329551  0.1179571  0.0598124  0.0036137 -0.0038418  0.0110270 -0.0001263
 0.9424778 -0.1171120 -0.5136531  0.1080275  0.0576575  0.0032339 -0.0030921  0.0078448 -0.0002225
 1.0681415 -0.1079467 -0.4964401  0.0994736  0.0561286  0.0029479 -0.0025040  0.0057144 -0.0001073
 1.1938052 -0.0997482 -0.4807298  0.0922725  0.0546245  0.0026875 -0.0019998  0.0040875 -0.0003512
 1.3194689 -0.0920735 -0.4662806  0.0860402  0.0533356  0.0024775 -0.0016070  0.0033938 -0.0003404
 1.4451326 -0.0846298 -0.4528612  0.0804025  0.0522760  0.0022561 -0.0012695  0.0022737  0.0000690
 1.5707963 -0.0773840 -0.4406711  0.0752999  0.0511417  0.0020917 -0.0010114  0.0015859 -0.0000940
 1.6964600 -0.0711242 -0.4303952  0.0707414  0.0501319  0.0018450 -0.0008183  0.0014598  0.0000259
 1.8221237 -0.0653343 -0.4199558  0.0664289  0.0488250  0.0016819 -0.0006528  0.0013176 -0.0001822
 1.9477874 -0.0595362 -0.4096958  0.0625937  0.0479644  0.0015589 -0.0005961  0.0011840  0.0000804
 2.0734512 -0.0545705 -0.4003175  0.0592851  0.0471258  0.0014594 -0.0004015  0.0009634  0.0001188
 2.1991149 -0.0501552 -0.3924088  0.0562081  0.0463040  0.0013106 -0.0002808  0.0008390  0.0002711
 2.3247786 -0.0453928 -0.3842415  0.0532212  0.0454469  0.0011608 -0.0002954  0.0003322 -0.0000526
 2.4504423 -0.0406591 -0.3770417  0.0505853  0.0446909  0.0010476 -0.0002029  0.0003711  0.0001305
 2.5761060 -0.0374920 -0.3699518  0.0480271  0.0437608  0.0010176 -0.0001229  0.0000811  0.0002864
 2.7017697 -0.0339425 -0.3626991  0.0456499  0.0428710  0.0008935 -0.0000339  0.0002924 -0.0000836
 2.8274334 -0.0305866 -0.3561157  0.0435252  0.0421639  0.0008766  0.0000254  0.0002272  0.0000962
 2.9530971 -0.0273247 -0.3497410  0.0415815  0.0414375  0.0008159  0.0000067  0.0003451  0.0000131
 3.0787608 -0.0246113 -0.3435152  0.0397158  0.0407085  0.0007560  0.0000281  0.0004207  0.0002809
