#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.0628319 -0.2183644 -0.3495801  0.1676183  0.0510213  0.0224624 -0.0224759  0.2895101 -0.0000149
 0.1884956 -0.1944903 -0.6022090  0.1936440  0.0794548  0.0110368 -0.0170318  0.1531478 -0.0000257
 0.3141593 -0.1757061 -0.6229229  0.1789951  0.0760313  0.0066250 -0.0109143  0.0776588 -0.0004880
 0.4398230 -0.1609866 -0.6031469  0.1599704  0.0703334  0.0050639 -0.0079409  0.0429175 -0.0002587
 0.5654867 -0.1486770 -0.5785940  0.1432566  0.0658582  0.0043285 -0.0061042  0.0255651 -0.0002458
 0.6911504 -0.1372185 -0.5546674  0.1292481  0.0625900  0.0038037 -0.0048553  0.0163007  0.0002219
 0.8168141 -0.1267055 -0.5329585  0.1177547  0.0601826  0.0034622 -0.0039072  0.0110200 -0.0001163
 0.9424778 -0.1172487 -0.5139550  0.1078818  0.0580429  0.0031756 -0.0031438  0.0075977  0.0000439
 1.0681415 -0.1081313 -0.4964467  0.0995580  0.0562139  0.0028813 -0.0025451  0.0054874 -0.0002387
 1.1938052 -0.1005645 -0.4803064  0.0923015  0.0546767  0.0026453 -0.0020011  0.0043684  0.0000424
 1.3194689 -0.0919931 -0.4659972  0.0858339  0.0533181  0.0023660 -0.0016616  0.0029929 -0.0001821
 1.4451326 -0.0852598 -0.4530337  0.0802310  0.0521115  0.0021484 -0.0013094  0.0023307  0.0000216
 1.5707963 -0.0782524 -0.4414861  0.0752113  0.0510514  0.0019723 -0.0010281  0.0020239  0.0000213
 1.6964600 -0.0715200 -0.4301636  0.0706283  0.0501262  0.0018556 -0.0008520  0.0017713 -0.0004025
 1.8221237 -0.0654168 -0.4199503  0.0664952  0.0491380  0.0017005 -0.0006777  0.0011538 -0.0001367
 1.9477874 -0.0596859 -0.4099983  0.0627749  0.0481809  0.0016020 -0.0005138  0.0008259 -0.0001523
 2.0734512 -0.0544525 -0.4006582  0.0594038  0.0471749  0.0014836 -0.0004373  0.0009922  0.0002508
 2.1991149 -0.0494105 -0.3920250  0.0561080  0.0464327  0.0013674 -0.0003778  0.0009239 -0.0000357
 2.3247786 -0.0453431 -0.3839757  0.0531864  0.0454767  0.0012186 -0.0002645  0.0005752  0.0001258
 2.4504423 -0.0413851 -0.3768545  0.0506581  0.0445515  0.0011643 -0.0001501  0.0004346 -0.0000462
 2.5761060 -0.0369564 -0.3692717  0.0481154  0.0438081  0.0010510 -0.0001882  0.0004965  0.0000837
 2.7017697 -0.0329269 -0.3620339  0.0458275  0.0430977  0.0009417 -0.0000903  0.0002939 -0.0001631
 2.8274334 -0.0299194 -0.3558336  0.0437925  0.0422974  0.0008105 -0.0000252  0.0002188  0.0001698
 2.9530971 -0.0271999 -0.3496037  0.0417874  0.0413609  0.0007341  0.0000367  0.0001078 -0.0003659
 3.0787608 -0.0243999 -0.3437132  0.0399269  0.0405286  0.0007123  0.0000327  0.0000645 -0.0000790
 3.2044245 -0.0221806 -0.3379023  0.0381638  0.0397457  0.0006683  0.0000327  0.0001125 -0.0001289
 3.3300882 -0.0199152 -0.3325117  0.0364888  0.0389546  0.0006248  0.0001115  0.0000626  0.0002223
