#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.0628319  0.3135341 -0.0558015  0.0215539 -0.2939947 -0.6053121 -0.0005682 -0.4514065 -0.1386608
 0.1884956  0.2840676 -0.1184250  0.0046026 -0.4923122 -0.3121663  0.0005202 -0.3669969 -0.2218388
 0.3141593  0.2533010 -0.1462684 -0.0038906 -0.4822617 -0.1572565  0.0004631 -0.3224059 -0.2308412
 0.4398230  0.2265540 -0.1604800 -0.0072559 -0.4445871 -0.0856227  0.0005652 -0.2904144 -0.2301907
 0.5654867  0.2048087 -0.1661454 -0.0086624 -0.4088437 -0.0519461  0.0003305 -0.2656842 -0.2270539
 0.6911504  0.1863877 -0.1689178 -0.0087767 -0.3788369 -0.0334413  0.0003569 -0.2446555 -0.2238277
 0.8168141  0.1695468 -0.1692636 -0.0081248 -0.3542020 -0.0231355 -0.0000085 -0.2259208 -0.2203246
 0.9424778  0.1565699 -0.1682132 -0.0061967 -0.3327963 -0.0159201 -0.0000752 -0.2102105 -0.2167896
 1.0681415  0.1460230 -0.1673663 -0.0049103 -0.3140375 -0.0115199  0.0001552 -0.1959983 -0.2145029
 1.1938052  0.1361427 -0.1655880 -0.0038124 -0.2974690 -0.0088579 -0.0001080 -0.1826741 -0.2115960
 1.3194689  0.1282312 -0.1639001 -0.0021038 -0.2837616 -0.0068702 -0.0005044 -0.1709927 -0.2084624
 1.4451326  0.1211803 -0.1618142 -0.0002753 -0.2713710 -0.0045324 -0.0004944 -0.1601806 -0.2053907
 1.5707963  0.1149856 -0.1587596  0.0009823 -0.2607416 -0.0041042 -0.0002813 -0.1507647 -0.2022550
 1.6964600  0.1087531 -0.1562499  0.0028500 -0.2506465 -0.0035248 -0.0007773 -0.1419228 -0.1991356
 1.8221237  0.1036649 -0.1537429  0.0035163 -0.2418941 -0.0028410  0.0001798 -0.1331295 -0.1958178
 1.9477874  0.0992411 -0.1515372  0.0045667 -0.2340288 -0.0024071  0.0005087 -0.1257488 -0.1924132
 2.0734512  0.0950766 -0.1496684  0.0057221 -0.2266219 -0.0019994 -0.0001068 -0.1193892 -0.1899869
