#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.0628319 -0.0215109 -0.1964353  0.1915689  0.0206876 -0.0466541  0.0992571 -0.3036029  0.0005006
 0.1884956 -0.0171873 -0.3328966  0.1635035  0.0255078 -0.0230875  0.1616585 -0.1562224  0.0000999
 0.3141593 -0.0183257 -0.3366127  0.1441389  0.0211094 -0.0157650  0.1475394 -0.0780543  0.0001387
 0.4398230 -0.0190086 -0.3208503  0.1293789  0.0174533 -0.0129716  0.1255626 -0.0430265  0.0000430
 0.5654867 -0.0192793 -0.3036560  0.1176144  0.0151004 -0.0113990  0.1064312 -0.0259863  0.0000842
 0.6911504 -0.0187526 -0.2881153  0.1079550  0.0138683 -0.0106482  0.0914367 -0.0167113 -0.0000952
 0.8168141 -0.0177730 -0.2747561  0.0993474  0.0129458 -0.0101855  0.0793889 -0.0111966 -0.0003995
 0.9424778 -0.0167281 -0.2629252  0.0919992  0.0122445 -0.0099511  0.0690689 -0.0077279 -0.0002163
 1.0681415 -0.0153300 -0.2525315  0.0854123  0.0117885 -0.0101460  0.0612750 -0.0057037 -0.0001537
 1.1938052 -0.0136837 -0.2430438  0.0796200  0.0115402 -0.0103024  0.0543790 -0.0042663  0.0001080
 1.3194689 -0.0117577 -0.2350009  0.0749614  0.0112430 -0.0102728  0.0488658 -0.0032310  0.0002435
 1.4451326 -0.0100639 -0.2279272  0.0706687  0.0110487 -0.0102514  0.0443495 -0.0025259 -0.0002194
 1.5707963 -0.0084609 -0.2209911  0.0662753  0.0110953 -0.0098334  0.0398097 -0.0020061 -0.0000455
 1.6964600 -0.0068095 -0.2149325  0.0626555  0.0108084 -0.0094120  0.0365737 -0.0013354  0.0003566
 1.8221237 -0.0053623 -0.2087771  0.0593574  0.0102782 -0.0096717  0.0334040 -0.0011156  0.0000252
 1.9477874 -0.0043568 -0.2036113  0.0562480  0.0101438 -0.0094987  0.0304208 -0.0006041 -0.0003203
 2.0734512 -0.0031139 -0.1988827  0.0534189  0.0099510 -0.0090260  0.0280987 -0.0006093 -0.0001835
 2.1991149 -0.0018571 -0.1940362  0.0511278  0.0098946 -0.0086454  0.0260009 -0.0008965  0.0000226
 2.3247786 -0.0003507 -0.1896166  0.0488633  0.0099897 -0.0083954  0.0241450 -0.0003998  0.0003235
 2.4504423  0.0003284 -0.1854899  0.0463422  0.0095914 -0.0083947  0.0226152 -0.0006227 -0.0003739
 2.5761060  0.0016927 -0.1817042  0.0443680  0.0094712 -0.0083041  0.0210990 -0.0004845 -0.0004070
 2.7017697  0.0023757 -0.1782962  0.0423367  0.0092251 -0.0074993  0.0194946 -0.0003337 -0.0001641
 2.8274334  0.0031185 -0.1745985  0.0404988  0.0089422 -0.0070494  0.0183904 -0.0001585 -0.0000688
 2.9530971  0.0040991 -0.1711275  0.0391561  0.0086113 -0.0069579  0.0170441 -0.0000631 -0.0000873
 3.0787608  0.0048801 -0.1680466  0.0375432  0.0086418 -0.0068907  0.0159682  0.0000452  0.0000680
 3.2044245  0.0056601 -0.1653398  0.0362697  0.0083818 -0.0068791  0.0151648 -0.0000826 -0.0000391
 3.3300882  0.0063962 -0.1625531  0.0349752  0.0082117 -0.0069212  0.0139737 -0.0001125 -0.0000024
 3.4557519  0.0071958 -0.1595149  0.0332728  0.0080550 -0.0066039  0.0131147  0.0000142 -0.0003376
 3.5814156  0.0072479 -0.1566072  0.0320667  0.0073501 -0.0058808  0.0124137 -0.0000779 -0.0002687
 3.7070793  0.0078539 -0.1540754  0.0310854  0.0071260 -0.0064528  0.0117377  0.0000460 -0.0001431
 3.8327430  0.0079319 -0.1520098  0.0301670  0.0074428 -0.0055465  0.0108875 -0.0001199 -0.0000881
 3.9584067  0.0088254 -0.1492974  0.0288090  0.0069751 -0.0049039  0.0101481 -0.0002915 -0.0001919
 4.0840704  0.0089389 -0.1472242  0.0281027  0.0063297 -0.0048118  0.0101170  0.0001335  0.0001715
 4.2097342  0.0092204 -0.1449917  0.0275077  0.0060187 -0.0046009  0.0093449 -0.0001869 -0.0001900
 4.3353979  0.0095797 -0.1429511  0.0265491  0.0059234 -0.0045894  0.0086903 -0.0003919 -0.0002255
 4.4610616  0.0096187 -0.1411702  0.0255188  0.0059673 -0.0047784  0.0082471  0.0000595 -0.0004264
 4.5867253  0.0093184 -0.1392370  0.0245334  0.0056764 -0.0040232  0.0075405  0.0001360 -0.0001407
 4.7123890  0.0094541 -0.1370511  0.0235551  0.0052385 -0.0035397  0.0074726  0.0002215  0.0002274
 4.8380527  0.0092832 -0.1348678  0.0228615  0.0050439 -0.0040072  0.0070239  0.0002133  0.0000156
 4.9637164  0.0093871 -0.1333544  0.0220470  0.0053538 -0.0041817  0.0065434  0.0001341  0.0000765
 5.0893801  0.0102727 -0.1313691  0.0213568  0.0051599 -0.0034342  0.0063208  0.0004869 -0.0001957
 5.2150438  0.0099853 -0.1297555  0.0207064  0.0045520 -0.0028000  0.0060844 -0.0000146 -0.0002772
 5.3407075  0.0099183 -0.1279130  0.0203169  0.0042847 -0.0031307  0.0058787 -0.0003329 -0.0001922
 5.4663712  0.0099832 -0.1260371  0.0199964  0.0043025 -0.0033478  0.0055018 -0.0000426  0.0000307
 5.5920349  0.0097428 -0.1244424  0.0191681  0.0043319 -0.0036513  0.0053547  0.0000219 -0.0002355
 5.7176986  0.0100033 -0.1232121  0.0184179  0.0043933 -0.0034031  0.0051132  0.0001299 -0.0000537
 5.8433623  0.0105174 -0.1214334  0.0179217  0.0039787 -0.0032577  0.0044949 -0.0000498 -0.0000416
 5.9690260  0.0101602 -0.1192429  0.0176046  0.0038105 -0.0032420  0.0041505  0.0000673 -0.0003503
 6.0946897  0.0095703 -0.1187339  0.0172313  0.0038619 -0.0030753  0.0040513  0.0004509 -0.0000344
 6.2203535  0.0101917 -0.1171683  0.0163109  0.0039019 -0.0029546  0.0034591  0.0000713 -0.0001734
 6.3460172  0.0105259 -0.1152779  0.0157131  0.0032134 -0.0026860  0.0039348 -0.0002542 -0.0003175
 6.4716809  0.0092727 -0.1142678  0.0155927  0.0031591 -0.0026879  0.0043375 -0.0001363 -0.0002197
 6.5973446  0.0097021 -0.1130585  0.0153078  0.0033145 -0.0028007  0.0034834 -0.0000940 -0.0002263
 6.7230083  0.0093707 -0.1117941  0.0150062  0.0031772 -0.0021678  0.0033562  0.0000381 -0.0004708
 6.8486720  0.0098975 -0.1101863  0.0144312  0.0033441 -0.0022185  0.0030029  0.0001808  0.0001260
 6.9743357  0.0100522 -0.1087350  0.0136116  0.0029831 -0.0024110  0.0032035  0.0000496 -0.0000578
 7.0999994  0.0095263 -0.1070214  0.0136200  0.0024919 -0.0028164  0.0031777  0.0000752  0.0000562
 7.2256631  0.0087211 -0.1060399  0.0139066  0.0026581 -0.0025157  0.0027217  0.0003021 -0.0000533
 7.3513268  0.0086760 -0.1053150  0.0132781  0.0033358 -0.0019737  0.0023680 -0.0001985 -0.0002317
 7.4769905  0.0094886 -0.1042868  0.0126522  0.0030158 -0.0017530  0.0026881  0.0001079 -0.0003893
 7.6026542  0.0096151 -0.1032200  0.0124450  0.0023785 -0.0019343  0.0027673  0.0003627 -0.0001198
 7.7283179  0.0092090 -0.1024136  0.0120550  0.0022312 -0.0022025  0.0031278  0.0000895 -0.0001079
 7.8539816  0.0086372 -0.1010400  0.0119029  0.0024380 -0.0017343  0.0026742 -0.0000855 -0.0001048
 7.9796453  0.0088018 -0.1000799  0.0116486  0.0024502 -0.0018693  0.0023588 -0.0000124 -0.0000649
 8.1053090  0.0092703 -0.0988962  0.0110597  0.0027057 -0.0018392  0.0021820 -0.0002370 -0.0000703
 8.2309728  0.0090037 -0.0977112  0.0106974  0.0021737 -0.0011976  0.0029059 -0.0002684  0.0001854
 8.3566365  0.0082171 -0.0962852  0.0107896  0.0017408 -0.0014409  0.0024902 -0.0003008 -0.0002012
 8.4823002  0.0079072 -0.0952994  0.0105674  0.0019511 -0.0013247  0.0022691 -0.0003223  0.0000857
 8.6079639  0.0079252 -0.0948525  0.0101412  0.0017075 -0.0013015  0.0020189 -0.0002459  0.0003589
 8.7336276  0.0086598 -0.0937661  0.0098093  0.0016142 -0.0013813  0.0022488 -0.0001950  0.0003750
 8.8592913  0.0084790 -0.0922781  0.0098371  0.0014961 -0.0015812  0.0019011 -0.0001389  0.0003452
 8.9849550  0.0076048 -0.0915834  0.0097368  0.0015284 -0.0020021  0.0019059  0.0000922  0.0001841
 9.1106187  0.0074602 -0.0915295  0.0095709  0.0015398 -0.0018154  0.0018810 -0.0002763  0.0000756
 9.2362824  0.0079788 -0.0905107  0.0091632  0.0017268 -0.0017469  0.0016872  0.0000650 -0.0002224
 9.3619461  0.0081938 -0.0891554  0.0089358  0.0017168 -0.0012926  0.0016172  0.0001587 -0.0002708
 9.4876098  0.0079585 -0.0884434  0.0090615  0.0014023 -0.0017020  0.0017925  0.0000438 -0.0003249
 9.6132735  0.0072093 -0.0880583  0.0089698  0.0016782 -0.0015695  0.0018534  0.0000238 -0.0000591
 9.7389372  0.0071603 -0.0873148  0.0085044  0.0018608 -0.0010695  0.0014934 -0.0001989  0.0000446
 9.8646009  0.0074775 -0.0859308  0.0080346  0.0016263 -0.0008718  0.0012655  0.0002115  0.0002470
 9.9902646  0.0077144 -0.0849584  0.0079571  0.0012296 -0.0008007  0.0018468  0.0000386  0.0002584
 10.1159283  0.0069016 -0.0840736  0.0080816  0.0010857 -0.0010596  0.0018989 -0.0002185  0.0002801
 10.2415921  0.0066138 -0.0838705  0.0081939  0.0013545 -0.0013633  0.0014361 -0.0003184 -0.0001506
 10.3672558  0.0072998 -0.0832389  0.0076694  0.0015383 -0.0013734  0.0010257  0.0000787 -0.0005745
 10.4929195  0.0074307 -0.0818655  0.0070856  0.0013511 -0.0009121  0.0012235 -0.0000211 -0.0006057
 10.6185832  0.0069223 -0.0808061  0.0073000  0.0009923 -0.0009403  0.0017726 -0.0000130 -0.0003291
 10.7442469  0.0063913 -0.0804592  0.0075813  0.0011735 -0.0014392  0.0015392  0.0004914  0.0000968
 10.8699106  0.0065531 -0.0800783  0.0073896  0.0016703 -0.0014169  0.0010726  0.0002239  0.0000537
 10.9955743  0.0069524 -0.0797619  0.0069048  0.0015933 -0.0010515  0.0008843  0.0000793 -0.0000648
 11.1212380  0.0070899 -0.0785719  0.0064418  0.0009719 -0.0007850  0.0011402  0.0000043 -0.0002600
 11.2469017  0.0068738 -0.0773687  0.0064247  0.0008849 -0.0013064  0.0013712  0.0001141 -0.0001929
