#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1365910  0.3155214 -0.1453038  0.0572485 -0.6289964 -0.0891343  0.0001994 -0.3553544 -0.2447464
 0.4097730  0.2424826 -0.1812412  0.0120793 -0.4781260 -0.0172251 -0.0000879 -0.2880909 -0.2390677
 0.6829549  0.1931764 -0.1880548  0.0003884 -0.3933068 -0.0059785 -0.0000666 -0.2385196 -0.2306268
 0.9561369  0.1589315 -0.1857444 -0.0010963 -0.3387739 -0.0028459  0.0002554 -0.2021611 -0.2217709
 1.2293189  0.1353305 -0.1798778 -0.0004466 -0.3005575 -0.0012343  0.0004335 -0.1732507 -0.2134680
 1.5025008  0.1176472 -0.1730881  0.0017566 -0.2724578 -0.0009806 -0.0002315 -0.1505598 -0.2058330
 1.7756828  0.1049382 -0.1661887  0.0033394 -0.2485979 -0.0006017 -0.0001828 -0.1319415 -0.1983287
 2.0488648  0.0948641 -0.1602444  0.0060587 -0.2316238 -0.0001871 -0.0000675 -0.1160284 -0.1914940
 2.3220467  0.0871269 -0.1549373  0.0079043 -0.2163730 -0.0004299  0.0000581 -0.1028740 -0.1850096
 2.5952287  0.0807330 -0.1494300  0.0092178 -0.2037152 -0.0001905 -0.0001705 -0.0912083 -0.1791113
 2.8684107  0.0755827 -0.1446446  0.0107322 -0.1926914  0.0000391 -0.0001935 -0.0817098 -0.1731505
 3.1415927  0.0701408 -0.1406061  0.0107116 -0.1831196 -0.0003106  0.0001127 -0.0728594 -0.1674637
 3.4147746  0.0658668 -0.1366702  0.0122096 -0.1747528  0.0001638 -0.0001149 -0.0653116 -0.1618703
 3.6879566  0.0627047 -0.1333884  0.0125176 -0.1672738  0.0000886 -0.0000151 -0.0594778 -0.1574907
 3.9611386  0.0590822 -0.1297976  0.0127017 -0.1603452  0.0002772  0.0000627 -0.0533607 -0.1519534
 4.2343205  0.0561024 -0.1263200  0.0126759 -0.1547576 -0.0002551  0.0000062 -0.0488006 -0.1479988
 4.5075025  0.0531755 -0.1239295  0.0128846 -0.1488039  0.0000096 -0.0000205 -0.0438656 -0.1436831
 4.7806845  0.0509280 -0.1213651  0.0131377 -0.1442893  0.0001507  0.0000474 -0.0398640 -0.1389684
 5.0538664  0.0478040 -0.1185974  0.0126555 -0.1388508  0.0002523 -0.0000372 -0.0365828 -0.1349822
 5.3270484  0.0455122 -0.1147802  0.0128646 -0.1346442  0.0000154  0.0001933 -0.0335336 -0.1316852
 5.6002304  0.0433055 -0.1124947  0.0129595 -0.1303515  0.0004044  0.0002102 -0.0308547 -0.1274686
 5.8734124  0.0414647 -0.1099031  0.0125070 -0.1269025  0.0001262 -0.0000365 -0.0285672 -0.1243710
 6.1465943  0.0393790 -0.1076234  0.0120582 -0.1230411 -0.0000704  0.0000205 -0.0257708 -0.1207592
 6.4197763  0.0373855 -0.1056924  0.0118056 -0.1191512 -0.0001609 -0.0000016 -0.0246258 -0.1180298
 6.6929583  0.0359565 -0.1035436  0.0113421 -0.1162372  0.0001630  0.0000352 -0.0220380 -0.1146882
 6.9661402  0.0343146 -0.1008541  0.0112757 -0.1123498 -0.0000145 -0.0001058 -0.0204464 -0.1117299
 7.2393222  0.0330121 -0.0988682  0.0112411 -0.1095175 -0.0001487 -0.0002172 -0.0193805 -0.1088471
 7.5125042  0.0318787 -0.0967810  0.0109270 -0.1072846 -0.0000054  0.0000295 -0.0179667 -0.1064358
 7.7856861  0.0302974 -0.0950099  0.0104205 -0.1046695 -0.0002092 -0.0003605 -0.0165649 -0.1038072
 8.0588681  0.0290867 -0.0933898  0.0100892 -0.1015235 -0.0001678  0.0003504 -0.0153494 -0.1016048
 8.3320501  0.0278492 -0.0908919  0.0100813 -0.0997947 -0.0001333 -0.0002360 -0.0144328 -0.0991190
 8.6052321  0.0266937 -0.0893788  0.0097392 -0.0969670  0.0000989 -0.0002387 -0.0135310 -0.0967847
 8.8784140  0.0258016 -0.0871528  0.0088819 -0.0947711 -0.0003449  0.0000202 -0.0131781 -0.0944739
 9.1515960  0.0246103 -0.0864413  0.0089755 -0.0923802 -0.0000250 -0.0001010 -0.0121839 -0.0928753
 9.4247780  0.0234542 -0.0842206  0.0086119 -0.0906358  0.0000247 -0.0002810 -0.0111179 -0.0908187
 9.6979599  0.0228780 -0.0827003  0.0090934 -0.0886763  0.0000858 -0.0000032 -0.0103905 -0.0887292
 9.9711419  0.0216506 -0.0812993  0.0081520 -0.0866829 -0.0002172  0.0002706 -0.0097161 -0.0868776
 10.2443239  0.0211384 -0.0797777  0.0079769 -0.0849332 -0.0000543  0.0000116 -0.0091602 -0.0852105
 10.5175058  0.0199227 -0.0788133  0.0082281 -0.0834903  0.0001180  0.0000568 -0.0088171 -0.0833469
 10.7906878  0.0191645 -0.0776466  0.0074672 -0.0817380  0.0000299  0.0003242 -0.0078290 -0.0809278
 11.0638698  0.0190737 -0.0755586  0.0072977 -0.0795401  0.0001095  0.0000386 -0.0077632 -0.0796145
 11.3370517  0.0179714 -0.0746768  0.0071348 -0.0787593  0.0000875 -0.0001099 -0.0075839 -0.0786324
 11.6102337  0.0167859 -0.0730720  0.0068661 -0.0769430 -0.0000772  0.0001394 -0.0070750 -0.0765774
 11.8834157  0.0169936 -0.0719004  0.0064416 -0.0752809  0.0001223  0.0000206 -0.0063827 -0.0752106
 12.1565977  0.0164305 -0.0706818  0.0060443 -0.0735716 -0.0001375 -0.0000882 -0.0065740 -0.0741899
 12.4297796  0.0153300 -0.0694558  0.0066302 -0.0726200 -0.0000813 -0.0000854 -0.0057634 -0.0726060
 12.7029616  0.0149864 -0.0682069  0.0060982 -0.0716830  0.0001658  0.0005869 -0.0057664 -0.0710980
 12.9761436  0.0147787 -0.0668955  0.0058869 -0.0701635  0.0001725 -0.0000339 -0.0057754 -0.0694205
 13.2493255  0.0147687 -0.0656538  0.0057777 -0.0683358 -0.0002173 -0.0000978 -0.0052892 -0.0682889
 13.5225075  0.0136033 -0.0651832  0.0054346 -0.0674816  0.0000745  0.0000664 -0.0054820 -0.0677818
 13.7956895  0.0137624 -0.0642290  0.0055197 -0.0664405 -0.0001248  0.0001951 -0.0050017 -0.0660694
 14.0688714  0.0128476 -0.0635383  0.0052735 -0.0654780  0.0000500  0.0000056 -0.0048579 -0.0650160
 14.3420534  0.0128820 -0.0615284  0.0052976 -0.0641555 -0.0001667  0.0000293 -0.0048467 -0.0644191
 14.6152354  0.0125478 -0.0610815  0.0048365 -0.0636627  0.0000621  0.0000751 -0.0045646 -0.0630666
 14.8884174  0.0119366 -0.0605978  0.0048032 -0.0622420  0.0002004  0.0004438 -0.0043231 -0.0621651
 15.1615993  0.0113617 -0.0592360  0.0041676 -0.0610610 -0.0000433  0.0000093 -0.0043058 -0.0614862
 15.4347813  0.0117249 -0.0584661  0.0044014 -0.0601624  0.0002724  0.0002994 -0.0035167 -0.0603574
 15.7079633  0.0109748 -0.0578786  0.0044814 -0.0596183 -0.0001334  0.0001862 -0.0038381 -0.0593923
 15.9811452  0.0103435 -0.0569557  0.0041994 -0.0581766 -0.0002109  0.0000636 -0.0036427 -0.0587228
 16.2543272  0.0100117 -0.0562911  0.0043283 -0.0577966 -0.0000921 -0.0002509 -0.0032836 -0.0577283
 16.5275092  0.0103712 -0.0558003  0.0035430 -0.0561473  0.0000983 -0.0003518 -0.0037523 -0.0567176
 16.8006911  0.0101485 -0.0544247  0.0040502 -0.0560107 -0.0001029  0.0000545 -0.0033596 -0.0558988
 17.0738731  0.0092345 -0.0542615  0.0030241 -0.0551560 -0.0001242  0.0000112 -0.0030676 -0.0556923
 17.3470551  0.0092710 -0.0535182  0.0034405 -0.0538459 -0.0003080  0.0000174 -0.0029425 -0.0547920
 17.6202371  0.0091334 -0.0528447  0.0031366 -0.0536247 -0.0000801  0.0000566 -0.0026041 -0.0536328
 17.8934190  0.0082948 -0.0520241  0.0029794 -0.0525856 -0.0002702  0.0002935 -0.0028732 -0.0530752
 18.1666010  0.0077496 -0.0513402  0.0034973 -0.0524924  0.0001358 -0.0002260 -0.0027308 -0.0523627
 18.4397830  0.0085321 -0.0510568  0.0032041 -0.0515307  0.0000168 -0.0002204 -0.0023044 -0.0513497
 18.7129649  0.0081062 -0.0497174  0.0033179 -0.0512692 -0.0000673  0.0002042 -0.0022666 -0.0510372
 18.9861469  0.0077070 -0.0494953  0.0030030 -0.0496787 -0.0000101  0.0000249 -0.0024777 -0.0498958
 19.2593289  0.0076358 -0.0487012  0.0030987 -0.0490562 -0.0000110 -0.0003652 -0.0023264 -0.0493208
