#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1365910  0.3161904 -0.1488400  0.0582826 -0.6346342  0.0001626 -0.0001038 -0.3527210 -0.2466375
 0.4097730  0.2424298 -0.1817960  0.0125177 -0.4788631 -0.0001517 -0.0001239 -0.2866284 -0.2391154
 0.6829549  0.1932935 -0.1887684  0.0005389 -0.3936339  0.0000845 -0.0001892 -0.2379238 -0.2304475
 0.9561369  0.1591868 -0.1859213 -0.0017527 -0.3392400 -0.0000837 -0.0000614 -0.2014175 -0.2216265
 1.2293189  0.1350649 -0.1796602 -0.0005824 -0.3004243 -0.0001112 -0.0000060 -0.1723122 -0.2134490
 1.5025008  0.1175849 -0.1736553  0.0018953 -0.2715923  0.0001213 -0.0000183 -0.1502222 -0.2059918
 1.7756828  0.1056853 -0.1664443  0.0037065 -0.2495021  0.0000180  0.0000141 -0.1315073 -0.1983457
 2.0488648  0.0953736 -0.1602067  0.0056715 -0.2315893  0.0000690 -0.0000251 -0.1165351 -0.1912752
 2.3220467  0.0875639 -0.1546235  0.0082814 -0.2160694  0.0000473  0.0000341 -0.1026674 -0.1854975
 2.5952287  0.0808237 -0.1497796  0.0093126 -0.2041747 -0.0000049 -0.0000452 -0.0907316 -0.1789922
 2.8684107  0.0749642 -0.1452495  0.0102853 -0.1933183  0.0000667  0.0000745 -0.0806494 -0.1729230
 3.1415927  0.0713969 -0.1410866  0.0114490 -0.1839921 -0.0001498  0.0001385 -0.0727917 -0.1676480
 3.4147746  0.0666283 -0.1369381  0.0122119 -0.1750750 -0.0001046  0.0002011 -0.0650037 -0.1622561
 3.6879566  0.0625573 -0.1331756  0.0127911 -0.1673007  0.0001631  0.0002421 -0.0585652 -0.1566636
 3.9611386  0.0598787 -0.1294965  0.0133679 -0.1606004  0.0000402  0.0001159 -0.0527312 -0.1516163
 4.2343205  0.0565697 -0.1273225  0.0126197 -0.1546405  0.0001259 -0.0000558 -0.0485082 -0.1477241
 4.5075025  0.0535783 -0.1233860  0.0130876 -0.1489084 -0.0001614 -0.0000282 -0.0441117 -0.1427868
 4.7806845  0.0518324 -0.1214693  0.0127706 -0.1436601  0.0000109 -0.0000717 -0.0399653 -0.1393859
 5.0538664  0.0470372 -0.1183677  0.0127554 -0.1389660 -0.0001690 -0.0000388 -0.0363797 -0.1346151
 5.3270484  0.0456249 -0.1148055  0.0128463 -0.1345286 -0.0000896 -0.0000057 -0.0332404 -0.1309417
