#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1365910  0.0202649 -0.4173539  0.1674531  0.0245543 -0.0386803  0.2193002 -0.0036557  0.0000161
 0.4097730 -0.0046540 -0.3449877  0.1321249  0.0142121 -0.0176058  0.1340977 -0.0006559 -0.0000138
 0.6829549 -0.0109319 -0.3019340  0.1076982  0.0102950 -0.0115849  0.0917087 -0.0001727  0.0001137
 0.9561369 -0.0113496 -0.2715994  0.0899814  0.0088269 -0.0100677  0.0672926  0.0000021 -0.0001267
 1.2293189 -0.0098134 -0.2486316  0.0770370  0.0084233 -0.0096715  0.0518179 -0.0001454 -0.0000166
 1.5025008 -0.0075031 -0.2309445  0.0671244  0.0081973 -0.0091743  0.0411933 -0.0001219 -0.0000762
 1.7756828 -0.0047265 -0.2162800  0.0591413  0.0080521 -0.0087896  0.0334805 -0.0000649  0.0000976
 2.0488648 -0.0020456 -0.2037996  0.0526283  0.0079114 -0.0084428  0.0278222  0.0001091 -0.0000356
 2.3220467  0.0000164 -0.1935708  0.0474262  0.0077461 -0.0074939  0.0233746  0.0001275 -0.0001110
 2.5952287  0.0017550 -0.1841050  0.0428957  0.0073274 -0.0070117  0.0197591  0.0000915  0.0000256
 2.8684107  0.0033709 -0.1762580  0.0389660  0.0069832 -0.0066199  0.0170125 -0.0000948 -0.0001417
 3.1415927  0.0052479 -0.1691836  0.0358804  0.0068562 -0.0060710  0.0150904  0.0001496  0.0000009
 3.4147746  0.0063633 -0.1624747  0.0328549  0.0063917 -0.0059587  0.0127885  0.0001681  0.0000546
 3.6879566  0.0070166 -0.1566818  0.0302016  0.0058809 -0.0052588  0.0111592  0.0001616  0.0000260
 3.9611386  0.0078039 -0.1510716  0.0280148  0.0055795 -0.0050461  0.0099002  0.0001406  0.0000635
 4.2343205  0.0081917 -0.1457521  0.0261343  0.0052411 -0.0044803  0.0085113  0.0000684  0.0001757
 4.5075025  0.0090568 -0.1413548  0.0243485  0.0052153 -0.0043341  0.0079981 -0.0000302  0.0000501
 4.7806845  0.0092049 -0.1367965  0.0227165  0.0046946 -0.0035162  0.0066025 -0.0000139  0.0001372
 5.0538664  0.0095130 -0.1331324  0.0211864  0.0042547 -0.0034526  0.0064855  0.0001163  0.0001244
 5.3270484  0.0094344 -0.1288933  0.0197120  0.0040844 -0.0029145  0.0058583 -0.0001100 -0.0000341
 5.6002304  0.0094161 -0.1251219  0.0186212  0.0039811 -0.0028239  0.0052213  0.0000043 -0.0002114
 5.8734124  0.0098519 -0.1220119  0.0173604  0.0035419 -0.0029686  0.0046786 -0.0000298 -0.0000791
 6.1465943  0.0097348 -0.1187726  0.0162697  0.0034122 -0.0024261  0.0045640  0.0000642  0.0000511
 6.4197763  0.0096624 -0.1156000  0.0155424  0.0030965 -0.0022697  0.0042146  0.0000174 -0.0000221
 6.6929583  0.0094883 -0.1126097  0.0146229  0.0027023 -0.0021976  0.0036242  0.0001000  0.0000765
 6.9661402  0.0092997 -0.1094833  0.0137066  0.0025632 -0.0020956  0.0034025 -0.0000097 -0.0000311
 7.2393222  0.0087995 -0.1068507  0.0128278  0.0024327 -0.0018384  0.0027245  0.0000482  0.0000611
 7.5125042  0.0089334 -0.1046577  0.0124103  0.0021955 -0.0019044  0.0027470 -0.0001455  0.0000688
 7.7856861  0.0087419 -0.1017667  0.0118690  0.0022713 -0.0017507  0.0022893  0.0000798 -0.0000101
 8.0588681  0.0084720 -0.0993768  0.0111842  0.0019991 -0.0012674  0.0021905  0.0000229 -0.0000636
 8.3320501  0.0081898 -0.0974379  0.0104497  0.0017842 -0.0017624  0.0017989  0.0000481  0.0000928
 8.6052321  0.0079499 -0.0950915  0.0099772  0.0016970 -0.0013695  0.0021091 -0.0000518 -0.0001700
 8.8784140  0.0078237 -0.0933516  0.0096109  0.0014049 -0.0014767  0.0018988 -0.0000873 -0.0000113
 9.1515960  0.0073494 -0.0907582  0.0090397  0.0014953 -0.0010599  0.0014537  0.0001570 -0.0001025
 9.4247780  0.0070269 -0.0891849  0.0085123  0.0014595 -0.0012044  0.0015631  0.0000548  0.0000307
 9.6979599  0.0074174 -0.0869591  0.0083903  0.0015384 -0.0011260  0.0015410  0.0002273  0.0000493
 9.9711419  0.0071768 -0.0852534  0.0080217  0.0013000 -0.0010614  0.0016715  0.0000435  0.0000325
 10.2443239  0.0072833 -0.0838669  0.0076418  0.0011328 -0.0009663  0.0013232  0.0001484  0.0000466
 10.5175058  0.0068746 -0.0821073  0.0073290  0.0010335 -0.0009724  0.0011474  0.0000076  0.0002977
 10.7906878  0.0065996 -0.0805668  0.0070787  0.0008666 -0.0008519  0.0011922  0.0000328  0.0002671
 11.0638698  0.0064967 -0.0787779  0.0066678  0.0011023 -0.0010286  0.0013269 -0.0001178  0.0000491
 11.3370517  0.0061938 -0.0774299  0.0063505  0.0008964 -0.0006881  0.0010441 -0.0000835  0.0000775
 11.6102337  0.0056370 -0.0758776  0.0060760  0.0008414 -0.0005808  0.0009182 -0.0002282 -0.0001352
 11.8834157  0.0054924 -0.0742178  0.0060621  0.0008378 -0.0003743  0.0004649 -0.0000502  0.0000507
 12.1565977  0.0054742 -0.0728583  0.0058015  0.0008740 -0.0007579  0.0005779  0.0001144  0.0000051
 12.4297796  0.0052829 -0.0719385  0.0054133  0.0007472 -0.0007450  0.0009077  0.0002017  0.0000552
