#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1365910  0.3165386 -0.1485920  0.0602296 -0.6372673 -0.0004410 -0.0001088 -0.3531908 -0.2473643
 0.4097730  0.2428431 -0.1829312  0.0134767 -0.4798141 -0.0000787  0.0000055 -0.2876199 -0.2394606
 0.6829549  0.1939530 -0.1895045  0.0005859 -0.3942522  0.0001164 -0.0001518 -0.2383081 -0.2307052
 0.9561369  0.1589404 -0.1863858 -0.0008306 -0.3394826  0.0002678 -0.0002261 -0.2018936 -0.2221031
 1.2293189  0.1353995 -0.1800140 -0.0004113 -0.3007300  0.0002642 -0.0002299 -0.1737907 -0.2134855
 1.5025008  0.1177629 -0.1732602  0.0017286 -0.2726933  0.0000389 -0.0002020 -0.1502871 -0.2059806
 1.7756828  0.1051316 -0.1668744  0.0037352 -0.2498195  0.0000549 -0.0001701 -0.1317221 -0.1987869
 2.0488648  0.0953574 -0.1606521  0.0060645 -0.2311835 -0.0001537 -0.0000645 -0.1160483 -0.1921374
 2.3220467  0.0871301 -0.1548888  0.0072668 -0.2165748  0.0001064 -0.0000191 -0.1026467 -0.1855982
 2.5952287  0.0806992 -0.1490050  0.0093766 -0.2036290  0.0000245 -0.0001276 -0.0911050 -0.1790548
 2.8684107  0.0756585 -0.1448306  0.0106435 -0.1935120  0.0000165 -0.0000055 -0.0816270 -0.1732886
 3.1415927  0.0708665 -0.1411394  0.0113034 -0.1840869 -0.0001021 -0.0001190 -0.0729482 -0.1675036
 3.4147746  0.0667569 -0.1369275  0.0115790 -0.1755367  0.0000261  0.0000327 -0.0652980 -0.1628167
 3.6879566  0.0621749 -0.1336266  0.0123296 -0.1682486 -0.0000849 -0.0000053 -0.0588249 -0.1570937
 3.9611386  0.0590533 -0.1300356  0.0131221 -0.1610460 -0.0001249 -0.0000132 -0.0528360 -0.1527860
 4.2343205  0.0556312 -0.1267435  0.0127663 -0.1548390 -0.0000693  0.0000754 -0.0482795 -0.1477835
 4.5075025  0.0525387 -0.1234337  0.0128131 -0.1490831 -0.0000236 -0.0000233 -0.0437047 -0.1428792
 4.7806845  0.0502981 -0.1203973  0.0125693 -0.1436417 -0.0001047 -0.0001395 -0.0398211 -0.1390416
 5.0538664  0.0482283 -0.1172171  0.0128631 -0.1392354 -0.0001695  0.0000762 -0.0365907 -0.1349828
 5.3270484  0.0457451 -0.1144422  0.0128061 -0.1347189 -0.0001375  0.0000830 -0.0340966 -0.1311147
 5.6002304  0.0440219 -0.1128797  0.0125093 -0.1306267 -0.0000873  0.0001059 -0.0311755 -0.1277264
 5.8734124  0.0413842 -0.1097948  0.0126919 -0.1265858  0.0000550  0.0000252 -0.0289293 -0.1241607
 6.1465943  0.0404163 -0.1077213  0.0124846 -0.1233828  0.0000472 -0.0001027 -0.0263184 -0.1208700
 6.4197763  0.0385559 -0.1059067  0.0107472 -0.1192407 -0.0000686  0.0000873 -0.0245102 -0.1178152
 6.6929583  0.0360522 -0.1033336  0.0112553 -0.1160379  0.0000027 -0.0000352 -0.0221380 -0.1149511
 6.9661402  0.0343234 -0.1015087  0.0107076 -0.1132540 -0.0001751  0.0001336 -0.0204321 -0.1115556
 7.2393222  0.0332449 -0.0997514  0.0107437 -0.1098502 -0.0000627  0.0000890 -0.0190949 -0.1093376
 7.5125042  0.0316233 -0.0969176  0.0106829 -0.1076487  0.0000476  0.0001245 -0.0181767 -0.1067421
 7.7856861  0.0303313 -0.0952719  0.0101491 -0.1047441  0.0000086  0.0001014 -0.0164491 -0.1037509
 8.0588681  0.0288901 -0.0939697  0.0096365 -0.1023843  0.0002338  0.0001859 -0.0156769 -0.1019807
 8.3320501  0.0272773 -0.0914694  0.0100407 -0.0995242  0.0002796 -0.0000609 -0.0145899 -0.0987062
 8.6052321  0.0267588 -0.0901515  0.0090246 -0.0974325  0.0000454 -0.0000899 -0.0132634 -0.0964192
 8.8784140  0.0261802 -0.0877106  0.0083610 -0.0951610 -0.0000570 -0.0001515 -0.0127781 -0.0947172
 9.1515960  0.0243904 -0.0861960  0.0086776 -0.0921519 -0.0000428 -0.0000292 -0.0119149 -0.0921470
 9.4247780  0.0231450 -0.0845131  0.0082741 -0.0902756  0.0000271 -0.0000317 -0.0118394 -0.0903427
 9.6979599  0.0227148 -0.0824582  0.0078958 -0.0885597  0.0001015  0.0000100 -0.0108956 -0.0888786
 9.9711419  0.0222287 -0.0817178  0.0079933 -0.0870992  0.0000623  0.0000707 -0.0102689 -0.0864578
 10.2443239  0.0213856 -0.0795803  0.0074645 -0.0850117  0.0000394 -0.0000206 -0.0097210 -0.0850458
 10.5175058  0.0206661 -0.0786067  0.0070983 -0.0830829  0.0000723 -0.0002352 -0.0092862 -0.0836345
 10.7906878  0.0198012 -0.0774166  0.0075099 -0.0817658  0.0000508 -0.0000973 -0.0085453 -0.0813135
 11.0638698  0.0181596 -0.0763659  0.0068900 -0.0802277 -0.0000717 -0.0000126 -0.0078753 -0.0801542
 11.3370517  0.0181217 -0.0745814  0.0071469 -0.0783879 -0.0000130 -0.0001700 -0.0079543 -0.0782511
 11.6102337  0.0172927 -0.0728435  0.0065247 -0.0769849 -0.0001309 -0.0000923 -0.0071614 -0.0770809
 11.8834157  0.0170549 -0.0720614  0.0064729 -0.0750586 -0.0001052 -0.0000412 -0.0065593 -0.0750299
 12.1565977  0.0160770 -0.0704575  0.0061856 -0.0741251 -0.0000687 -0.0000350 -0.0068997 -0.0746143
 12.4297796  0.0155533 -0.0692557  0.0062573 -0.0728500 -0.0000339 -0.0001521 -0.0060764 -0.0725077
 12.7029616  0.0154441 -0.0682117  0.0053698 -0.0715698 -0.0000983 -0.0001719 -0.0063490 -0.0712533
 12.9761436  0.0144084 -0.0672142  0.0059660 -0.0706643 -0.0000974 -0.0000300 -0.0059377 -0.0698293
 13.2493255  0.0138948 -0.0668092  0.0055994 -0.0679515 -0.0000731 -0.0001779 -0.0060346 -0.0684362
 13.5225075  0.0137245 -0.0655513  0.0045896 -0.0676841 -0.0000359 -0.0000246 -0.0055003 -0.0674523
 13.7956895  0.0138573 -0.0639430  0.0051498 -0.0671029  0.0000075  0.0001802 -0.0050540 -0.0665469
 14.0688714  0.0128230 -0.0629057  0.0050620 -0.0650959 -0.0000472  0.0001791 -0.0047230 -0.0654251
 14.3420534  0.0120584 -0.0614942  0.0049788 -0.0649750 -0.0000208  0.0001119 -0.0047197 -0.0640606
 14.6152354  0.0126462 -0.0610225  0.0044118 -0.0632823  0.0000226  0.0001298 -0.0046139 -0.0632933
 14.8884174  0.0113332 -0.0606800  0.0047640 -0.0623318  0.0000470  0.0000226 -0.0044937 -0.0623763
 15.1615993  0.0114343 -0.0598396  0.0039382 -0.0612545 -0.0000270  0.0000376 -0.0043140 -0.0608033
 15.4347813  0.0109242 -0.0584453  0.0038863 -0.0601972 -0.0001061  0.0000510 -0.0043888 -0.0603795
 15.7079633  0.0104576 -0.0574873  0.0044080 -0.0596492 -0.0001043  0.0001171 -0.0040130 -0.0591760
 15.9811452  0.0108037 -0.0573081  0.0042348 -0.0586527  0.0000541  0.0001495 -0.0040339 -0.0584370
 16.2543272  0.0103651 -0.0566018  0.0041026 -0.0578094  0.0000334 -0.0000010 -0.0040320 -0.0580905
 16.5275092  0.0102666 -0.0558982  0.0039609 -0.0568810  0.0000650  0.0000420 -0.0033985 -0.0568569
 16.8006911  0.0100311 -0.0547282  0.0039297 -0.0562252  0.0000258 -0.0000228 -0.0032580 -0.0557508
 17.0738731  0.0092558 -0.0536371  0.0039744 -0.0554859  0.0001083 -0.0000128 -0.0030373 -0.0553132
 17.3470551  0.0090637 -0.0530084  0.0039439 -0.0546484  0.0001094  0.0001075 -0.0040396 -0.0544831
 17.6202371  0.0088984 -0.0528892  0.0033624 -0.0536114  0.0001446  0.0000722 -0.0027565 -0.0536488
 17.8934190  0.0088004 -0.0518942  0.0036354 -0.0527143  0.0000925 -0.0000540 -0.0031073 -0.0529369
 18.1666010  0.0085323 -0.0506134  0.0031985 -0.0516655  0.0001117 -0.0000289 -0.0034071 -0.0522126
 18.4397830  0.0079015 -0.0503035  0.0030315 -0.0515543 -0.0000714 -0.0000449 -0.0028470 -0.0514492
 18.7129649  0.0083217 -0.0495098  0.0034162 -0.0509527  0.0000945  0.0000429 -0.0033508 -0.0506415
 18.9861469  0.0081330 -0.0492972  0.0027666 -0.0504786  0.0000768  0.0000225 -0.0032023 -0.0505139
 19.2593289  0.0078129 -0.0486560  0.0030933 -0.0494792  0.0000304 -0.0000364 -0.0025397 -0.0503909
 19.5325108  0.0076374 -0.0489634  0.0025474 -0.0489786  0.0001036 -0.0001153 -0.0022368 -0.0490102
 19.8056928  0.0073368 -0.0477503  0.0024900 -0.0478165  0.0002047 -0.0001506 -0.0024380 -0.0483706
 20.0788748  0.0068858 -0.0471021  0.0027661 -0.0476818  0.0000247 -0.0002293 -0.0019091 -0.0481780
 20.3520568  0.0072804 -0.0470199  0.0026167 -0.0475936  0.0000758 -0.0000954 -0.0024460 -0.0469531
 20.6252387  0.0062991 -0.0454009  0.0024340 -0.0457313 -0.0002283 -0.0002159 -0.0023652 -0.0467553
 20.8984207  0.0064195 -0.0454488  0.0023914 -0.0460451 -0.0001786 -0.0001022 -0.0017894 -0.0458581
 21.1716027  0.0065161 -0.0452495  0.0027105 -0.0454211 -0.0000617 -0.0001803 -0.0019192 -0.0452430
 21.4447846  0.0063575 -0.0448556  0.0027007 -0.0449236 -0.0000681 -0.0000313 -0.0018172 -0.0450320
 21.7179666  0.0062900 -0.0437736  0.0023998 -0.0447813 -0.0000357 -0.0002107 -0.0018883 -0.0440419
 21.9911486  0.0059997 -0.0439163  0.0024656 -0.0435404 -0.0000738  0.0000380 -0.0018065 -0.0437516
 22.2643305  0.0054124 -0.0437931  0.0019746 -0.0429891 -0.0001762 -0.0000019 -0.0017071 -0.0434483
 22.5375125  0.0055015 -0.0424133  0.0026624 -0.0431196 -0.0000490  0.0001307 -0.0017518 -0.0425714
 22.8106945  0.0054586 -0.0421359  0.0020899 -0.0423153 -0.0001155 -0.0000620 -0.0017644 -0.0426727
 23.0838765  0.0048410 -0.0418776  0.0028748 -0.0416590 -0.0000906  0.0002143 -0.0013835 -0.0415867
 23.3570584  0.0045495 -0.0408606  0.0017872 -0.0416946 -0.0000642  0.0001026 -0.0016088 -0.0413582
 23.6302404  0.0054285 -0.0403793  0.0018469 -0.0411921 -0.0000992  0.0000876 -0.0013933 -0.0406306
 23.9034224  0.0049044 -0.0401908  0.0021296 -0.0401916 -0.0000013  0.0001060 -0.0018334 -0.0403106
 24.1766043  0.0048167 -0.0392925  0.0017461 -0.0405520 -0.0000269  0.0000425 -0.0016121 -0.0399367
 24.4497863  0.0049207 -0.0392503  0.0016430 -0.0395794 -0.0000691 -0.0000018 -0.0017781 -0.0394431
 24.7229683  0.0046600 -0.0387033  0.0015514 -0.0390370  0.0000151  0.0000914 -0.0010865 -0.0391041
 24.9961502  0.0046256 -0.0386783  0.0017728 -0.0390255 -0.0000386 -0.0000571 -0.0011113 -0.0386860
 25.2693322  0.0042079 -0.0383740  0.0021310 -0.0383898 -0.0000101  0.0000488 -0.0012881 -0.0378272
 25.5425142  0.0042854 -0.0378756  0.0015595 -0.0375897  0.0000496  0.0000703 -0.0012787 -0.0378443
 25.8156962  0.0038795 -0.0373302  0.0017932 -0.0374296  0.0000559  0.0000222 -0.0014078 -0.0379344
 26.0888781  0.0041123 -0.0369087  0.0012413 -0.0374819  0.0000964  0.0002256 -0.0007959 -0.0371343
 26.3620601  0.0044134 -0.0371006  0.0016168 -0.0372264  0.0000608  0.0001029 -0.0012210 -0.0367097
 26.6352421  0.0043962 -0.0358040  0.0017710 -0.0368616  0.0000431 -0.0001505 -0.0013209 -0.0362307
 26.9084240  0.0039040 -0.0359863  0.0017806 -0.0364467  0.0002120  0.0000749 -0.0013116 -0.0361659
 27.1816060  0.0045007 -0.0355464  0.0019782 -0.0360057  0.0000586  0.0000184 -0.0011473 -0.0358688
 27.4547880  0.0041111 -0.0357829  0.0012321 -0.0361128 -0.0000154 -0.0000772 -0.0013658 -0.0354648
 27.7279699  0.0033228 -0.0350483  0.0024290 -0.0355439  0.0000637 -0.0000759 -0.0013501 -0.0347730
 28.0011519  0.0035012 -0.0344123  0.0012452 -0.0351062  0.0000631 -0.0001159 -0.0008917 -0.0346359
 28.2743339  0.0042409 -0.0338407  0.0017482 -0.0350684  0.0000459  0.0000735 -0.0010680 -0.0342553
 28.5475159  0.0035476 -0.0345287  0.0018614 -0.0340738  0.0001598  0.0000440 -0.0016235 -0.0344255
 28.8206978  0.0031963 -0.0339290  0.0018316 -0.0334138  0.0000065 -0.0001047 -0.0014286 -0.0340496
 29.0938798  0.0035900 -0.0336859  0.0013121 -0.0339698 -0.0000024 -0.0001653 -0.0010774 -0.0336089
 29.3670618  0.0025322 -0.0332650  0.0015083 -0.0334474  0.0000501 -0.0002554 -0.0012422 -0.0333256
 29.6402437  0.0039926 -0.0327907  0.0014162 -0.0329114 -0.0001042 -0.0001474 -0.0009566 -0.0328396
 29.9134257  0.0030552 -0.0324587  0.0019270 -0.0322533  0.0000161 -0.0000212 -0.0011766 -0.0327504
 30.1866077  0.0029526 -0.0324227  0.0015401 -0.0320632 -0.0000885 -0.0000129 -0.0011099 -0.0320646
 30.4597896  0.0030820 -0.0320560  0.0014144 -0.0323733 -0.0001642 -0.0000230 -0.0007854 -0.0323354
 30.7329716  0.0030518 -0.0312828  0.0009734 -0.0321553 -0.0000833 -0.0000979 -0.0007296 -0.0319445
 31.0061536  0.0029628 -0.0316552  0.0011878 -0.0314551  0.0000701  0.0001346 -0.0012852 -0.0315114
 31.2793356  0.0025400 -0.0306210  0.0017910 -0.0310831 -0.0001355 -0.0000055 -0.0014150 -0.0311130
 31.5525175  0.0033609 -0.0304272  0.0015000 -0.0315305  0.0000297 -0.0000775 -0.0010799 -0.0313189
 31.8256995  0.0030768 -0.0306672  0.0011845 -0.0306333 -0.0002401  0.0000309 -0.0011388 -0.0311780
 32.0988815  0.0023344 -0.0298498  0.0007449 -0.0305346 -0.0000840  0.0002582 -0.0007620 -0.0299628
 32.3720634  0.0027274 -0.0301029  0.0018278 -0.0299866 -0.0001048  0.0000517 -0.0013721 -0.0304797
 32.6452454  0.0034599 -0.0300334  0.0013149 -0.0300819  0.0000895  0.0001958 -0.0011884 -0.0301941
 32.9184274  0.0032673 -0.0298699  0.0014817 -0.0296757 -0.0000287  0.0001485 -0.0009106 -0.0299519
 33.1916093  0.0026205 -0.0291604  0.0009333 -0.0297789 -0.0000290  0.0000889 -0.0011914 -0.0296069
