#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.1365910  0.3155476 -0.1474840  0.0589150 -0.6363787  0.0001636 -0.0000152 -0.3535433 -0.2471591
 0.4097730  0.2434761 -0.1829195  0.0129121 -0.4796162 -0.0000386 -0.0000204 -0.2869234 -0.2401981
 0.6829549  0.1938188 -0.1890668  0.0008373 -0.3938383  0.0001324  0.0001186 -0.2383791 -0.2311060
 0.9561369  0.1581882 -0.1872410 -0.0011178 -0.3391937 -0.0000330 -0.0001996 -0.2009356 -0.2220989
 1.2293189  0.1347535 -0.1799376 -0.0006504 -0.3004132  0.0000744  0.0000213 -0.1733225 -0.2134270
 1.5025008  0.1178680 -0.1733414  0.0018856 -0.2723189  0.0000059  0.0000147 -0.1506137 -0.2060423
 1.7756828  0.1050118 -0.1669426  0.0042910 -0.2492783  0.0000241  0.0000840 -0.1317619 -0.1991241
 2.0488648  0.0951170 -0.1605617  0.0059205 -0.2319202  0.0000312  0.0001086 -0.1158550 -0.1914417
 2.3220467  0.0869012 -0.1552527  0.0080128 -0.2164327  0.0000683 -0.0000777 -0.1021585 -0.1846345
 2.5952287  0.0794945 -0.1502600  0.0090904 -0.2038897  0.0000255  0.0001056 -0.0913128 -0.1791684
 2.8684107  0.0746707 -0.1450283  0.0102411 -0.1926688  0.0000226  0.0000462 -0.0818710 -0.1730635
 3.1415927  0.0702055 -0.1400175  0.0112226 -0.1836389 -0.0000359 -0.0000856 -0.0727106 -0.1673182
 3.4147746  0.0661328 -0.1368551  0.0124102 -0.1754283  0.0000116 -0.0000581 -0.0656427 -0.1623848
 3.6879566  0.0622273 -0.1333392  0.0124884 -0.1676479  0.0000991  0.0001227 -0.0590438 -0.1574762
 3.9611386  0.0591628 -0.1296120  0.0125789 -0.1610498 -0.0001111 -0.0000062 -0.0536879 -0.1525710
 4.2343205  0.0557242 -0.1267250  0.0130753 -0.1551511  0.0000488 -0.0000893 -0.0483021 -0.1476774
 4.5075025  0.0530905 -0.1229263  0.0123946 -0.1496867 -0.0000329  0.0000114 -0.0442404 -0.1436417
 4.7806845  0.0504573 -0.1202351  0.0128440 -0.1437617 -0.0000467 -0.0000860 -0.0402916 -0.1392290
 5.0538664  0.0477787 -0.1184352  0.0127922 -0.1392808  0.0000918 -0.0001086 -0.0367367 -0.1353122
 5.3270484  0.0458031 -0.1150104  0.0135267 -0.1354709  0.0000636 -0.0001161 -0.0330889 -0.1320499
 5.6002304  0.0437274 -0.1121568  0.0126340 -0.1304300  0.0000505 -0.0000032 -0.0306165 -0.1280419
 5.8734124  0.0421068 -0.1106667  0.0122503 -0.1260097  0.0001185  0.0001266 -0.0281407 -0.1243523
 6.1465943  0.0402468 -0.1082650  0.0122753 -0.1231987 -0.0000363 -0.0000138 -0.0261975 -0.1212538
 6.4197763  0.0371361 -0.1046930  0.0114729 -0.1192276  0.0001675 -0.0001740 -0.0236396 -0.1180421
 6.6929583  0.0359069 -0.1031006  0.0118866 -0.1164951  0.0000487  0.0000343 -0.0221690 -0.1146390
 6.9661402  0.0349597 -0.1008886  0.0115613 -0.1128682 -0.0000765 -0.0000991 -0.0209065 -0.1118207
 7.2393222  0.0329852 -0.0987045  0.0111282 -0.1095063  0.0000447  0.0000901 -0.0191962 -0.1093795
 7.5125042  0.0317640 -0.0964916  0.0110892 -0.1067913  0.0001124 -0.0000135 -0.0173356 -0.1068084
 7.7856861  0.0308094 -0.0948241  0.0104296 -0.1044404  0.0001399  0.0000352 -0.0165127 -0.1042939
 8.0588681  0.0292478 -0.0930540  0.0099008 -0.1020268  0.0000048 -0.0000909 -0.0153932 -0.1018058
 8.3320501  0.0275487 -0.0914290  0.0097420 -0.0991011 -0.0000811 -0.0000394 -0.0146233 -0.0988908
 8.6052321  0.0263162 -0.0903111  0.0091184 -0.0967541  0.0000146  0.0002221 -0.0141124 -0.0967194
 8.8784140  0.0254594 -0.0886731  0.0095774 -0.0948628 -0.0000427  0.0000097 -0.0125688 -0.0949939
 9.1515960  0.0238862 -0.0852578  0.0096615 -0.0929381 -0.0000132 -0.0001267 -0.0114941 -0.0922606
 9.4247780  0.0238240 -0.0844992  0.0086817 -0.0901991  0.0000400 -0.0001401 -0.0113326 -0.0902306
 9.6979599  0.0224335 -0.0824498  0.0083500 -0.0882584  0.0000113  0.0000064 -0.0104324 -0.0884794
 9.9711419  0.0222125 -0.0818444  0.0085614 -0.0873949  0.0000520  0.0000320 -0.0095731 -0.0864917
 10.2443239  0.0209173 -0.0798602  0.0072812 -0.0850935 -0.0000311 -0.0000123 -0.0096670 -0.0850347
 10.5175058  0.0199403 -0.0782507  0.0074773 -0.0835267  0.0000042 -0.0000967 -0.0086596 -0.0832836
 10.7906878  0.0194053 -0.0768519  0.0084135 -0.0816131 -0.0000283  0.0001094 -0.0080623 -0.0811372
 11.0638698  0.0185343 -0.0760162  0.0069927 -0.0799670 -0.0001527 -0.0001122 -0.0078214 -0.0794123
 11.3370517  0.0185536 -0.0744718  0.0062350 -0.0785777  0.0000170 -0.0000002 -0.0076458 -0.0780543
 11.6102337  0.0171254 -0.0725902  0.0067525 -0.0759851 -0.0001410 -0.0000726 -0.0071615 -0.0769551
 11.8834157  0.0169213 -0.0720550  0.0067432 -0.0755972  0.0002030 -0.0000832 -0.0071895 -0.0752429
 12.1565977  0.0163906 -0.0700258  0.0065734 -0.0740211 -0.0000996 -0.0002239 -0.0070059 -0.0742715
 12.4297796  0.0163338 -0.0689335  0.0062045 -0.0730855 -0.0001179 -0.0001359 -0.0062504 -0.0730809
 12.7029616  0.0156747 -0.0681930  0.0054274 -0.0713766  0.0000234  0.0001488 -0.0061035 -0.0716506
 12.9761436  0.0144767 -0.0674830  0.0064251 -0.0696180  0.0000309 -0.0000756 -0.0048983 -0.0698671
 13.2493255  0.0142639 -0.0664967  0.0051682 -0.0690658 -0.0000344  0.0000887 -0.0051105 -0.0685487
 13.5225075  0.0139099 -0.0655036  0.0054766 -0.0686408  0.0000581 -0.0001383 -0.0052213 -0.0676867
 13.7956895  0.0127599 -0.0645763  0.0056420 -0.0665098 -0.0000930 -0.0000736 -0.0049823 -0.0669836
 14.0688714  0.0121290 -0.0627307  0.0061497 -0.0651528 -0.0000220 -0.0000608 -0.0044245 -0.0658049
 14.3420534  0.0124513 -0.0619841  0.0046280 -0.0646428  0.0000949 -0.0000561 -0.0042305 -0.0645622
 14.6152354  0.0120991 -0.0606419  0.0051285 -0.0631730  0.0001137  0.0000926 -0.0044438 -0.0634288
 14.8884174  0.0113419 -0.0599697  0.0048874 -0.0628940  0.0000336  0.0000858 -0.0041214 -0.0620755
 15.1615993  0.0113839 -0.0590370  0.0044452 -0.0624442 -0.0000950 -0.0000360 -0.0042426 -0.0608664
 15.4347813  0.0113341 -0.0581558  0.0043484 -0.0603757 -0.0000617  0.0001245 -0.0041488 -0.0601511
 15.7079633  0.0108834 -0.0573992  0.0046331 -0.0595338 -0.0001229  0.0001301 -0.0038733 -0.0594436
 15.9811452  0.0100132 -0.0564393  0.0042454 -0.0587948 -0.0000060 -0.0000438 -0.0039232 -0.0586008
 16.2543272  0.0108066 -0.0561210  0.0040770 -0.0569198 -0.0001223 -0.0000493 -0.0027864 -0.0576901
 16.5275092  0.0105670 -0.0554169  0.0041721 -0.0571123  0.0000130 -0.0001442 -0.0033401 -0.0568428
 16.8006911  0.0098393 -0.0546862  0.0041021 -0.0562627 -0.0001058  0.0001183 -0.0033875 -0.0559161
 17.0738731  0.0093156 -0.0532021  0.0036595 -0.0548996 -0.0000591 -0.0001002 -0.0032664 -0.0550728
 17.3470551  0.0084572 -0.0529928  0.0044293 -0.0546784  0.0000572 -0.0000035 -0.0032225 -0.0548646
 17.6202371  0.0094484 -0.0517990  0.0032442 -0.0546430  0.0000071  0.0000615 -0.0027438 -0.0540632
 17.8934190  0.0085405 -0.0518055  0.0029762 -0.0530847  0.0000704  0.0000811 -0.0025765 -0.0532976
 18.1666010  0.0096218 -0.0514129  0.0036185 -0.0521834 -0.0001939 -0.0001380 -0.0027301 -0.0521028
 18.4397830  0.0084339 -0.0503462  0.0038601 -0.0512623 -0.0000129  0.0000683 -0.0025184 -0.0518890
 18.7129649  0.0071958 -0.0502296  0.0030256 -0.0512899  0.0000540  0.0000106 -0.0027703 -0.0511862
 18.9861469  0.0068244 -0.0490887  0.0031595 -0.0500513 -0.0000478  0.0000015 -0.0025224 -0.0500428
 19.2593289  0.0069997 -0.0484379  0.0035106 -0.0498818 -0.0000408 -0.0000101 -0.0020112 -0.0495839
 19.5325108  0.0068785 -0.0478421  0.0026945 -0.0490284 -0.0000022  0.0000332 -0.0019498 -0.0484910
 19.8056928  0.0069421 -0.0472575  0.0025596 -0.0478142 -0.0000962  0.0000402 -0.0019287 -0.0480280
 20.0788748  0.0075476 -0.0463877  0.0029706 -0.0479256  0.0000203  0.0000631 -0.0021074 -0.0474537
 20.3520568  0.0063607 -0.0463468  0.0030800 -0.0470746 -0.0000621 -0.0000877 -0.0026396 -0.0467335
 20.6252387  0.0073034 -0.0454526  0.0029495 -0.0459766  0.0002347 -0.0000355 -0.0024214 -0.0464321
 20.8984207  0.0065506 -0.0456474  0.0032316 -0.0458472 -0.0001423 -0.0000257 -0.0020022 -0.0464545
 21.1716027  0.0055674 -0.0445439  0.0023961 -0.0450930 -0.0002134 -0.0001047 -0.0016273 -0.0456006
 21.4447846  0.0065189 -0.0439376  0.0023085 -0.0447331  0.0001217  0.0002468 -0.0019876 -0.0453081
 21.7179666  0.0058030 -0.0438308  0.0030222 -0.0447860  0.0000236 -0.0000152 -0.0012351 -0.0443696
 21.9911486  0.0062779 -0.0430933  0.0016867 -0.0430642  0.0000656 -0.0000256 -0.0013354 -0.0438939
 22.2643305  0.0057568 -0.0425062  0.0028722 -0.0430965 -0.0000539 -0.0000792 -0.0016458 -0.0431293
 22.5375125  0.0055123 -0.0421484  0.0028381 -0.0431422 -0.0000000  0.0000726 -0.0016563 -0.0420506
 22.8106945  0.0054208 -0.0421779  0.0014780 -0.0428367 -0.0000275  0.0001813 -0.0020897 -0.0423052
 23.0838765  0.0053635 -0.0415177  0.0017172 -0.0423440  0.0000235 -0.0000824 -0.0014513 -0.0420093
 23.3570584  0.0050098 -0.0406719  0.0022653 -0.0421818 -0.0000962 -0.0000388 -0.0016969 -0.0406353
 23.6302404  0.0047012 -0.0401594  0.0019827 -0.0416111  0.0000422  0.0000064 -0.0017834 -0.0409478
 23.9034224  0.0055389 -0.0394254  0.0028918 -0.0407103 -0.0000552 -0.0000122 -0.0017224 -0.0403424
 24.1766043  0.0045453 -0.0389676  0.0027306 -0.0398303 -0.0000719  0.0000065 -0.0019975 -0.0402138
 24.4497863  0.0044897 -0.0394541  0.0024960 -0.0396335 -0.0000341  0.0001637 -0.0011452 -0.0395310
 24.7229683  0.0050533 -0.0386939  0.0020185 -0.0392154  0.0000899 -0.0000265 -0.0016457 -0.0390393
 24.9961502  0.0048275 -0.0375475  0.0023082 -0.0385962 -0.0000291 -0.0000432 -0.0009954 -0.0385011
 25.2693322  0.0043044 -0.0381539  0.0012063 -0.0380570 -0.0001886 -0.0001263 -0.0011480 -0.0381405
 25.5425142  0.0044647 -0.0371268  0.0021837 -0.0374978  0.0000715  0.0001936 -0.0013471 -0.0385113
 25.8156962  0.0049760 -0.0373246  0.0026263 -0.0382274  0.0000079  0.0000943 -0.0018473 -0.0378727
