#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1365910 -0.1709982 -0.7434610  0.2219604  0.0977803  0.0157880 -0.0217102 -0.0000831  0.0000525
 0.4097730 -0.1479379 -0.6456026  0.1635484  0.0718355  0.0064639 -0.0093791  0.0000601  0.0000476
 0.6829549 -0.1280660 -0.5791430  0.1282631  0.0618463  0.0043532 -0.0053415 -0.0000428  0.0000187
 0.9561369 -0.1098055 -0.5289298  0.1049253  0.0562654  0.0033289 -0.0032215  0.0000320  0.0000404
 1.2293189 -0.0939534 -0.4901218  0.0886011  0.0526272  0.0026016 -0.0019121 -0.0000201 -0.0000021
 1.5025008 -0.0788808 -0.4584978  0.0759305  0.0499695  0.0021223 -0.0012119  0.0000058 -0.0000348
 1.7756828 -0.0655880 -0.4323725  0.0661260  0.0477685  0.0017252 -0.0007798 -0.0000540  0.0000640
 2.0488648 -0.0543597 -0.4094223  0.0582856  0.0459237  0.0014375 -0.0005153  0.0000269  0.0000053
 2.3220467 -0.0447158 -0.3903646  0.0520491  0.0441393  0.0011690 -0.0002081  0.0000584  0.0000162
 2.5952287 -0.0373577 -0.3738182  0.0465151  0.0423823  0.0009578 -0.0000470  0.0000306  0.0000191
 2.8684107 -0.0292694 -0.3580319  0.0418355  0.0405842  0.0008242 -0.0000371 -0.0000210  0.0000654
 3.1415927 -0.0228196 -0.3439740  0.0376597  0.0391615  0.0007290 -0.0000400  0.0000097  0.0000010
 3.4147746 -0.0181605 -0.3316904  0.0344635  0.0376903  0.0005766  0.0000863  0.0000048  0.0000593
 3.6879566 -0.0137028 -0.3196481  0.0312775  0.0363240  0.0004667  0.0000722  0.0000145 -0.0000265
 3.9611386 -0.0107595 -0.3086890  0.0287138  0.0349737  0.0003998  0.0001431 -0.0000186 -0.0000283
 4.2343205 -0.0073614 -0.2991605  0.0265791  0.0338374  0.0003287  0.0000847  0.0000251 -0.0000495
 4.5075025 -0.0055036 -0.2893266  0.0246706  0.0324944  0.0003069  0.0001446  0.0000567 -0.0000115
 4.7806845 -0.0031457 -0.2801856  0.0225073  0.0313656  0.0002974  0.0001055 -0.0000668 -0.0000027
 5.0538664 -0.0009168 -0.2721146  0.0207771  0.0304747  0.0001945  0.0000774  0.0000295  0.0000116
 5.3270484  0.0007933 -0.2640890  0.0193210  0.0293737  0.0002288  0.0001067  0.0000161 -0.0000400
 5.6002304  0.0017196 -0.2573236  0.0178860  0.0284584  0.0001507  0.0000939  0.0000281  0.0000438
 5.8734124  0.0027022 -0.2496428  0.0168760  0.0275016  0.0001401  0.0001385 -0.0000884 -0.0000437
 6.1465943  0.0034616 -0.2433509  0.0156710  0.0266701  0.0001189  0.0000873 -0.0000656 -0.0000392
 6.4197763  0.0038357 -0.2365481  0.0146069  0.0259367  0.0001127  0.0000957 -0.0000236 -0.0000199
 6.6929583  0.0049276 -0.2303889  0.0137376  0.0250662  0.0001074  0.0001084 -0.0000259  0.0000041
 6.9661402  0.0053581 -0.2243801  0.0126620  0.0244202  0.0001248  0.0000517 -0.0000559  0.0000691
 7.2393222  0.0062272 -0.2192108  0.0121154  0.0237484  0.0000450  0.0000152  0.0000278 -0.0000726
 7.5125042  0.0060678 -0.2136472  0.0113765  0.0231161  0.0000368  0.0000804 -0.0000153 -0.0000853
 7.7856861  0.0060127 -0.2088122  0.0107299  0.0223646  0.0000521  0.0001113 -0.0000035  0.0000097
 8.0588681  0.0066790 -0.2041415  0.0099707  0.0218998  0.0000275  0.0000330 -0.0000146 -0.0000079
 8.3320501  0.0066533 -0.1986921  0.0094253  0.0213338  0.0000495  0.0000075  0.0000269  0.0000120
