#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1365910  5.5771547 -0.5310928 -0.3481426 -0.0708439 -0.2227703  0.1637512  0.0671788 -0.0001355
 0.4097730  5.6276621 -0.9137799 -0.3374911 -0.1399831 -0.2282382  0.1301655  0.0301724  0.0000787
 0.6829549  5.6536392 -1.1829816 -0.3348373 -0.1861248 -0.2258588  0.1026724  0.0172931 -0.0000812
 0.9561369  5.6607039 -1.3812162 -0.3321034 -0.2168746 -0.2150147  0.0857268  0.0112872  0.0015208
 1.2293189  5.6490572 -1.5436707 -0.3312000 -0.2363427 -0.2042301  0.0739702  0.0069391 -0.0003928
 1.5025008  5.6286448 -1.6518151 -0.3276422 -0.2436154 -0.1860058  0.0671244  0.0067904 -0.0002381
 1.7756828  5.5895473 -1.7415704 -0.3215773 -0.2450234 -0.1698221  0.0629811  0.0034287 -0.0005276
 2.0488648  5.5457395 -1.8087291 -0.3199056 -0.2466495 -0.1516999  0.0499589  0.0037205  0.0020210
 2.3220467  5.4971238 -1.8554046 -0.3201297 -0.2431761 -0.1402784  0.0502514  0.0013360 -0.0010197
 2.5952287  5.4439815 -1.8816672 -0.3084180 -0.2252979 -0.1231114  0.0524899  0.0023541  0.0003753
 2.8684107  5.3901013 -1.8951566 -0.3015278 -0.2133136 -0.1038126  0.0530538  0.0013992 -0.0005182
 3.1415927  5.3382155 -1.8987318 -0.2969502 -0.2047481 -0.0898037  0.0435150  0.0034040  0.0033189
 3.4147746  5.3058375 -1.9031324 -0.2773841 -0.1872281 -0.0912667  0.0437456 -0.0033599  0.0018265
 3.6879566  5.2422221 -1.8863552 -0.2781145 -0.1855086 -0.0735954  0.0267657  0.0028758 -0.0005645
 3.9611386  5.1927953 -1.8762086 -0.2601195 -0.1751140 -0.0524170  0.0389365  0.0044812 -0.0014766
 4.2343205  5.1573664 -1.8633936 -0.2550190 -0.1641998 -0.0567410  0.0287241  0.0086793 -0.0033915
 4.5075025  5.1171136 -1.8462532 -0.2421002 -0.1539945 -0.0385099  0.0378599 -0.0025848  0.0046290
 4.7806845  5.0718057 -1.8022109 -0.2318329 -0.1403741 -0.0462504  0.0225800  0.0030119 -0.0092715
 5.0538664  5.0438235 -1.7757737 -0.2358420 -0.1273698 -0.0592528  0.0215065  0.0040772 -0.0052502
 5.3270484  4.9967764 -1.7526230 -0.2354950 -0.1151306 -0.0308293  0.0165894  0.0037006 -0.0020503
 5.6002304  4.9730702 -1.7199867 -0.2025703 -0.1110998 -0.0401162  0.0379087  0.0022184  0.0040736
 5.8734124  4.9657118 -1.6873851 -0.1908659 -0.0924281 -0.0425449  0.0424136 -0.0060716  0.0013611
 6.1465943  4.9315212 -1.6425008 -0.1767918 -0.0979980 -0.0243256 -0.0026668 -0.0123153 -0.0116051
 6.4197763  4.8905268 -1.6288208 -0.1863475 -0.0925774 -0.0129687 -0.0098892 -0.0054961 -0.0202591
 6.6929583  4.9019292 -1.5992024 -0.1612476 -0.0886466 -0.0235103  0.0195817 -0.0003010  0.0035519
 6.9661402  4.8498560 -1.5748640 -0.1700996 -0.0942128 -0.0325818  0.0090128 -0.0009708  0.0143634
 7.2393222  4.8460505 -1.5366338 -0.1648922 -0.0705447 -0.0128749  0.0415499 -0.0157738 -0.0021006
