#M_tol -0.01
1.15		0.80032653		2.0329973075743866e-12
1.17		0.80284104		9.349117862401772e-14
1.19		0.8052981		6.188320027321401e-6
1.21		0.80772749		6.413856605350452e-6
1.23		0.81017395		1.3882487321223284e-5
1.25		0.81258128		0.09963984971546223
1.27		0.8150352		0.15542573305844287
1.29		0.81747333		0.16823800980473308
1.31		0.81994479		0.17245968399530623
1.33		0.8224157		0.17395954580245773
1.35		0.82487881		0.1742338610224143
1.37		0.82732708		0.1738722190570673
1.39		0.82975845		0.1731538796681332
1.41		0.8321565		0.17218984336642104
1.43		0.83452642		0.1710343152315172
1.45		0.83683285		0.16971922337544817
1.5		0.8424228		0.16601871208013197
1.55		0.84784185		0.16195543595028605
1.6		0.85318179		0.1576297378940928
1.65		0.85848505		0.153076605031231
1.65		0.85849026		0.15308106624992643
1.68		0.86165079		0.15025864806393446
1.7		0.8637465		0.14834909788404838
1.7		0.86375258		0.14834409471458632
1.7		0.86374996		0.14834680222668836
1.72		0.86584938		0.14640683111551292
1.74		0.86792664		0.14444838837285348
1.75		0.86897073		0.14346314752969308
1.76		0.87001284		0.14246979061309026
1.78		0.87207367		0.1404736782759595
1.8		0.87414034		0.13846175917277587
1.8		0.87414325		0.13845736062506148
1.82		0.87617939		0.13642518492596242
1.84		0.87822934		0.13437578128835567
1.85		0.87923462		0.13335373966679076
1.86		0.88025772		0.13230978927835377
1.88		0.88227508		0.13023277764833335
1.9		0.88430217		0.12813262236328887
1.9		0.88429779		0.1281405211568599
1.92		0.88630243		0.12601641454527293
1.94		0.88830663		0.12388322625227094
1.96		0.8902967		0.12172937083529188
1.98		0.89228908		0.11956150150418676
2.0		0.89426292		0.11737544187900005
2.02		0.89623223		0.11517452859689879
2.04		0.8982004		0.11294732579459754
2.06		0.90015954		0.11069636007833374
2.08		0.9021086		0.10842699562392669
2.1		0.90405871		0.10613028913301209
2.12		0.90599996		0.10380842656489879
2.14		0.90793996		0.10146719858187428
2.16		0.90986982		0.09909709371348494
2.18		0.91180098		0.09670396128030694
2.2		0.91372322		0.09427901278414766
2.22		0.91565352		0.0918291560969276
2.24		0.91757336		0.08934751259366623
2.26		0.91949528		0.08683255017022593
2.28		0.92141579		0.08428925376271558
2.3		0.92333968		0.08171393908757957
2.32		0.92526501		0.07910429427836906
2.34		0.92719444		0.07645576477830197
2.36		0.9291271		0.07377879375552614
2.38		0.93106574		0.07106914202526791
2.4		0.93301176		0.06832562241054
2.42		0.93496547		0.06555051624634536
2.44		0.93693357		0.06274211823888536
2.46		0.93891395		0.05990416765105415
2.48		0.94091632		0.057037330776358426
2.5		0.94293052		0.05414289219877096
2.52		0.94498429		0.05118839644123554
2.55		0.94810755		0.04675588051063493
2.6		0.95348571		0.03934074918879236
2.65		0.95913332		0.03211142617451993
2.65		0.95913571		0.03210457753969263
2.65		0.95913691		0.03210351507036996
2.7		0.9650679		0.025487833724965967
2.75		0.97127968		0.019715441776496388
2.8		0.97783269		0.014678229645695082
2.83		0.98195089		0.011857765754485546
2.85		0.98690768		0.00947472688309674
2.86		0.98842042		0.008693686882436678
2.89		0.99336523		0.006223675681625244
2.9		0.99493124		0.00535321793096929
2.92		0.99745262		0.0035228080416503165
2.95		1.0013729		0.000502754227201711
2.96		1.0020118		1.9106888814035497e-7
3.0		1.0020413		6.638105287952428e-15
4.85		0.99948483		1.6236821262514723e-7
4.8		0.99946754		1.3578910193480655e-5
4.82		0.99953634		0.0003020887171421215
4.78		0.99946499		3.16136299977944e-7
4.76		0.99947003		4.22104601065809e-9
4.75		0.99947391		3.4013973896104927e-11
4.74		0.99947876		1.0583733309953263e-10
4.65		0.99954941		2.0864879941094087e-16
4.84		1.0001285		0.0032372966730574632
4.55		0.99965927		3.05727109415558e-18
4.45		0.99977543		4.637526167541109e-20
4.35		0.99988241		1.5848329561642477e-20
4.25		0.99997039		6.07276701424888e-20
4.15		1.0000419		1.40505709721485e-20
4.1		1.0000707		2.1264838365751413e-20
4.0		1.0001202		1.806028493165093e-20
4.86		1.0023962		0.015312845064622532
4.88		1.008911		0.04616813834650231
4.9		1.0590881		0.0990755153355313
4.95		1.0678162		0.09885365029770651
5.0		1.0741131		0.09892501511351964
5.05		1.0798239		0.09898693364924227
5.1		1.0852709		0.09896363841614383
5.15		1.0905863		0.09883676406354064
5.2		1.0958274		0.09860713726517002
5.25		1.1010381		0.09828185741403711
5.3		1.1062333		0.09786468677976734
5.35		1.1114453		0.09735470764725328
5.4		1.1166619		0.09675805305818912
5.45		1.1219073		0.09609982083164102
5.5		1.1271659		0.0953954843517033
6.04		1.1847838		0.08027103646565299
6.08		1.189165		0.07794707639574322
6.12		1.1935701		0.07555402775360337
6.16		1.1979233		0.0728358764844416
6.2		1.2021446		0.06910602955985484
6.24		1.2062147		0.06313006783925867
6.26		1.20819		0.0585477501685664
6.28		1.2101164		0.05217762889105145
6.3		1.2120035		0.04289984042648862
6.32		1.2138395		0.028745779982328766
6.34		1.2156673		0.007005804243930038
6.36		1.2180643		0.0009128849266558143
6.38		1.2205613		0.00021610915017492436
6.4		1.223039		6.766659282588242e-5
6.42		1.2254937		1.2225498337522456e-5
6.44		1.2279264		1.9955038677215195e-6
6.46		1.2303122		1.6781818937268253e-10
6.48		1.232728		4.5360023919462975e-11
6.5		1.2351475		1.110783412689992e-11
6.52		1.2376044		2.365792138380578e-12
6.54		1.2400831		4.3365442752477844e-13
6.56		1.2425819		6.027130732469076e-14
6.58		1.2451287		6.054635028154215e-15
6.62		1.2502873		3.496440352736794e-17
