#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.0785398 -0.2117704 -0.4218060  0.1758435  0.0613777  0.0216261 -0.0243648  0.2701089  0.0001244
 0.2356194 -0.1858666 -0.6234992  0.1906061  0.0791727  0.0086593 -0.0140306  0.1151606  0.0002979
 0.3926991 -0.1654531 -0.6129753  0.1672695  0.0720732  0.0055677 -0.0087858  0.0512677  0.0000226
 0.5497787 -0.1494372 -0.5829611  0.1452436  0.0661356  0.0044614 -0.0063617  0.0264289  0.0001879
 0.7068583 -0.1355912 -0.5525032  0.1277534  0.0620119  0.0038606 -0.0047207  0.0153327  0.0000568
 0.8639380 -0.1224063 -0.5263740  0.1138346  0.0591883  0.0034155 -0.0036270  0.0098468  0.0001090
 1.0210176 -0.1114446 -0.5031349  0.1025523  0.0567418  0.0030639 -0.0027492  0.0062805 -0.0000129
 1.1780972 -0.1004852 -0.4824203  0.0929896  0.0547622  0.0026995 -0.0021273  0.0042582 -0.0001045
 1.3351769 -0.0911904 -0.4638176  0.0850956  0.0529281  0.0024720 -0.0016142  0.0031557  0.0001589
 1.4922565 -0.0820329 -0.4482709  0.0780151  0.0515130  0.0021920 -0.0012581  0.0023076 -0.0001465
 1.6493361 -0.0736660 -0.4338742  0.0720819  0.0503220  0.0019212 -0.0009534  0.0014758 -0.0003948
 1.8064158 -0.0661634 -0.4205547  0.0670450  0.0489470  0.0017638 -0.0007392  0.0012208 -0.0000603
 1.9634954 -0.0595370 -0.4088565  0.0623001  0.0478066  0.0015616 -0.0005184  0.0007550 -0.0000970
 2.1205750 -0.0532200 -0.3977962  0.0580657  0.0466857  0.0014414 -0.0003603  0.0005448  0.0000023
 2.2776547 -0.0474501 -0.3868892  0.0545257  0.0454711  0.0013683 -0.0001993  0.0006022  0.0001125
 2.4347343 -0.0415463 -0.3772511  0.0509242  0.0442803  0.0012417 -0.0001291  0.0003667  0.0001294
 2.5918139 -0.0370122 -0.3683852  0.0478631  0.0434562  0.0010727 -0.0000553  0.0001165  0.0001754
 2.7488936 -0.0330221 -0.3603357  0.0448127  0.0426312  0.0009060 -0.0000170  0.0004262  0.0000945
 2.9059732 -0.0286864 -0.3522431  0.0424405  0.0416168  0.0008387  0.0000260 -0.0000484 -0.0000873
 3.0630528 -0.0254128 -0.3445411  0.0399469  0.0406012  0.0007550  0.0000402  0.0003571 -0.0000891
 3.2201325 -0.0223179 -0.3377598  0.0376605  0.0398364  0.0006813  0.0000876  0.0002596 -0.0001815
 3.3772121 -0.0188262 -0.3304949  0.0357456  0.0388637  0.0006328  0.0000825  0.0003108 -0.0000374
 3.5342917 -0.0169484 -0.3237583  0.0337500  0.0380580  0.0005822  0.0000882  0.0001256 -0.0000075
 3.6913714 -0.0142673 -0.3169028  0.0320283  0.0370777  0.0005288  0.0001080  0.0000246 -0.0000231
 3.8484510 -0.0119580 -0.3108730  0.0305792  0.0363523  0.0004891  0.0001156  0.0000033  0.0000639
 4.0055306 -0.0094960 -0.3051499  0.0291352  0.0357570  0.0004402  0.0001329  0.0001945  0.0001788
 4.1626103 -0.0074001 -0.2988221  0.0278511  0.0350530  0.0004257  0.0001309  0.0001465  0.0000221
 4.3196899 -0.0064602 -0.2939591  0.0265487  0.0343542  0.0003273  0.0001451  0.0004217  0.0000889
 4.4767695 -0.0047404 -0.2893369  0.0252941  0.0335632  0.0002852  0.0001315  0.0001387  0.0002532
 4.6338492 -0.0030308 -0.2843836  0.0240982  0.0328599  0.0002502  0.0001515 -0.0000775  0.0000027
 4.7909288 -0.0019014 -0.2791369  0.0229240  0.0321538  0.0002268  0.0001402  0.0000325  0.0000771
 4.9480084 -0.0006037 -0.2740131  0.0219877  0.0314046  0.0002796  0.0001377  0.0002727  0.0000112
 5.1050881  0.0002008 -0.2696535  0.0210240  0.0307750  0.0002175  0.0000988 -0.0000676 -0.0001691
 5.2621677  0.0009137 -0.2650176  0.0200251  0.0301299  0.0001937  0.0001030  0.0000379  0.0002296
 5.4192473  0.0018645 -0.2606235  0.0192011  0.0296056  0.0001922  0.0000678 -0.0002983 -0.0000277
 5.5763270  0.0024628 -0.2564871  0.0183637  0.0289112  0.0002497  0.0000476 -0.0002315  0.0001560
 5.7334066  0.0031719 -0.2525468  0.0175344  0.0286001  0.0001920  0.0000409  0.0000232  0.0000455
 5.8904862  0.0035354 -0.2486138  0.0168966  0.0279068  0.0001839  0.0001120 -0.0000038  0.0000328
 6.0475659  0.0041856 -0.2441842  0.0163315  0.0273172  0.0002036  0.0000653  0.0000881 -0.0002877
 6.2046455  0.0051291 -0.2407847  0.0157223  0.0269157  0.0001612  0.0000741 -0.0001845 -0.0002003
 6.3617251  0.0047096 -0.2377017  0.0150596  0.0262468  0.0001570  0.0001455  0.0002225 -0.0000835
 6.5188048  0.0049478 -0.2338115  0.0146630  0.0259084  0.0001034  0.0001249 -0.0000388  0.0000764
 6.6758844  0.0053267 -0.2315211  0.0140324  0.0256078  0.0000259  0.0001647  0.0000033  0.0001312
 6.8329640  0.0059014 -0.2271372  0.0134273  0.0249191  0.0000911  0.0000917  0.0002247  0.0000219
 6.9900437  0.0062410 -0.2241777  0.0129048  0.0248536 -0.0000323  0.0000733  0.0002296 -0.0001241
 7.1471233  0.0062897 -0.2200465  0.0125733  0.0243324  0.0000814  0.0000786  0.0002328  0.0000101
 7.3042029  0.0066948 -0.2174345  0.0120803  0.0238234  0.0000339  0.0000473 -0.0001610  0.0002136
 7.4612826  0.0073071 -0.2141634  0.0116261  0.0234795  0.0000576  0.0000606 -0.0000690 -0.0000326
 7.6183622  0.0065980 -0.2110364  0.0112829  0.0231522  0.0000813  0.0000916  0.0001801 -0.0000813
 7.7754418  0.0069398 -0.2082977  0.0106820  0.0226794  0.0000508  0.0000573 -0.0000137  0.0000970
 7.9325215  0.0069580 -0.2051806  0.0105460  0.0222693  0.0000590  0.0000636 -0.0000477 -0.0000395
 8.0896011  0.0066557 -0.2020825  0.0101891  0.0218909  0.0000591  0.0000830  0.0000785  0.0001091
 8.2466807  0.0067028 -0.2004682  0.0098364  0.0214976  0.0000174  0.0000679 -0.0000675  0.0000344
 8.4037603  0.0069681 -0.1975080  0.0095278  0.0212531  0.0000683  0.0000635 -0.0001763  0.0001489
 8.5608400  0.0072032 -0.1950884  0.0093119  0.0209433  0.0000025  0.0000787  0.0000362 -0.0001742
 8.7179196  0.0072841 -0.1927347  0.0089116  0.0206738  0.0000171  0.0000316  0.0001489 -0.0001767
 8.8749992  0.0072948 -0.1903525  0.0085738  0.0206310 -0.0000326 -0.0000192  0.0000988  0.0001296
 9.0320789  0.0071666 -0.1876810  0.0082715  0.0201389 -0.0000193  0.0000537  0.0000620  0.0001513
 9.1891585  0.0079715 -0.1846035  0.0077844  0.0198715  0.0000323 -0.0000089 -0.0000031 -0.0000124
 9.3462381  0.0075778 -0.1833040  0.0076719  0.0195001  0.0000160  0.0000021  0.0001231  0.0001442
 9.5033178  0.0069151 -0.1804160  0.0077110  0.0191952  0.0000663  0.0000539  0.0001016 -0.0000538
 9.6603974  0.0064116 -0.1783490  0.0074736  0.0189151  0.0000437  0.0000109  0.0000255  0.0000447
 9.8174770  0.0065117 -0.1763995  0.0073079  0.0187555  0.0000504  0.0000544  0.0001377  0.0003495
 9.9745567  0.0064397 -0.1739308  0.0072917  0.0183872  0.0000307  0.0000756  0.0001290  0.0002505
 10.1316363  0.0064524 -0.1718082  0.0069134  0.0183019 -0.0000218  0.0000533 -0.0000544  0.0000946
 10.2887159  0.0062288 -0.1700920  0.0066816  0.0179188  0.0000093  0.0000902 -0.0000586 -0.0002509
