#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.0785398  0.3150167 -0.0699892  0.0261848 -0.3568300 -0.5649464  0.0004595 -0.4367212 -0.1638053
 0.2356194  0.2751900 -0.1345935  0.0036938 -0.5022467 -0.2336886 -0.0002471 -0.3472683 -0.2290706
 0.3926991  0.2377140 -0.1580005 -0.0053430 -0.4620132 -0.1038601  0.0000252 -0.3012428 -0.2314214
 0.5497787  0.2077043 -0.1673531 -0.0072850 -0.4154164 -0.0543779  0.0000159 -0.2684897 -0.2276642
 0.7068583  0.1844436 -0.1711144 -0.0078685 -0.3770417 -0.0313250  0.0000764 -0.2421640 -0.2239199
 0.8639380  0.1659192 -0.1702154 -0.0068183 -0.3467222 -0.0194083 -0.0006853 -0.2196893 -0.2201597
 1.0210176  0.1500726 -0.1689069 -0.0054818 -0.3217039 -0.0131465 -0.0003010 -0.2009727 -0.2159453
 1.1780972  0.1374890 -0.1675530 -0.0033668 -0.3014433 -0.0090011 -0.0006286 -0.1836255 -0.2118371
 1.3351769  0.1274702 -0.1645327 -0.0020359 -0.2838349 -0.0061516  0.0001381 -0.1698440 -0.2079764
 1.4922565  0.1181056 -0.1612629  0.0002411 -0.2681911 -0.0041513  0.0003183 -0.1571755 -0.2043471
 1.6493361  0.1105939 -0.1584076  0.0015815 -0.2551152 -0.0036950  0.0004336 -0.1449672 -0.2016180
 1.8064158  0.1047294 -0.1560234  0.0035261 -0.2436471 -0.0019854 -0.0002595 -0.1337501 -0.1978667
 1.9634954  0.0984615 -0.1538328  0.0050660 -0.2331438 -0.0012045 -0.0002928 -0.1242899 -0.1937447
 2.1205750  0.0934728 -0.1499150  0.0065869 -0.2242062 -0.0015606 -0.0000085 -0.1158437 -0.1897632
 2.2776547  0.0892431 -0.1477217  0.0071143 -0.2163568 -0.0006165  0.0004310 -0.1083106 -0.1862036
 2.4347343  0.0854924 -0.1437755  0.0090551 -0.2085850 -0.0010826 -0.0001344 -0.1008757 -0.1824857
 2.5918139  0.0818281 -0.1424865  0.0102090 -0.2017176 -0.0008475 -0.0000857 -0.0942853 -0.1796468
 2.7488936  0.0786234 -0.1404876  0.0111955 -0.1951484 -0.0008013 -0.0001616 -0.0871562 -0.1758373
 2.9059732  0.0761588 -0.1385973  0.0115134 -0.1896960 -0.0004847  0.0000939 -0.0818383 -0.1723439
 3.0630528  0.0726500 -0.1364009  0.0117330 -0.1846870  0.0001778  0.0001364 -0.0773000 -0.1688528
 3.2201325  0.0707884 -0.1339663  0.0113729 -0.1801084 -0.0000495  0.0009224 -0.0724680 -0.1658963
 3.3772121  0.0680487 -0.1328424  0.0120775 -0.1749810  0.0001300  0.0004225 -0.0682150 -0.1627293
