#w_matsubara  G1_Re   G1_Im   G2_Re   G2_Im   G3_Re   G3_Im   G4_Re   G4_Im   
 0.0785398  0.3130908 -0.0693018  0.0243638 -0.3551889 -0.5637969 -0.0006680 -0.4360202 -0.1618328
 0.2356194  0.2744171 -0.1341942  0.0029593 -0.5011349 -0.2353804  0.0002645 -0.3475692 -0.2281397
 0.3926991  0.2376112 -0.1569490 -0.0048594 -0.4611783 -0.1050409  0.0002293 -0.3020576 -0.2313053
 0.5497787  0.2080434 -0.1666859 -0.0074307 -0.4148421 -0.0545915 -0.0001153 -0.2689913 -0.2273100
 0.7068583  0.1840459 -0.1707183 -0.0078126 -0.3769280 -0.0315433 -0.0003602 -0.2422264 -0.2240745
 0.8639380  0.1655313 -0.1707520 -0.0066971 -0.3469126 -0.0198602 -0.0002747 -0.2201477 -0.2203068
 1.0210176  0.1507224 -0.1691201 -0.0053120 -0.3213558 -0.0127968 -0.0002596 -0.2012384 -0.2161154
 1.1780972  0.1379791 -0.1671516 -0.0039071 -0.3001046 -0.0092846 -0.0000502 -0.1843463 -0.2124184
 1.3351769  0.1272252 -0.1644572 -0.0013951 -0.2831052 -0.0069136 -0.0000316 -0.1703197 -0.2079846
 1.4922565  0.1184899 -0.1614728 -0.0000638 -0.2672345 -0.0044717 -0.0002606 -0.1572853 -0.2045172
 1.6493361  0.1098710 -0.1588535  0.0024675 -0.2545445 -0.0035362 -0.0000769 -0.1452789 -0.2006026
 1.8064158  0.1039204 -0.1552287  0.0038219 -0.2427379 -0.0031637  0.0001968 -0.1345861 -0.1967029
 1.9634954  0.0988675 -0.1528926  0.0048813 -0.2328177 -0.0024687 -0.0001793 -0.1251360 -0.1931872
 2.1205750  0.0942550 -0.1506948  0.0063510 -0.2240095 -0.0021484  0.0002498 -0.1164021 -0.1892671
 2.2776547  0.0898604 -0.1480915  0.0073389 -0.2156865 -0.0013826 -0.0004343 -0.1085798 -0.1864989
 2.4347343  0.0858470 -0.1452481  0.0088705 -0.2080140 -0.0004300 -0.0003878 -0.1007792 -0.1826538
 2.5918139  0.0825600 -0.1422159  0.0102766 -0.2010989 -0.0005661  0.0003091 -0.0944612 -0.1791853
 2.7488936  0.0789021 -0.1400070  0.0110130 -0.1958137 -0.0015511  0.0000856 -0.0884382 -0.1755837
 2.9059732  0.0763276 -0.1387385  0.0115291 -0.1899634 -0.0009933 -0.0003353 -0.0829566 -0.1722768
 3.0630528  0.0729753 -0.1368370  0.0118181 -0.1845051 -0.0004797  0.0002222 -0.0779646 -0.1694608
 3.2201325  0.0706400 -0.1352524  0.0121774 -0.1791250 -0.0002961  0.0004042 -0.0729994 -0.1662389
 3.3772121  0.0682850 -0.1329097  0.0126726 -0.1749180 -0.0001601 -0.0002473 -0.0689133 -0.1635709
 3.5342917  0.0661511 -0.1313354  0.0129701 -0.1702767 -0.0004563  0.0001768 -0.0645303 -0.1604655
 3.6913714  0.0637567 -0.1292348  0.0138752 -0.1665676 -0.0002811 -0.0002087 -0.0610878 -0.1576767
 3.8484510  0.0620772 -0.1276558  0.0137510 -0.1623878 -0.0007539 -0.0000647 -0.0577219 -0.1551240
 4.0055306  0.0597942 -0.1261759  0.0135980 -0.1586693 -0.0001930 -0.0000247 -0.0541056 -0.1521509
 4.1626103  0.0579691 -0.1239478  0.0140726 -0.1555088 -0.0004791 -0.0001216 -0.0513320 -0.1500689
 4.3196899  0.0564723 -0.1226024  0.0136142 -0.1525408  0.0000708 -0.0002617 -0.0478511 -0.1474620
 4.4767695  0.0543103 -0.1208145  0.0139971 -0.1484521 -0.0005824  0.0000957 -0.0455922 -0.1446804
 4.6338492  0.0522377 -0.1192532  0.0136074 -0.1454159 -0.0004739  0.0003550 -0.0430534 -0.1423144
 4.7909288  0.0517582 -0.1175050  0.0128878 -0.1427869  0.0002406  0.0000607 -0.0409503 -0.1393920
 4.9480084  0.0506003 -0.1166360  0.0138037 -0.1405981 -0.0002524 -0.0000608 -0.0390679 -0.1372748
 5.1050881  0.0482062 -0.1147080  0.0137173 -0.1374961 -0.0007166 -0.0000564 -0.0371172 -0.1353731
 5.2621677  0.0466390 -0.1131190  0.0134080 -0.1349509  0.0002340  0.0001129 -0.0346682 -0.1328064
 5.4192473  0.0452874 -0.1119763  0.0136360 -0.1324825 -0.0000091 -0.0003487 -0.0331079 -0.1309295
 5.5763270  0.0449842 -0.1108639  0.0136987 -0.1302628  0.0001130 -0.0003964 -0.0312500 -0.1283923
 5.7334066  0.0441007 -0.1088278  0.0132239 -0.1286880  0.0003839 -0.0005912 -0.0295742 -0.1264832
 5.8904862  0.0427191 -0.1074373  0.0140441 -0.1258489  0.0005235 -0.0000245 -0.0277036 -0.1244415
 6.0475659  0.0413017 -0.1062002  0.0127251 -0.1236597 -0.0002838  0.0002905 -0.0268063 -0.1221202
 6.2046455  0.0401437 -0.1051979  0.0131318 -0.1211822 -0.0001456  0.0002875 -0.0259981 -0.1206656
 6.3617251  0.0391980 -0.1040922  0.0124754 -0.1197854 -0.0006207 -0.0002485 -0.0242227 -0.1188524
