#iter  N
1 1.0845151
2 1.0867529
3 1.0878238
4 1.0886997
5 1.0891004
6 1.0890965
7 1.0892250
8 1.0893776
9 1.0894545
10 1.0894925
11 1.0894674
12 1.0894502
13 1.0894619
14 1.0894333
15 1.0896141
16 1.0895367
17 1.0896262
18 1.0897760
19 1.0897713
20 1.0898022
21 1.0898688
22 1.0898083
23 1.0897400
24 1.0898712
25 1.0897891
26 1.0897394
27 1.0898892
28 1.0897302
29 1.0896184
30 1.0896756
31 1.0895965
32 1.0896459
33 1.0896013
34 1.0898816
35 1.0898278
36 1.0895118
37 1.0895374
38 1.0897510
39 1.0895361
40 1.0895754
41 1.0893809
42 1.0893641
43 1.0892465
44 1.0895770
45 1.0896401
46 1.0895186
47 1.0894254
48 1.0893224
49 1.0893697
50 1.0894220
51 1.0894091
52 1.0894209
53 1.0894214
54 1.0893877
55 1.0895391
56 1.0895531
57 1.0897003
58 1.0897810
59 1.0896706
60 1.0895969
61 1.0896767
62 1.0895756
63 1.0896163
64 1.0894836
