#iter     1         2         3         4         5         6         7         8         9         10         11         12         13         14         15         16         17         18         19         20         21         22         23         24         25         26         27         28         29         30         31         32         33         34         35         36         37         38         39         40         41         42         43         44         45         46         47         48         49         50         51         52         53         54         55         56         57         58         59         60         61         62         63         64         65         66         67         68         69         70         71         72         73         74         75         76         77         78         79         80         81         82         83         84
1 0.0000000 -0.0000003 0.0000037 0.0000016 0.0000375 0.0000000 0.0000385 0.0000084 0.0003926 0.0000013 0.0000429 0.0000536 0.0000242 0.0001865 0.0000016 0.0002232 0.0000903 0.0038906 0.0000876 0.0035885 0.0014452 0.0207269 0.0000160 0.0031957 0.0033377 0.0003550 0.0017267 0.0000006 0.0023378 0.0001701 0.0000509 0.0039204 0.0023699 0.2066230 0.0013345 0.0225344 0.0039913 0.0270479 0.0038929 0.0094232 0.0050360 0.0269510 0.0011510 0.0000001 0.0001958 0.0000547 0.0038848 0.0011443 0.0000128 0.0002254 0.0003650 0.0205711 0.0033845 0.0266530 0.0030942 0.0267096 0.0047952 0.0125582 0.0003539 0.0021038 0.0020537 0.0003027 0.0003931 0.0000001 0.0000328 0.0000383 0.0093648 0.0000345 0.0000549 0.0000485 0.0000283 0.0000080 0.0002231 0.0016688 0.0002116 0.0012731 0.0002208 0.0012447 0.0002417 0.0004040 0.0000276 0.0000375 0.0000383 0.0000108 0.0000090
2 0.0000000 0.0000000 0.0000012 0.0000000 0.0000531 -0.0000001 0.0000543 0.0000142 0.0003737 0.0000001 0.0000574 0.0000555 0.0000307 0.0002215 0.0000042 0.0002535 0.0000984 0.0036351 0.0000846 0.0037972 0.0013921 0.0208322 0.0000132 0.0033406 0.0033124 0.0003894 0.0018277 0.0000001 0.0022712 0.0002330 0.0000463 0.0036630 0.0021947 0.1995434 0.0014156 0.0227156 0.0037998 0.0266935 0.0037511 0.0094662 0.0051024 0.0268674 0.0013532 -0.0000013 0.0002340 0.0000498 0.0039423 0.0012808 0.0000100 0.0002382 0.0003639 0.0209025 0.0033012 0.0269094 0.0035221 0.0266597 0.0051184 0.0126695 0.0003691 0.0021334 0.0021224 0.0002845 0.0004140 0.0000003 0.0000455 0.0000425 0.0095433 0.0000475 0.0000370 0.0000430 0.0000210 0.0000111 0.0002354 0.0018125 0.0002233 0.0012898 0.0002045 0.0013116 0.0002131 0.0004454 0.0000384 0.0000319 0.0000350 0.0000091 0.0000173
3 0.0000000 0.0000000 0.0000031 0.0000007 0.0000398 -0.0000004 0.0000394 0.0000084 0.0003487 0.0000002 0.0000411 0.0000517 0.0000292 0.0002351 0.0000022 0.0002070 0.0000899 0.0036625 0.0000944 0.0036131 0.0013595 0.0211569 0.0000163 0.0033170 0.0032686 0.0003685 0.0019131 0.0000006 0.0021870 0.0002247 0.0000515 0.0037270 0.0024100 0.1942097 0.0013417 0.0227623 0.0038453 0.0261708 0.0036842 0.0094569 0.0051807 0.0262794 0.0013673 0.0000007 0.0002079 0.0000505 0.0038958 0.0012857 0.0000098 0.0002184 0.0003805 0.0208076 0.0032457 0.0263231 0.0033756 0.0264733 0.0050905 0.0123270 0.0003726 0.0022968 0.0021283 0.0003124 0.0004332 0.0000007 0.0000430 0.0000420 0.0098191 0.0000450 0.0000455 0.0000439 0.0000376 0.0000108 0.0002162 0.0018084 0.0002164 0.0012703 0.0002226 0.0012926 0.0002259 0.0004580 0.0000450 0.0000310 0.0000357 0.0000048 0.0000154
4 0.0000000 0.0000000 0.0000057 0.0000004 0.0000447 0.0000013 0.0000594 0.0000174 0.0003555 0.0000007 0.0000598 0.0000507 0.0000227 0.0002469 0.0000008 0.0002540 0.0001126 0.0036310 0.0000996 0.0036057 0.0013922 0.0210649 0.0000163 0.0032262 0.0032779 0.0003895 0.0019556 -0.0000004 0.0022881 0.0002221 0.0000478 0.0037839 0.0022450 0.1896037 0.0013047 0.0227701 0.0039643 0.0268901 0.0036467 0.0097467 0.0051648 0.0263407 0.0014061 0.0000001 0.0002396 0.0000381 0.0039731 0.0013155 0.0000095 0.0001915 0.0003793 0.0216256 0.0033947 0.0266876 0.0031835 0.0266761 0.0052454 0.0126863 0.0004088 0.0022068 0.0021184 0.0002916 0.0004490 0.0000007 0.0000435 0.0000551 0.0093665 0.0000356 0.0000388 0.0000413 0.0000295 0.0000058 0.0002860 0.0018972 0.0002163 0.0013011 0.0002343 0.0013283 0.0002558 0.0004154 0.0000557 0.0000436 0.0000539 0.0000064 0.0000143
5 0.0000000 0.0000000 0.0000029 0.0000006 0.0000428 0.0000006 0.0000453 0.0000145 0.0003713 0.0000000 0.0000424 0.0000541 0.0000282 0.0002919 0.0000008 0.0002405 0.0000741 0.0036885 0.0000898 0.0036940 0.0013570 0.0218731 0.0000180 0.0032762 0.0034113 0.0003776 0.0019584 0.0000007 0.0022593 0.0002231 0.0000510 0.0036778 0.0024406 0.1875334 0.0016140 0.0232700 0.0039502 0.0269456 0.0036957 0.0090740 0.0051863 0.0260246 0.0014034 0.0000007 0.0002015 0.0000482 0.0038987 0.0012637 0.0000143 0.0002543 0.0004379 0.0213838 0.0034660 0.0267248 0.0034218 0.0267561 0.0052551 0.0126207 0.0003760 0.0022310 0.0022448 0.0003107 0.0004598 0.0000006 0.0000425 0.0000461 0.0094045 0.0000520 0.0000435 0.0000582 0.0000280 0.0000112 0.0002558 0.0021049 0.0002198 0.0013485 0.0002264 0.0013155 0.0002376 0.0004511 0.0000301 0.0000555 0.0000474 0.0000086 0.0000101
6 0.0000000 0.0000000 0.0000040 0.0000014 0.0000450 0.0000012 0.0000469 0.0000135 0.0003632 0.0000005 0.0000458 0.0000662 0.0000343 0.0002626 0.0000014 0.0002259 0.0001136 0.0035991 0.0000801 0.0036167 0.0013509 0.0216794 0.0000190 0.0030755 0.0033082 0.0003914 0.0020351 0.0000008 0.0020658 0.0002100 0.0000609 0.0038212 0.0021029 0.1863344 0.0013953 0.0226479 0.0040547 0.0260771 0.0037566 0.0095975 0.0052242 0.0260005 0.0013641 0.0000014 0.0002111 0.0000612 0.0039231 0.0012969 0.0000239 0.0002463 0.0003643 0.0211173 0.0034468 0.0262309 0.0033830 0.0259802 0.0053611 0.0124631 0.0003191 0.0023188 0.0022556 0.0003397 0.0004449 0.0000002 0.0000465 0.0000502 0.0095918 0.0000456 0.0000482 0.0000461 0.0000321 0.0000103 0.0002475 0.0019458 0.0002121 0.0012280 0.0002006 0.0012407 0.0002067 0.0004425 0.0000376 0.0000411 0.0000475 0.0000053 0.0000044
7 0.0000000 0.0000000 0.0000040 0.0000008 0.0000510 0.0000005 0.0000469 0.0000178 0.0003746 0.0000001 0.0000407 0.0000495 0.0000308 0.0002898 0.0000025 0.0002501 0.0000744 0.0034587 0.0000909 0.0037414 0.0013475 0.0210244 0.0000164 0.0034000 0.0034121 0.0003717 0.0019532 0.0000008 0.0022317 0.0002103 0.0000383 0.0037420 0.0021626 0.1848668 0.0013250 0.0230007 0.0040786 0.0263822 0.0036956 0.0092527 0.0054244 0.0266297 0.0013331 0.0000005 0.0002270 0.0000566 0.0041616 0.0013453 0.0000086 0.0002551 0.0003972 0.0214148 0.0032541 0.0260833 0.0032371 0.0259651 0.0052804 0.0128248 0.0004020 0.0022411 0.0022880 0.0003236 0.0004523 0.0000006 0.0000490 0.0000463 0.0092887 0.0000449 0.0000583 0.0000516 0.0000288 0.0000131 0.0002766 0.0019101 0.0001953 0.0012102 0.0002146 0.0014393 0.0002352 0.0004602 0.0000449 0.0000481 0.0000636 0.0000122 0.0000161
8 0.0000000 0.0000000 0.0000027 0.0000001 0.0000546 0.0000004 0.0000450 0.0000203 0.0003905 0.0000010 0.0000549 0.0000620 0.0000214 0.0002425 0.0000034 0.0002409 0.0000962 0.0035643 0.0000864 0.0035127 0.0014835 0.0208657 0.0000125 0.0033211 0.0034842 0.0003778 0.0019193 0.0000004 0.0024203 0.0002143 0.0000688 0.0036591 0.0023585 0.1844495 0.0014669 0.0229087 0.0041749 0.0261897 0.0034899 0.0092139 0.0052940 0.0264606 0.0012901 0.0000005 0.0002273 0.0000635 0.0042171 0.0013087 0.0000069 0.0002598 0.0004087 0.0215674 0.0034819 0.0264747 0.0035107 0.0263835 0.0053936 0.0125146 0.0003842 0.0022267 0.0022336 0.0003428 0.0004379 -0.0000000 0.0000312 0.0000623 0.0094621 0.0000484 0.0000473 0.0000563 0.0000285 0.0000081 0.0002091 0.0020094 0.0001918 0.0013441 0.0002436 0.0013405 0.0002218 0.0004376 0.0000454 0.0000335 0.0000379 0.0000095 0.0000100
9 0.0000000 -0.0000002 0.0000005 0.0000006 0.0000439 0.0000002 0.0000480 0.0000153 0.0003458 0.0000002 0.0000417 0.0000575 0.0000288 0.0002481 0.0000032 0.0002201 0.0001019 0.0036570 0.0001170 0.0036746 0.0013989 0.0211439 0.0000142 0.0034234 0.0034553 0.0003754 0.0019549 0.0000028 0.0022193 0.0002419 0.0000638 0.0037586 0.0021643 0.1840932 0.0014573 0.0227346 0.0040618 0.0261753 0.0036583 0.0095225 0.0053194 0.0260788 0.0013384 -0.0000008 0.0002509 0.0000437 0.0040547 0.0013829 0.0000171 0.0002598 0.0004008 0.0213037 0.0033634 0.0261862 0.0034461 0.0262102 0.0053473 0.0127127 0.0003735 0.0022417 0.0022797 0.0003306 0.0004705 -0.0000001 0.0000280 0.0000555 0.0095289 0.0000412 0.0000564 0.0000542 0.0000293 0.0000095 0.0002915 0.0020115 0.0002168 0.0014055 0.0002187 0.0013479 0.0002245 0.0004834 0.0000411 0.0000490 0.0000351 0.0000037 0.0000131
10 0.0000000 0.0000001 0.0000003 0.0000006 0.0000513 0.0000001 0.0000447 0.0000123 0.0004025 0.0000004 0.0000605 0.0000515 0.0000399 0.0002516 0.0000007 0.0002388 0.0000967 0.0036484 0.0000944 0.0036404 0.0013188 0.0216468 0.0000182 0.0034423 0.0033852 0.0004048 0.0020458 -0.0000001 0.0022665 0.0002010 0.0000482 0.0036902 0.0022038 0.1848362 0.0014740 0.0231985 0.0040078 0.0264054 0.0037293 0.0095975 0.0052930 0.0262661 0.0013257 0.0000005 0.0002055 0.0000538 0.0039798 0.0013260 0.0000129 0.0002209 0.0003942 0.0218832 0.0034691 0.0262536 0.0034092 0.0260187 0.0052560 0.0126760 0.0003797 0.0022710 0.0021473 0.0003424 0.0004606 0.0000002 0.0000409 0.0000432 0.0093356 0.0000575 0.0000496 0.0000467 0.0000241 0.0000081 0.0002317 0.0020469 0.0002105 0.0012763 0.0002276 0.0013078 0.0002329 0.0004324 0.0000308 0.0000496 0.0000569 0.0000065 0.0000142
11 0.0000000 0.0000000 0.0000024 -0.0000005 0.0000560 0.0000003 0.0000490 0.0000166 0.0003617 0.0000008 0.0000542 0.0000407 0.0000306 0.0002539 0.0000024 0.0002430 0.0000937 0.0037093 0.0000858 0.0035440 0.0013206 0.0212173 0.0000208 0.0036004 0.0033248 0.0003979 0.0019911 0.0000008 0.0021544 0.0002497 0.0000297 0.0037832 0.0022475 0.1839145 0.0014994 0.0225864 0.0038910 0.0256216 0.0036255 0.0097390 0.0053509 0.0258716 0.0013282 0.0000004 0.0002070 0.0000442 0.0040640 0.0013891 0.0000175 0.0002090 0.0003951 0.0212875 0.0033161 0.0262008 0.0034092 0.0262098 0.0053792 0.0123340 0.0004122 0.0021701 0.0023001 0.0002898 0.0004294 0.0000004 0.0000488 0.0000541 0.0096090 0.0000414 0.0000516 0.0000385 0.0000382 0.0000133 0.0002626 0.0020057 0.0002400 0.0013356 0.0002390 0.0013445 0.0002659 0.0004379 0.0000317 0.0000496 0.0000514 0.0000069 0.0000118
12 0.0000000 0.0000000 0.0000021 0.0000021 0.0000457 0.0000009 0.0000475 0.0000181 0.0003910 -0.0000000 0.0000635 0.0000529 0.0000205 0.0002815 0.0000032 0.0002440 0.0000861 0.0037111 0.0001017 0.0036801 0.0013918 0.0218678 0.0000180 0.0034011 0.0034572 0.0003617 0.0021167 0.0000001 0.0022380 0.0002288 0.0000530 0.0036836 0.0022843 0.1850487 0.0014219 0.0231319 0.0041109 0.0265501 0.0036796 0.0096904 0.0052712 0.0258957 0.0013756 0.0000007 0.0002551 0.0000325 0.0041332 0.0012550 0.0000177 0.0002187 0.0003532 0.0212251 0.0033350 0.0264087 0.0034158 0.0262519 0.0054871 0.0127173 0.0002920 0.0022979 0.0022502 0.0003097 0.0004207 -0.0000000 0.0000285 0.0000382 0.0093292 0.0000377 0.0000567 0.0000448 0.0000315 0.0000112 0.0002187 0.0020405 0.0002378 0.0013962 0.0002071 0.0013365 0.0002729 0.0004141 0.0000405 0.0000449 0.0000517 0.0000158 0.0000173
13 0.0000000 0.0000001 0.0000020 -0.0000003 0.0000509 0.0000008 0.0000528 0.0000095 0.0003733 0.0000000 0.0000581 0.0000366 0.0000162 0.0002399 0.0000002 0.0002438 0.0000911 0.0036365 0.0000841 0.0036355 0.0013784 0.0214830 0.0000194 0.0032605 0.0034094 0.0003480 0.0020552 0.0000007 0.0021524 0.0002035 0.0000357 0.0037058 0.0021682 0.1859680 0.0013849 0.0233952 0.0040916 0.0265319 0.0036619 0.0096001 0.0053862 0.0262150 0.0014065 0.0000017 0.0002059 0.0000533 0.0040419 0.0013051 0.0000113 0.0002336 0.0004288 0.0213179 0.0034755 0.0264078 0.0033951 0.0261898 0.0054444 0.0127948 0.0003756 0.0023927 0.0022391 0.0003428 0.0004481 0.0000002 0.0000329 0.0000819 0.0096121 0.0000477 0.0000546 0.0000406 0.0000370 0.0000050 0.0003029 0.0020042 0.0001971 0.0013461 0.0002093 0.0013545 0.0002523 0.0004763 0.0000447 0.0000407 0.0000347 0.0000057 0.0000073
14 0.0000000 0.0000000 0.0000046 -0.0000001 0.0000386 0.0000012 0.0000469 0.0000289 0.0003963 0.0000009 0.0000491 0.0000427 0.0000235 0.0002568 0.0000039 0.0002413 0.0001060 0.0035882 0.0000963 0.0035036 0.0014180 0.0215115 0.0000119 0.0033851 0.0034060 0.0004021 0.0019364 0.0000002 0.0021126 0.0002260 0.0000241 0.0036579 0.0021110 0.1828560 0.0014606 0.0232050 0.0039126 0.0260883 0.0036931 0.0091680 0.0052294 0.0262490 0.0013379 0.0000000 0.0002418 0.0000345 0.0038904 0.0013161 0.0000115 0.0002304 0.0003905 0.0209763 0.0032472 0.0257345 0.0034105 0.0259687 0.0051088 0.0124040 0.0003912 0.0021912 0.0022522 0.0002763 0.0004061 -0.0000002 0.0000465 0.0000475 0.0095067 0.0000425 0.0000396 0.0000338 0.0000235 0.0000074 0.0003156 0.0020296 0.0002136 0.0013406 0.0002054 0.0012520 0.0002294 0.0004381 0.0000430 0.0000454 0.0000597 0.0000101 0.0000106
15 0.0000000 -0.0000001 0.0000021 0.0000016 0.0000295 0.0000005 0.0000539 0.0000132 0.0003712 0.0000005 0.0000584 0.0000501 0.0000300 0.0002697 0.0000045 0.0002669 0.0001155 0.0037007 0.0001016 0.0037559 0.0014670 0.0213591 0.0000209 0.0033829 0.0033197 0.0004107 0.0019601 0.0000002 0.0021574 0.0001979 0.0000379 0.0035913 0.0020946 0.1836380 0.0013899 0.0228442 0.0041026 0.0261446 0.0038034 0.0093458 0.0052987 0.0260411 0.0013465 -0.0000009 0.0002114 0.0000578 0.0039444 0.0013105 0.0000077 0.0002089 0.0003582 0.0213281 0.0032371 0.0261698 0.0034492 0.0264032 0.0053898 0.0125505 0.0003864 0.0021735 0.0022665 0.0003409 0.0004324 0.0000001 0.0000386 0.0000504 0.0093134 0.0000503 0.0000577 0.0000462 0.0000353 0.0000068 0.0002712 0.0019846 0.0002291 0.0013235 0.0002018 0.0013904 0.0002422 0.0004857 0.0000374 0.0000424 0.0000462 0.0000147 0.0000134
16 0.0000000 0.0000000 0.0000015 0.0000007 0.0000384 0.0000003 0.0000497 0.0000167 0.0004374 0.0000001 0.0000581 0.0000589 0.0000354 0.0002840 0.0000013 0.0002612 0.0000948 0.0037042 0.0000876 0.0036202 0.0014171 0.0212993 0.0000171 0.0034056 0.0033106 0.0003779 0.0019480 0.0000002 0.0022281 0.0002217 0.0000504 0.0035380 0.0023078 0.1830204 0.0013729 0.0229699 0.0039284 0.0257795 0.0036609 0.0094819 0.0052837 0.0261202 0.0012840 -0.0000009 0.0002078 0.0000385 0.0039851 0.0013323 0.0000150 0.0002236 0.0003648 0.0212207 0.0032439 0.0263740 0.0035267 0.0261432 0.0052871 0.0123883 0.0003875 0.0021978 0.0022540 0.0003346 0.0004133 0.0000001 0.0000355 0.0000615 0.0094287 0.0000617 0.0000395 0.0000474 0.0000160 0.0000080 0.0002949 0.0020893 0.0002402 0.0013839 0.0002183 0.0013953 0.0002377 0.0004890 0.0000455 0.0000516 0.0000636 0.0000175 0.0000123
17 0.0000000 0.0000000 0.0000010 0.0000001 0.0000524 0.0000005 0.0000480 0.0000153 0.0004060 0.0000002 0.0000537 0.0000626 0.0000293 0.0002831 0.0000029 0.0002451 0.0000854 0.0037136 0.0000809 0.0035998 0.0014144 0.0217380 0.0000118 0.0034492 0.0036060 0.0004247 0.0020511 0.0000005 0.0021335 0.0002218 0.0000689 0.0038580 0.0021957 0.1835580 0.0014713 0.0233497 0.0041617 0.0263022 0.0038274 0.0096025 0.0054808 0.0266096 0.0013562 -0.0000001 0.0002229 0.0000587 0.0041668 0.0013971 0.0000147 0.0002331 0.0003993 0.0216081 0.0035463 0.0263001 0.0034063 0.0258428 0.0053395 0.0125981 0.0004191 0.0022622 0.0023667 0.0003521 0.0004774 0.0000000 0.0000396 0.0000541 0.0093169 0.0000449 0.0000430 0.0000512 0.0000224 0.0000070 0.0002691 0.0020443 0.0002292 0.0012684 0.0002076 0.0012956 0.0002241 0.0004893 0.0000547 0.0000462 0.0000402 0.0000064 0.0000110
18 0.0000000 0.0000000 0.0000018 0.0000024 0.0000540 0.0000007 0.0000473 0.0000110 0.0004040 0.0000004 0.0000577 0.0000497 0.0000204 0.0002532 0.0000048 0.0002298 0.0000930 0.0036815 0.0000837 0.0037871 0.0013197 0.0210936 0.0000249 0.0033333 0.0035480 0.0004215 0.0020051 -0.0000004 0.0021413 0.0002104 0.0000478 0.0036239 0.0022518 0.1833119 0.0013721 0.0231969 0.0039962 0.0259068 0.0036751 0.0094796 0.0052352 0.0261484 0.0012718 0.0000008 0.0002196 0.0000430 0.0040351 0.0013285 0.0000172 0.0002455 0.0003646 0.0214254 0.0035318 0.0263523 0.0034025 0.0261538 0.0053424 0.0126762 0.0004122 0.0023356 0.0022573 0.0003556 0.0004974 0.0000001 0.0000325 0.0000579 0.0094931 0.0000442 0.0000525 0.0000195 0.0000237 0.0000090 0.0002717 0.0021067 0.0002432 0.0013849 0.0002516 0.0013927 0.0002203 0.0004496 0.0000577 0.0000623 0.0000426 0.0000034 0.0000102
19 0.0000000 0.0000000 0.0000016 -0.0000010 0.0000512 0.0000005 0.0000447 0.0000210 0.0003857 0.0000001 0.0000587 0.0000629 0.0000274 0.0002583 0.0000016 0.0002470 0.0000936 0.0038155 0.0001113 0.0037168 0.0014223 0.0214541 0.0000196 0.0034700 0.0033966 0.0004189 0.0020981 0.0000004 0.0021965 0.0002216 0.0000699 0.0035987 0.0022973 0.1836046 0.0013743 0.0231423 0.0041239 0.0263121 0.0036694 0.0094913 0.0052206 0.0263393 0.0013296 0.0000006 0.0002612 0.0000487 0.0041286 0.0013562 0.0000177 0.0002728 0.0004086 0.0214752 0.0034500 0.0264562 0.0035109 0.0263205 0.0055644 0.0126045 0.0004563 0.0023814 0.0022762 0.0003473 0.0004646 -0.0000001 0.0000311 0.0000609 0.0095913 0.0000428 0.0000575 0.0000495 0.0000309 0.0000095 0.0002722 0.0020378 0.0002436 0.0013711 0.0002163 0.0014530 0.0002179 0.0004675 0.0000325 0.0000443 0.0000601 0.0000082 0.0000093
