#w_matsubara  g11_Re     g11_Im     g12_Re     g12_Im     g13_Re     g13_Im     g12_nambu_Re     g12_nambu_Im     
 0.1495997  5.5781421 -0.5585684 -0.3472487 -0.0750117 -0.2191871  0.1651806 -0.0046900  0.0001250
 0.4487990  5.6304483 -0.9564387 -0.3355846 -0.1465721 -0.2241781  0.1235479 -0.0021478 -0.0000546
 0.7479983  5.6584399 -1.2366276 -0.3311376 -0.1944377 -0.2195013  0.0956985 -0.0010576 -0.0003065
 1.0471976  5.6634634 -1.4381917 -0.3253301 -0.2189067 -0.2076791  0.0812233 -0.0012683  0.0008661
 1.3463969  5.6455349 -1.5981220 -0.3228425 -0.2351368 -0.1916774  0.0672589 -0.0005504  0.0001288
 1.6455962  5.6047286 -1.7050356 -0.3236353 -0.2479617 -0.1720772  0.0503061 -0.0011928 -0.0002060
 1.9447955  5.5590890 -1.7883867 -0.3234009 -0.2469157 -0.1669490  0.0505883  0.0013575 -0.0005589
 2.2439948  5.5061032 -1.8530588 -0.3116995 -0.2383942 -0.1357263  0.0435211 -0.0003352 -0.0014419
 2.5431941  5.4481970 -1.8820245 -0.3114883 -0.2255828 -0.1359170  0.0462904  0.0005222  0.0003908
 2.8423934  5.3955067 -1.8861558 -0.2993208 -0.2130598 -0.1157928  0.0425924 -0.0002085 -0.0033737
 3.1415927  5.3366104 -1.9001963 -0.2922156 -0.1982243 -0.0978162  0.0378460 -0.0012506  0.0010677
 3.4407920  5.2998869 -1.8952522 -0.2779444 -0.1885677 -0.0813423  0.0312525 -0.0009809 -0.0021153
 3.7399913  5.2406536 -1.8918375 -0.2651259 -0.1742377 -0.0715790  0.0291871 -0.0022878  0.0049915
 4.0391906  5.1827791 -1.8726292 -0.2676857 -0.1599472 -0.0677279  0.0352284  0.0006729 -0.0022724
 4.3383899  5.1461012 -1.8525099 -0.2521096 -0.1475811 -0.0474279  0.0238988 -0.0042283 -0.0000523
 4.6375892  5.0935872 -1.8219748 -0.2366013 -0.1398916 -0.0405460  0.0185443 -0.0007494  0.0022265
