#w_matsubara  SzSz   
 0.0000000  1.5151733
 0.2991993  0.6616450
 0.5983986  0.3835195
 0.8975979  0.2544864
 1.1967972  0.1832082
 1.4959965  0.1387363
 1.7951958  0.1095161
 2.0943951  0.0887840
 2.3935944  0.0737415
 2.6927937  0.0622738
 2.9919930  0.0536049
 3.2911923  0.0464792
 3.5903916  0.0407038
 3.8895909  0.0359637
 4.1887902  0.0321871
 4.4879895  0.0288935
 4.7871888  0.0261389
 5.0863881  0.0237081
 5.3855874  0.0216523
 5.6847867  0.0198323
 5.9839860  0.0182703
 6.2831853  0.0168709
 6.5823846  0.0156292
 6.8815839  0.0145488
 7.1807832  0.0135095
 7.4799825  0.0126358
 7.7791818  0.0118227
 8.0783811  0.0111100
 8.3775804  0.0104305
 8.6767797  0.0098333
 8.9759790  0.0092938
 9.2751783  0.0087724
 9.5743776  0.0083081
 9.8735769  0.0078549
 10.1727762  0.0074809
 10.4719755  0.0071056
 10.7711748  0.0067800
 11.0703741  0.0064409
 11.3695734  0.0061326
 11.6687727  0.0058586
 11.9679720  0.0056033
 12.2671713  0.0053624
 12.5663706  0.0051385
 12.8655699  0.0049154
 13.1647692  0.0047239
 13.4639685  0.0045327
 13.7631678  0.0043570
 14.0623671  0.0041893
 14.3615664  0.0040344
 14.6607657  0.0038846
 14.9599650  0.0037442
 15.2591643  0.0036032
 15.5583636  0.0034860
 15.8575629  0.0033584
 16.1567622  0.0032495
 16.4559615  0.0031398
 16.7551608  0.0030378
 17.0543601  0.0029381
 17.3535594  0.0028384
 17.6527587  0.0027588
 17.9519580  0.0026733
 18.2511573  0.0025884
 18.5503566  0.0025127
 18.8495559  0.0024349
 19.1487552  0.0023671
 19.4479545  0.0022952
 19.7471538  0.0022298
 20.0463531  0.0021680
 20.3455524  0.0021080
 20.6447517  0.0020530
 20.9439510  0.0019913
 21.2431503  0.0019421
 21.5423496  0.0018946
 21.8415489  0.0018439
 22.1407482  0.0017966
 22.4399475  0.0017512
 22.7391468  0.0017088
 23.0383461  0.0016623
 23.3375454  0.0016247
 23.6367447  0.0015874
 23.9359440  0.0015467
 24.2351433  0.0015131
 24.5343426  0.0014783
 24.8335419  0.0014422
 25.1327412  0.0014110
 25.4319405  0.0013789
 25.7311398  0.0013480
 26.0303391  0.0013137
 26.3295384  0.0012879
 26.6287377  0.0012572
 26.9279370  0.0012340
 27.2271363  0.0012068
 27.5263356  0.0011828
 27.8255349  0.0011590
 28.1247342  0.0011339
 28.4239335  0.0011120
 28.7231328  0.0010910
 29.0223321  0.0010669
 29.3215314  0.0010447
 29.6207307  0.0010265
 29.9199300  0.0010053
 30.2191293  0.0009893
 30.5183286  0.0009700
 30.8175279  0.0009496
 31.1167272  0.0009313
 31.4159265  0.0009152
 31.7151258  0.0008985
 32.0143251  0.0008838
 32.3135244  0.0008673
 32.6127237  0.0008507
 32.9119230  0.0008342
 33.2111223  0.0008219
 33.5103216  0.0008080
 33.8095209  0.0007939
 34.1087202  0.0007790
 34.4079195  0.0007673
 34.7071188  0.0007539
 35.0063181  0.0007424
 35.3055174  0.0007293
 35.6047167  0.0007168
 35.9039160  0.0007063
 36.2031153  0.0006938
 36.5023146  0.0006825
 36.8015139  0.0006731
 37.1007132  0.0006606
 37.3999125  0.0006495
 37.6991118  0.0006412
 37.9983111  0.0006313
 38.2975104  0.0006211
 38.5967097  0.0006112
 38.8959090  0.0006022
 39.1951083  0.0005931
 39.4943076  0.0005856
 39.7935069  0.0005748
